PathFileType,4,(X/Y/Z),/home/skhan/TracX/Projects/SHARESPACE/EXERCISES/pose-3d/online_20250326-115011_185-225.trc
DataRate,CameraRate,NumFrames,NumMarkers,Units,OrigDataRate,OrigDataStartFrame,OrigNumFrames
30,30,1200,37,m,30,0,1200
Frame#,Time,Hip,,,RHip,,,RKnee,,,RAnkle,,,RBigToe,,,RSmallToe,,,RHeel,,,LHip,,,LKnee,,,LAnkle,,,LBigToe,,,LSmallToe,,,LHeel,,,Spine_01,,,Spine_02,,,Spine_03,,,Spine_04,,,Spine_05,,,LLatissimus,,,RLatissimus,,,RClavicle,,,RShoulder,,,RElbow,,,RWrist,,,LClavicle,,,LShoulder,,,LElbow,,,LWrist,,,Neck,,,Neck_02,,,Neck_03,,,Head,,,Nose,,,LEye,,,LEar,,,REye,,,REar,,
,,X1,Y1,Z1,X2,Y2,Z2,X3,Y3,Z3,X4,Y4,Z4,X5,Y5,Z5,X6,Y6,Z6,X7,Y7,Z7,X8,Y8,Z8,X9,Y9,Z9,X10,Y10,Z10,X11,Y11,Z11,X12,Y12,Z12,X13,Y13,Z13,X14,Y14,Z14,X15,Y15,Z15,X16,Y16,Z16,X17,Y17,Z17,X18,Y18,Z18,X19,Y19,Z19,X20,Y20,Z20,X21,Y21,Z21,X22,Y22,Z22,X23,Y23,Z23,X24,Y24,Z24,X25,Y25,Z25,X26,Y26,Z26,X27,Y27,Z27,X28,Y28,Z28,X29,Y29,Z29,X30,Y30,Z30,X31,Y31,Z31,X32,Y32,Z32,X33,Y33,Z33,X34,Y34,Z34,X35,Y35,Z35,X36,Y36,Z36,X37,Y37,Z37
581,19.366666666666667,0.21674147627889317,-0.6007213865624832,0.5589652813247636,0.08308502354727494,-0.5499119357833804,0.5119529860019478,0.07438030392341226,-0.18727908097479573,0.3136407361515135,0.10633052719119088,-0.3217066658668471,-0.19237925859191332,0.07174228154065407,-0.1665578810177786,-0.33511443312081374,0.01458693124703224,-0.19733301300983813,-0.3147475217063779,0.12941756828364892,-0.39737101599756947,-0.24932474994192436,0.3462063409799389,-0.5626020789801398,0.47014972264121824,0.4203789672760408,-0.2447235590552777,0.24547211793263524,0.2701093062147497,-0.3334952908110964,-0.22102770000301952,0.32125963891931875,-0.16791230630839388,-0.35235357989951,0.37118003398449745,-0.22855345898804488,-0.35325853520211625,0.23024973825334,-0.36881456008415325,-0.2656693498789008,0.2181360931495905,-0.6048536154968933,0.6061378188955764,0.22017412110298482,-0.6117793527685303,0.6833007962015332,0.22320880122272532,-0.6223599339569977,0.7810762999561565,0.22665696407767633,-0.6305195082669478,0.892795598639852,0.22880695810826823,-0.6300553000076414,1.005752538756793,0.36185576226911165,-0.6295579223112481,0.7688724672608663,0.080260585560994,-0.6165806803079962,0.8130455696160576,0.20961225092938482,-0.6371239058436075,0.9728242934538265,0.029480528930183127,-0.6133531044141043,1.0104164497295247,-0.0886932830336151,-0.5221979995718569,0.7314890913188692,0.14575511449658815,-0.5042734821564114,0.8351906886136884,0.24998946144571307,-0.6396082147595206,0.9659709063283478,0.42735265182077947,-0.6257488846152772,0.941115954554677,0.554334674855431,-0.5583954721019573,0.6297146427655576,0.3607159791834417,-0.5446265607605666,0.7841922500933203,0.2298546555458732,-0.6198710285564022,1.0969606842550892,0.23027940082127943,-0.6174640669431701,1.1423850752674491,0.23065407259724852,-0.615607655925487,1.2058469348619876,0.2312867251644989,-0.612099952247879,1.3060155301969913,0.23426569107125383,-0.5224181710175334,1.1693156737466066,0.27218564834979136,-0.5466352788797655,1.1971463546567396,0.3294341504536884,-0.6163996376635477,1.166968943284595,0.1975291161134984,-0.5413328219793629,1.2082293689150951,0.1382414858172506,-0.6033810618997205,1.195765982565729
582,19.4,0.2163620119148884,-0.6003129789637204,0.5591127211887971,0.08277283709229101,-0.5508302627246294,0.5118789206333615,0.07462104410537562,-0.18750916790069844,0.31395532648405894,0.10597327658158567,-0.32133151779030067,-0.19228898334157446,0.07029912447779944,-0.16669524441125114,-0.33512440901751206,0.013486980961082107,-0.1973562000132576,-0.3150916903904135,0.12915251822090806,-0.3969892302349284,-0.24917506934383013,0.3462063217220218,-0.5623319470635891,0.470385601491399,0.41967369014219363,-0.2435505184971978,0.24524268366512747,0.2700975007001404,-0.33396326268502596,-0.2213566063668484,0.32095714711717793,-0.17006256805309167,-0.3534342845856676,0.37145144452310047,-0.22993499248967622,-0.35386943827777406,0.22985463247428536,-0.3685674945180788,-0.26598147224220703,0.21776946799488966,-0.6043087239776983,0.6064307320594482,0.21981813100833222,-0.6114619277462047,0.6835411123729667,0.22271845069090812,-0.6218332843691561,0.7811185767160786,0.22619982945362593,-0.6302513918692954,0.8929249748280977,0.22849939985372053,-0.6295489936066482,1.0058227901946766,0.3614208941086424,-0.6293772472141437,0.768897943049764,0.08004950703103174,-0.6151924785044945,0.8130624992814407,0.20942471997906725,-0.6367363457697699,0.9728841762589364,0.029732375847233584,-0.6133076015160209,1.0106390952869222,-0.0886940251255082,-0.521675215492649,0.7319046096343964,0.14641357815284214,-0.5051829002532383,0.8349216601923027,0.2491590444518908,-0.6392526574498008,0.9664614753781062,0.4273685737494556,-0.6248317561454213,0.9410632175850432,0.5542967802183623,-0.5599937763278564,0.6287526992473316,0.36119918386608496,-0.5449677566486342,0.7836560702770796,0.229434700428359,-0.6194090880152212,1.0968991157695085,0.22994399386606926,-0.6172876762188367,1.1422909679497284,0.2303597838042269,-0.6159014053021395,1.2060446865908308,0.23126454125483695,-0.6129128113124354,1.3061688426953517,0.23336411150405886,-0.5231299885702735,1.1692083348911184,0.272044476378507,-0.5476920177195392,1.1971651452909209,0.3295527938337362,-0.6170125137327722,1.166839230488511,0.19691617238251727,-0.5431627801509331,1.2081028991651468,0.13824288417035832,-0.6040014317268468,1.1957458457102192
583,19.433333333333334,0.21637891617782373,-0.5999612994897446,0.5588749388326397,0.08272789619126998,-0.5501888726886995,0.5125725105562489,0.07428085454828673,-0.18809122502774364,0.315565655789282,0.10583727872637098,-0.3215517700356741,-0.19230288439396623,0.07025317350402238,-0.16573590794554208,-0.3351628767585511,0.012942054065407159,-0.19616031225774908,-0.31444730083845523,0.1290720928707261,-0.39716051335642466,-0.24915561667538208,0.34625358460696687,-0.5624363006561388,0.47032834135039425,0.4193157781579593,-0.24254394481851066,0.24597319901272702,0.2700322445148585,-0.3333956115424619,-0.22118958714412112,0.3206938804406201,-0.17085333137822561,-0.35388637088022157,0.37124342175047864,-0.23083338365651856,-0.3541310177900376,0.22992560614570937,-0.3684085442597425,-0.26566696625160097,0.21760374187085424,-0.6044267432544328,0.6061506144915446,0.21978400124246553,-0.6118226003861291,0.68331474408508,0.22281318252064877,-0.6221477522885959,0.7809099850622093,0.2264031380193911,-0.6301516469230786,0.8924756313088507,0.22895414364725075,-0.629850962784432,1.0053180445290302,0.3614719070653927,-0.628776469644672,0.7683870379118217,0.08016874823168087,-0.6159478162324055,0.8127257324096836,0.20928274298979857,-0.6369366592754957,0.9727615721924014,0.029356189959554312,-0.6151428047065731,1.0099397603202205,-0.08933807247057042,-0.5235320462624182,0.7323653701042595,0.14604500476828902,-0.5085524794652054,0.8341035202671713,0.24924976966894938,-0.6395433450341123,0.9658310441299753,0.4270285535755602,-0.6252169042010648,0.9405642036769712,0.5539699454037185,-0.5601911259443959,0.628723640569051,0.36132330090524045,-0.5444221445166358,0.7828109462663613,0.22973687885961708,-0.6196641008673659,1.0964588008503935,0.2301554441457324,-0.6178931456019018,1.1417309302075709,0.23071424070875463,-0.6162791870877908,1.205442045114555,0.231678646875875,-0.6133049669784334,1.305708079591779,0.23351359752136877,-0.5226033226122353,1.169196834276949,0.2720550356459289,-0.5471103932353071,1.1970753676082713,0.32935162499583476,-0.6167854375614581,1.1667020459151272,0.19696383241491777,-0.5425229807228809,1.207787645118975,0.13824279734130285,-0.6051011509542711,1.1956446506014766
584,19.466666666666665,0.21644659243951608,-0.6013155275726794,0.559183571258682,0.08290574039324076,-0.5511366917368508,0.5123613731271579,0.07460951666265109,-0.1896797583234771,0.3155628713419329,0.10538033896629903,-0.3193730881219651,-0.19214675619953697,0.07052311026802341,-0.1653778722460951,-0.33507453658162956,0.01308175521662875,-0.19502175924757947,-0.31445620337979313,0.12814573297734747,-0.3957049333856428,-0.24913600859224228,0.34651351057714447,-0.5632495504200832,0.47008031153546104,0.41915855097900245,-0.2428988124071452,0.2454529792847469,0.2697597885626683,-0.3332662294281621,-0.2209086987327083,0.32087557332520505,-0.17084650360257497,-0.35412230069248823,0.371821896829749,-0.23171718973332286,-0.3544856052440534,0.2296717099212472,-0.3687668807361316,-0.26576078487828275,0.21757890586625925,-0.6059623840185835,0.6062952476239889,0.2198847167091984,-0.6134744542056442,0.6833252643905737,0.22310687973149723,-0.6234013685086147,0.7809841446873493,0.2265087295869045,-0.6312691717544294,0.8924973749790186,0.22908167369837,-0.6310625256844212,1.0052985571741073,0.36166247650233113,-0.6290633618713513,0.7684238960183325,0.08039514297653554,-0.618482387746918,0.8131588232452447,0.20930301053804887,-0.6384977667821659,0.9729466353408573,0.029556708492614044,-0.6144297691265566,1.0101600576832437,-0.089709566858538,-0.523632556265217,0.7326245578505973,0.14574144307259917,-0.50978353028943,0.8340277962005803,0.24944967297165804,-0.641085297957955,0.9656255586730669,0.42687131988495197,-0.6260967036068605,0.9405421542988525,0.5537805673111003,-0.560880723136176,0.6284770891908522,0.36124995131517235,-0.5454431511347173,0.7829074022163384,0.23009915627449676,-0.62086781164461,1.096336790417696,0.23041196493727498,-0.6192205731294599,1.1417734864273874,0.2309941390466225,-0.6171703574430257,1.2052661978003434,0.23182062751900906,-0.6137380697856808,1.3052870323082642,0.23305438255515235,-0.5232064675504715,1.1692764264520517,0.27146879165993526,-0.5475783356021469,1.197080000525843,0.3293089519121011,-0.6174812882711752,1.1665286764051521,0.19641651680813751,-0.5432530327279661,1.20792882951921,0.13818167681438837,-0.604540817148386,1.195524812670659
585,19.5,0.21644350678659807,-0.60200762813352,0.5593345031986151,0.0828109109174443,-0.5516388322968341,0.5120249344382921,0.07459011338962768,-0.18889500564326467,0.314960617399888,0.10505598281235527,-0.31831115723711995,-0.19199676900428383,0.07130205386037537,-0.16615100433380897,-0.33507939529087627,0.013879436049205267,-0.1949823427937097,-0.31413882807920546,0.12741623832466822,-0.3953642833494156,-0.24870966790874244,0.3464465701119798,-0.564209989233244,0.46959891473775367,0.4190662464092373,-0.24263132487455638,0.24537102080675027,0.2696301288790097,-0.33417293273202353,-0.22114771484685178,0.321314729800257,-0.16945065344846968,-0.3536748689428832,0.37219451853295177,-0.2319690295093319,-0.3544249349306291,0.22957559882504747,-0.3700332286419319,-0.26626468162099926,0.21769783459833988,-0.606358040479226,0.6064072531423186,0.2200640671436667,-0.613974506007184,0.6834303228301497,0.22329913203997967,-0.6237692055215038,0.781000419506647,0.22667223121101857,-0.6311220455521045,0.8926188831365065,0.22910174648000242,-0.6309052605715648,1.0053352400829854,0.36159614826618636,-0.6295221935767091,0.7685779940440594,0.08090444934014132,-0.6191420711377117,0.813338518569073,0.20957649091778138,-0.6387055447672026,0.9728108880078811,0.029918632073598454,-0.61411131230325,1.0096572900913918,-0.08965179145844913,-0.5254566384063474,0.7319785238667618,0.14572639288296807,-0.5095577938789754,0.833766184260662,0.2499012093219175,-0.6411450851273066,0.965549413699293,0.4269186760286973,-0.6262185292961469,0.9402232492453275,0.5537421743915898,-0.561143845718778,0.6283877903742832,0.36136301919899294,-0.5455065915372201,0.7827218134824312,0.22998547076245957,-0.6204642566471796,1.0962832153181816,0.2303053616453919,-0.6188138542588206,1.141666581775669,0.2307032048903094,-0.6168145518405537,1.2050939374015854,0.23143150621118122,-0.6129420382720068,1.3050761999823224,0.23324065306514924,-0.5234920166600239,1.169306411156482,0.2715439093657212,-0.5479899446891168,1.19736739451439,0.3294904241804696,-0.6172713453868793,1.166754044039108,0.1965485590272504,-0.5435790647315062,1.208010785128644,0.1382882691885491,-0.6049368478556063,1.1954083711593477
586,19.533333333333335,0.21661399172871793,-0.5995747043117032,0.5598877407590708,0.08220083935941547,-0.5514892542955918,0.5121243175967322,0.07422969998231164,-0.18691239305569465,0.3157152126645033,0.10521390486916485,-0.3199777017558293,-0.19164160613040312,0.07194598884677177,-0.16616684181658306,-0.33335363601544843,0.014482831348769855,-0.19609709138250347,-0.3135334344025049,0.12780666047751607,-0.39682920006598194,-0.24844001180570208,0.34566336803748043,-0.5640553748568242,0.4692714894920904,0.41965458604194655,-0.2434324782670017,0.245207003452006,0.2702369000838293,-0.3338641720904369,-0.22118636585705792,0.3204275130749399,-0.16770540088406433,-0.35375094149311875,0.3717710773174428,-0.22908208955902323,-0.35444407131974853,0.22984790370450875,-0.3707848834884723,-0.26632020810460055,0.21782670745014648,-0.6044704559600548,0.6068397771318107,0.22003272283997152,-0.6118293425923969,0.6839246832171758,0.22324165023994988,-0.621834217323177,0.781325974674085,0.22661214521074935,-0.6290283792430056,0.8927314862059086,0.22901066096896688,-0.6292296426747345,1.0054321479249617,0.36211370808722215,-0.6279324406562653,0.7688994780248422,0.08060815999116712,-0.6159833262048499,0.8136791340587834,0.20948963854291508,-0.6365218014598296,0.97288187980731,0.02985528192010755,-0.6148418320021,1.0092448062979973,-0.08936281586038956,-0.5259887319966353,0.7319340345364729,0.1452727152086253,-0.5071456022432009,0.8335967667078998,0.24993725784312998,-0.6392820985872458,0.9655912267343181,0.42671909484938364,-0.6266297759234136,0.9403169648563386,0.5532228718979125,-0.5606864658493531,0.6280884253432106,0.3610607483643783,-0.5459748505046155,0.7828002437307011,0.22997898134221223,-0.6193738479173432,1.0962399220685468,0.2303910995634837,-0.6179292268267439,1.1415206551884804,0.23080773349948616,-0.6165342881626257,1.2050821413701476,0.2317877355773986,-0.6132306686035839,1.3051157092275207,0.2329200114588184,-0.5237830920936953,1.1692127759031223,0.2711793560216963,-0.5483191497483791,1.197184715665426,0.32928981613085057,-0.6172475092097507,1.1664720684932686,0.19649127098913888,-0.5448184772036774,1.2079470559317398,0.13785784663068235,-0.6050523296392493,1.1955959314745375
587,19.566666666666666,0.21669754038379968,-0.5991574327192458,0.5593394232246177,0.08251935788524414,-0.5512126698265725,0.511405821381373,0.07338326937488152,-0.1861333989705512,0.3157327416264916,0.10512731882673537,-0.31988926970614523,-0.19161206773971595,0.07192638713323718,-0.16748029179566992,-0.33317457542045537,0.01470556112491777,-0.19762656003037743,-0.31367037202989834,0.12780560740245814,-0.39660927094057163,-0.24891077653677735,0.3457609549466813,-0.5635001093474146,0.46865175889387595,0.41955478725601786,-0.24317055206625782,0.24541711859636972,0.2707317988325358,-0.3332557672562109,-0.22114107952993023,0.32008580592732466,-0.1669299978934414,-0.3530943223384658,0.3713128187435096,-0.22823400872233854,-0.35446157730331934,0.2295619325303979,-0.370137233703169,-0.26599766770656513,0.21801751814401107,-0.6042907688641265,0.6064703447784863,0.21989705257907424,-0.6119952740798653,0.6833289676287022,0.22316816829153827,-0.6223088351070192,0.7808783568579446,0.22664333878194953,-0.6298570160980642,0.8923115392265147,0.22888457983334318,-0.6302567922540043,1.0051603187189633,0.36203590011539544,-0.6288435803691479,0.7686332744023919,0.0805731682832074,-0.6161657545768219,0.8132603141175881,0.2088873422038989,-0.6370726455341138,0.9728194625467825,0.0294811724770718,-0.6155628896852341,1.008816514003582,-0.08900889612638392,-0.5262411209220231,0.7323047032174345,0.1458563802832646,-0.5097454220771562,0.8332954367698133,0.2494418372232351,-0.6400859706845398,0.9654848132049203,0.42681772348616476,-0.6274828432914608,0.9401989780933893,0.5530459098921642,-0.56063344192502,0.6281506715991063,0.3611704804255277,-0.5465986105467586,0.7826920346809382,0.22965790650711382,-0.6206306990948138,1.0961665586814964,0.2303507384205512,-0.6191991947624023,1.1414474759827284,0.23118952985299057,-0.6178415120236523,1.2049549814741105,0.23242607555115932,-0.6141973518634196,1.3050986923517656,0.23343658638520123,-0.5235654131153852,1.1691440307082592,0.27124749169669027,-0.547589721202836,1.1970871663894136,0.32942217669603907,-0.6177574250202297,1.1659573813711552,0.19690741561183286,-0.5444462488053862,1.207934224313442,0.13786756628688268,-0.6055749770105546,1.1951377274437947
588,19.6,0.21628279040473308,-0.5997822009401109,0.5588913867913285,0.08256522453957446,-0.5506515319191141,0.5109945323344302,0.07340016121261236,-0.18739783832857718,0.315970734249486,0.1044744026528671,-0.31872266426135487,-0.19057389683424625,0.07148494914428775,-0.1676100863906223,-0.3327710378708745,0.01408135527579151,-0.1970368642108266,-0.31278017704786126,0.12752585946532596,-0.39626232922962024,-0.24848713079642226,0.3458394745786335,-0.5629939045838416,0.4683133186372028,0.4199332217371844,-0.24393995191916376,0.24492156558167882,0.2712526828968513,-0.3331775237111088,-0.22097441161118128,0.32065680830132975,-0.16862006897074713,-0.353533675298172,0.37181672525867937,-0.2296411387685977,-0.35486510460945797,0.22990373756586632,-0.37105199639890435,-0.2654750509101592,0.21762753135671814,-0.6047638582179309,0.6057541657120395,0.2195763951663399,-0.6128142372186125,0.6825873000734896,0.22279132783222252,-0.6233038052304734,0.7803285003183683,0.22613192773127566,-0.6310258570651393,0.8919856355588972,0.22853701558501655,-0.6317153757225945,1.0049090071814741,0.36146283649595806,-0.6305455059677829,0.7683592814325442,0.08010296502561232,-0.6180885827523698,0.8127547501763717,0.20866865664618933,-0.6392706250108029,0.9724067482887926,0.029355255069555195,-0.6155060361186628,1.0089698693645093,-0.0900568033453218,-0.5254624576950466,0.7324853710500441,0.14537691363001748,-0.509543633575089,0.8329083271631401,0.2493371590900357,-0.642136019388047,0.9654759849261135,0.4267713785426817,-0.6279701341858919,0.939959840607258,0.553483348535596,-0.5600902274242335,0.6278392208653834,0.3612022111768236,-0.5472144341626206,0.7825691196855317,0.2293780746389565,-0.6215016551787329,1.0958259407683704,0.22992090723253022,-0.6201021531422354,1.1411855960489854,0.23073900046947787,-0.6183568854523039,1.2046603470868988,0.23179852206530877,-0.6143902362602607,1.3045671893258597,0.2335149202227545,-0.523143150205143,1.1688340652467075,0.2709022084343828,-0.547956592778941,1.1967677817425832,0.3294593499918768,-0.6182756736144485,1.1656057496036463,0.19694993228590757,-0.5437356186375039,1.2080011156851378,0.13756830397808897,-0.6057085897909984,1.1948429821732929
589,19.633333333333333,0.21681526501027226,-0.5981212462511714,0.5595115850198408,0.0817767787890803,-0.5507399209963674,0.5107475780209515,0.07327900396987437,-0.18714854801552244,0.3152271899740099,0.10366679075623354,-0.3168752958761917,-0.19114898849716266,0.07063880593523195,-0.16510754703187142,-0.3333713733288191,0.01360886163848813,-0.1965144662219595,-0.31382173475154385,0.12686935032971,-0.39388970241127097,-0.24830351081402355,0.34574396752123476,-0.562499040294339,0.46837177650118805,0.4197296009985224,-0.24330242503223173,0.24498269461260538,0.2716268424775337,-0.332445379422422,-0.22104552674620664,0.3200471397500986,-0.1694544563417308,-0.3546023220523688,0.37154174973520243,-0.2295583668847899,-0.3553317618641193,0.2305708951516014,-0.37019105905280686,-0.2649816893592533,0.21821848607289498,-0.6034036937239844,0.606187793433122,0.21987362322773255,-0.6117736336758847,0.6828748516933749,0.22315536568015493,-0.6225512459400773,0.780392554258892,0.22667101634468653,-0.6304638820575406,0.8918504471301817,0.2289848468934203,-0.6315045019720825,1.0045553214861895,0.3621225460019106,-0.6290931340472699,0.7679248028084162,0.0805669110814712,-0.6167899563493764,0.8129681689518672,0.20925673267119696,-0.6385743259262857,0.9719443915452303,0.02894247026499245,-0.6162823365427901,1.0090025517954642,-0.08968662091042764,-0.5260265448699935,0.7328139422604292,0.14599488580489417,-0.5096209269693123,0.8332844806155447,0.24959200795090683,-0.6422871601164114,0.965362474478416,0.42706067969827016,-0.6275076696321037,0.9395877649445415,0.5530559463274873,-0.5598656019652767,0.6277194538569788,0.36111069423830056,-0.5475329562222915,0.7822484774264615,0.2298440791560373,-0.6218641442925323,1.09541742957662,0.2302934056923944,-0.620738972898668,1.1408680031737717,0.23119106201972953,-0.6187643099391016,1.2044427655519576,0.2322642933462126,-0.615097203673067,1.30433890691925,0.23419606239874505,-0.5223619775107414,1.1687693668307457,0.2715989932041218,-0.5487939869701375,1.1966462904597452,0.32981521522643104,-0.6175448647347952,1.1655741555731682,0.19756206616934557,-0.5427421118602238,1.2075700219881549,0.1375053307090333,-0.6061257283489607,1.194902739840836
590,19.666666666666668,0.2166131946985339,-0.5969636187256062,0.5590492601818919,0.08207804804884983,-0.5497419722709675,0.5100764933548366,0.07330875324782582,-0.18622954872337968,0.3152992252162012,0.10446380172601928,-0.3171101671189323,-0.19089240927487833,0.07018217786741343,-0.16550419657729867,-0.3335250609596023,0.013496569201138259,-0.19673232944931526,-0.3137958048158569,0.12770723251471128,-0.39373992655818535,-0.24786639219775417,0.34617660031678277,-0.5614113614212953,0.46846432642909325,0.4193435116902232,-0.242172679064927,0.2446134667984886,0.27106062387892904,-0.33252939452253927,-0.22120397080706353,0.3196236384300561,-0.1709561611780023,-0.3549736556536832,0.37139946181484185,-0.23025622169505708,-0.3556293237738326,0.23020686283081018,-0.3701742383208803,-0.2651210189081365,0.2181525420574067,-0.6021957853565341,0.605732977671877,0.21974021875663569,-0.6102285496821944,0.6826260348981016,0.22292104519635103,-0.6211409877562206,0.7802531409376183,0.22621716832046665,-0.6292065155882803,0.8918547879994524,0.22853522762470285,-0.6304552427981427,1.0046255937549464,0.3623010361978978,-0.6292266676091127,0.7678920512185595,0.07975871873347798,-0.6139693058771267,0.8126661357484185,0.20884814301261584,-0.6372592880015528,0.9718365651623173,0.02908217313414267,-0.6169248366330057,1.008736396420713,-0.0899295996021666,-0.5252360898467698,0.7326555943024864,0.1463101474530951,-0.5109518097991862,0.8331449765288104,0.2492791284615224,-0.640844088565401,0.9655358871799286,0.42734657552709066,-0.6270996738425938,0.9397787488305106,0.5533173405972049,-0.5601320283340426,0.6272509974475174,0.36145533195366,-0.5474477580028122,0.782329848827861,0.22950891434129342,-0.6211423978927286,1.095442656761093,0.2300338323896149,-0.620101693905108,1.1407523941951252,0.2308745403011943,-0.6186661079529678,1.2044231833411838,0.23215967412398958,-0.6154099661422096,1.3043803876186897,0.23456758150248427,-0.5225043109883504,1.168339187957087,0.2720068487480486,-0.5487330842169359,1.1964359810443705,0.3298365181892132,-0.6179176972580301,1.1654685899059847,0.197950984226808,-0.5425932716069803,1.2075024599246245,0.13749330234700158,-0.6056190408133698,1.195157545169569
591,19.7,0.2166179185913022,-0.5987897803313464,0.559136833697021,0.08240656546371156,-0.5500636126902452,0.5103801248378748,0.0741479987117058,-0.18642120960098432,0.3147807717553616,0.10408045768236995,-0.3168336313941,-0.19066212251868442,0.07048061223822459,-0.16557377681118624,-0.33345036517747073,0.013245010888766546,-0.19644964893619435,-0.3133999284326989,0.12735726087957225,-0.3932106988591058,-0.24748025777288155,0.34673537133299925,-0.5617484482639138,0.4684583628819481,0.41945607851152544,-0.24163814976619344,0.2454713921613614,0.2712546510474884,-0.332501734981967,-0.22158689538202003,0.3198867330775908,-0.17032709761595505,-0.35458262186897005,0.37145211047203924,-0.22984195960560017,-0.35504116406267966,0.23108706857806224,-0.3709658950109273,-0.2657363856802037,0.21827433106611174,-0.603946551653428,0.6057320696194707,0.2198120754919064,-0.6116439542899035,0.6826093098264755,0.22298448651072217,-0.6223584705335868,0.7802592715076736,0.22623939167028206,-0.6299363005467205,0.8917797667534332,0.2283825550801658,-0.6311593253689782,1.0045483500902737,0.36194695280734207,-0.630286301190555,0.7681483977925418,0.08032702057654381,-0.6153264143654252,0.8122233381677019,0.20907997154818778,-0.6379702942891579,0.9715160584863951,0.028988360424219678,-0.6173802030333867,1.0088492554630009,-0.08968359997441168,-0.5263091469400449,0.7328718601230373,0.14646199809806443,-0.5116222863180528,0.8333318362487836,0.2496179473401895,-0.6414458133254156,0.9654333842138089,0.4275068201228965,-0.6269349413125329,0.9395139585247917,0.5535536009832394,-0.5602463142775844,0.6274137958408719,0.3613400483873532,-0.5477973296010649,0.7822292035036924,0.22908641597532264,-0.6218905862662604,1.0954887128149247,0.2297368167317955,-0.6205821419848538,1.140701736889657,0.23065507011492023,-0.6189293524729157,1.204460225068751,0.23195031839372243,-0.6157319979399415,1.304843338950202,0.23508945419959118,-0.5235275388416645,1.1682933475604882,0.2725806607536819,-0.549451149194923,1.1962571161509032,0.3297315466578883,-0.6183823273946413,1.1650952635286311,0.19885868175041413,-0.5427889437036337,1.207315656562535,0.13761485300984055,-0.6062184105414706,1.1949869890205609
592,19.733333333333334,0.21662243838862666,-0.5992456407257107,0.5593268909221187,0.08263502460262996,-0.5498117094322108,0.5101360557108972,0.07386320604046345,-0.1863768648119769,0.31405774359339395,0.10408513566707886,-0.3173133731365251,-0.19103257142209917,0.0697291730653788,-0.16523222698732914,-0.3336174314294283,0.012973853157683927,-0.19596168752435822,-0.31341045302507003,0.12794359294158708,-0.39246925367579316,-0.2470239564558374,0.3464027973696982,-0.5612933738476987,0.4685940262731823,0.41907391908565583,-0.24171535949195233,0.2451503890189082,0.27089825497801245,-0.33294318811493984,-0.22147070927509727,0.3200901452770373,-0.17104699907302745,-0.3546067331457771,0.370752108324766,-0.2305797912300716,-0.3552143735835509,0.23092703680796922,-0.3710766921585372,-0.26594560264156164,0.218064492808941,-0.6044299093218469,0.6059287303941681,0.21974848687189338,-0.6121174217506279,0.6827983198972487,0.22285768311367765,-0.6224152733967826,0.780281914546076,0.22638255228660814,-0.629871555495214,0.8915809573330677,0.22863099318653246,-0.6306787848248134,1.0040935826223913,0.36199025828838105,-0.6298521766898608,0.7684137337975965,0.08074804020840588,-0.6144168495675116,0.8120408704382449,0.20918948173768087,-0.6366538168371162,0.9710217101522474,0.029074502182839704,-0.6170901094709167,1.0079211885203234,-0.08976388192045263,-0.5271917296256009,0.7318839076294156,0.14558170846377108,-0.5121083941824868,0.8325366294152385,0.2493866558332008,-0.640892694173097,0.9651941779011393,0.4275520488390032,-0.6265050328360977,0.9390617655562762,0.5536945368824766,-0.5599128938126917,0.6272524837225113,0.361468359263432,-0.5473235223163085,0.7819097389057412,0.22921843461900837,-0.6213368790110574,1.0950446501930982,0.22974394334952156,-0.6204492708379491,1.1401068666868588,0.23069680240485876,-0.6190290145655144,1.2037204696473862,0.23193331658215519,-0.6166822990084991,1.3040731931277478,0.23508900452909237,-0.5231178792554427,1.1684947405577397,0.272628728039202,-0.5487521079632056,1.1963441152589067,0.3295702286334183,-0.6183221414560383,1.1649507117715037,0.19874357546114949,-0.542540349630845,1.2074930090903524,0.13724054249833667,-0.6055213165234313,1.1950960736656824
