EX301
Date:,2000/01/01
Time:,00:00:00
Type:,ShareSpace
Description:,""
Notes:,""

TRAJECTORIES
100.000000,Hz
Field#,HIP_R_X,HIP_R_Y,HIP_R_Z,KNE_R_X,KNE_R_Y,KNE_R_Z,HIP_L_X,HIP_L_Y,HIP_L_Z,KNE_L_X,KNE_L_Y,KNE_L_Z
1958,68.372597,585.217041,229.095169,-282.410706,607.268555,399.836487,72.096924,217.335388,203.913025,-285.496796,169.800690,392.756744
1959,68.407104,585.160828,229.074188,-282.352386,607.181702,399.751251,72.136803,217.284988,203.940994,-285.502716,169.730194,392.751587
1960,68.389465,585.169373,229.045456,-282.398987,607.160156,399.776947,72.178780,217.230377,203.933365,-285.489838,169.687149,392.766968
1961,68.336937,585.206482,229.027710,-282.462769,607.124573,399.787262,72.192329,217.202454,203.896942,-285.476715,169.620392,392.732422
1962,68.315804,585.131348,229.087555,-282.496277,607.111084,399.830414,72.161278,217.130997,203.909332,-285.484619,169.547287,392.748566
1963,68.367325,585.062012,229.096497,-282.482697,607.045471,399.812317,72.159958,217.082092,203.859818,-285.498260,169.503448,392.713989
1964,68.349419,585.021667,229.045822,-282.474884,606.971924,399.792084,72.151283,217.078293,203.782211,-285.492615,169.424118,392.703552
1965,68.336472,585.006348,229.066956,-282.555878,606.961426,399.827881,72.147057,217.034164,203.758377,-285.407837,169.333252,392.672913
1966,68.357559,584.982117,229.154480,-282.517517,606.875610,399.823883,72.119484,216.996948,203.673004,-285.406097,169.271576,392.679382
1967,68.352112,584.891724,229.180679,-282.534393,606.841431,399.832031,72.063049,216.977921,203.600235,-285.404266,169.155060,392.657257
1968,68.364372,584.873779,229.142548,-282.594879,606.797668,399.852386,72.024391,216.916336,203.486862,-285.405243,169.034592,392.688507
1969,68.348915,584.904907,229.182159,-282.648621,606.748413,399.827026,71.980072,216.899231,203.390442,-285.369263,168.969467,392.712677
1970,68.318481,584.867432,229.167130,-282.679504,606.699707,399.846771,71.926598,216.856369,203.317383,-285.319702,168.836395,392.687805
1971,68.371117,584.799255,229.171982,-282.608368,606.660645,399.820709,71.931953,216.820404,203.235336,-285.271057,168.776794,392.671173
1972,68.353439,584.808533,229.143082,-282.638336,606.610718,399.766602,71.896675,216.843521,203.102310,-285.224579,168.701050,392.611725
1973,68.245827,584.755188,228.999039,-282.693359,606.592957,399.796600,71.859711,216.788940,203.021591,-285.183838,168.672806,392.626862
1974,68.238762,584.666138,229.013489,-282.735077,606.604614,399.837463,71.916367,216.715286,202.951950,-285.143524,168.530930,392.642273
1975,68.224091,584.659729,228.983765,-282.654572,606.523560,399.797668,71.927116,216.700104,202.955048,-285.121887,168.462036,392.631042
1976,68.220222,584.625916,228.903030,-282.644043,606.540222,399.798676,71.897774,216.682953,202.891724,-285.090240,168.437714,392.618988
1977,68.095970,584.582153,228.786560,-282.710083,606.506042,399.797882,71.918068,216.609543,202.909851,-285.056732,168.373962,392.655914
1978,68.060493,584.555969,228.773132,-282.686249,606.469788,399.810791,71.975266,216.608673,202.860474,-285.015839,168.260620,392.649414
1979,68.091194,584.456238,228.678696,-282.642151,606.510071,399.816254,72.038521,216.545105,202.879700,-284.981415,168.218246,392.637146
1980,68.059967,584.428467,228.661118,-282.614502,606.482422,399.777557,72.066742,216.548431,202.830826,-284.942017,168.185104,392.617218
1981,68.016426,584.374756,228.581482,-282.636261,606.497314,399.786469,72.149483,216.359863,202.883957,-284.852448,168.109085,392.589905
1982,68.015442,584.372498,228.577927,-282.599731,606.441711,399.765381,72.164841,216.451630,202.782684,-284.868195,168.045456,392.632782
1983,68.052383,584.289001,228.541855,-282.531677,606.449829,399.776306,72.176109,216.403610,202.820862,-284.831604,167.977631,392.659241
1984,68.084923,584.260742,228.531601,-282.502289,606.446716,399.771240,72.206116,216.380432,202.802765,-284.777130,167.959778,392.674957
1985,68.059700,584.260681,228.561569,-282.506958,606.432068,399.787964,72.209328,216.364761,202.750107,-284.747040,167.928055,392.659424
1986,68.086807,584.247986,228.590240,-282.465485,606.436584,399.805176,72.187584,216.335632,202.724182,-284.719940,167.876984,392.662140
1987,68.113533,584.165222,228.556320,-282.407990,606.388794,399.806366,72.197525,216.335342,202.649246,-284.711609,167.845932,392.677063
1988,68.113960,584.162109,228.553207,-282.396667,606.322632,399.737427,72.190125,216.332047,202.569412,-284.641693,167.817932,392.642242
1989,68.146439,584.107788,228.533936,-282.359589,606.283630,399.725769,72.241890,216.333710,202.501358,-284.648773,167.767731,392.618225
1990,68.166603,584.095764,228.559174,-282.349182,606.232849,399.760132,72.208183,216.342590,202.497086,-284.548676,167.768204,392.604645
1991,68.220535,584.080017,228.586441,-282.332336,606.193054,399.789795,72.199509,216.335083,202.449295,-284.609222,167.724838,392.626434
1992,68.222015,584.079895,228.586945,-282.363098,606.120117,399.780548,72.170647,216.309875,202.372299,-284.553314,167.667496,392.647034
1993,68.175110,584.076172,228.577164,-282.382813,606.099731,399.749268,72.180534,216.312851,202.356979,-284.515350,167.681259,392.652405
1994,68.186745,584.056152,228.573441,-282.363831,606.029480,399.753235,72.159500,216.309647,202.319351,-284.463806,167.689331,392.630920
1995,68.180008,584.028442,228.560196,-282.336945,605.976563,399.762085,72.158722,216.283081,202.332581,-284.468079,167.676193,392.624176
1996,68.169510,584.062927,228.485764,-282.371490,605.982605,399.745239,72.176910,216.288086,202.308289,-284.464111,167.688492,392.608490
1997,68.090881,584.033264,228.403732,-282.363922,605.967957,399.722626,72.240868,216.279587,202.245636,-284.406219,167.669891,392.579437
1998,68.089233,584.029175,228.341095,-282.370758,605.965698,399.701050,72.242645,216.280121,202.243591,-284.396301,167.639481,392.593048
1999,68.051292,584.027222,228.334946,-282.313538,605.946167,399.709534,72.277267,216.272324,202.248367,-284.388458,167.634277,392.575653
2000,68.018288,584.032654,228.275772,-282.369019,605.949341,399.696930,72.324379,216.258820,202.226974,-284.391449,167.594467,392.604065
2001,67.980042,584.021851,228.206665,-282.382263,605.977051,399.680267,72.356110,216.255676,202.279343,-284.367676,167.616135,392.555969
2002,67.981964,584.021912,228.201355,-282.371643,605.961426,399.700378,72.423935,216.206604,202.303131,-284.366577,167.617798,392.553589
2003,67.959579,583.989441,228.158371,-282.369049,605.927734,399.667786,72.425423,216.205215,202.303635,-284.342682,167.588928,392.571655
2004,67.928635,583.982544,228.153244,-282.391937,605.927734,399.670013,72.473648,216.198059,202.316452,-284.306488,167.584869,392.561066
2005,67.924896,583.935791,228.195145,-282.387146,605.903809,399.638336,72.484261,216.168777,202.346863,-284.305725,167.585388,392.560242
2006,68.017448,583.950928,228.238770,-282.329681,605.897827,399.626770,72.533516,216.128510,202.355209,-284.306183,167.585358,392.560455
2007,68.102173,583.942505,228.333008,-282.291656,605.917419,399.649902,72.542145,216.135239,202.404480,-284.282135,167.579102,392.541565
2008,68.123894,583.981995,228.382996,-282.306519,605.953003,399.665649,72.557945,216.134583,202.434174,-284.317627,167.553574,392.573425
2009,68.176514,583.993774,228.480057,-282.296478,605.954163,399.629150,72.583382,216.057129,202.497665,-284.321320,167.552094,392.577942
2010,68.295509,583.978882,228.571289,-282.262543,605.972046,399.627014,72.575134,216.067993,202.497803,-284.302368,167.518585,392.570557
2011,68.404114,583.978577,228.695145,-282.169250,605.972778,399.614990,72.623344,216.077682,202.521362,-284.285248,167.521652,392.589355
2012,68.448311,584.015930,228.782104,-282.150452,606.018860,399.642853,72.630554,216.019562,202.501007,-284.285706,167.483826,392.554688
2013,68.444260,584.034058,228.788101,-282.151459,606.020081,399.644409,72.620110,216.002151,202.478928,-284.283447,167.437057,392.549469
2014,68.528656,583.991638,228.803802,-282.104889,606.008423,399.629395,72.620132,216.004486,202.480133,-284.275360,167.432251,392.578735
2015,68.562019,583.995483,228.806793,-282.045929,605.988647,399.637299,72.673439,216.006973,202.454651,-284.273315,167.432114,392.529968
2016,68.533165,583.989685,228.741821,-282.011444,606.003113,399.637024,72.678314,216.032639,202.410538,-284.221863,167.426544,392.553741
2017,68.452599,583.957397,228.660721,-281.996063,606.037659,399.619873,72.685570,215.975937,202.441467,-284.166504,167.380783,392.564240
2018,68.454819,583.938232,228.595490,-281.968170,606.074463,399.642975,72.663498,215.968933,202.406494,-284.160339,167.358124,392.559692
2019,68.498825,583.859680,228.528503,-281.928802,606.109985,399.644012,72.676994,215.914398,202.345718,-284.141907,167.339859,392.542725
2020,68.402687,583.860168,228.404846,-281.878876,606.126648,399.615967,72.703110,215.910919,202.319427,-284.114624,167.333664,392.520996
2021,68.302216,583.834717,228.269272,-281.833130,606.231140,399.606567,72.728989,215.780685,202.317047,-284.093018,167.323990,392.455414
2022,68.309822,583.789001,228.095154,-281.786774,606.244080,399.581116,72.691750,215.814926,202.150375,-284.073151,167.281296,392.469055
2023,68.315514,583.755066,228.015518,-281.704376,606.234985,399.561218,72.721222,215.679382,202.188187,-284.027039,167.243546,392.475616
2024,68.277588,583.701294,227.868881,-281.667175,606.243103,399.582184,72.753906,215.652512,202.162277,-283.993317,167.219086,392.412354
2025,68.244354,583.643005,227.782974,-281.678955,606.286133,399.552490,72.717323,215.719788,202.015976,-283.997192,167.206390,392.388733
2026,68.241722,583.614990,227.644287,-281.646698,606.307556,399.547363,72.688499,215.694305,201.894196,-283.944672,167.170837,392.376099
2027,68.243607,583.611938,227.577377,-281.623047,606.298645,399.585327,72.644730,215.609039,201.897263,-283.950592,167.078354,392.366333
2028,68.224609,583.622803,227.550339,-281.592438,606.364014,399.571655,72.572403,215.625931,201.759506,-283.936218,167.060425,392.376282
2029,68.179390,583.610046,227.456207,-281.575928,606.360901,399.548492,72.603210,215.572250,201.705246,-283.869415,167.010117,392.341705
2030,68.170593,583.580933,227.381332,-281.570496,606.390381,399.556793,72.572899,215.631973,201.606110,-283.882935,166.965500,392.343536
2031,68.199844,583.593384,227.300888,-281.584351,606.419556,399.564728,72.565895,215.658264,201.480164,-283.869476,166.943665,392.312683
2032,68.184364,583.572327,227.197525,-281.553528,606.452209,399.565247,72.568939,215.576996,201.492737,-283.880310,166.878799,392.296051
2033,68.091270,583.555054,227.150848,-281.550537,606.490906,399.554657,72.503830,215.633682,201.350266,-283.826080,166.835648,392.279358
2034,68.055359,583.556213,227.031113,-281.553101,606.545288,399.592163,72.475639,215.662491,201.289093,-283.821167,166.793488,392.270538
2035,68.055305,583.554199,226.968994,-281.569397,606.603699,399.588928,72.450653,215.674667,201.184189,-283.832825,166.767227,392.254547
2036,67.974083,583.563599,226.877228,-281.553009,606.644165,399.592499,72.401016,215.711746,201.052795,-283.854248,166.749573,392.230530
2037,67.961678,583.567871,226.727219,-281.593628,606.731079,399.598602,72.378777,215.769440,200.923264,-283.822113,166.731857,392.196564
2038,67.894470,583.581177,226.602036,-281.586029,606.778809,399.586517,72.367027,215.720245,200.874847,-283.795593,166.707016,392.190033
2039,67.897743,583.560242,226.476547,-281.592163,606.824097,399.597626,72.344315,215.720718,200.824173,-283.774719,166.665421,392.161011
2040,67.903603,583.555786,226.359253,-281.600800,606.820557,399.577545,72.293098,215.729156,200.682724,-283.781494,166.649841,392.152893
2041,67.855171,583.553101,226.269775,-281.694397,606.953369,399.623840,72.211327,215.697952,200.596176,-283.800568,166.615051,392.164703
2042,67.772591,583.561523,226.119797,-281.675110,606.977722,399.609955,72.184753,215.684540,200.464615,-283.816620,166.586761,392.134064
2043,67.775215,583.569641,226.005051,-281.655060,607.034058,399.612213,72.146973,215.683990,200.377609,-283.845825,166.556747,392.131653
2044,67.773102,583.588196,225.870193,-281.657379,607.053345,399.661316,72.088440,215.692932,200.291336,-283.858643,166.571533,392.096924
2045,67.674080,583.593201,225.806732,-281.704895,607.143250,399.646820,72.044991,215.646179,200.211838,-283.852356,166.564804,392.098969
2046,67.657280,583.556946,225.706299,-281.714783,607.214417,399.661011,71.991188,215.646194,200.165619,-283.854523,166.565369,392.127106
2047,67.741829,583.528320,225.662155,-281.692871,607.251709,399.648590,71.955040,215.690720,200.085434,-283.869904,166.593399,392.109985
2048,67.747055,583.540283,225.670273,-281.645386,607.298828,399.669861,71.958496,215.722672,200.023941,-283.900726,166.684830,392.149872
2049,67.698555,583.560730,225.650513,-281.666901,607.316040,399.681458,71.882202,215.726303,199.939194,-283.900574,166.706329,392.141693
2050,67.642036,583.614441,225.694229,-281.727722,607.376343,399.655548,71.810432,215.749832,199.864655,-283.965637,166.777298,392.166656
2051,67.671318,583.620056,225.699631,-281.673523,607.431580,399.634308,71.756287,215.766525,199.835953,-283.989746,166.856537,392.172668
2052,67.781906,583.639343,225.710388,-281.637970,607.404175,399.643616,71.710800,215.787613,199.791382,-283.977783,166.903229,392.178986
2053,67.770683,583.683289,225.702118,-281.647034,607.433289,399.680511,71.678421,215.802658,199.721466,-284.032349,166.968231,392.176697
2054,67.761894,583.754578,225.649200,-281.669403,607.457397,399.640167,71.646263,215.807480,199.648071,-284.020569,167.011383,392.164948
2055,67.808861,583.760681,225.562210,-281.618500,607.481934,399.607605,71.630402,215.828201,199.608612,-284.062012,167.096481,392.195587
2056,67.892059,583.761414,225.531387,-281.576355,607.473083,399.620728,71.636276,215.833008,199.606689,-284.053558,167.124802,392.223480
2057,67.934547,583.736755,225.407639,-281.563568,607.501953,399.651306,71.612236,215.895706,199.545761,-284.043365,167.234100,392.248138
2058,67.861389,583.837036,225.326004,-281.575531,607.558838,399.617004,71.617638,215.916870,199.473999,-284.061005,167.306595,392.285461
2059,67.807297,583.903381,225.259720,-281.563141,607.577454,399.593811,71.599205,215.899673,199.518402,-284.058716,167.370880,392.331451
2060,67.857162,583.852966,225.206253,-281.505157,607.560791,399.578827,71.575569,215.853851,199.453674,-284.093353,167.453979,392.403259
2061,67.878731,583.864380,225.066666,-281.454193,607.613281,399.535004,71.591141,215.864929,199.382874,-284.083649,167.538620,392.379181
2062,67.818771,583.933777,224.912155,-281.402344,607.716248,399.503143,71.564850,215.843964,199.395584,-284.055145,167.614685,392.405090
2063,67.759750,583.939087,224.758072,-281.355408,607.788086,399.422089,71.525452,215.836533,199.348038,-284.031372,167.644394,392.401093
2064,67.810814,583.897583,224.652954,-281.237762,607.862061,399.432922,71.481369,215.835953,199.297501,-284.092102,167.696259,392.425720
2065,67.809380,583.909668,224.591721,-281.180695,607.915466,399.341339,71.411034,215.800781,199.207504,-284.065094,167.746841,392.399353
2066,67.690910,583.926086,224.503586,-281.108704,608.080444,399.313019,71.393387,215.833008,199.095413,-284.068451,167.746094,392.433319
2067,67.665154,583.926147,224.405060,-281.110077,608.201599,399.323761,71.350533,215.872925,198.980972,-284.074249,167.751022,392.420288
2068,67.731880,583.921936,224.345871,-280.972290,608.290894,399.282318,71.268257,215.844879,198.879074,-284.073547,167.747498,392.460938
2069,67.686485,583.891846,224.302628,-280.875885,608.367798,399.233154,71.223610,215.896103,198.756256,-284.068176,167.762222,392.415680
2070,67.634346,583.924011,224.222488,-280.873322,608.525574,399.194153,71.187729,215.779251,198.646957,-284.051514,167.770096,392.406097
2071,67.583824,583.957825,224.141724,-280.792053,608.618591,399.163239,71.154869,215.877487,198.486176,-284.049500,167.755219,392.372925
2072,67.570808,583.940247,224.073853,-280.730682,608.719788,399.086121,71.105141,215.907288,198.315643,-283.985229,167.743164,392.388580
2073,67.604523,583.945923,223.953659,-280.683838,608.814087,399.027130,71.049194,215.922562,198.242477,-284.010803,167.752563,392.369751
2074,67.474579,583.955444,223.825745,-280.702759,608.912231,399.003479,70.998985,215.882690,198.163193,-284.005096,167.684540,392.409607
2075,67.431076,584.002197,223.662674,-280.692108,609.013123,399.006042,70.962975,215.935974,198.063751,-284.010193,167.651749,392.365753
2076,67.419487,583.992615,223.509888,-280.670471,609.065552,398.965057,70.953293,215.932953,197.938538,-284.000061,167.648132,392.343109
2077,67.406715,583.967224,223.343750,-280.659180,609.141113,398.936951,70.899582,215.919495,197.843018,-284.002960,167.646317,392.329041
2078,67.343193,584.027771,223.179626,-280.614716,609.183777,398.893585,70.802307,215.969482,197.648895,-284.009796,167.639191,392.292480
2079,67.273621,584.073547,223.071030,-280.622070,609.265015,398.850098,70.763969,216.009766,197.584381,-283.993591,167.642975,392.310272
2080,67.247330,584.065369,222.882233,-280.640442,609.323914,398.841553,70.724319,216.002045,197.452713,-283.993195,167.642883,392.311188
2081,67.192566,584.116699,222.723022,-280.572174,609.376282,398.843140,70.672798,216.014984,197.366409,-283.987335,167.654068,392.306000
2082,67.042953,584.160645,222.409882,-280.646545,609.455017,398.806732,70.552444,216.019638,197.185455,-284.008850,167.635422,392.333679
2083,66.967987,584.267212,222.059296,-280.665527,609.523499,398.800232,70.471771,215.993195,196.977737,-284.019897,167.642044,392.311249
2084,66.852837,584.276428,221.724991,-280.637177,609.590271,398.768921,70.339188,216.036652,196.659805,-284.033539,167.709946,392.328735
2085,66.736320,584.296692,221.461365,-280.635040,609.650879,398.738708,70.190491,216.011307,196.410156,-284.044373,167.724533,392.328217
2086,66.673561,584.291321,221.215134,-280.603851,609.678711,398.721222,70.084282,216.002075,196.278732,-284.084778,167.732681,392.318817
2087,66.556305,584.289673,220.943237,-280.634125,609.728638,398.695404,70.069824,216.040070,196.136917,-284.103882,167.771942,392.278595
2088,66.535088,584.298096,220.732376,-280.609619,609.770691,398.658905,70.010147,216.018738,196.034637,-284.102600,167.788406,392.277954
2089,66.467346,584.229492,220.522141,-280.554199,609.867676,398.648041,69.944710,216.046356,195.879471,-284.096344,167.799484,392.273346
2090,66.461906,584.243530,220.285645,-280.541809,609.889343,398.615997,69.816193,216.030289,195.688995,-284.101166,167.847946,392.252563
2091,66.403915,584.278992,220.141953,-280.588440,609.968506,398.665009,69.673691,216.078903,195.445587,-284.114532,167.864380,392.247955
2092,66.231499,584.265686,219.943817,-280.514160,610.040771,398.694183,69.470322,216.071136,195.251831,-284.149994,167.886795,392.246643
2093,66.175598,584.309265,219.742706,-280.481506,610.161133,398.646301,69.295815,216.139999,195.014404,-284.176086,167.917572,392.238098
2094,66.061768,584.380920,219.548492,-280.419861,610.253967,398.637024,69.157280,216.242447,194.779724,-284.153259,167.939301,392.218079
2095,65.996117,584.465332,219.335632,-280.364502,610.329224,398.561737,68.998199,216.247238,194.672134,-284.186066,167.992981,392.208710
2096,65.828819,584.568115,219.015884,-280.302856,610.457764,398.534912,68.897636,216.326614,194.473633,-284.190094,168.059387,392.137817
2097,65.820412,584.639648,218.719101,-280.263702,610.614136,398.498016,68.690239,216.352585,194.323944,-284.213348,168.083298,392.144135
2098,65.781898,584.701355,218.409943,-280.166016,610.739380,398.442780,68.498734,216.408676,194.053741,-284.221558,168.148727,392.123566
2099,65.758881,584.802856,218.206253,-280.096893,610.889954,398.462494,68.329445,216.464996,193.833344,-284.233551,168.245636,392.069519
2100,65.665787,584.852356,217.922043,-280.052490,611.000610,398.417664,68.182259,216.458466,193.610901,-284.258850,168.331894,392.067657
2101,65.489464,584.845947,217.484009,-279.974548,611.118042,398.397797,68.044884,216.473541,193.359955,-284.297211,168.389832,392.048035
2102,65.429955,584.818970,217.071014,-279.880920,611.196960,398.337799,67.896431,216.491257,193.107544,-284.360382,168.503098,392.045197
2103,65.290894,584.870911,216.688324,-279.793915,611.320557,398.325867,67.779411,216.514267,192.817429,-284.366669,168.620697,392.025330
2104,65.241623,584.917603,216.202103,-279.739441,611.443298,398.333923,67.672722,216.517258,192.609222,-284.371704,168.744980,391.982147
2105,65.167404,585.012756,215.960342,-279.681671,611.590027,398.285828,67.576752,216.505753,192.439743,-284.444489,168.893463,391.942139
2106,65.172745,585.049744,215.680954,-279.619598,611.782410,398.273926,67.476601,216.569473,192.268646,-284.491333,169.038406,391.941559
2107,65.199661,585.104370,215.550507,-279.517609,611.968933,398.227875,67.449104,216.597336,192.191772,-284.574158,169.194550,391.962189
2108,65.126091,585.173462,215.427979,-279.507233,612.236328,398.188904,67.310692,216.594696,192.090103,-284.667603,169.359802,391.969604
2109,65.094864,585.234558,215.282211,-279.472015,612.550903,398.134644,67.197517,216.553146,191.925751,-284.738495,169.461761,392.002197
2110,65.038879,585.302124,215.060593,-279.425140,612.860901,398.011963,67.051758,216.475082,191.696701,-284.811401,169.609848,392.008636
2111,64.998642,585.386475,214.761063,-279.711884,613.388000,397.835663,66.830750,216.493744,191.347000,-284.832123,169.735168,392.016052
2112,64.918228,585.467712,214.454697,-279.287170,613.406006,397.841522,66.688614,216.547440,191.006393,-284.883789,169.850342,392.025024
2113,64.878021,585.587646,214.163849,-279.198975,613.677185,397.799408,66.621994,216.659500,190.760025,-284.937134,169.919312,392.013245
2114,64.778992,585.693115,213.832245,-279.126038,614.057129,397.791901,66.516418,216.763657,190.498428,-284.988434,169.975800,391.995392
2115,64.660118,585.810364,213.417389,-279.007233,614.376892,397.768127,66.258842,216.973938,190.009430,-285.009125,169.995163,391.992462
2116,64.574738,585.901978,213.116592,-278.847565,614.668274,397.787140,66.076157,217.125870,189.635651,-285.011536,170.092560,391.998779
2117,64.486015,586.004089,212.740768,-278.825104,614.959045,397.770508,65.860138,217.282410,189.192337,-285.003235,170.107956,391.991333
2118,64.397072,586.056763,212.422134,-278.802002,615.328308,397.711639,65.675674,217.346252,188.896408,-285.007599,170.106110,391.977264
2119,64.310051,586.228577,212.016083,-278.752655,615.666138,397.509583,65.515862,217.467636,188.544495,-285.000305,170.119949,391.970856
2120,64.263580,586.337585,211.461090,-278.733337,616.086609,397.359467,65.344704,217.581329,188.162201,-285.000031,170.120331,391.970703
2121,64.187660,586.457031,210.871521,-278.709442,616.500793,397.276031,65.195198,217.729660,187.850159,-284.974060,170.123123,391.926971
2122,64.033569,586.618958,210.355591,-278.640259,616.926331,397.252563,65.034172,217.863235,187.383408,-284.939758,170.136215,391.868988
2123,63.949680,586.753235,210.013916,-278.454559,617.346069,397.151825,64.886879,217.984467,187.019196,-284.931946,170.163864,391.878815
2124,63.812233,586.858337,209.653061,-278.332336,617.715759,396.952148,64.756340,218.039764,186.681580,-284.938812,170.157822,391.842621
2125,63.551193,586.982422,209.227493,-278.216156,618.077942,396.798218,64.572166,218.100906,186.286270,-284.904755,170.166443,391.828339
2126,63.363708,587.086670,208.859482,-278.156555,618.512146,396.758057,64.517181,218.159836,186.033554,-284.879791,170.153152,391.798004
2127,63.151936,587.140137,208.447250,-278.090271,618.963013,396.689240,64.468979,218.089447,185.900864,-284.915955,170.129257,391.791321
2128,63.000412,587.162109,208.067612,-278.063324,619.414734,396.561554,64.433876,218.070053,185.734131,-284.870941,170.145813,391.709351
2129,62.862381,587.224548,207.694656,-277.967072,619.914490,396.384857,64.262901,218.063004,185.471695,-284.894531,170.061981,391.713531
2130,62.773521,587.312683,207.300507,-277.846771,620.450195,396.269928,64.036697,218.005173,185.032074,-284.875519,170.036987,391.668823
2131,62.651432,587.406189,206.965759,-277.618744,620.972534,396.104919,63.755890,218.016571,184.694809,-284.880432,169.985153,391.624512
2132,62.594990,587.440002,206.552338,-277.470276,621.415527,396.093018,63.532337,218.298523,184.343689,-284.849670,170.010345,391.631348
2133,62.609894,587.491089,206.277267,-277.406586,621.781189,396.139526,63.380180,218.058685,184.284744,-284.932434,169.854568,391.545349
2134,62.595516,587.530945,205.957184,-277.361816,622.171570,396.161316,63.214630,218.053543,184.073044,-284.942017,169.776123,391.550385
2135,62.549683,587.540527,205.628723,-277.203827,622.612366,396.080292,63.087429,218.109955,183.886581,-284.938110,169.736801,391.522614
2136,62.542023,587.594238,205.400589,-277.048553,623.085815,395.936462,62.946110,218.112946,183.689529,-284.931244,169.659302,391.535095
2137,62.493965,587.629578,205.259918,-276.953461,623.587769,395.817413,62.799835,218.113922,183.446594,-284.916901,169.643539,391.529266
2138,62.438797,587.707214,205.073746,-276.900391,623.985718,395.756958,62.657700,218.180832,183.267166,-284.928406,169.611282,391.524567
2139,62.406498,587.747131,204.898468,-276.880829,624.304932,395.653076,62.551456,218.180191,183.127655,-284.943390,169.541672,391.575317
2140,62.357212,587.760254,204.639145,-276.814880,624.591797,395.546295,62.427208,218.177551,183.025589,-284.945709,169.519928,391.587982
2141,62.340527,587.841797,204.399612,-276.774750,624.814514,395.498932,62.329437,218.183243,182.878433,-284.968201,169.517609,391.578705
2142,62.228119,587.875916,204.081299,-276.771210,624.993347,395.429901,62.251457,218.242264,182.725906,-284.957214,169.493790,391.567963
2143,62.148243,587.846497,203.727982,-276.638519,625.204529,395.366180,62.147659,218.290512,182.546555,-284.941315,169.500717,391.545624
2144,62.086273,587.813110,203.405014,-276.523621,625.416931,395.296417,62.046558,218.340515,182.311905,-284.905731,169.498825,391.539124
2145,61.983086,587.816528,203.067245,-276.381622,625.680908,395.246765,61.933113,218.358826,182.164139,-284.888824,169.487045,391.527374
2146,61.903210,587.894165,202.819260,-276.272125,625.935730,395.223755,61.823605,218.296387,181.915375,-284.910583,169.484604,391.532959
2147,61.771729,587.932434,202.520432,-276.212280,626.299927,395.353149,61.696281,218.268265,181.642120,-284.879578,169.486450,391.519531
2148,61.722050,587.911377,202.171402,-276.130493,626.303223,395.174530,61.608959,218.278961,181.211365,-284.849609,169.462463,391.481476
2149,61.657974,587.825500,201.765182,-276.060272,626.454163,395.212067,61.555771,218.318085,180.927139,-284.785400,169.479095,391.481171
2150,61.486874,587.748779,201.349213,-276.007263,626.568359,395.181763,61.466278,218.283646,180.662827,-284.764465,169.423706,391.474945
2151,61.379162,587.760498,200.925491,-275.959717,626.774292,395.248749,61.317352,218.214691,180.292435,-284.742706,169.398438,391.431061
2152,61.250935,587.768738,200.571243,-275.891510,626.754700,395.140686,61.170994,218.029968,179.887390,-284.626617,169.369507,391.390503
2153,61.156601,587.755310,200.155136,-275.818878,626.845703,395.055450,61.131966,218.006912,179.549622,-284.528259,169.314011,391.357056
2154,60.955952,587.805664,199.755112,-275.755646,626.900635,395.041473,61.045212,217.971313,179.166702,-284.471344,169.252762,391.310547
2155,60.817101,587.863220,199.341904,-275.749329,627.020020,395.025208,60.827534,217.923828,178.743011,-284.363342,169.221375,391.264160
2156,60.680538,587.896790,198.977280,-275.686584,627.045715,394.988678,60.551430,217.891739,178.196991,-284.289581,169.107117,391.309296
2157,60.560493,587.897034,198.633514,-275.654419,627.142639,394.957245,60.309555,217.808731,177.802856,-284.236481,168.956665,391.350861
2158,60.425785,587.892700,198.314316,-275.629639,627.248291,394.940582,60.157291,217.761337,177.319061,-284.164856,168.769821,391.403503
2159,60.315536,587.813965,198.021042,-275.596283,627.374390,394.923401,60.096462,217.721085,176.885406,-284.038513,168.526077,391.408447
2160,60.081635,587.823669,197.641266,-275.511688,627.456848,394.858948,59.881184,217.734039,176.288071,-283.989990,168.265717,391.347260
2161,59.854141,587.753357,197.186584,-275.493103,627.607300,394.814941,59.640930,217.699844,175.716141,-283.942505,167.907639,391.266602
2162,59.610943,587.646423,196.673752,-275.456818,627.666199,394.721558,59.408821,217.533035,175.202576,-283.866089,167.611206,391.099884
2163,59.333630,587.598450,196.220047,-275.398132,627.709412,394.669220,59.162670,217.373108,174.574768,-283.743744,167.317047,390.926025
2164,59.122185,587.532959,195.732193,-275.413269,627.728455,394.692291,59.001957,217.301926,174.174362,-283.584106,167.034348,390.815247
2165,58.912582,587.490112,195.252029,-275.385284,627.722046,394.633911,58.788746,217.209518,173.807022,-283.440735,166.802673,390.779205
2166,58.647045,587.448120,194.704651,-275.323883,627.771851,394.568390,58.429985,217.191193,173.295074,-283.385651,166.625732,390.800476
2167,58.466171,587.477173,194.329727,-275.293335,627.785767,394.529907,58.382114,217.115738,172.834473,-283.165039,166.253235,390.839203
2168,58.320942,587.516174,193.774597,-275.213684,627.788757,394.463013,58.221497,216.860565,172.372589,-282.945496,165.814514,390.823242
2169,58.041164,587.518494,193.153534,-275.119293,627.763611,394.392426,58.045231,216.672180,171.726486,-282.691254,165.394806,390.788055
