EX201
Date:,2025/01/17
Time:,10:52:17
Type:,ShareSpace
Description:,""
Notes:,""

TRAJECTORIES
100.000000,Hz
Field#,ANK_R_X,ANK_R_Y,ANK_R_Z,HIP_R_X,HIP_R_Y,HIP_R_Z,ANK_L_X,ANK_L_Y,ANK_L_Z,HIP_L_X,HIP_L_Y,HIP_L_Z,HEA_R_X,HEA_R_Y,HEA_R_Z,HAN_R_X,HAN_R_Y,HAN_R_Z,HEA_L_X,HEA_L_Y,HEA_L_Z,HAN_L_X,HAN_L_Y,HAN_L_Z
2567,605.465393,580.305969,-2.674813,209.693878,611.907898,344.148193,628.226746,284.267822,-3.064101,227.602798,226.787125,358.187469,-457.191895,511.339844,521.519470,-327.500854,615.865601,-10.617986,-448.017303,367.648651,517.975586,-385.237305,235.710175,-42.192394
2568,605.486694,580.548889,-2.836281,209.825302,612.252075,344.095276,628.172119,284.486603,-3.059980,227.707809,227.048904,358.114014,-457.253479,511.405945,521.364563,-326.264832,614.786621,-10.705021,-448.005402,367.748322,517.820496,-385.250946,235.711975,-42.160103
2569,605.548462,580.766235,-3.065187,209.834702,612.513977,344.028473,628.091919,284.668640,-3.077968,227.882965,227.347992,358.058899,-457.302704,511.517578,521.061768,-325.059967,613.641907,-10.510273,-447.909943,367.908722,517.582764,-385.246704,235.685928,-42.170994
2570,605.624084,581.060242,-3.329802,209.872116,612.747864,343.964081,628.043396,284.773773,-3.075283,228.066101,227.615067,358.100433,-457.334320,511.744720,520.731934,-323.720581,612.935120,-10.539075,-447.843536,368.113953,517.410339,-385.226471,235.692291,-42.123947
2571,605.661743,581.264832,-3.599130,209.930435,612.964478,343.866425,628.018860,284.859589,-3.082427,228.254974,227.921646,358.247711,-457.325562,511.918365,520.320435,-322.455566,612.015747,-10.607773,-447.843994,368.239319,517.317566,-385.216705,235.681168,-42.124588
2572,605.743408,581.336731,-3.908592,209.973221,613.157593,343.710114,628.027222,284.974548,-3.057418,228.388763,228.195068,358.422241,-457.350067,512.057556,519.986267,-321.444672,611.283203,-10.557868,-447.827240,368.356079,517.215698,-385.156372,235.608154,-42.116951
2573,605.839111,581.420044,-4.235244,210.058716,613.448547,343.580017,628.006653,285.048950,-3.023284,228.454254,228.443680,358.672821,-457.299652,512.191406,519.656616,-320.162537,610.383057,-10.681194,-447.867676,368.499115,517.092896,-385.170776,235.593018,-42.059189
2574,605.817871,581.569214,-4.346596,210.146606,613.880981,343.465118,627.955505,285.162598,-2.988732,228.648102,228.749725,358.886780,-457.228851,512.319397,519.367004,-319.111908,609.684021,-10.697512,-447.901703,368.644989,516.981506,-385.158997,235.555817,-42.053951
2575,605.893005,581.760498,-4.427932,210.171417,614.394897,343.420410,627.916199,285.304504,-2.907757,228.632660,229.027069,359.106934,-457.055969,512.469177,519.131958,-317.911774,609.059814,-10.745561,-447.874084,368.856323,516.795166,-385.155670,235.529449,-42.034367
2576,606.047607,582.030457,-4.678582,210.185547,614.830383,343.384613,627.945984,285.422119,-2.862388,228.817429,229.555069,358.964081,-456.912292,512.704590,518.951172,-316.728363,608.250244,-10.790791,-447.789795,369.073975,516.620300,-385.140289,235.510422,-42.014641
2577,606.243835,582.371094,-4.877639,210.176544,615.178833,343.364441,627.969238,285.503174,-2.770453,228.943619,230.024139,358.923676,-456.927155,512.922119,518.782166,-315.893188,607.612549,-10.790413,-447.730377,369.193237,516.461975,-385.119537,235.474304,-41.962521
2578,606.374390,582.628296,-4.994490,210.177841,615.593811,343.312927,627.970764,285.613831,-2.695954,229.028229,230.453796,358.899506,-456.954559,513.263794,518.691711,-315.233917,606.747559,-10.918507,-447.629181,369.454041,516.271606,-385.109161,235.450760,-41.965984
2579,606.475586,582.913269,-5.071862,210.323700,615.975220,343.268555,627.995300,285.732269,-2.603719,229.186584,230.937119,358.699188,-456.931610,513.589783,518.492493,-314.302490,606.051514,-10.970540,-447.556549,369.672150,516.085754,-385.107056,235.420898,-41.979778
2580,606.629150,583.165771,-5.119094,210.443604,616.375793,343.244415,628.037537,285.884094,-2.557254,229.299026,231.164642,358.738220,-456.933197,513.851257,518.116760,-313.556580,605.431824,-10.974578,-447.404694,369.923706,515.916992,-385.077362,235.360168,-41.973942
2581,606.761536,583.287231,-5.129022,210.625366,616.745178,343.178284,628.044617,286.071625,-2.569821,229.480682,231.613663,358.932983,-456.951996,514.030884,517.817017,-312.656708,604.942505,-11.080100,-447.331665,370.091431,515.721069,-385.076904,235.333969,-41.949081
2582,606.904785,583.387329,-5.238590,210.836685,617.064087,343.117676,628.052124,286.170471,-2.505292,229.741776,232.057785,359.068970,-456.924896,514.162659,517.518005,-311.775543,604.361572,-10.985760,-447.247101,370.194946,515.563477,-385.073639,235.326874,-41.929485
2583,607.000916,583.363525,-5.320633,211.008560,617.582092,343.158508,628.034485,286.315704,-2.458214,229.876816,232.532913,359.173950,-456.932373,514.245117,517.203674,-311.030151,603.744995,-10.861436,-447.143982,370.352753,515.298523,-385.078247,235.332504,-41.946564
2584,607.070923,583.408264,-5.541113,211.108276,618.063416,343.050110,628.043396,286.466034,-2.375288,229.885925,232.952042,359.371613,-456.991119,514.335510,516.894592,-310.219818,603.091431,-10.843288,-447.133789,370.731842,514.776733,-385.061340,235.319763,-41.959782
2585,607.182800,583.449646,-5.749735,210.994492,619.004028,343.202332,628.003967,286.679169,-2.292680,229.968826,233.350800,359.449829,-457.014130,514.485901,516.624268,-309.435242,602.561157,-10.559535,-446.984283,370.986938,514.435303,-385.028961,235.262527,-41.909473
2586,607.346252,583.563965,-5.988307,211.350616,619.220764,343.117493,627.970459,286.902588,-2.082494,230.029953,233.846268,359.376801,-457.003754,514.690613,516.401978,-308.770172,601.977417,-10.157406,-446.891998,371.158630,514.173889,-385.004578,235.243973,-41.874954
2587,607.443359,583.642761,-6.239985,211.486877,619.707703,343.092804,627.874146,287.253876,-1.944882,230.121246,234.218323,359.340271,-457.060120,514.978210,516.178894,-308.247650,601.379883,-10.145380,-446.847992,371.366089,513.872925,-385.029572,235.247696,-41.856022
2588,607.513245,583.766357,-6.446694,211.479156,620.152161,343.070282,627.755676,287.619507,-1.824624,230.167709,234.667892,359.261322,-457.132172,515.197327,515.823730,-307.577789,600.831787,-10.011056,-446.731171,371.606964,513.512024,-385.013153,235.240112,-41.838062
2589,607.565552,583.841614,-6.559568,211.486420,620.534546,343.076477,627.682373,287.978455,-1.746954,230.096527,235.160828,359.347046,-457.139465,515.328247,515.656250,-306.889801,600.311890,-9.926512,-446.714905,371.819885,513.186584,-385.012665,235.239929,-41.837975
2590,607.624023,583.925293,-6.602620,211.537109,620.983643,343.035431,627.613220,288.304108,-1.642548,230.020874,235.529312,359.497772,-457.130432,515.393799,515.512329,-306.281281,600.001953,-9.967943,-446.680573,372.023224,512.887268,-384.960663,235.186005,-41.826527
2591,607.713684,583.966125,-6.653589,211.534149,621.576782,342.957397,627.546814,288.547089,-1.457294,230.019623,235.958649,359.738434,-457.211761,515.545288,515.386597,-305.583740,599.609436,-9.882670,-446.746887,372.193481,512.631897,-384.961426,235.162659,-41.804031
2592,607.753174,584.027039,-6.880954,211.602997,622.231934,343.013031,627.142334,288.800598,-1.084066,229.937500,236.354767,359.936523,-457.252075,515.634521,515.040649,-305.019745,599.168030,-9.862045,-446.834717,372.200958,512.373901,-384.939880,235.135025,-41.796459
2593,607.859497,584.168091,-7.211572,211.689209,622.632141,342.865204,626.806580,289.115143,-0.705735,229.806396,236.659424,360.001953,-457.355713,515.741821,514.633606,-304.364349,598.668579,-9.878155,-446.909882,372.212463,512.189209,-384.915039,235.107651,-41.745914
2594,607.934387,584.299561,-7.461205,211.798340,623.180359,342.805328,626.601318,289.588013,-0.415181,229.491776,237.278763,360.021759,-457.497406,515.883850,514.218506,-303.756409,598.280151,-9.877131,-447.036957,372.514343,511.958405,-384.894684,235.055710,-41.732353
2595,608.133301,584.382019,-7.737275,211.909058,623.900635,342.791473,626.582581,290.100647,-0.085890,229.181229,237.853790,360.137787,-457.648163,516.061340,513.907532,-303.291016,597.870117,-9.764782,-447.113220,372.580353,511.778656,-384.891266,235.005310,-41.703331
2596,608.229126,584.441284,-7.883155,211.971588,624.432556,342.640076,626.410461,290.691315,0.490602,229.067917,238.127869,360.256073,-457.779755,516.129333,513.577881,-302.692169,597.497742,-9.687396,-447.305634,372.598358,511.474518,-384.874695,235.028259,-41.694221
2597,608.282776,584.453552,-8.018436,211.884979,624.901001,342.555603,626.027588,291.082458,0.976038,228.995255,238.475937,360.206238,-457.937805,516.187622,513.388977,-301.966980,597.026428,-9.709236,-447.415558,372.696869,511.231110,-384.854401,234.999969,-41.696537
2598,608.363892,584.483521,-8.093564,211.801880,625.939026,342.978485,625.210205,291.634491,2.126919,228.915436,238.972885,360.174896,-458.121704,516.228577,513.171082,-301.462921,596.473633,-9.609546,-447.501160,372.841858,511.013275,-384.912231,234.970169,-41.671581
2599,608.427612,584.511475,-8.073303,211.856964,625.837463,342.554016,624.970093,292.501526,2.748260,228.770416,239.354080,360.281769,-458.286499,516.334290,513.017944,-300.961792,596.115967,-9.667745,-447.541260,372.967651,510.759827,-384.895660,234.945236,-41.653618
2600,608.408020,584.519592,-8.101569,211.946457,626.423706,342.505707,624.127319,293.278931,4.054605,228.586868,239.720108,360.324066,-458.533112,516.508423,512.909363,-300.317688,595.667480,-9.784510,-447.621796,373.035675,510.652954,-384.896301,234.962891,-41.635483
2601,608.374939,584.503418,-8.104809,211.997192,626.977173,342.501007,623.896667,293.793945,5.386757,228.410019,240.177277,360.394714,-458.782013,516.738831,512.753357,-299.766602,595.239807,-9.903830,-447.696777,373.103912,510.495331,-384.906647,234.977219,-41.640575
2602,608.364197,584.484314,-8.092195,212.110489,627.381653,342.321472,623.138611,294.309540,6.831264,228.209396,240.583572,360.466827,-458.894379,516.880798,512.487183,-299.241028,594.767883,-10.064986,-447.773285,373.151276,510.311462,-384.892181,234.964615,-41.604610
2603,608.390442,584.431824,-8.082756,212.122299,627.757263,342.219208,622.456848,295.102753,8.171311,227.978806,240.837799,360.561371,-459.141693,517.007202,512.246582,-298.738495,594.362183,-10.176712,-447.876190,373.255920,510.107300,-384.902863,234.954971,-41.602791
2604,608.371155,584.385376,-8.107103,211.988251,628.141418,342.220825,621.671997,295.980865,9.674515,227.678970,240.990768,360.738281,-459.382294,517.031494,511.859283,-298.071838,593.865479,-10.364317,-447.871613,373.402496,509.903839,-384.863312,234.945053,-41.576691
2605,608.320251,584.291931,-8.128465,211.823151,628.432251,342.228607,621.228027,296.696136,11.024132,227.517639,241.162186,360.736694,-459.639496,517.040405,511.563019,-297.465607,593.503052,-10.649798,-447.925140,373.515503,509.772644,-384.883118,234.940201,-41.583282
2606,608.334961,584.154236,-8.091164,211.591721,628.747986,342.228088,620.530396,297.079193,12.795500,227.222992,241.556030,360.724518,-459.837677,517.091675,511.282867,-297.054688,593.294739,-10.883095,-447.930695,373.675995,509.626648,-384.875183,234.932648,-41.601841
2607,608.326599,583.966370,-7.922795,211.494919,629.019348,342.225250,620.193604,297.750946,14.121303,227.010605,241.861938,360.708160,-460.059845,517.204834,510.949921,-296.596710,592.925781,-11.080924,-447.971130,373.812469,509.456818,-384.873291,234.945435,-41.600250
2608,608.304993,583.683044,-7.776071,211.309372,629.258789,342.212250,619.324524,298.618896,15.360064,226.933716,242.082138,360.687714,-460.339966,517.421021,510.686188,-296.091614,592.503418,-11.358866,-448.107849,373.980530,509.234436,-384.855316,234.923233,-41.573940
2609,608.334229,583.413818,-7.548139,211.141006,629.507629,342.224182,618.767395,299.501251,16.422258,226.850220,242.485001,360.519165,-460.699493,517.749146,510.423859,-295.518494,592.086609,-11.609576,-448.157349,374.244019,508.976776,-384.852966,234.900284,-41.587826
2610,608.326050,583.022034,-7.510519,211.017059,629.693359,342.160950,618.186401,300.047302,17.386890,226.790298,242.964478,360.323486,-460.839417,518.063477,510.240082,-294.979065,591.707031,-11.958227,-448.381165,374.622253,508.510956,-384.860382,234.863541,-41.573784
2611,608.327454,582.713989,-7.477897,210.972534,629.852051,342.065247,617.536621,300.619141,18.570547,226.632004,243.279175,360.174561,-460.884888,518.352966,510.050293,-294.409149,591.388611,-12.376210,-448.501617,374.977295,508.218964,-384.866455,234.844055,-41.571098
2612,608.313354,582.515198,-7.492705,210.934875,630.113403,341.944550,617.405212,301.697205,18.950815,226.444656,243.607117,359.995300,-461.052429,518.718201,509.757568,-294.027985,591.156982,-12.745512,-448.592957,375.370422,507.928955,-384.867706,234.840927,-41.566730
2613,608.289551,582.467102,-7.517015,210.912827,630.432190,341.822998,616.868408,302.715515,19.470724,226.337799,244.033401,359.600006,-461.226288,519.149048,509.410431,-293.640503,591.002930,-13.032836,-448.713684,375.596893,507.809845,-384.874115,234.840790,-41.550018
2614,608.218628,582.375671,-7.604082,210.879257,630.736267,341.842682,616.553894,303.263641,20.032999,226.148621,244.423965,359.487335,-461.369934,519.498352,508.904510,-293.117065,590.837585,-13.489944,-448.746613,375.936432,507.580414,-384.879150,234.854645,-41.567974
2615,608.234131,582.345276,-7.643765,210.967804,631.026550,341.814423,616.139709,303.882690,20.363901,225.943222,244.734756,359.527771,-461.409119,519.844788,508.639404,-292.657623,590.627502,-13.808049,-448.811340,376.188934,507.438232,-384.867737,234.841370,-41.566986
2616,608.230530,582.335266,-7.600236,211.271591,631.368713,341.776733,615.968872,304.794281,20.259138,225.824158,244.998901,359.490814,-461.461243,520.091309,508.493347,-292.268768,590.396179,-14.059040,-448.940582,376.547211,507.165955,-384.862915,234.836960,-41.551205
2617,608.151062,582.323364,-7.585451,211.484589,631.727234,341.663605,615.865906,305.511261,20.228756,225.759674,245.407669,359.348083,-461.592743,520.360107,508.365387,-291.948181,590.298462,-14.146678,-449.094727,376.910706,507.024353,-384.883972,234.842468,-41.572517
2618,608.209778,582.349243,-7.505662,211.669632,632.179260,341.499268,615.549377,306.153229,20.180738,225.796082,245.744141,359.300842,-461.650055,520.762390,508.206543,-291.552948,590.210815,-14.275340,-449.327881,377.452209,506.793610,-384.910095,234.880096,-41.563282
2619,608.253906,582.288574,-7.406224,211.856583,632.598633,341.426727,615.357422,306.707428,20.008461,225.935181,246.056763,359.391022,-461.684143,521.205078,507.908112,-291.102112,590.106018,-14.406724,-449.448364,377.912018,506.650482,-384.904083,234.855591,-41.555328
2620,608.320374,582.256042,-7.277339,211.937927,632.949646,341.391815,615.398071,307.405853,19.563856,226.052521,246.417297,359.499847,-461.649780,521.583984,507.758087,-290.772522,590.009827,-14.468770,-449.584290,378.339783,506.451141,-384.898956,234.866318,-41.560818
2621,608.399536,582.250854,-7.237089,211.902740,633.323853,341.438904,615.506836,307.940338,19.197184,226.133728,246.756409,359.660950,-461.682190,522.077759,507.792633,-290.551666,589.951233,-14.493970,-449.641022,378.685181,506.227112,-384.874786,234.841736,-41.571358
2622,608.418457,582.235107,-7.265585,211.874557,633.608765,341.514313,615.740051,308.395355,18.857157,226.240112,247.029205,359.656128,-461.716003,522.607117,507.842133,-290.396515,589.882813,-14.411952,-449.694305,379.026733,506.106018,-384.863373,234.834274,-41.532261
2623,608.412659,582.216248,-7.348403,211.839111,633.725952,341.412415,616.040405,308.640350,18.719103,226.187256,247.276794,359.799377,-461.727173,523.032288,507.699860,-290.239288,589.803467,-14.286065,-449.680267,379.272461,505.953644,-384.854370,234.818176,-41.551842
2624,608.352417,582.260864,-7.457201,211.715576,633.996399,341.396088,616.282227,308.943604,18.594774,226.266937,247.953079,359.536011,-461.683777,523.388428,507.531769,-290.091644,589.689514,-14.132685,-449.672424,379.616852,505.738678,-384.845734,234.808594,-41.518208
2625,608.362366,582.326599,-7.510215,211.533234,634.417908,341.355896,616.521729,309.290375,18.470354,226.015610,248.022278,359.958160,-461.756836,523.691345,507.432709,-289.840729,589.599426,-13.977860,-449.715546,380.070618,505.444489,-384.851929,234.819122,-41.530865
2626,608.344238,582.439636,-7.488746,211.002655,635.038086,341.094421,616.680542,309.537628,18.550375,226.010529,248.378983,360.038055,-461.894806,523.949829,507.264221,-289.644745,589.534424,-13.850475,-449.637909,380.470245,505.404816,-384.851898,234.824219,-41.540764
2627,608.388000,582.475220,-7.555254,211.324677,635.345459,341.221924,616.816040,309.799713,18.751932,226.012680,248.798691,360.007019,-461.963776,524.263062,507.058655,-289.409058,589.509338,-13.655346,-449.620117,380.767029,505.368164,-384.870636,234.854996,-41.536484
2628,608.373840,582.549805,-7.611285,211.227539,635.784424,341.061615,616.934998,309.955597,19.106827,226.060593,249.198227,360.043304,-462.035706,524.575073,506.895508,-289.191833,589.538452,-13.530847,-449.643097,381.020477,505.412201,-384.898987,234.862961,-41.543335
2629,608.417419,582.671997,-7.712470,211.185837,636.118164,340.930420,617.264832,309.996582,20.130774,226.116043,249.672714,360.179718,-462.097351,524.896118,506.865936,-289.076508,589.511597,-13.325613,-449.648224,381.326111,505.378235,-384.900452,234.859543,-41.538940
2630,608.393005,582.946350,-7.752702,211.119644,636.451294,340.827881,617.382263,309.943481,21.211918,225.925262,249.697113,360.903992,-462.235229,525.325867,506.878204,-288.984009,589.536865,-13.172945,-449.687012,381.737427,505.319733,-384.897217,234.882523,-41.511360
2631,608.413940,583.189880,-7.949428,211.146805,636.687195,340.663513,617.224060,309.987122,22.276836,226.009735,249.953934,361.188507,-462.356842,525.616089,506.923676,-288.941406,589.523132,-13.059604,-449.842499,382.177795,505.186371,-384.888153,234.873901,-41.530926
2632,608.423889,583.479736,-8.103666,211.172592,636.995483,340.541565,617.375488,310.326691,22.959600,226.295975,250.810715,360.929321,-462.423523,525.922974,506.890228,-288.882172,589.523804,-12.913935,-449.863312,382.531189,505.060089,-384.865906,234.875687,-41.523857
2633,608.432068,583.644409,-8.150373,211.136581,637.549011,340.474487,617.778259,310.464905,24.484314,226.417892,251.234055,360.958374,-462.515564,526.248169,506.892578,-288.890930,589.560730,-12.733219,-449.903656,382.805054,505.044006,-384.892059,234.910446,-41.499580
2634,608.485840,583.839111,-8.139977,211.041229,638.136597,340.412933,617.379028,310.410553,26.169569,226.346863,251.544952,361.070007,-462.575165,526.551331,506.761688,-288.858917,589.597351,-12.556996,-449.880585,383.080200,504.977600,-384.897705,234.925934,-41.521660
2635,608.470032,583.943054,-8.194320,210.902390,638.668823,340.391266,617.685303,310.921722,27.406399,226.240341,252.026794,361.212616,-462.650787,526.847290,506.701233,-288.871033,589.643494,-12.334619,-449.900330,383.316101,504.841675,-384.895813,234.973221,-41.551418
2636,608.568420,583.943298,-8.177983,210.819641,639.147400,340.291351,617.691467,311.136688,29.590452,226.246765,252.560242,361.441895,-462.661926,526.986816,506.557007,-288.834778,589.708435,-12.137482,-449.873627,383.512573,504.758606,-384.891968,234.978531,-41.535667
2637,608.591431,583.935242,-8.146827,210.806686,639.611389,340.191864,617.815186,311.431458,31.229717,226.168152,253.223373,361.720215,-462.739288,527.220032,506.535309,-288.861908,589.722595,-11.901896,-449.904663,383.720062,504.621094,-384.869171,234.986359,-41.503582
2638,608.544312,583.870972,-8.089688,210.736130,639.844421,340.054260,617.903381,311.874695,33.700508,226.070007,253.699524,361.820007,-462.870483,527.351135,506.499420,-288.917694,589.763306,-11.738415,-449.953278,383.900879,504.523926,-384.877380,234.995712,-41.537766
2639,608.581726,583.687805,-8.098842,210.666138,640.278870,339.968170,617.804321,312.379425,35.709538,225.959290,254.034698,362.075836,-463.021454,527.430176,506.475037,-289.079926,589.839783,-11.565967,-450.023590,384.063812,504.416809,-384.899261,235.019363,-41.530651
2640,608.616577,583.416687,-7.996808,210.095718,640.885254,339.594452,618.109436,312.784515,38.345600,225.879807,254.456863,362.264069,-463.144989,527.567444,506.468231,-289.247223,589.943420,-11.407314,-450.143951,384.146759,504.346039,-384.913513,235.035431,-41.582996
2641,608.658691,583.033875,-7.907963,210.281418,641.132446,339.762482,618.269470,313.229034,41.053757,226.014999,254.732056,362.611938,-463.278839,527.645386,506.464294,-289.538116,590.088135,-11.218638,-450.181732,384.406036,504.257294,-384.965607,235.073456,-41.636417
2642,608.650635,582.664368,-7.710712,210.121826,641.461060,339.610046,618.172546,313.859375,43.517986,226.087799,255.056396,362.844574,-463.423004,527.744202,506.475281,-289.954956,590.198486,-10.958308,-450.327606,384.557983,504.063843,-384.969757,235.095535,-41.620319
2643,608.662903,582.426331,-7.534107,209.881073,641.832581,339.474854,618.050964,314.067047,46.559811,226.088867,255.458893,363.116150,-463.523926,527.818542,506.470367,-290.248322,590.258057,-10.840443,-450.429871,384.640411,504.046570,-384.978790,235.117508,-41.571190
2644,608.770874,582.198792,-7.433246,209.729767,642.125366,339.352814,618.556274,314.638214,49.267872,226.232208,255.935471,363.317719,-463.595764,527.846558,506.437042,-290.770416,590.283752,-10.623639,-450.497711,384.709259,504.022125,-384.999146,235.151962,-41.585358
2645,608.866394,581.883545,-7.523778,209.619385,642.272766,339.234131,618.771667,315.612183,51.970398,226.483185,256.341461,363.529449,-463.670563,527.911316,506.370178,-291.521393,590.314270,-10.316240,-450.515076,384.740479,504.052460,-384.972412,235.130539,-41.606995
2646,608.891602,581.651672,-7.559893,209.475372,642.395569,339.138702,618.807861,316.100189,54.575699,226.666000,256.809875,363.768646,-463.771301,527.894775,506.308868,-292.149414,590.346008,-10.137755,-450.580139,384.805542,503.988129,-385.004028,235.112473,-41.612782
2647,608.804749,581.500916,-7.514057,209.350174,642.595093,339.044830,619.374023,316.740723,57.410118,226.926590,257.228302,364.139038,-463.931366,527.954895,506.304565,-292.788696,590.466919,-9.991289,-450.641724,384.838440,504.006592,-385.047791,235.128235,-41.653732
2648,608.813477,581.325989,-7.528845,209.176041,642.867798,338.846802,619.487854,317.182343,60.227055,227.176392,257.348694,364.347656,-464.026855,527.990479,506.150421,-293.622406,590.600952,-9.815602,-450.757446,384.868774,503.960052,-385.052979,235.161606,-41.677151
2649,608.816528,581.290710,-7.391523,208.939392,643.230652,338.639740,619.531128,317.837463,62.546806,227.502228,257.659821,364.729553,-464.189697,527.994873,506.040924,-294.545898,590.600769,-9.590412,-450.779205,384.893250,503.918274,-385.017548,235.167740,-41.673489
2650,608.782959,581.240784,-7.234460,208.681107,643.706299,338.437439,619.907349,318.378693,65.373619,227.780396,258.024628,365.084167,-464.315063,527.987671,505.844788,-295.442841,590.565674,-9.578664,-450.865753,384.895569,503.869324,-385.036011,235.178558,-41.636440
2651,608.715515,581.186890,-7.078742,208.330566,644.100159,338.242096,620.143921,318.849243,68.105003,228.004227,258.379700,365.203766,-464.441437,528.008850,505.624725,-296.525909,590.572693,-9.465931,-450.917877,384.866516,503.895355,-385.034882,235.179916,-41.619884
2652,608.647217,581.177551,-6.993757,208.075760,644.322083,338.090027,620.781128,319.584473,70.348274,228.333221,258.597076,365.356293,-464.632019,528.021790,505.450439,-297.982086,590.495850,-9.225949,-450.961273,384.836700,503.766571,-385.068451,235.175201,-41.645332
2653,608.652466,581.201294,-6.980076,207.871429,644.469177,338.001617,620.974426,320.054291,72.980812,228.622635,259.029541,365.441772,-464.605469,527.990967,505.235077,-298.888489,590.491028,-9.196240,-451.073395,384.702240,503.740967,-385.024261,235.198135,-41.643047
2654,608.719666,581.155151,-7.057069,207.794861,644.627686,337.906464,621.821594,320.849701,75.199150,228.802368,259.510406,365.398193,-464.634583,527.879272,505.079895,-300.411102,590.269226,-8.883337,-451.173859,384.516968,503.721497,-385.021271,235.194580,-41.660282
2655,608.694153,581.183716,-7.174547,207.622467,644.836304,337.833771,622.080383,321.565033,77.580360,228.905563,260.008118,365.281616,-464.727905,527.897400,505.151855,-301.852478,590.385376,-8.832421,-451.162628,384.433258,503.731140,-385.014984,235.185364,-41.621178
2656,608.680176,581.312866,-7.341922,207.471451,645.249695,337.712433,622.634216,321.946747,79.421143,229.020996,260.599792,365.099670,-464.801270,527.839722,505.079803,-303.345825,590.234253,-8.611627,-451.262939,384.351288,503.587524,-385.009888,235.185410,-41.621334
2657,608.645813,581.363525,-7.571867,207.219894,646.341003,337.950592,623.136353,322.796143,81.646645,229.192657,261.100006,364.986725,-464.852234,527.712036,505.013153,-304.825806,590.000000,-8.243083,-451.334412,384.205170,503.518280,-385.003693,235.160553,-41.621037
2658,608.601074,581.533142,-7.692491,207.041016,646.372009,337.380859,623.417725,323.224274,83.499718,229.431854,261.431458,364.940369,-464.865448,527.589233,505.022186,-306.625366,589.755737,-7.903867,-451.379974,384.102448,503.472473,-384.932861,235.128067,-41.622906
2659,608.631836,581.723511,-7.819263,206.927429,646.838074,337.240082,624.362854,324.053680,85.230789,229.799805,261.910645,364.834198,-464.938202,527.460571,504.995422,-308.504486,589.614868,-7.503032,-451.411743,384.007233,503.388458,-384.954468,235.131073,-41.597183
2660,608.601074,582.067505,-7.871828,206.860672,647.336975,337.208496,625.074036,324.677155,87.004623,230.200165,262.525330,364.593170,-465.033478,527.347839,505.022125,-310.323578,589.660767,-7.134839,-451.397736,383.862885,503.364227,-384.951660,235.134583,-41.542767
2661,608.543396,582.350586,-7.821836,206.840652,647.662903,337.131042,625.278870,325.136108,88.762589,230.467194,262.938660,364.479614,-465.048370,527.190613,504.947845,-312.460358,589.296204,-6.802212,-451.341736,383.669128,503.501251,-384.933380,235.119293,-41.561970
2662,608.592896,582.667969,-7.763674,206.746643,647.967224,337.061584,626.280029,325.780945,90.528168,230.645325,263.340607,364.410309,-465.082916,526.975708,504.960083,-314.236145,589.050537,-6.248679,-451.341309,383.573242,503.531067,-384.933685,235.103714,-41.579159
2663,608.578552,583.075623,-7.783415,206.659851,648.285950,337.078766,627.095154,326.512115,91.951790,230.825287,263.630341,364.242462,-465.116333,526.731079,504.996307,-316.629181,588.832092,-5.633580,-451.239319,383.453217,503.507141,-384.861542,235.069427,-41.532944
2664,608.537903,583.426147,-7.877494,206.864899,648.352356,337.263519,627.866394,327.029968,93.449631,231.013245,263.975250,364.073151,-465.229248,526.543579,505.045380,-318.719849,588.710815,-5.195282,-451.150024,383.265472,503.594055,-384.893250,235.054153,-41.563087
2665,608.498962,583.807434,-8.057826,206.343674,648.778870,337.008362,628.625793,327.698639,94.681534,231.184052,264.355316,364.038788,-465.307129,526.269165,505.116119,-321.091705,588.452698,-4.474303,-451.068481,383.082001,503.641266,-384.879608,235.067017,-41.568169
2666,608.560425,583.987732,-8.316448,206.202423,648.979187,336.915833,629.613586,328.332306,96.153740,231.592316,264.788208,364.062897,-465.341553,525.984436,505.004791,-323.473419,588.343567,-3.854477,-450.846985,382.894104,503.688293,-384.871124,235.070068,-41.535679
2667,608.660217,584.089294,-8.551398,206.105042,649.233398,336.825897,630.508301,329.020294,97.469810,231.900772,265.071228,364.174164,-465.417023,525.784973,505.030945,-325.835358,588.032104,-3.108058,-450.671173,382.741180,503.647644,-384.842834,235.072159,-41.540939
2668,608.703186,584.162720,-8.768067,206.075348,649.511230,336.762299,631.617737,329.714111,98.697632,232.100128,265.243561,364.328583,-465.490997,525.714905,505.011047,-328.357758,587.830994,-2.713307,-450.548889,382.611176,503.647888,-384.861786,235.043350,-41.494488
2669,608.733704,584.284424,-8.783738,205.996246,649.786438,336.696289,632.479187,330.298676,99.929825,232.266464,265.525970,364.504181,-465.601166,525.629089,505.098206,-330.834229,588.052124,-2.219147,-450.485260,382.543488,503.620941,-384.862000,235.029755,-41.510376
2670,608.716980,584.297974,-8.867502,205.941299,649.989075,336.619446,633.770813,330.969727,101.194893,232.688293,265.878632,364.653137,-465.655426,525.460510,505.022278,-333.476105,587.713928,-1.485209,-450.519958,382.319397,503.678802,-384.885040,235.026688,-41.500847
2671,608.703674,584.325562,-8.887888,205.921402,650.195923,336.594727,634.796875,331.521667,102.679924,233.172775,266.139130,364.693085,-465.740845,525.352966,505.055908,-336.193146,587.627808,-0.774688,-450.572418,382.124420,503.721985,-384.866364,235.038422,-41.509258
