EX402
Date:,2025/01/17
Time:,11:16:56
Type:,ShareSpace
Description:,""
Notes:,""

TRAJECTORIES
100.000000,Hz
Field#,HEAD_X,HEAD_Y,HEAD_Z,PELVIS_X,PELVIS_Y,PELVIS_Z
1803,-439.647339,184.334045,430.558014,51.000473,361.159241,96.735825
1804,-440.756958,183.974960,430.058258,50.757153,361.102356,96.988075
1805,-441.715820,183.611893,429.103699,50.585876,361.039948,97.228333
1806,-442.764221,183.362701,428.597198,50.507214,360.947876,97.338547
1807,-443.875122,183.122894,428.274506,50.428638,360.907440,97.468849
1808,-444.935974,182.832840,427.816071,50.336365,360.853302,97.636620
1809,-446.011566,182.444092,427.393311,50.218811,360.667328,98.027832
1810,-447.189575,182.272964,427.010437,50.076469,360.528412,98.391693
1811,-447.721222,182.284195,426.688873,49.905769,360.206787,99.098717
1812,-448.650635,181.954544,426.212372,49.788277,359.982819,99.673973
1813,-449.841187,181.625137,425.604858,49.688637,359.903381,99.993652
1814,-450.656342,181.443390,425.357239,49.555885,359.812927,100.402527
1815,-451.376282,181.367569,425.093445,49.392590,359.591919,101.012405
1816,-452.322662,181.215820,424.622833,49.499847,359.401703,101.808968
1817,-453.365845,180.569260,424.907501,49.525505,359.349243,102.771164
1818,-454.248169,180.043915,424.938721,49.377098,359.248199,104.137001
1819,-455.291351,179.912155,424.476135,49.499851,359.398712,105.115273
1820,-456.043701,179.597488,424.424194,49.769234,359.373199,106.283775
1821,-456.622894,179.137573,424.615570,49.723320,359.533905,108.134216
1822,-457.411285,178.870300,424.500610,49.878654,359.687866,109.312332
1823,-458.204254,178.461914,424.287140,50.244949,359.748108,111.149460
1824,-459.006958,177.917496,424.413025,50.440872,359.814423,112.966225
1825,-459.502930,177.476395,424.613556,50.792011,360.066162,114.537079
1826,-460.161621,177.182983,424.751343,51.023003,360.033813,116.680031
1827,-460.847229,176.899384,424.719940,51.230072,360.359253,118.392029
1828,-461.611816,176.553543,424.695526,51.489994,360.312195,120.571091
1829,-462.327759,176.310059,424.702026,51.885727,360.440186,122.550385
1830,-462.883270,176.183014,424.684631,52.001854,360.538879,124.398476
1831,-463.495087,176.244568,424.460938,52.270725,360.886414,126.314514
1832,-464.248657,176.041214,424.144226,52.541767,360.846588,128.324753
1833,-464.925446,175.752594,424.247955,52.849953,361.073669,130.312561
1834,-465.627563,175.459976,424.437408,53.199574,361.102112,132.354309
1835,-466.396332,175.603378,424.233154,53.628345,361.412537,133.887619
1836,-466.960510,175.571594,424.200287,53.938896,361.547485,135.754562
1837,-467.653046,175.653961,423.982697,54.190262,361.557709,137.598938
1838,-468.459808,175.698349,423.851105,54.474983,361.632996,139.135086
1839,-469.367371,175.914963,423.856262,54.766205,361.538574,141.308548
1840,-470.134857,175.990143,423.833221,55.112885,361.226044,142.650757
1841,-470.460999,175.960220,423.821625,55.164825,361.159790,144.928543
1842,-471.578705,176.388718,423.545868,55.581226,360.980438,146.632233
1843,-472.435120,176.525833,423.624725,55.863750,360.743469,148.037292
1844,-473.167389,176.860764,423.662048,55.996010,360.615021,150.318130
1845,-473.331726,177.104080,423.541473,56.422226,360.423065,151.397766
1846,-474.166229,177.418198,423.568268,56.609028,359.937347,153.041428
1847,-475.104706,177.727432,423.791870,56.716518,359.399902,154.789902
1848,-475.631165,177.894501,423.896576,56.739468,358.998688,156.309891
1849,-476.151886,178.352051,423.836426,56.852619,358.536835,157.703171
1850,-477.120850,178.594208,424.226563,56.828960,358.029633,159.717758
1851,-477.959778,178.758072,424.193909,56.910950,357.303009,161.172348
1852,-478.524078,179.314758,424.476196,57.104843,356.627502,162.810547
1853,-479.140839,179.626572,424.676697,57.314960,356.355194,164.472488
1854,-479.822937,179.983673,424.676636,57.240448,355.645630,166.234009
1855,-480.628662,180.481995,425.080688,57.594791,355.009308,167.542740
1856,-481.158905,181.026749,425.193268,57.850697,354.439941,169.067902
1857,-481.773987,181.445602,425.437347,57.972279,353.735352,170.991791
1858,-482.401550,181.822525,425.477783,58.032906,352.831848,172.719269
1859,-483.012939,182.275864,425.496460,58.335194,352.066132,174.349075
1860,-483.879669,182.861954,425.780914,58.682713,351.393555,176.430115
1861,-484.546783,183.199738,425.955627,58.714905,350.836395,177.959503
1862,-484.883667,183.687653,425.946533,59.150391,350.015869,179.611298
1863,-486.102570,184.174118,426.339050,59.582027,349.506378,181.077042
1864,-487.006714,184.527405,426.519440,59.929230,348.672913,182.410461
1865,-487.864258,184.877182,426.407684,60.311443,347.884949,184.420029
1866,-488.276428,184.964905,426.778198,60.538242,347.330902,185.678482
1867,-488.861023,185.642517,426.994873,60.929451,346.769623,187.019394
1868,-489.591034,186.192368,427.254333,61.127365,346.017273,188.804276
1869,-490.125244,186.635376,427.203308,61.321083,345.089905,190.459091
1870,-490.610199,186.979431,427.141418,61.592709,344.247253,191.657684
1871,-491.111572,187.173233,427.313202,61.936737,343.683319,192.776749
1872,-491.572601,187.364120,427.472168,62.203369,343.116608,193.881058
1873,-492.119598,187.804062,427.531097,62.336102,342.498169,194.959686
1874,-492.607727,188.099274,427.686920,62.487583,342.036926,195.739288
1875,-492.963684,188.485184,427.600159,62.828636,341.684265,196.368729
1876,-493.255310,188.733139,427.633667,63.128376,341.234436,196.816193
1877,-493.634369,188.836441,427.949066,63.466209,340.620728,197.448730
1878,-493.841125,189.035583,428.060089,63.744671,340.186951,197.797516
1879,-493.983521,189.222656,428.167419,63.918907,339.937378,197.890945
1880,-494.252655,189.386856,428.224274,64.155136,339.698242,197.969208
1881,-494.462891,189.511169,428.310089,64.298035,339.340485,198.020157
1882,-494.602509,189.578110,428.447021,64.446854,339.193604,198.065231
1883,-494.683105,189.627121,428.575928,64.502663,338.869965,198.221695
1884,-494.729889,189.651367,428.685730,64.600899,338.494690,198.382660
1885,-494.789612,189.616333,428.804352,64.782181,338.158752,198.511902
1886,-494.734955,189.572098,428.884064,65.001808,337.837219,198.625046
1887,-494.760620,189.478790,428.996979,65.272308,337.541595,198.744858
1888,-494.744873,189.352036,429.113922,65.584076,337.289886,199.015579
1889,-494.740906,189.178787,429.245911,65.910126,337.207733,199.127792
1890,-494.797974,188.899673,429.430481,66.218964,337.034088,199.353180
1891,-494.715118,188.476044,429.706512,66.471870,336.843567,199.627945
1892,-494.868378,188.380844,429.712341,66.690254,336.668671,199.772400
1893,-494.899933,188.211868,429.722565,66.819923,336.622467,199.813263
1894,-494.743744,187.971405,429.683167,66.936485,336.430542,199.926086
1895,-494.685120,187.830795,429.559448,66.899330,336.135010,200.099335
1896,-494.638275,187.735886,429.345093,66.887451,335.988892,200.105942
1897,-494.569885,187.550507,429.161011,66.912636,335.861511,199.904663
1898,-494.610809,187.379013,428.988586,66.915031,335.739655,199.493164
1899,-494.777313,187.144974,428.786774,66.990288,335.584595,198.864273
1900,-494.865234,186.852768,428.585785,67.039658,335.523468,198.145523
1901,-494.975464,186.545532,428.460449,66.948936,335.580536,197.589218
1902,-495.011353,186.175095,428.394592,66.806114,335.508972,197.158630
1903,-495.086945,185.801422,428.214294,66.728874,335.682861,196.632858
1904,-494.989502,185.427063,427.833496,66.453064,335.916229,195.687546
1905,-495.079620,184.937622,427.582886,66.293015,336.026001,194.311020
1906,-495.060120,184.729126,427.475677,66.202766,336.064087,193.164871
1907,-494.845001,184.415634,427.372498,66.123680,336.044678,192.346130
1908,-494.959229,184.145874,427.256348,65.723984,336.375000,191.350983
1909,-495.003815,183.898209,426.972321,65.653969,336.520844,190.043274
1910,-494.740234,183.284912,426.961456,65.588570,336.721008,188.855133
1911,-494.403442,182.809006,426.896637,65.140030,336.838745,187.493942
1912,-493.953918,182.487366,426.682739,65.050201,337.184845,186.527039
1913,-493.494019,182.152863,426.352234,64.815247,337.454071,185.009750
1914,-493.136658,181.548279,426.308350,64.500259,337.844604,183.627014
1915,-492.507538,180.909805,426.788086,64.380600,338.122772,182.662888
1916,-491.997864,180.795197,426.270386,64.098923,338.012726,181.575668
1917,-491.294434,180.498932,426.151733,63.918415,338.345032,179.834290
1918,-490.977509,179.937164,426.604889,63.876980,338.612671,178.750320
1919,-490.078674,179.233658,426.815765,63.570713,338.973450,177.436310
1920,-489.305969,179.100510,426.461304,63.092724,339.184174,175.987625
1921,-488.640167,178.921051,426.428864,62.964981,339.229950,174.667557
1922,-487.859344,178.620316,426.922729,62.732311,339.341522,173.514801
1923,-487.162140,178.241669,427.030090,62.248692,339.511139,171.874222
1924,-486.185730,177.933151,427.090454,61.906788,339.870697,171.055832
1925,-485.639954,177.809372,427.290771,61.641460,340.246216,169.429535
1926,-485.143311,177.661880,427.477295,61.223392,340.281067,167.900238
1927,-484.566895,177.114899,428.243134,61.096004,340.493134,166.680786
1928,-483.805115,176.489883,428.752106,60.526726,340.942322,165.240997
1929,-483.352966,176.291656,428.845306,60.290752,341.106384,163.662430
1930,-482.972992,175.967407,429.041565,59.612125,341.278931,162.276276
1931,-482.075867,176.155258,428.861053,59.206371,341.621918,161.083435
1932,-481.257599,175.990143,429.273102,59.033512,341.745575,159.147873
1933,-480.661377,175.909439,429.415710,58.701511,342.174774,157.515549
1934,-480.006714,175.560104,429.610474,58.086220,342.403839,156.390045
1935,-479.404175,175.125748,429.892944,57.360710,342.614868,154.459000
1936,-478.717316,175.134811,429.720917,57.053158,343.285858,152.725815
1937,-478.304199,175.045517,429.687653,56.587185,343.579651,150.957794
1938,-477.729034,174.756683,429.599426,56.238297,343.690002,149.642181
1939,-476.970917,174.483673,429.661316,55.697201,344.106110,147.888535
1940,-476.108551,174.377075,429.548889,55.481251,344.576874,146.108093
1941,-475.561829,174.313171,429.404114,54.893368,345.045746,144.848541
1942,-474.945587,174.186615,429.157196,54.553642,345.605438,143.322372
1943,-474.230011,174.200714,428.957489,54.538773,346.011627,141.557327
1944,-473.625092,174.008850,428.974609,54.058475,346.534180,139.768173
1945,-473.092377,173.657272,429.009827,53.578545,346.805878,138.578232
1946,-472.363983,173.599258,428.795258,53.339962,347.163513,136.341797
1947,-471.459595,173.692154,428.569733,52.926151,347.727997,134.983887
1948,-470.667145,173.557968,428.693451,52.415756,348.337921,133.715210
1949,-469.988770,173.217529,428.773804,52.188515,348.728088,131.656845
1950,-469.011932,173.303680,428.590729,51.982307,349.133484,130.211166
1951,-468.123230,173.326782,428.416534,51.671745,349.471619,129.223419
1952,-467.501709,173.144928,428.687592,51.415859,350.155609,127.798004
1953,-466.227905,173.211914,428.754974,51.346558,350.530548,126.209984
1954,-465.398010,173.171448,428.686676,51.226913,350.926575,125.217163
1955,-464.872894,172.908798,428.931641,51.042202,351.484894,123.748314
1956,-464.317169,172.820435,429.008057,50.949776,352.015228,122.835762
1957,-463.785889,172.812332,428.583527,50.718349,352.517181,121.684441
1958,-462.571991,172.607071,428.963379,50.390347,353.022095,119.864845
1959,-461.908478,172.681290,428.920227,50.496735,353.724884,118.965988
1960,-461.268860,172.667450,428.723419,50.410568,354.137543,118.248734
1961,-460.236572,172.741241,428.227692,50.505230,354.552124,117.586601
1962,-459.672211,172.781891,428.165710,50.425663,354.717255,116.935692
1963,-459.365784,172.595291,428.367737,50.181557,355.001160,116.048492
1964,-458.847076,172.551819,428.282562,50.077545,355.481201,114.675713
1965,-458.059326,172.549118,428.027985,50.170448,356.057648,113.457382
1966,-457.335510,172.642792,427.881195,50.123821,356.379639,112.834473
1967,-456.932831,172.661530,427.882813,49.976154,356.581360,112.075699
1968,-456.424683,172.479156,427.878052,49.693466,356.817993,111.187988
1969,-455.616608,172.774963,427.251282,49.509670,357.096710,110.493622
1970,-454.805328,173.014862,426.896423,49.428848,357.376953,109.857964
1971,-454.307434,173.228989,426.757141,49.321087,357.616821,108.905457
1972,-453.739777,173.389587,426.670471,49.269684,357.986755,108.026451
1973,-453.048492,173.519272,426.713837,48.997284,358.220123,107.279709
1974,-452.393402,173.668671,426.810455,48.791462,358.455505,106.522797
1975,-452.056152,173.714783,426.868011,48.760445,358.589264,105.950577
1976,-451.707214,173.943604,426.825226,48.795330,358.693970,105.391052
1977,-451.192230,174.005966,427.003723,48.737530,358.702667,104.855835
1978,-450.534241,174.596405,426.834778,48.679108,358.734741,104.352196
1979,-449.981689,174.847809,426.943481,48.596630,358.907867,103.776833
1980,-449.497772,174.979752,426.986969,48.544697,359.110291,103.203148
1981,-449.167542,175.043900,427.100281,48.505287,359.295868,102.611458
1982,-448.782074,175.237488,427.168945,48.466358,359.452759,102.161171
1983,-448.524170,175.356689,427.634155,48.484596,359.675232,101.669197
1984,-447.895569,175.714935,427.797333,48.565678,359.897919,101.358452
1985,-447.351898,175.769562,428.312622,48.606709,360.072266,101.096298
1986,-446.935089,175.891159,428.434998,48.598969,360.161407,100.909813
1987,-446.601807,176.079132,428.397125,48.632370,360.313385,100.710442
1988,-446.281830,175.815048,428.540741,48.595604,360.401520,100.605598
1989,-445.975708,175.836075,428.555725,48.610191,360.507813,100.472488
1990,-445.597595,175.875458,428.629456,48.654884,360.628479,100.328995
1991,-445.269012,175.894730,428.695282,48.676105,360.719635,100.271606
1992,-444.954193,175.870132,428.771637,48.686501,360.762299,100.135292
1993,-444.608795,175.873795,428.735840,48.721939,360.817657,100.105019
1994,-444.285431,175.836380,428.776337,48.818295,360.853180,100.031143
1995,-443.970062,175.791534,428.731171,48.883682,360.985413,99.854317
1996,-443.678101,175.737549,428.658966,48.974205,361.053162,99.756653
1997,-443.411804,175.705948,428.597717,49.030357,361.194305,99.613228
1998,-443.204742,175.654449,428.561493,49.074085,361.197296,99.598068
1999,-443.027344,175.624161,428.544220,49.107441,361.218994,99.538322
2000,-442.822571,175.585266,428.526764,49.195320,361.244965,99.509033
2001,-442.582397,175.580215,428.456726,49.267853,361.342133,99.415466
2002,-442.606934,175.570007,428.441132,49.382946,361.288239,99.357117
2003,-442.393005,175.493317,428.354980,49.564865,361.342621,99.229309
2004,-442.016235,175.308899,428.274445,49.763298,361.388794,99.125237
2005,-441.806000,175.215317,428.226349,49.956985,361.437073,98.989906
2006,-441.657623,175.134781,428.195190,50.176697,361.422089,98.893608
2007,-441.532013,175.122894,428.133545,50.315964,361.412933,98.791557
2008,-441.408234,175.065094,428.091400,50.433426,361.346436,98.808159
2009,-441.219574,174.879181,428.173157,50.513077,361.345367,98.749870
2010,-441.168091,174.834518,428.185913,50.652462,361.294159,98.673172
2011,-441.142731,174.985901,428.062347,50.742607,361.202362,98.601364
2012,-441.048767,175.004974,428.075684,50.844566,361.200317,98.480171
2013,-440.923553,174.916885,428.196167,50.934982,361.178070,98.399864
2014,-440.813477,174.916428,428.225037,50.999557,361.054413,98.397697
2015,-440.768829,174.945145,428.248718,51.067085,361.006561,98.339302
2016,-440.679718,174.956467,428.265717,51.162823,360.911713,98.354218
2017,-440.671722,174.959595,428.283081,51.222713,360.896515,98.320839
2018,-440.644470,174.922867,428.338654,51.292519,360.807953,98.285049
2019,-440.605743,174.897110,428.346954,51.339302,360.717316,98.224777
2020,-440.532837,174.876495,428.395447,51.431900,360.687225,98.151329
2021,-440.477661,174.852448,428.371155,51.524204,360.638702,98.118042
2022,-440.421936,174.847336,428.323975,51.544373,360.573273,98.082947
2023,-440.385834,174.807129,428.222839,51.645943,360.527679,98.034782
2024,-440.366058,174.766144,428.154785,51.739685,360.455658,97.977623
2025,-440.351074,174.701202,428.103882,51.833870,360.432037,97.961258
2026,-440.208344,174.800659,427.867676,51.894703,360.379486,97.927261
2027,-440.214417,174.752487,427.794098,51.999981,360.327759,97.925514
2028,-440.251587,174.670227,427.739868,52.087769,360.265350,97.881645
2029,-440.264923,174.567490,427.671051,52.117134,360.179199,97.916023
2030,-440.342957,174.430298,427.600189,52.169125,360.096680,97.955605
2031,-440.348602,174.308228,427.614868,52.169849,360.094208,97.957863
2032,-440.334961,174.348587,427.425140,52.187077,360.032410,97.922905
2033,-440.335846,174.306961,427.371887,52.228386,360.070007,97.886528
2034,-440.281921,174.190613,427.331329,52.253315,360.044983,97.987495
2035,-440.338226,174.025253,427.329926,52.305534,359.960907,98.031052
2036,-440.485626,173.679840,427.630432,52.322380,359.958160,98.060455
2037,-440.310150,173.789047,427.247528,52.363266,359.950653,98.057350
2038,-440.307343,173.723114,427.212067,52.409054,359.895721,98.082901
2039,-440.504364,173.408615,427.504272,52.425091,359.892639,98.114250
2040,-440.327484,173.339188,427.348419,52.466648,359.846283,98.132423
2041,-440.357239,173.243378,427.368591,52.466766,359.780518,98.135986
2042,-440.402618,173.144043,427.361420,52.453133,359.728485,98.141922
2043,-440.407776,173.037003,427.334473,52.479210,359.644073,98.113670
2044,-440.421509,172.886932,427.293976,52.435860,359.611969,98.132759
2045,-440.454956,172.811142,427.217590,52.385399,359.493286,98.163162
2046,-440.470245,172.715454,427.129486,52.361137,359.473175,98.088257
2047,-440.519409,172.536575,427.015961,52.328495,359.388275,98.148521
2048,-440.590179,172.506088,426.848145,52.328598,359.371368,98.147163
2049,-440.701508,172.428970,426.721466,52.294643,359.331818,98.112198
2050,-440.777405,172.365128,426.556030,52.254238,359.310089,98.104416
2051,-440.887817,172.268600,426.325043,52.199734,359.268372,98.112885
2052,-441.010590,172.164597,426.090393,52.117928,359.167633,98.158318
2053,-441.132660,172.093292,425.864929,51.993351,359.073120,98.123543
2054,-441.232239,171.934341,425.654694,51.963814,359.018585,98.157913
2055,-441.325378,171.761566,425.443146,51.940567,359.023346,98.129311
2056,-441.374359,171.697327,425.248871,51.885574,358.985443,98.197258
2057,-441.504089,171.503052,425.205231,51.854256,358.871368,98.272560
2058,-441.653564,171.330917,425.119537,51.804192,358.810608,98.364639
2059,-441.823212,171.211655,424.988403,51.763309,358.768616,98.406792
2060,-442.061829,171.099197,424.830292,51.732658,358.667145,98.461609
2061,-442.163788,171.053268,424.757172,51.656174,358.555267,98.527008
2062,-442.333557,171.018845,424.636597,51.607716,358.447662,98.646652
2063,-442.537903,171.100800,424.495422,51.623245,358.358307,98.714455
2064,-442.776581,171.000397,424.359070,51.548576,358.272095,98.788521
2065,-442.923065,170.753082,424.394440,51.554611,358.161041,98.846169
2066,-443.106812,170.662277,424.273438,51.568665,358.084778,98.889183
2067,-443.398651,170.631180,424.001831,51.530785,357.963104,98.946091
2068,-443.739624,170.464340,423.767975,51.558807,357.884521,98.955788
2069,-444.059814,170.387970,423.485687,51.562992,357.759888,99.069145
2070,-444.315979,170.288071,423.239838,51.593006,357.675964,99.089981
2071,-444.546478,170.267960,422.824341,51.616375,357.581177,99.201141
2072,-444.922577,169.929413,422.812775,51.635857,357.470520,99.333450
2073,-445.083496,169.936615,422.640259,51.732040,357.348663,99.538757
2074,-445.221527,169.828293,422.412567,51.896885,357.138550,99.819061
2075,-445.672333,169.677750,422.035675,52.082214,356.903809,100.091957
2076,-446.122192,169.477768,421.657990,52.128250,357.086273,100.000587
2077,-446.595764,169.257263,421.330536,52.565079,356.633942,101.267143
2078,-446.936035,169.185104,421.124268,52.656109,356.476257,102.261528
2079,-447.331940,168.951660,420.956360,52.768845,356.274414,102.996613
2080,-447.810486,168.742813,420.755676,52.897930,356.033447,103.870003
2081,-448.289307,168.182465,420.613617,53.178417,355.696472,104.849823
2082,-449.062378,168.088028,420.242340,53.603348,355.502594,106.229729
2083,-449.804657,167.726456,420.218445,53.811848,355.419739,107.760696
2084,-450.510132,167.406021,420.168579,54.336769,354.743958,109.863884
2085,-451.407654,166.730011,420.107483,54.901192,354.507385,111.504395
2086,-452.232391,166.635437,419.749298,55.506371,354.192322,113.302986
2087,-453.363098,166.350204,419.396698,55.705948,353.962036,115.374779
2088,-454.536804,165.847641,419.086823,56.239048,353.414276,117.419228
2089,-455.631226,165.779755,418.921967,56.581348,353.082489,119.516342
2090,-456.779541,165.310608,418.553192,56.946934,352.734406,121.488342
2091,-457.942627,164.701996,417.955963,57.632755,352.206116,123.610580
2092,-459.040344,164.570984,417.598694,58.027405,351.641998,125.839211
2093,-460.025604,164.300354,417.247742,58.428001,351.192352,128.001892
2094,-461.562042,164.347824,416.434875,58.708218,351.008850,130.307922
2095,-462.613251,164.061356,415.857910,59.226109,350.374146,132.217850
2096,-463.930176,163.959534,415.548340,59.775703,350.026398,134.269028
2097,-465.146271,163.965118,414.811523,60.159317,349.569824,136.185623
2098,-466.485962,163.523132,414.386475,60.394325,349.201874,137.844147
2099,-467.821655,163.108307,414.108978,60.935349,348.466156,140.293198
2100,-468.719757,163.568726,413.126404,61.002632,347.864868,141.844589
2101,-470.426117,163.564911,412.516235,61.363407,347.324371,143.874496
2102,-471.735291,163.057861,412.569214,61.375546,346.920166,145.723099
2103,-472.889160,163.016098,412.033295,62.076458,346.425720,147.600327
2104,-473.724426,163.207230,411.185150,62.409927,346.077332,148.988632
2105,-475.513916,163.117386,410.690765,62.691437,345.355560,150.858459
2106,-476.466766,163.114395,410.312439,62.977070,344.913116,152.463318
2107,-477.680298,162.900482,409.914001,63.139557,344.665070,153.754105
2108,-479.059814,162.755798,409.528320,63.137981,344.035065,155.194321
2109,-479.935944,162.836365,408.961578,63.166340,343.517700,156.754120
2110,-480.885803,162.235703,409.168732,63.401546,343.074738,158.240891
2111,-481.955200,161.921677,408.343262,63.705997,342.626801,159.684845
2112,-483.184357,161.731873,407.938538,63.945904,342.268372,161.025482
2113,-483.952515,161.760757,407.545319,64.137115,341.684174,162.720657
2114,-484.815674,161.456604,406.966888,64.599884,341.313354,163.925949
2115,-485.609741,161.263260,406.471375,64.949547,340.872375,165.061172
2116,-486.375641,160.962341,406.463989,65.052269,340.586517,165.913483
2117,-487.288940,160.703629,406.018860,65.321541,340.192719,167.328842
2118,-487.943848,160.433212,405.366821,65.436470,339.733337,168.655228
2119,-488.203308,160.229218,404.966156,65.592438,339.238342,169.593506
2120,-488.857361,159.803085,404.625031,65.861954,338.668793,170.500793
2121,-489.558929,159.636597,404.244812,66.293022,338.203217,171.652237
2122,-490.098053,159.257156,404.060364,66.577316,337.585663,172.450470
2123,-490.439117,159.220032,403.722717,66.776939,337.077881,173.397186
2124,-490.699158,158.992798,403.333435,66.842194,336.681793,174.319839
2125,-491.062256,158.698166,402.924072,66.944992,336.290985,175.276855
2126,-491.583801,158.357224,402.636108,67.108383,335.853790,175.994034
2127,-492.057678,158.129776,402.585022,67.365463,335.241302,176.674057
2128,-492.687592,157.827271,402.493622,67.526939,334.522278,177.337509
2129,-493.275543,157.414978,402.214050,67.575661,333.858337,177.688583
2130,-493.821350,157.072754,401.647095,67.594070,333.464813,177.898224
2131,-493.967499,156.870361,401.378235,67.561470,332.905975,178.262482
2132,-494.239471,156.650375,401.013794,67.715126,332.369385,178.820786
2133,-494.470673,156.404785,400.682861,67.788956,332.034912,178.975250
2134,-495.048157,155.987869,400.143463,67.762825,331.549469,178.795837
2135,-495.632751,155.452667,399.889465,67.773155,331.121948,178.339447
2136,-495.915833,155.075287,399.542572,67.765091,330.810455,177.984100
2137,-496.047363,154.773056,399.235260,67.835220,330.528870,177.727676
2138,-496.492554,154.409302,398.837341,68.021805,330.117126,177.567963
2139,-496.465271,154.007584,398.696747,68.035110,329.585480,177.613419
2140,-496.748322,153.637161,398.262939,68.041191,329.290649,177.514496
2141,-496.771027,153.558380,397.992432,68.033089,328.954590,177.297409
2142,-496.787659,153.372925,397.839294,68.069534,328.457977,176.875458
2143,-496.741974,153.036987,397.388794,68.210678,327.983856,176.421555
2144,-496.791168,152.662109,396.817017,68.091042,327.443512,176.122757
2145,-496.755005,152.316864,396.416840,67.993774,327.384460,175.703522
2146,-496.748444,151.947952,396.117676,68.060692,326.830780,175.827042
2147,-496.570770,151.558105,396.072571,68.006615,326.661926,175.419342
2148,-496.212921,150.952652,396.121887,67.906548,326.255096,175.147720
2149,-496.198090,150.686539,395.874146,67.852821,326.036499,174.418427
2150,-496.208405,150.459412,395.688965,67.905106,325.952911,173.897095
2151,-496.151398,150.276230,395.548248,67.788353,325.810364,173.428818
2152,-496.124512,150.026886,395.346252,67.763008,325.636292,173.041855
2153,-496.072693,149.548462,395.341034,67.719002,325.422363,172.810806
2154,-495.920197,148.987885,395.357269,67.735611,325.324646,172.601196
2155,-495.851166,148.391434,395.451782,67.736389,325.015564,172.529739
2156,-495.893280,148.024979,395.566681,67.729927,324.743530,172.403732
2157,-495.885620,147.630386,395.712097,67.782059,324.498413,172.237686
2158,-495.952881,147.147217,395.862244,67.900749,324.258881,172.126068
2159,-495.956085,146.796234,395.924835,67.964066,323.874207,172.145111
2160,-495.885223,146.449570,395.980927,67.992737,323.596893,171.994797
2161,-495.745941,146.062256,395.824738,67.927650,323.567017,171.685120
2162,-495.753387,145.694672,395.463623,67.854546,323.499634,171.287766
2163,-495.915802,145.370590,394.965637,67.805817,323.463776,170.960587
2164,-496.031006,144.992096,394.743927,67.850540,323.405823,170.719818
2165,-495.998444,144.655045,394.617157,67.826332,323.317322,170.404205
2166,-495.891998,144.370956,394.323456,67.548477,323.147736,170.000198
2167,-495.834015,143.989761,394.103485,67.106293,322.976227,169.449585
2168,-495.713226,143.504227,394.039520,66.737297,322.670288,169.183121
2169,-495.692566,143.399506,393.742004,66.260918,322.848175,168.588455
2170,-495.624237,143.241318,393.534729,66.050529,322.823242,167.974609
2171,-495.567169,143.232086,393.197754,65.699165,322.846954,166.940048
2172,-495.489838,143.121704,393.025055,65.333801,322.812622,165.825333
2173,-495.515350,143.031479,392.828552,64.859558,323.189087,164.453918
2174,-495.680695,142.781250,392.623138,64.713066,323.103271,163.975250
2175,-495.685547,142.685013,392.571350,64.340912,323.125916,162.035660
2176,-495.683502,142.833939,392.449860,63.765381,323.127808,160.854004
2177,-495.723297,142.746124,392.352448,63.349651,323.291016,159.777512
2178,-495.702515,142.487564,392.253754,63.152000,322.796234,158.136673
2179,-495.686920,142.448700,392.119934,62.400124,323.566864,155.803223
2180,-495.580383,142.454453,391.959076,61.400719,323.510773,153.769379
2181,-495.427673,142.495636,391.772583,60.902237,323.508728,152.210236
2182,-495.175629,142.539810,391.705078,60.069244,323.517090,149.911270
2183,-494.883240,142.863083,391.576538,59.570290,323.797699,147.895065
2184,-494.697113,142.763565,391.735321,59.140209,324.035126,145.641357
2185,-494.443909,142.796951,391.839355,58.608395,324.556335,143.006912
2186,-493.947876,143.118622,391.891754,58.374290,324.362518,141.472855
2187,-493.438934,143.260071,391.898895,57.935417,324.578033,138.502869
2188,-492.773773,143.231308,391.880737,57.414040,324.841858,136.306458
2189,-492.034485,143.353256,391.947021,57.341816,324.254700,134.251266
2190,-491.518127,143.477432,392.169495,56.358044,325.318359,131.178864
2191,-490.485626,143.577820,392.572906,55.852577,325.703430,128.237167
2192,-489.232483,143.813858,392.829102,55.575520,325.863831,126.616257
2193,-488.543274,143.809280,393.098633,55.218391,326.623932,123.703888
2194,-487.457275,143.676254,393.449982,54.853127,326.774719,121.228737
2195,-486.372162,143.736755,393.510651,54.852940,327.151093,119.208389
2196,-485.478455,143.921555,393.497467,54.524090,327.257813,116.636200
2197,-484.003723,143.879242,393.959076,54.352478,327.652740,114.357819
2198,-483.192780,143.711014,394.201172,54.198093,328.011475,112.281960
2199,-481.861237,143.840530,394.023041,54.052879,328.314819,109.814781
2200,-480.623749,143.818497,394.239532,53.654770,328.939087,107.547028
2201,-479.282349,143.953461,393.709381,53.656071,329.584076,104.907547
2202,-478.282532,143.806641,393.662262,53.394150,329.818451,103.015602
2203,-476.672363,144.238373,393.263519,53.414528,330.213928,100.805885
2204,-475.519073,144.344955,393.308533,53.323151,330.276123,98.835258
2205,-474.325012,144.685364,393.052673,53.133564,330.769409,97.224205
2206,-472.683716,144.862640,393.002411,53.177181,331.038239,94.791580
2207,-471.745514,144.740082,393.189484,52.948639,331.180603,93.651848
2208,-470.262146,145.170868,393.236542,52.832497,331.405090,91.896866
2209,-469.294922,145.445679,393.517792,52.730469,331.286652,90.292320
2210,-468.008575,145.682037,393.311584,52.335854,331.403870,89.072083
