x,y,z,p1_x,p1_y,p1_z,p2_x,p2_y,p2_z,p3_x,p3_y,p3_z
255.071609,883.006714,1522.979004,5.857818,454.63623,1133.013428,90.295776,370.525391,1396.699219,-91.304306,361.716888,1384.784058
255.645126,882.920349,1522.705811,5.861438,454.761688,1132.985474,90.435936,370.675995,1396.661987,-91.398842,361.65799,1384.699097
256.27536,883.000793,1522.413574,5.88975,454.887817,1133.005127,90.430901,370.743652,1396.696655,-91.505798,361.62088,1384.64917
257.372955,883.29364,1522.260132,5.892425,454.958405,1133.019897,90.36879,370.809113,1396.682373,-91.126068,362.269684,1385.249023
257.228607,883.21521,1521.36377,5.879915,455.035767,1133.036987,90.317001,370.845398,1396.700317,-91.106094,362.423828,1385.30249
258.475464,883.490967,1521.709106,5.895201,455.112549,1133.062622,90.271263,370.88974,1396.557861,-91.316071,362.226044,1385.036865
259.260071,883.775574,1521.694092,5.902044,455.162445,1133.069336,90.191162,371.087494,1396.780273,-91.413605,362.388489,1384.743652
259.737854,883.819214,1521.125244,5.914772,455.21524,1133.089478,90.125351,371.164185,1396.712036,-91.634163,361.909546,1384.574951
259.940582,883.855103,1520.873169,5.921237,455.244751,1133.070801,89.797127,371.342804,1397.122681,-91.745293,361.846283,1384.395874
260.132782,883.867859,1520.609375,6.056052,455.327942,1133.225464,89.744606,371.477264,1397.082642,-91.802444,361.81958,1384.241211
260.417969,883.927979,1520.480957,5.972041,455.381531,1133.025757,89.71212,371.294067,1396.782837,-91.831375,361.834961,1384.163696
260.699768,883.92804,1520.259644,6.239541,455.514923,1133.342773,89.819244,371.574463,1397.034058,-91.819855,361.869537,1384.135498
260.952209,883.99176,1520.349854,6.097577,455.454559,1133.050781,89.755951,371.459045,1397.051025,-91.698608,362.29068,1384.119019
261.180939,884.011292,1520.320068,6.182492,455.530304,1133.065552,89.908096,371.589447,1397.131104,-91.665024,362.38266,1384.202148
261.299591,884.003906,1520.395264,6.232328,455.52005,1133.034668,89.895645,371.356354,1396.956299,-91.718132,362.482239,1384.212036
261.44635,883.965942,1520.367188,6.317214,455.584412,1133.038208,90.046654,371.567566,1397.22937,-91.498848,362.305725,1384.650513
261.707245,883.915649,1520.207764,6.421751,455.577271,1133.040039,90.114471,371.338104,1397.088623,-91.296402,362.471283,1384.913208
261.893036,883.835144,1520.028931,6.532879,455.598053,1133.079346,90.395653,371.55368,1397.344727,-91.291962,362.366425,1384.917358
261.750854,883.649048,1519.789551,6.651171,455.622009,1133.098145,90.566017,371.466034,1397.398438,-90.957565,362.624756,1385.162598
261.930145,883.537964,1519.539063,6.753031,455.605621,1133.114258,90.791573,371.344666,1397.432983,-91.152977,362.332916,1384.834961
262.088715,883.355774,1519.098877,6.871172,455.618317,1133.134399,90.986465,371.042297,1397.193726,-91.422241,361.624054,1384.399414
262.074158,883.292236,1519.297729,7.131077,455.726898,1133.328369,91.259872,370.934082,1397.233032,-91.155533,361.705841,1384.592407
262.047668,883.076172,1518.958252,7.311458,455.757782,1133.387817,91.687561,370.944641,1397.310547,-90.875229,361.776733,1384.765747
261.950134,882.932861,1518.966553,7.398795,455.758301,1133.289917,92.009453,370.755829,1397.293945,-90.600929,361.862152,1384.94519
262.114014,882.799194,1518.759644,7.579594,455.718903,1133.303223,92.248032,370.606079,1397.259644,-90.330276,361.915741,1385.069336
262.047241,882.606201,1518.512085,7.766576,455.686859,1133.311646,92.548874,370.338196,1397.14856,-90.023346,361.986877,1385.237061
261.557709,882.24408,1518.068481,7.98753,455.736206,1133.359497,92.749336,370.21582,1397.33374,-89.714561,362.122284,1385.444214
261.492676,882.030151,1517.717163,8.176809,455.738617,1133.35791,93.625481,370.042725,1396.942261,-89.43071,362.221008,1385.605469
261.450867,881.815674,1517.321167,8.369896,455.70517,1133.38269,93.85788,369.698853,1396.75061,-89.169159,362.292786,1385.754639
261.466644,881.610168,1516.894287,8.570655,455.73819,1133.396362,93.889854,369.6539,1397.137207,-89.543755,361.669067,1385.071167
261.532745,881.384766,1516.377563,8.787421,455.71283,1133.431274,94.138672,369.310272,1397.06604,-89.221085,361.452209,1384.689941
261.793549,881.200928,1515.866699,8.971354,455.743134,1133.422363,94.31472,368.897797,1396.947266,-88.970886,361.504639,1384.818604
261.801666,880.871399,1515.18689,9.462673,456.071136,1133.85498,94.655968,368.918854,1397.105225,-88.722893,361.506775,1384.929321
262.038544,880.604187,1514.610352,9.636513,456.147064,1133.891846,94.824738,368.561432,1397.074951,-88.487823,361.453796,1385.001831
262.319366,880.350647,1513.959717,9.795451,456.245422,1133.939087,94.909645,368.437073,1397.217529,-88.265755,361.444397,1385.100952
262.874695,880.15387,1513.247925,9.929161,456.354034,1133.981079,95.333878,368.014984,1396.785278,-88.069946,361.444946,1385.195435
263.356689,879.871338,1512.588135,10.043087,456.462799,1134.035767,95.500351,367.889374,1396.874268,-87.904533,361.394287,1385.279907
263.887543,879.566284,1511.893799,10.149236,456.556519,1134.079102,95.70826,367.651642,1396.795776,-87.755775,361.329041,1385.361816
264.358215,879.210571,1511.074585,9.978103,456.466858,1133.769775,95.879272,367.430084,1396.755493,-87.630363,361.290131,1385.451416
265.100769,878.926453,1510.465942,10.156659,456.607391,1133.947998,96.003372,367.212036,1396.731445,-87.533096,361.217834,1385.525635
265.767029,878.561218,1509.922363,10.086634,456.588226,1133.832153,96.501183,367.278595,1396.506714,-87.439102,361.111786,1385.582031
266.439331,878.076111,1509.410156,10.177959,456.691956,1133.989136,96.565453,367.001343,1396.429565,-87.402138,360.962219,1385.616089
266.835571,877.419189,1509.000732,10.355628,456.831909,1134.27124,96.648781,366.858765,1396.57251,-87.358917,360.850403,1385.650635
267.108368,876.767334,1508.766235,10.335157,456.852936,1134.330933,96.613594,366.549438,1396.544312,-87.320404,360.771027,1385.696777
267.075745,876.098816,1508.760986,10.11744,456.722473,1134.136841,96.658005,366.387451,1396.60791,-87.250328,360.732208,1385.745483
266.664795,875.455383,1509.119507,10.255622,456.842224,1134.436523,96.620682,366.239136,1396.814819,-87.186661,360.660675,1385.781006
265.805878,874.851013,1509.914185,10.031123,456.763336,1134.707153,96.663612,366.027924,1396.822632,-87.074951,360.618347,1385.810425
264.188141,874.009888,1510.941406,10.012373,456.73114,1134.750977,96.863983,365.930359,1396.844604,-86.947632,360.596649,1385.831909
262.418884,873.284302,1513.003052,10.212512,456.753662,1134.543823,96.818176,365.507324,1396.654907,-86.798256,360.578552,1385.837402
260.236328,872.625122,1515.936523,10.225608,456.692352,1134.571533,96.840248,365.48996,1396.927246,-86.656303,360.588684,1385.798706
256.694153,871.367798,1519.202881,9.991229,456.352325,1134.202515,97.225967,365.569336,1396.918945,-86.436134,360.687439,1385.741821
252.78801,870.216553,1523.473999,10.319943,456.505432,1134.586548,97.413544,365.526398,1396.839355,-86.203621,360.796082,1385.639404
247.994278,868.968445,1528.391235,10.383842,456.416168,1134.598877,97.580383,365.517059,1396.866333,-85.944145,360.975281,1385.602295
242.377304,867.390259,1534.161499,10.445822,456.335175,1134.601929,97.819588,365.586792,1396.99231,-85.709785,361.131561,1385.537476
235.936279,865.444885,1540.396729,10.528317,456.264191,1134.574463,98.005821,365.696564,1397.135742,-85.445183,361.342896,1385.474731
228.679443,863.138062,1547.066772,10.633236,456.203796,1134.540771,98.227409,365.70871,1397.071777,-85.176369,361.60498,1385.384521
220.971039,860.45929,1553.965454,10.767397,456.151703,1134.488647,98.563591,365.756409,1396.801392,-84.881599,361.958679,1385.313721
213.520035,857.789673,1562.382202,10.887285,456.115143,1134.452637,98.799332,365.680206,1396.939331,-84.63028,362.264343,1385.255615
203.648102,854.104797,1569.536011,11.020031,456.092987,1134.414795,98.791534,366.237335,1397.100342,-84.304878,362.576965,1385.342651
193.215286,849.773743,1576.430542,11.170316,456.083466,1134.364868,99.043365,366.294373,1397.037231,-84.001717,363.032349,1385.602051
181.818207,844.786743,1583.512573,11.299402,456.07785,1134.327393,99.305206,366.356873,1396.918213,-83.641281,363.455688,1385.732788
170.226547,839.305847,1590.506226,11.4694,456.089661,1134.276611,99.51989,366.481781,1396.93811,-83.19873,363.869293,1385.979126
158.463867,833.372742,1597.310791,11.671601,456.089661,1134.189209,99.599754,366.645203,1396.460449,-83.187851,364.074127,1385.928711
145.344223,826.19635,1603.963623,11.913772,456.099396,1134.088501,99.510643,367.192657,1396.810303,-82.978004,364.72934,1386.395508
132.369827,818.382751,1610.343018,12.172196,456.120422,1133.968994,102.123207,365.669617,1394.374268,-82.671631,365.224213,1386.470825
118.858437,809.828735,1616.381592,12.41313,456.13382,1133.861572,102.454353,366.047485,1394.658447,-82.350525,365.637177,1386.525391
105.224258,800.501709,1621.763794,12.656181,456.142395,1133.755493,103.16684,366.083008,1394.537231,-82.057579,366.097748,1386.563477
91.472488,790.599548,1626.954346,12.897612,456.184509,1133.672241,103.139084,366.388153,1394.426147,-81.754929,366.426025,1386.702759
77.606934,780.143127,1631.458252,13.138117,456.233917,1133.621094,103.036369,366.744873,1394.699341,-81.299515,366.806854,1386.998169
63.750237,768.966736,1635.344849,13.354619,456.291321,1133.567627,103.319023,367.036804,1394.870605,-81.113571,367.289795,1387.120483
49.965343,757.301147,1638.498047,13.558234,456.341248,1133.506958,104.234047,366.838196,1394.105713,-80.830231,367.744629,1387.23877
36.108727,745.458191,1640.464722,13.751172,456.380066,1133.435669,102.853508,367.944275,1395.403442,-80.510979,368.198639,1387.26062
22.515598,733.507751,1641.949829,13.941021,456.437347,1133.375366,103.309952,368.010162,1395.084717,-80.23629,368.578339,1387.258911
8.902186,721.145813,1642.750244,14.150573,456.485931,1133.3125,103.268631,368.305817,1395.380615,-80.267303,368.618927,1386.85791
-3.611997,708.888977,1642.967896,14.360682,456.559906,1133.245239,103.654701,368.451965,1394.783691,-80.110825,367.832947,1387.11377
-16.15996,696.599487,1642.628784,14.554996,456.626404,1133.179199,103.78875,368.654938,1394.931152,-79.808006,367.957916,1387.009644
-27.933802,683.627502,1640.955078,14.728189,456.696442,1133.131714,103.744095,368.874451,1394.947632,-79.688255,369.405365,1386.229736
-39.402477,671.1922,1639.370972,14.894287,456.771515,1133.071899,104.193207,368.880127,1394.599854,-78.870499,369.970062,1386.639893
-50.267223,658.668884,1636.674927,15.049949,456.848511,1133.026123,104.502289,369.006165,1394.414673,-78.662117,370.08429,1385.801758
-60.544605,646.734497,1633.804688,15.197158,456.94397,1132.977783,104.271049,369.395355,1394.495605,-78.684723,368.54599,1385.450439
-70.560074,635.133667,1630.243774,15.333698,457.042542,1132.947266,106.056229,368.551514,1393.593018,-78.48838,367.685272,1385.489624
-79.822197,623.956116,1626.225952,15.444193,457.154144,1132.917969,106.02047,368.858002,1393.678345,-78.264839,367.648193,1385.479492
-88.306099,612.993896,1621.492188,15.536924,457.249908,1132.894775,107.28273,368.462311,1392.502686,-78.137177,367.737305,1385.404419
-96.03817,602.975586,1616.970947,15.609643,457.356567,1132.881104,108.109055,368.245514,1391.848511,-77.977135,368.382996,1386.4646
-103.302597,592.843872,1611.731689,15.66956,457.46756,1132.883057,108.362083,368.517914,1392.041382,-77.977478,368.959167,1386.69397
-109.809883,582.933594,1606.167725,15.719993,457.57309,1132.872803,107.59584,369.169739,1392.793579,-78.027748,369.9216,1387.025757
-116.084511,573.302002,1600.159424,15.739642,457.680542,1132.883789,105.785301,370.131348,1393.637085,-78.077515,370.063782,1387.109009
-121.59256,564.483948,1594.238403,15.769718,457.790863,1132.892944,,,,-78.022789,370.186951,1387.133057
-127.145203,555.535339,1587.711914,15.780004,457.874542,1132.888062,,,,-78.007629,370.242737,1387.101196
-132.033173,546.993225,1580.661865,15.777925,457.966339,1132.890991,,,,-78.024467,370.317261,1387.09082
-136.922089,538.982788,1573.33667,15.769861,458.043182,1132.890869,,,,-78.013672,370.339569,1387.070068
-141.277512,531.659546,1565.799194,15.739214,458.118378,1132.902466,,,,-78.039536,370.32196,1387.058716
-145.376648,525.004883,1557.847046,15.696442,458.164398,1132.898438,,,,-78.0495,370.284332,1387.062622
-149.452927,518.797852,1549.834473,15.642624,458.213257,1132.91333,,,,-78.41806,371.03717,1386.984253
-153.089157,513.189941,1541.387207,15.570424,458.239655,1132.915527,,,,-78.017097,372.29953,1385.71521
-157.071503,508.057892,1533.151123,15.480891,458.236542,1132.912109,,,,-77.538231,373.439148,1385.565063
-159.430832,503.797943,1524.734741,15.365328,458.198547,1132.912476,,,,-76.718956,376.772278,1387.246216
-160.582108,500.326996,1519.100708,15.227642,458.143433,1132.911987,,,,,,
-160.522217,497.615906,1518.402222,15.053055,458.038818,1132.904785,,,,,,
-160.126877,496.484009,1519.527588,14.863513,457.927368,1132.892334,,,,,,
-160.146866,496.955994,1520.768921,14.652045,457.817047,1132.863281,,,,,,
-160.782562,498.205505,1521.166504,14.441292,457.692688,1132.816895,,,,,,
-161.869888,499.366272,1521.187744,14.2183,457.597137,1132.772583,,,,,,
-162.869827,500.431061,1521.658569,14.018536,457.528595,1132.730957,,,,,,
-163.617355,500.830658,1522.512085,13.784885,457.448395,1132.684448,,,,,,
-163.019455,501.253296,1523.148071,13.520459,457.393402,1132.656128,,,,,,
-163.112152,501.296173,1524.48291,13.266259,457.350281,1132.612061,,,,,,
-162.69664,501.495789,1525.406738,13.005627,457.325684,1132.582153,,,,,,
-162.807343,501.104584,1526.488159,12.739017,457.31192,1132.541748,,,,,,
-162.736938,500.626373,1528.091309,12.476385,457.283295,1132.471313,,,,,,
-162.693329,499.592987,1529.210571,12.194102,457.256531,1132.411743,,,,,,
-162.889465,498.198914,1530.369873,11.661885,457.051239,1131.965576,,,,,,
-162.784027,496.977997,1531.431519,11.428565,457.016327,1131.930298,,,,,,
-162.842148,495.539459,1532.353638,11.23604,457.024445,1131.896973,,,,,,
-162.906326,494.176483,1533.401123,11.10224,457.029846,1131.906006,,,,,,
-162.839981,492.85556,1534.185303,11.041631,457.13443,1131.989258,,,,,,
-162.765594,491.64505,1535.050659,10.837689,457.078949,1131.832642,,,,,,
-162.665573,490.342743,1536.106445,10.750509,457.092346,1131.796021,,,,,,
-162.403702,489.299713,1537.000732,10.748569,457.124786,1131.874146,,,,,,
-162.176025,488.525391,1537.727295,10.697618,457.15918,1131.851807,,,,,,
-162.009598,488.032867,1538.275757,10.67668,457.198975,1131.833374,,,,,,
-161.78215,487.759949,1538.63623,10.584444,457.22168,1131.687256,,,,,,
-161.635696,487.807587,1538.808105,10.680689,457.266052,1131.80127,,,,,,
-161.287598,488.273224,1538.750488,10.708403,457.300232,1131.786987,,,,,,
-161.094925,488.699615,1538.692139,10.746357,457.30722,1131.772705,,,,,,
-161.093826,488.881683,1538.584839,10.721773,457.366028,1131.63562,,,,,,
-160.590546,489.676422,1538.161865,10.960109,457.537933,1131.859009,,,,,,
-160.246887,489.916046,1537.81958,11.07539,457.604919,1131.852417,,,,,,
-159.696732,490.3927,1537.310913,11.199532,457.699463,1131.837646,,,,,,
-159.275085,490.763397,1536.878296,11.333201,457.795441,1131.823242,,,,,,
-158.611649,491.276947,1536.123535,11.481991,457.887451,1131.809082,,,,,,
-158.082291,491.751984,1535.401367,11.630272,457.957581,1131.801147,,,,,,
-157.543777,492.327667,1534.645996,11.814362,458.033234,1131.798096,,,,,,
-156.805664,493.041138,1533.903442,12.002312,458.140106,1131.805664,,,,,,
-156.056503,493.682373,1533.157104,12.178146,458.212463,1131.786865,,,,,,
-155.218216,494.41629,1532.590454,12.353882,458.294281,1131.772949,,,,,,
-154.414673,495.28186,1532.188599,12.525817,458.398163,1131.765625,,,,,,
-153.3685,496.507629,1532.076538,12.558007,458.433167,1131.552856,,,,,,
-152.314606,497.821655,1532.489136,12.705666,458.474182,1131.511353,,,,,,
-151.0634,499.789703,1533.30957,12.841284,458.555969,1131.492188,,,,,,
-149.49147,502.418091,1534.984253,13.089756,458.636017,1131.61853,,,,,,
-147.529297,505.816711,1537.560913,13.260816,458.702759,1131.66272,,,,,,
-143.928314,510.82135,1541.298462,13.37822,458.71225,1131.660889,,,,,,
-140.026917,516.953125,1546.021484,13.487557,458.692413,1131.684448,,,,,,
-135.566193,523.943787,1551.584839,13.564387,458.673737,1131.714111,,,,,,
-130.292618,531.418274,1557.70874,13.603913,458.605225,1131.738281,,,,,,
-124.687828,539.302612,1563.963501,13.608496,458.502502,1131.775024,,,,,,
-118.539291,547.811523,1570.5979,13.603258,458.396332,1131.817993,,,,,,
-111.618881,556.824646,1577.85437,13.597017,458.290527,1131.879272,,,,,,
-103.941971,566.013062,1585.463379,13.590951,458.183746,1131.940674,,,,,,
