BLOC303
Date:,2023/12/07
Time:,15:41:20
Type:,ShareSpace
Description:,""
Notes:,""

TRAJECTORIES
100.000000,Hz
,SHO1,,,ELB1,,,HAN1,,,SHO2,,,ELB2,,,HAN2,,,SHO3,,,ELB3,,,HAN3,,,SHO4,,,ELB4,,,HAN4,,,SHO5,,,ELB5,,,HAN5
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
1817,-847.636536,1031.094482,1440.390259,-693.455811,793.384155,1278.741577,-434.962616,716.056152,1514.715210,191.658829,1203.498169,1253.176392,69.903732,982.337036,1178.847046,73.889603,726.153015,1320.823853,1054.055542,459.935425,1319.218994,782.860779,497.863739,1197.531860,469.898804,364.079224,1385.456787,728.440674,-660.084778,1353.300049,617.513306,-398.640442,1257.883667,356.920868,-191.557785,1363.392334,-677.513184,-334.641357,1343.803345,-415.830048,-179.731964,1245.066406,-261.507904,100.354019,1382.457642
1818,-847.710205,1030.764038,1440.100098,-695.194275,793.840027,1276.114258,-439.067963,720.799133,1515.738037,191.130692,1203.830811,1252.874634,68.068443,983.890564,1175.824097,74.247108,729.530029,1320.924194,1053.864746,460.244934,1319.058838,783.981262,499.446991,1194.195557,475.947601,364.255066,1388.060425,729.175415,-659.911560,1352.825562,619.992249,-399.159424,1253.830444,359.918274,-193.794937,1363.087524,-677.718933,-334.853088,1343.653809,-415.903015,-180.611801,1244.134033,-262.578156,99.087852,1383.628296
1819,-847.874817,1030.349487,1439.844971,-696.568665,794.786865,1273.143066,-443.307495,725.712097,1516.932983,190.574280,1204.106079,1252.307861,66.168869,985.623474,1172.442383,74.866806,733.446289,1320.778931,1053.798462,460.613159,1318.864746,785.579041,501.153473,1190.977051,482.446930,364.490662,1390.466675,729.988098,-659.836365,1351.950439,622.562439,-399.843109,1249.735718,362.252991,-196.641998,1362.890259,-677.845825,-335.175812,1343.591553,-415.806824,-181.870728,1243.222900,-264.010986,97.623550,1384.823853
1820,-847.953125,1029.844238,1439.574585,-698.804626,795.277222,1270.394897,-447.824890,730.698303,1518.083862,190.081436,1204.302856,1251.656738,64.224152,987.533997,1169.052002,75.662971,738.021118,1321.057373,1053.747314,461.010925,1318.743042,787.063843,502.627350,1187.404053,489.611938,364.980896,1393.339844,730.842957,-659.624573,1351.280518,625.249817,-400.768463,1245.394409,364.717987,-200.490906,1362.562744,-678.114929,-335.465820,1343.438843,-415.557953,-182.927109,1242.425903,-265.060791,96.118271,1385.972168
1821,-847.960144,1029.312622,1439.301514,-700.717224,795.954529,1267.733643,-452.416412,735.902954,1519.415405,189.535751,1204.477173,1251.080933,62.532623,989.422974,1165.743652,76.639877,742.868835,1321.272705,1053.630127,461.377441,1318.572388,788.766418,504.166931,1183.904175,496.825806,365.522675,1395.883667,731.699646,-659.414124,1350.136597,628.052917,-401.834320,1240.505005,366.318848,-205.620438,1362.569946,-678.396790,-335.649933,1343.349365,-415.559753,-183.900162,1241.166870,-266.488800,94.353607,1387.433960
1822,-847.921875,1028.788940,1438.970459,-702.688721,796.699402,1264.866211,-457.313110,741.467102,1520.705811,188.778732,1204.667114,1250.436890,60.930542,991.632263,1162.226563,77.420471,747.995544,1321.362671,1053.467407,461.732208,1318.282715,790.692383,505.628632,1180.370850,504.573303,365.959473,1398.614380,732.681091,-659.213318,1349.302734,631.044800,-403.145050,1235.148438,368.543152,-211.664001,1362.650513,-678.664795,-335.653320,1343.194214,-415.380859,-185.380798,1239.999756,-268.171204,92.512047,1388.885376
1823,-847.892212,1028.286743,1438.561768,-704.961365,797.318542,1262.281128,-462.362061,746.986816,1521.805054,187.943100,1204.951050,1249.646240,59.006977,993.844788,1158.361816,78.444298,753.366577,1321.432251,1053.401489,462.150787,1317.956665,793.056702,507.199493,1176.863037,512.643372,366.459961,1401.142090,733.731812,-659.059753,1348.166016,634.296143,-404.574585,1229.465698,371.283569,-218.546448,1362.736328,-678.923096,-335.971466,1343.223877,-415.231873,-186.885284,1238.743164,-269.967346,90.330750,1390.410034
1824,-847.748291,1027.678101,1438.157349,-707.094788,797.943115,1259.471680,-467.879059,752.616821,1523.131714,187.198135,1205.079590,1248.952393,57.157772,996.060120,1154.736450,79.641129,758.959534,1321.452637,1053.230469,462.632172,1317.469604,795.188904,508.295380,1173.372437,521.073547,366.811096,1403.723022,734.723389,-658.760803,1347.408203,637.765991,-405.934875,1223.313232,375.016174,-226.095581,1362.809204,-679.161255,-336.224579,1343.113159,-415.259918,-188.260193,1237.197998,-272.003174,87.866341,1392.202515
1825,-847.644104,1027.162476,1437.804932,-709.294067,798.685486,1256.646851,-473.649353,758.147034,1524.295288,186.350403,1205.349731,1248.309204,55.536713,998.621277,1150.820923,81.144989,764.953186,1321.394775,1052.984619,463.162811,1317.011597,797.063416,509.586151,1169.601440,529.818481,367.513519,1406.261108,735.687683,-658.404602,1346.327393,641.431152,-407.562286,1217.002686,379.487396,-233.759583,1363.231934,-679.264526,-336.604645,1343.138672,-415.240021,-189.700439,1235.425903,-274.444183,85.490211,1393.764648
1826,-847.671021,1026.499512,1437.527100,-711.584473,799.403870,1253.870605,-479.761200,763.656921,1525.430664,185.447861,1205.630371,1247.438354,54.038731,1001.612183,1146.915649,82.669533,771.332397,1321.332520,1052.802979,463.618866,1316.499878,799.184021,510.904480,1165.737549,539.091858,368.125519,1408.771362,736.664978,-657.694885,1345.292358,645.194092,-409.127075,1210.369751,384.782013,-241.318970,1363.502075,-679.411255,-336.817261,1342.994629,-415.072632,-191.523315,1233.837402,-277.005157,82.919067,1395.361938
1827,-847.719360,1025.816406,1437.247437,-714.047058,800.162354,1251.072021,-486.261841,769.085938,1526.466553,184.657486,1205.838501,1246.501709,52.116596,1004.460693,1142.961060,84.530891,778.008240,1320.985596,1052.608521,464.068878,1316.035645,801.451477,512.182190,1161.790039,549.301636,368.837555,1411.337646,737.726074,-657.061218,1344.132324,648.980896,-411.065552,1203.696655,390.652100,-248.886917,1363.544922,-679.530640,-337.210297,1342.941040,-415.053467,-193.193314,1231.820190,-279.693848,80.080124,1397.166992
1828,-847.715759,1025.340088,1436.978760,-716.423828,800.936829,1248.292725,-492.822693,774.440674,1527.504395,183.885422,1206.058960,1245.570190,50.812912,1007.374634,1138.814575,86.553947,784.980103,1320.789551,1052.366211,464.442413,1315.702271,803.695129,513.386902,1157.888062,559.972595,369.225677,1414.128906,738.748901,-656.266968,1342.757324,652.845581,-413.095367,1197.054077,396.398071,-256.699768,1363.343506,-679.726196,-337.410889,1342.716797,-415.136047,-194.880508,1229.842041,-282.695526,77.033394,1398.787109
1829,-847.632324,1024.912476,1436.744507,-718.838074,801.862488,1245.617310,-499.428284,779.543457,1528.279785,183.026840,1206.323730,1244.820068,49.419125,1010.307617,1134.575562,88.604202,792.347168,1320.467651,1052.013062,464.824921,1315.491455,805.924927,515.009277,1154.058960,571.553711,369.905945,1417.014038,739.649353,-655.693970,1341.634888,656.623413,-415.414063,1190.538696,401.741943,-264.821106,1362.939331,-679.862671,-337.752747,1342.609375,-415.352295,-196.865936,1227.588867,-286.139252,73.938828,1400.483887
1830,-847.602600,1024.409302,1436.438232,-721.397034,802.641113,1242.801025,-505.982727,784.636658,1529.001709,182.103333,1206.589111,1244.081177,48.118706,1013.326294,1129.949585,90.663673,799.887512,1319.957642,1051.509766,465.224487,1315.171265,808.098877,516.745911,1150.022949,583.592407,370.288177,1419.674438,740.632141,-655.131775,1340.411133,660.625366,-418.277679,1183.924683,407.068695,-273.521301,1362.290283,-680.044067,-337.950897,1342.306274,-415.409790,-198.794067,1225.231567,-290.175262,70.697502,1402.292114
1831,-847.616394,1023.864014,1436.026489,-723.820618,803.677795,1240.347656,-513.056030,789.656189,1529.478516,181.113907,1206.936157,1243.182617,46.301254,1016.970337,1125.598877,92.669518,807.399780,1319.277344,1051.071289,465.703613,1314.691650,810.776733,518.690369,1145.987427,596.090271,370.978638,1422.072632,741.544556,-654.716797,1339.266602,664.743164,-421.455078,1177.024414,412.674377,-282.602264,1361.503052,-679.920959,-338.509308,1342.327515,-415.539734,-200.972397,1222.896362,-294.468384,67.168129,1404.210571
1832,-847.591553,1023.467590,1435.608276,-726.211792,804.725281,1237.802368,-519.950989,794.741638,1529.816162,180.139633,1207.175781,1242.405884,44.790813,1020.500732,1121.205200,94.808098,815.164673,1318.236450,1050.589111,466.337585,1314.232666,813.924683,520.850525,1142.163818,607.933411,371.783966,1423.755981,742.479919,-654.270264,1338.346558,668.999329,-424.819702,1169.790894,418.568817,-291.828064,1360.660278,-679.980225,-338.806122,1342.173462,-415.803040,-203.257446,1220.175171,-299.421204,63.607601,1405.909668
1833,-847.591492,1023.102356,1435.291626,-728.955444,805.552979,1235.358887,-526.434082,800.041687,1530.137085,179.039764,1207.572510,1241.792969,43.448254,1024.132690,1117.201050,96.863243,822.881897,1317.402832,1049.865601,466.851318,1313.569824,816.151062,522.490723,1137.641235,620.188904,372.914276,1425.155396,743.633179,-653.711304,1337.206543,673.523193,-428.508545,1162.625244,425.055756,-300.941010,1359.583496,-680.045593,-339.001801,1342.054443,-416.214905,-205.650574,1217.399414,-304.609802,59.820942,1407.446533
1834,-847.580139,1022.761658,1434.999268,-731.413940,806.828674,1232.958984,-533.248535,805.289001,1530.361572,177.901291,1207.939209,1241.027954,42.240940,1027.773193,1113.039551,99.040565,830.675293,1316.459106,1049.409302,467.289185,1312.947754,818.844482,524.385864,1133.304810,632.542419,374.202209,1426.322266,744.661438,-653.100281,1336.189575,678.470093,-432.116547,1155.369019,432.008698,-310.208862,1358.806030,-680.149780,-339.322144,1341.960449,-416.621155,-207.946594,1214.414795,-310.163696,55.781593,1408.877563
1835,-847.669983,1022.366516,1434.617798,-733.982910,808.211853,1230.469604,-540.009949,810.510010,1530.433838,176.972748,1208.257568,1240.109985,41.111832,1031.495239,1108.784424,101.433220,838.539368,1315.335938,1048.960938,467.710358,1312.281494,822.060425,526.592834,1129.343506,645.210815,375.514252,1427.076538,745.757141,-652.251526,1335.008789,682.977722,-435.593536,1148.517334,439.492065,-319.742645,1358.009644,-680.217041,-339.554932,1341.813965,-417.173981,-210.509293,1211.426147,-315.900879,51.174702,1410.437744
1836,-847.690430,1021.931702,1434.142334,-736.796326,809.327332,1228.058838,-546.839294,815.866638,1530.640747,176.096771,1208.540771,1239.241333,40.092724,1035.185913,1104.637329,103.934174,846.532410,1314.200562,1048.471191,468.111298,1311.717651,824.763184,528.471008,1125.179565,658.038330,376.916107,1427.645020,746.772766,-651.622559,1333.816162,687.267212,-439.262634,1141.738770,447.171600,-329.836731,1357.279907,-680.171021,-339.671295,1341.690308,-417.701019,-213.400711,1208.185425,-321.999573,46.555855,1411.614990
1837,-847.601013,1021.427551,1433.717529,-739.492798,810.433899,1225.891602,-553.671570,821.216980,1530.520996,175.194321,1208.966064,1238.546631,38.980686,1038.942261,1100.511597,106.443657,854.688843,1313.010254,1047.914551,468.493927,1311.215454,828.148438,531.134399,1121.551147,671.026794,378.210724,1427.911499,747.613831,-651.132751,1332.610962,691.775208,-443.272888,1135.761230,454.699829,-339.807739,1356.323486,-680.045837,-339.908325,1341.613525,-418.243561,-216.246582,1204.561523,-328.551605,41.219128,1412.706543
1838,-847.504944,1020.928284,1433.366577,-741.990173,811.504700,1223.724976,-560.626526,826.749023,1530.510742,174.209671,1209.436890,1238.078613,38.079990,1042.754517,1096.243042,108.890015,862.896301,1311.589111,1047.113647,468.963593,1310.701294,830.389221,532.682678,1117.494507,684.175842,379.401947,1427.984009,748.393005,-650.712463,1331.267578,696.043640,-447.300262,1129.798462,462.198883,-349.820282,1355.428101,-679.940552,-340.064087,1341.486450,-418.900757,-219.226318,1200.727905,-335.188416,36.006416,1413.395752
1839,-847.473450,1020.503174,1432.918213,-744.723938,812.489075,1221.581421,-567.562317,832.205322,1530.281738,173.341583,1209.864624,1237.482910,37.192982,1046.709229,1091.871826,111.071281,871.305054,1310.382813,1046.312012,469.373596,1310.149536,832.817444,534.577942,1113.411377,697.598511,380.670074,1427.588867,749.064209,-650.543091,1330.149780,700.416199,-451.690094,1123.926758,469.768250,-359.639618,1354.283081,-679.748230,-340.282166,1341.314941,-419.571777,-222.321808,1196.960938,-342.341553,30.219446,1413.953003
1840,-847.441711,1020.071594,1432.414917,-747.203979,813.540894,1219.470459,-574.162048,837.740784,1529.746826,172.453140,1210.328613,1236.718994,36.459126,1050.800903,1087.490234,113.341774,879.693848,1308.406738,1045.581909,469.930206,1309.570923,836.065430,536.773071,1109.520874,711.367920,381.960693,1427.020752,749.862915,-650.270813,1329.014038,704.733459,-456.376434,1118.178955,477.400421,-369.443939,1352.975952,-679.413940,-340.512817,1340.970093,-420.385468,-225.655045,1192.556763,-349.821411,24.328405,1414.342773
1841,-847.453125,1019.731201,1432.022461,-749.679688,814.726379,1217.373169,-580.469360,843.205017,1528.991455,171.702194,1210.801514,1235.916504,35.768959,1054.940918,1083.225098,115.235916,888.228394,1306.755493,1044.993042,470.523285,1309.183228,838.836975,538.690979,1105.329468,725.167114,383.340546,1426.145752,750.873108,-650.095398,1327.906738,709.493103,-461.564362,1112.507813,485.135651,-378.942749,1351.664185,-678.973572,-340.683441,1340.496704,-421.168457,-229.099091,1188.189209,-357.405487,18.166092,1414.322388
1842,-847.471069,1019.313843,1431.629639,-752.525574,815.736572,1215.270752,-586.853760,848.172852,1528.391357,170.845535,1211.247559,1235.215454,35.042084,1059.192505,1079.272949,117.051239,896.620361,1304.895630,1044.410400,471.081146,1308.618286,842.249451,540.757080,1101.510498,738.989624,384.961700,1424.961548,751.986755,-649.798218,1326.904297,713.953979,-466.561157,1106.947510,493.334930,-388.075745,1350.436035,-678.778259,-340.880524,1340.062012,-421.932465,-232.584152,1183.807861,-365.140503,11.750437,1414.262329
1843,-847.525330,1018.905884,1431.229248,-755.249390,816.799194,1213.260986,-592.851440,852.783569,1527.672607,170.020157,1211.681396,1234.441040,34.505039,1063.146118,1075.317871,118.849319,904.929932,1303.012939,1043.852783,471.553833,1308.029785,845.281006,542.462646,1097.375610,752.781433,386.976196,1423.635010,753.383179,-649.586365,1325.711792,718.592773,-471.580597,1101.569336,501.689453,-397.089996,1349.272461,-678.565613,-341.106262,1339.680664,-422.998108,-236.017487,1178.974243,-373.022583,5.128956,1413.673950
1844,-847.535645,1018.488220,1430.784790,-757.818542,818.090393,1211.245605,-598.576416,857.155823,1526.681030,169.298233,1212.141968,1233.620728,34.046303,1067.229370,1071.532593,120.942795,913.072510,1300.957153,1043.426025,472.015015,1307.528076,848.945007,544.260132,1093.599365,766.502075,389.312836,1422.077881,754.567627,-649.323120,1324.507202,722.754822,-476.405457,1096.180298,510.057373,-406.296478,1347.998901,-678.190125,-341.322021,1339.253784,-424.181000,-239.752884,1174.321533,-380.976044,-1.880060,1412.982056
1845,-847.591614,1018.113098,1430.311646,-760.488403,819.240967,1209.402832,-604.036743,861.148315,1525.891602,168.581161,1212.586548,1232.888306,33.941059,1071.297974,1067.564453,123.266541,921.318176,1299.154053,1042.947266,472.476532,1306.970337,852.453186,546.103149,1090.190796,779.325195,391.352905,1420.139282,755.731140,-649.085693,1323.310303,726.781799,-481.290680,1090.921509,518.734253,-415.421082,1346.819336,-677.666809,-341.636383,1338.871948,-425.561615,-243.630981,1169.679443,-388.828003,-9.074146,1412.239258
1846,-847.728943,1017.755493,1429.769165,-762.998169,820.461792,1207.692261,-609.430481,865.176514,1525.067139,167.904480,1213.018799,1232.264282,33.862392,1075.342773,1063.912231,125.540848,929.455017,1297.167480,1042.438599,472.979218,1306.611694,855.734497,547.983643,1087.216675,791.650818,393.626312,1418.037964,756.927551,-648.997620,1322.098267,730.554749,-486.172852,1085.398804,527.574585,-424.382660,1345.647217,-677.276001,-341.933655,1338.483887,-427.309814,-247.327332,1164.991211,-396.477173,-16.468061,1411.168945
1847,-847.885010,1017.525269,1429.215698,-765.516541,821.674011,1205.958130,-614.504456,869.112732,1524.220337,167.232925,1213.470703,1231.675781,33.935493,1079.551880,1059.780029,127.673698,937.670776,1294.981567,1041.844849,473.419769,1306.218506,858.607544,549.612976,1083.964355,803.650818,395.630096,1415.706665,758.031921,-648.895996,1321.263184,734.588013,-491.370880,1080.741333,536.207092,-433.094421,1344.387817,-676.976563,-342.087555,1338.178589,-429.018219,-251.370789,1160.363770,-404.076019,-23.960993,1410.017090
1848,-848.065491,1017.356079,1428.839600,-768.188721,822.829407,1204.387085,-619.303406,873.192261,1523.255615,166.564896,1213.883789,1231.080444,34.130852,1084.023560,1055.621216,129.322113,945.810364,1292.520752,1041.481079,473.956879,1305.846680,862.181152,551.639771,1081.134399,815.448242,397.743561,1413.177246,759.357666,-648.927979,1320.195313,739.130188,-496.652252,1076.450439,545.045166,-441.681335,1343.220581,-676.556885,-342.372162,1337.875977,-430.912506,-255.286484,1155.574219,-411.509155,-31.640659,1408.591553
1849,-848.179138,1017.087524,1428.520630,-770.819458,823.898010,1202.756104,-623.869751,877.229553,1522.295166,165.934418,1214.378174,1230.488281,34.079868,1088.486084,1051.607788,130.561371,953.626648,1290.127197,1040.966553,474.502014,1305.274048,864.659424,553.232239,1077.325684,826.955078,399.643616,1410.601929,760.652771,-649.051758,1319.202759,743.465271,-502.245087,1071.976563,553.565857,-449.887268,1341.859863,-676.162109,-342.817657,1337.536133,-432.988312,-258.913879,1150.909180,-418.900238,-38.997559,1406.854858
1850,-848.194458,1016.768494,1428.101074,-773.350281,825.206238,1201.121826,-628.444885,881.149475,1521.243896,165.232834,1215.030029,1229.873657,34.300964,1093.089478,1047.989380,131.392639,961.480530,1287.361694,1040.413574,475.125092,1304.864868,867.887634,554.720825,1074.026245,838.558594,401.706604,1407.864014,761.918762,-649.077209,1318.174194,748.355530,-508.549927,1068.153198,562.421753,-457.450043,1340.572266,-675.952698,-343.196594,1337.167358,-435.322113,-262.567017,1146.475342,-426.102325,-46.553680,1405.136963
1851,-848.194397,1016.409790,1427.710083,-776.167786,826.422974,1199.429932,-633.155334,885.031189,1520.052612,164.520950,1215.533936,1229.027588,34.427586,1097.758057,1044.561401,132.186935,969.101379,1284.577393,1040.111694,475.715851,1304.437256,871.737000,556.274475,1071.038696,849.760986,403.686310,1404.973999,762.809814,-649.172607,1316.920898,752.742615,-514.287659,1064.156006,571.394409,-464.125366,1339.623535,-675.717041,-343.411072,1336.633301,-437.558899,-266.370209,1142.001465,-433.221985,-54.040634,1403.588989
1852,-848.233032,1016.022095,1427.303223,-778.835083,827.783447,1197.793945,-637.928589,888.639038,1518.880615,163.989914,1215.986328,1228.136108,35.030910,1102.112549,1040.600342,133.174347,976.519043,1281.765015,1039.988281,476.226898,1304.121216,875.076233,557.209167,1067.588135,861.052246,405.597656,1402.010010,763.679321,-649.105225,1315.899658,757.299133,-520.623840,1060.491699,580.630920,-470.079468,1338.660522,-675.610962,-343.689117,1336.138794,-439.800476,-269.955475,1137.709839,-440.361420,-61.417503,1401.843750
1853,-848.346985,1015.663452,1427.091187,-781.393188,829.240051,1196.204224,-642.750244,891.918640,1517.878540,163.513077,1216.433228,1227.319580,35.538334,1106.618896,1037.210571,134.551666,983.978516,1278.991333,1039.726685,476.836334,1303.821777,878.637878,558.042725,1064.422974,871.656860,407.405701,1398.986572,764.483398,-649.149353,1314.888428,761.742859,-526.365662,1056.795288,590.150330,-475.343323,1337.921997,-675.382263,-344.170715,1335.583618,-441.990143,-273.470398,1133.513062,-447.419556,-68.549828,1400.014160
1854,-848.445923,1015.322632,1426.841797,-783.916321,830.547119,1194.714600,-647.540283,895.200867,1516.809570,162.949524,1216.804321,1226.596436,36.247177,1111.034058,1033.589233,136.588715,991.546204,1276.234863,1039.414917,477.342621,1303.403564,882.281250,558.655823,1061.734985,881.791931,409.524475,1396.198853,765.245789,-649.130554,1314.031250,766.275208,-532.668457,1053.468628,599.637146,-480.123260,1337.254517,-675.067993,-344.463745,1335.123901,-444.289276,-277.140137,1129.539551,-454.574219,-75.368927,1398.263062
1855,-848.493408,1015.011292,1426.504883,-786.506653,831.886719,1193.537354,-652.272156,898.471191,1515.715576,162.389771,1217.059448,1225.771484,37.285419,1115.463989,1029.629761,138.877228,999.257813,1273.495483,1039.361084,477.859406,1303.026489,885.527344,559.069885,1058.846558,890.786865,411.677032,1393.448975,766.240723,-649.220398,1313.223389,770.350220,-538.379211,1049.930420,609.178040,-484.869568,1336.347046,-674.662659,-344.857025,1334.548584,-446.508820,-280.186768,1125.741821,-461.978210,-81.971764,1396.499634
1856,-848.557800,1014.737671,1426.104858,-788.797729,833.132263,1192.344238,-656.716614,901.727844,1514.576538,161.809128,1217.234985,1224.927124,38.150406,1120.352051,1025.847778,141.105759,1007.157288,1270.642212,1039.490723,478.354065,1302.630981,888.892639,559.513733,1056.135742,898.640747,414.001190,1390.929810,767.047913,-649.334290,1312.530029,774.912048,-544.550598,1047.277954,618.786499,-489.813568,1335.323975,-674.491028,-345.395935,1334.057495,-448.721497,-283.573639,1122.244263,-469.406647,-88.409065,1394.786011
1857,-848.526489,1014.462463,1425.737915,-790.741638,834.595886,1191.004395,-660.982788,905.253723,1513.340820,161.209396,1217.476196,1224.093628,39.485813,1124.833618,1022.035828,142.950302,1014.862000,1267.662109,1039.724976,478.958557,1302.266113,892.307739,560.117371,1053.463013,904.760925,415.945038,1388.141724,768.147278,-649.430847,1311.855103,779.093262,-550.464417,1044.489014,628.224182,-495.380219,1334.552734,-674.433716,-345.777588,1333.660645,-451.112030,-286.720825,1118.834351,-476.753906,-94.786392,1392.991211
1858,-848.563171,1014.195496,1425.431274,-792.615295,835.939575,1189.603394,-664.921814,908.859314,1512.173706,160.539871,1217.749878,1223.411133,40.748653,1130.010864,1018.145935,144.423416,1022.681091,1264.573486,1039.762085,479.529480,1301.837646,895.638550,560.645203,1050.739868,911.291138,418.550842,1385.781006,769.050110,-649.563904,1311.470703,783.908508,-556.746216,1042.414795,637.343384,-500.980988,1333.925171,-674.436707,-346.150146,1333.373901,-453.705444,-289.759705,1115.756104,-484.052734,-101.234718,1391.165771
1859,-848.668457,1014.003052,1425.127197,-794.712158,837.111267,1188.449463,-668.828125,912.637390,1510.909668,159.883163,1218.027100,1222.634399,42.456413,1135.076172,1014.301697,145.572571,1030.438965,1261.364258,1039.834595,480.137268,1301.588257,898.864136,560.594238,1048.137695,917.856628,421.168884,1383.496216,769.939636,-649.569153,1310.986572,789.778809,-562.269836,1041.296021,646.012756,-506.582275,1333.287476,-674.374939,-346.557251,1333.042969,-456.395081,-292.923920,1112.251831,-490.632111,-107.124680,1389.721680
1860,-848.831909,1013.740295,1424.810303,-796.644653,838.308472,1187.375122,-672.267639,916.245117,1509.676758,159.280014,1218.238770,1221.626465,43.649979,1140.425415,1010.946655,146.334808,1038.106689,1258.012939,1039.973145,480.668182,1301.093994,902.432068,559.932739,1045.196289,924.572571,423.988525,1381.062988,770.803528,-649.537109,1310.587646,795.623535,-567.582336,1039.975586,654.456360,-512.551270,1332.861206,-674.103394,-346.816895,1332.613159,-459.017548,-295.803680,1109.087280,-497.535217,-113.808617,1387.741821
1861,-848.952698,1013.468689,1424.443726,-798.472778,839.548462,1186.154419,-675.867981,919.759033,1508.524170,158.852890,1218.440186,1220.682129,45.398731,1145.800659,1007.015991,147.008255,1045.529297,1254.936401,1040.041016,481.158722,1300.577271,905.458191,559.436951,1042.602173,931.671021,426.673309,1378.625854,771.379944,-649.499756,1310.416504,801.215027,-572.880310,1038.811768,662.331482,-518.573608,1332.317505,-673.928345,-347.208130,1332.331665,-461.442169,-298.697327,1106.231201,-503.631073,-120.245110,1386.019165
1862,-849.028259,1013.170776,1424.156494,-800.343567,840.887390,1185.071899,-679.163696,923.270447,1507.219238,158.331726,1218.471558,1219.724976,47.188831,1151.071655,1003.572021,148.030457,1052.625977,1251.816040,1040.042236,481.485107,1300.088379,908.058228,558.974060,1040.276855,938.499207,429.247711,1376.358276,772.033325,-649.471619,1310.268433,806.313110,-578.024414,1037.553589,670.027161,-524.190857,1331.968140,-673.749146,-347.657196,1332.024780,-463.814880,-301.622345,1103.466064,-509.329041,-126.409195,1384.650635
1863,-849.177795,1012.889099,1423.704956,-801.996643,842.079163,1184.046387,-682.161560,926.668213,1505.805176,157.719635,1218.463867,1218.888428,49.192406,1156.366943,1000.253662,149.448746,1059.740112,1248.683716,1040.126709,481.873718,1299.486206,910.331055,558.543762,1038.339111,944.846008,431.842072,1374.042114,772.885803,-649.555176,1310.177856,810.672180,-583.052307,1036.212769,676.802612,-529.306763,1331.547119,-673.547974,-348.071564,1331.641357,-466.219421,-304.026398,1100.536865,-515.105469,-132.486420,1382.884033
1864,-849.345093,1012.713257,1423.215698,-803.653137,843.150513,1182.934326,-685.180908,929.800842,1504.536621,157.242813,1218.406006,1218.045044,51.278141,1162.365845,996.553955,150.927261,1067.288818,1245.738770,1040.283081,482.132080,1298.827881,912.475464,557.829346,1036.119141,950.528259,434.513855,1371.892578,773.780701,-649.757874,1309.916016,814.244263,-587.864502,1034.876709,684.756714,-534.872009,1331.692261,-673.361816,-348.375519,1331.229004,-468.561829,-306.500610,1097.790894,-520.846680,-138.540070,1381.724487
1865,-849.424805,1012.475525,1422.792236,-805.242920,844.315308,1181.962036,-687.940613,932.889099,1503.204346,156.827133,1218.188721,1217.252563,53.286678,1168.288940,992.968384,152.211426,1074.942627,1242.870483,1040.611084,482.418823,1298.231079,914.562988,557.353271,1034.331055,955.300903,437.232513,1369.856812,774.798279,-650.146423,1309.911377,817.085022,-592.322266,1033.676025,691.505981,-540.256897,1331.864990,-673.280273,-348.709625,1330.943481,-470.849487,-308.738281,1095.175903,-526.898987,-144.583786,1380.375122
1866,-849.479675,1012.259521,1422.517700,-806.576843,845.306396,1181.127197,-690.555420,935.949463,1501.805298,156.276062,1218.064575,1216.567261,55.509979,1174.262329,989.835510,153.506409,1082.552490,1240.086182,1041.016235,482.758667,1297.707764,916.343384,556.903198,1032.917725,959.059509,439.860413,1367.988892,775.802307,-650.504639,1309.967285,819.322083,-596.278137,1032.751587,697.653809,-545.349915,1331.999268,-673.243469,-349.055450,1330.847412,-473.232666,-310.740570,1092.678833,-533.499451,-150.604218,1379.050537
1867,-849.655884,1012.066223,1422.274170,-808.121765,846.331116,1180.091553,-692.888000,938.673950,1500.598511,155.713364,1217.981323,1215.982544,57.811028,1180.292480,986.760254,154.408951,1089.932129,1237.300049,1041.552368,483.129303,1297.279053,917.993042,556.560852,1031.614502,961.906921,442.342072,1366.471802,776.872559,-651.179077,1310.086426,821.122986,-599.607544,1032.219849,702.692322,-550.156799,1332.263062,-673.160645,-349.292328,1330.798828,-475.799927,-312.722687,1090.337402,-539.719666,-156.323853,1377.895142
1868,-849.813354,1011.871826,1421.968628,-809.248535,847.200928,1179.244141,-694.992249,941.150513,1499.429199,155.226074,1218.182739,1215.324707,60.286400,1186.163940,983.684448,155.114166,1097.374512,1234.616089,1042.328247,483.537598,1296.952026,919.805664,556.069885,1030.472656,963.937988,444.150482,1365.208130,778.077026,-652.032898,1310.235718,822.663391,-602.239868,1032.139404,707.266968,-554.980042,1332.761963,-672.986938,-349.541534,1330.757080,-478.391998,-314.568939,1088.036865,-546.096252,-162.321518,1376.487427
1869,-849.888977,1011.704468,1421.632202,-810.446899,848.054321,1178.353149,-696.942261,943.366211,1498.386841,154.757080,1218.460449,1214.846558,62.635956,1191.882202,981.038208,155.704193,1104.425781,1231.905029,1043.068481,483.860229,1296.723267,921.486328,555.587280,1029.584473,965.002014,445.070862,1364.381470,779.239441,-652.833374,1310.283813,824.071594,-604.293396,1032.380737,710.752563,-558.979126,1333.067993,-672.805786,-349.695557,1330.702148,-481.067291,-316.157074,1085.628662,-551.883728,-168.178207,1375.284424
