BLOC111
Date:,2023/11/20
Time:,15:44:55
Type:,ShareSpace
Description:,""
Notes:,""

TRAJECTORIES
100.000000,Hz
,SHO1,,,ELB1,,,HAN1,,,SHO2,,,ELB2,,,HAN2,,,SHO3,,,ELB3,,,HAN3,,,SHO4,,,ELB4,,,HAN4,,,SHO5,,,ELB5,,,HAN5
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
2291,-823.922668,638.540039,1477.550537,-552.278931,573.795593,1374.777222,-325.822144,712.504761,1684.898682,192.532822,1339.142700,1421.982422,118.671448,1024.952148,1332.005249,183.177933,749.197266,1602.241821,1100.476074,619.694092,1443.220825,793.422791,624.648621,1260.386108,510.436066,505.280243,1550.838867,535.140564,-247.090271,1333.996582,391.562286,7.618096,1205.551758,93.220749,239.337814,1321.321167,-500.778198,-420.697784,1385.771606,-240.312790,-334.052643,1225.088135,-116.296722,-68.176285,1431.240479
2292,-823.712219,638.647949,1477.651733,-551.632263,574.576233,1376.169434,-320.002167,714.379578,1682.711670,192.533600,1339.160522,1421.942627,118.380951,1025.251831,1331.319824,183.656296,749.971741,1601.935303,1100.819458,619.716003,1443.005371,794.572388,624.916321,1259.372314,514.283203,505.602325,1552.446167,535.151978,-247.193542,1333.957275,392.446960,7.420663,1204.987305,93.713890,239.566696,1321.194458,-500.667938,-420.977539,1385.503418,-241.091034,-336.136780,1222.841431,-119.597397,-71.616974,1431.996216
2293,-823.500000,638.830383,1477.768677,-551.049561,575.510986,1377.299805,-314.356720,716.195496,1680.553467,192.527679,1339.230347,1421.925781,118.402039,1025.424438,1330.565918,184.278351,750.723633,1601.747681,1100.967529,619.498108,1442.564331,795.494995,625.135681,1258.668823,517.856445,505.865479,1553.879883,535.164246,-247.308304,1333.920776,393.047760,7.298320,1204.612793,94.416367,239.698196,1321.024292,-500.645782,-421.623657,1385.454956,-241.938721,-338.066101,1220.293579,-123.155235,-75.361069,1432.959351
2294,-823.279602,638.976868,1477.934082,-550.348083,576.542053,1378.600586,-308.789612,717.846863,1678.432251,192.522263,1339.329590,1421.909302,117.722153,1025.883911,1330.293091,184.673981,751.350342,1601.608887,1101.468018,619.504395,1442.503662,796.577637,625.463135,1257.756226,521.580933,505.997681,1555.382568,535.166382,-247.418076,1333.904541,393.653076,7.008086,1204.055542,95.600601,239.713699,1320.923584,-500.636902,-421.991302,1385.166504,-242.679031,-340.380768,1217.285522,-126.721672,-79.127495,1433.770752
2295,-823.068115,639.241089,1478.094849,-549.636414,577.213684,1380.070801,-303.524048,719.347229,1676.068115,192.534256,1339.427124,1421.955322,117.481491,1026.283936,1329.585083,184.931671,751.603333,1601.184814,1101.878052,619.527344,1442.449829,797.495605,625.608276,1257.006348,525.424011,506.051331,1556.786987,535.225769,-247.582657,1333.894409,394.373352,6.756846,1203.475342,96.603050,239.715134,1320.886719,-500.574646,-422.222870,1384.956421,-243.647537,-342.789703,1214.774292,-130.131287,-82.851715,1434.464233
2296,-822.879456,639.569580,1478.334839,-548.893494,578.013794,1381.347290,-298.429901,720.578430,1673.870361,192.554047,1339.532349,1421.941162,117.324287,1026.649536,1328.994873,185.470352,752.726196,1601.079468,1102.319702,619.619324,1442.425293,798.508545,625.936096,1256.150513,528.930725,506.026550,1558.142822,535.124268,-247.788605,1333.795776,394.803406,6.167903,1202.566040,97.859810,239.437881,1320.732544,-500.367554,-422.537048,1384.594971,-244.394165,-345.013672,1212.640381,-133.292755,-86.666115,1434.995361
2297,-822.736877,639.908569,1478.493774,-548.103149,578.890320,1382.437378,-293.555267,721.670288,1671.635986,192.588837,1339.590698,1421.915039,117.161034,1027.097168,1328.196045,185.661209,753.685303,1600.872925,1102.740845,619.618408,1442.294067,799.422424,625.993530,1255.413208,532.493774,506.020844,1559.494141,535.060425,-248.039185,1333.668823,396.280090,6.019952,1201.143677,99.123871,239.164291,1320.749878,-500.360016,-422.742523,1383.984619,-245.187836,-347.090240,1209.929565,-136.453415,-90.430840,1435.597778
2298,-822.520508,640.188782,1478.655151,-547.676758,579.793152,1383.320923,-288.757324,722.718628,1669.490112,192.558624,1339.695801,1421.870850,117.086380,1027.324341,1327.376709,185.903137,754.327209,1600.639160,1103.079590,619.607666,1442.162354,800.416565,626.132813,1254.618774,536.106018,506.136108,1560.738403,534.980835,-248.191910,1333.532959,397.371216,5.525844,1200.052856,100.692276,238.215851,1320.823730,-500.223175,-423.250977,1383.539551,-246.083557,-348.954468,1207.857788,-139.422318,-94.119423,1435.898438
2299,-822.278198,640.396362,1478.733643,-547.068481,580.393188,1384.398071,-284.157867,723.441345,1667.180786,192.595047,1339.837769,1421.798096,117.031593,1027.788940,1326.688354,185.988007,755.255188,1600.477295,1103.496338,619.602051,1442.120239,801.459045,626.333557,1253.910278,539.517151,506.165619,1562.010010,535.008728,-248.441422,1333.438843,398.489288,4.705290,1198.292847,101.829689,237.086166,1321.055908,-500.068848,-423.650208,1383.409424,-247.015076,-350.946686,1205.344116,-142.483383,-97.711830,1436.240234
2300,-822.030273,640.660583,1478.773193,-546.440308,581.040039,1384.958740,-279.586060,724.327698,1665.103149,192.595322,1339.903564,1421.717773,116.930069,1028.170044,1325.962402,186.285400,756.634644,1600.227173,1103.899414,619.618652,1442.062744,802.501160,626.465454,1253.125000,542.897705,506.395996,1563.264404,535.048767,-248.760056,1333.316284,400.166901,3.924189,1196.573486,103.417580,235.575989,1321.248413,-499.992554,-424.100983,1383.308716,-247.641922,-352.893158,1203.118652,-145.518661,-101.058746,1436.180420
2301,-821.779236,640.846008,1478.882690,-545.805847,581.760254,1385.713379,-275.687317,724.737061,1662.891479,192.666824,1340.007446,1421.649536,116.643112,1028.706299,1325.308350,186.361832,757.947815,1600.017578,1104.361694,619.645691,1442.081543,803.529968,626.730286,1252.478760,546.498779,506.906128,1564.625488,535.108765,-249.201584,1333.160767,401.630432,3.215497,1194.463623,105.075790,233.467606,1321.693726,-500.035034,-424.547333,1383.029053,-248.808258,-355.091431,1200.615112,-148.590439,-104.487305,1436.283691
2302,-821.498108,641.119995,1478.923096,-545.231140,582.370544,1386.434448,-271.503448,725.342041,1660.625122,192.671783,1340.167480,1421.560669,116.703400,1029.033936,1324.181274,186.371368,758.681091,1599.658447,1104.751831,619.669067,1442.057129,804.583374,626.942566,1251.730713,549.982422,507.214020,1565.812012,535.191223,-249.520370,1333.000366,403.097015,2.318275,1192.404785,106.820053,231.105026,1322.345947,-500.056000,-425.309784,1382.794556,-249.762924,-357.435303,1198.437256,-151.727341,-107.767723,1436.263428
2303,-821.195435,641.270386,1478.972900,-544.759705,582.991089,1387.075195,-267.559418,725.786621,1658.640869,192.724304,1340.313599,1421.431519,116.692886,1029.350830,1323.049561,186.709534,760.473389,1599.748047,1105.049316,619.680115,1442.024414,805.559570,627.116028,1251.052002,553.488586,507.918274,1567.205444,535.236938,-249.753860,1332.814453,405.146942,1.128084,1190.084595,108.545883,228.296387,1322.805542,-500.027283,-425.234467,1382.006592,-250.623367,-359.624207,1196.222412,-154.674561,-111.045006,1436.144531
2304,-820.953186,641.381287,1478.976440,-544.317810,583.806458,1387.575317,-263.851959,726.090698,1656.500000,192.611298,1340.525635,1421.413330,116.358330,1029.905884,1322.228516,186.860672,761.897766,1599.582275,1105.367188,619.682373,1442.005005,806.610229,627.422974,1250.366211,556.976807,508.303619,1568.127319,535.249084,-250.065338,1332.461182,406.596863,-0.065784,1187.479492,110.285851,225.327881,1323.126831,-499.934631,-425.525116,1381.918945,-251.402710,-361.665436,1193.895996,-157.555740,-114.132286,1436.094604
2305,-820.682068,641.490723,1479.017090,-543.960571,584.354309,1388.148926,-260.326355,726.563904,1654.433472,192.758423,1340.697876,1421.328491,116.251411,1030.326294,1321.073730,186.942337,763.654175,1599.376221,1105.645630,619.701050,1441.890869,807.549255,627.506714,1249.665283,560.255188,508.711517,1569.328003,535.282043,-250.355225,1332.068726,408.967712,-1.175379,1185.075928,111.899490,221.938004,1323.687256,-499.781738,-425.921173,1381.583984,-252.038757,-364.145477,1192.178223,-160.332321,-117.292557,1435.964966
2306,-820.449768,641.578003,1479.064941,-543.433655,585.002258,1388.862549,-256.617218,726.931580,1652.430054,192.718643,1340.771484,1421.255127,116.128548,1030.818481,1319.819214,187.092331,765.454773,1599.254517,1106.080444,619.774719,1441.902344,808.761292,627.708984,1248.953125,563.782104,509.364960,1570.568481,535.321533,-250.689316,1331.489380,410.895691,-2.422510,1182.139160,113.305511,218.068787,1324.016357,-499.773987,-426.228546,1381.029541,-252.964859,-366.031372,1190.402222,-163.023743,-120.184822,1435.624268
2307,-820.287537,641.691589,1479.108521,-543.068115,585.526978,1389.293823,-253.251007,727.363770,1650.247559,192.703125,1340.932129,1421.220337,115.901833,1031.492188,1318.752197,187.285934,767.137146,1598.890137,1106.514160,619.722900,1441.912476,809.782471,627.830444,1248.198486,567.179749,509.791351,1571.589722,535.128174,-251.072998,1330.955688,413.285370,-3.862196,1179.494141,114.674164,213.704803,1324.285400,-499.666168,-426.484650,1380.679810,-253.648453,-368.136200,1188.378296,-165.399979,-122.926559,1435.200073
2308,-820.145996,641.794983,1479.168701,-542.516418,586.234375,1389.918701,-249.614166,727.723450,1648.125000,192.664261,1341.042847,1421.162109,115.754044,1032.113159,1317.425049,187.512024,768.882080,1598.492065,1106.983643,619.733765,1441.927246,810.831421,627.992065,1247.412476,570.567078,510.343689,1572.664673,534.767639,-251.464508,1330.455078,415.533813,-5.394394,1176.213379,116.598541,209.339523,1324.580200,-499.453979,-426.801086,1380.454346,-254.473511,-369.839233,1186.279419,-168.098221,-125.577126,1435.080322
2309,-820.017456,641.919434,1479.194824,-541.951416,587.152283,1390.492310,-246.288467,727.997375,1646.118042,192.864944,1341.588013,1420.717163,115.683609,1032.738770,1315.991577,187.993729,771.231628,1598.220703,1107.384033,619.682373,1441.829834,811.955322,628.263306,1246.694580,573.986511,510.999084,1573.687500,534.621094,-252.055084,1329.967041,417.895538,-7.459841,1172.955200,118.337540,204.524536,1324.844238,-499.331573,-427.074066,1380.270386,-255.094391,-372.400818,1185.200439,-170.828430,-128.101700,1434.753906
2310,-819.941650,642.027161,1479.292847,-541.880859,587.575500,1391.041260,-243.058090,727.950867,1644.210327,192.833191,1341.782959,1420.602173,115.598923,1033.582886,1314.379761,188.423691,773.434631,1597.616821,1107.774170,619.709778,1441.772095,812.932861,628.400696,1245.981689,577.113220,511.581726,1574.478149,534.590332,-252.679871,1329.523560,420.583923,-9.223797,1169.816772,120.052536,199.372818,1325.165527,-499.117920,-427.796722,1380.245850,-256.015076,-374.433014,1183.200806,-173.505280,-130.579559,1434.227905
2311,-819.856140,642.204468,1479.376953,-541.476990,588.122192,1391.815308,-239.841537,728.066528,1642.319580,192.835892,1342.122925,1420.470459,115.507736,1034.388794,1312.635010,188.996796,775.368958,1597.062744,1108.101929,619.711243,1441.677368,813.959290,628.726318,1245.327393,580.267273,512.195618,1575.535522,534.660950,-252.992386,1329.233765,423.090485,-11.123101,1166.401123,122.506065,193.810623,1325.382935,-499.102875,-428.284271,1379.940063,-256.761505,-376.682861,1181.589478,-176.310791,-133.470139,1434.079468
2312,-819.770935,642.432251,1479.449463,-541.250854,588.570313,1392.143677,-236.845139,727.997131,1640.329956,192.807175,1342.364502,1420.393066,115.364723,1035.310791,1310.769409,189.540833,777.586670,1596.406372,1108.479980,619.723694,1441.612549,814.895203,628.997375,1244.681885,583.509827,512.553528,1576.338257,534.786194,-253.395401,1328.554810,426.001587,-13.177696,1162.972656,124.888657,187.628586,1325.668091,-499.046356,-428.367706,1379.481323,-257.404633,-378.925934,1180.065308,-179.119476,-136.345871,1433.948608
2313,-819.632141,642.664124,1479.567627,-540.997070,589.138306,1392.668457,-234.216553,727.969482,1638.549194,192.818893,1342.551880,1420.357178,115.337608,1036.395020,1308.668457,190.033890,780.309265,1595.681763,1108.970093,619.727356,1441.518433,815.890991,629.269165,1243.953369,586.639893,513.148010,1577.254639,534.988647,-253.843414,1327.925537,428.594299,-15.694931,1159.334595,127.411568,181.578796,1325.651245,-498.952454,-428.693542,1379.316406,-258.251282,-381.336639,1178.348633,-181.813721,-139.154694,1433.701782
2314,-819.399780,642.995239,1479.718628,-540.728699,589.598267,1393.172974,-231.735901,727.875549,1636.824219,192.766098,1342.721436,1420.237671,115.053230,1037.634277,1306.708984,190.283432,782.978088,1595.007813,1109.363403,619.679565,1441.375366,816.803772,629.588013,1243.370728,589.714844,513.422913,1577.898682,534.934570,-254.173370,1327.395508,431.675781,-17.905443,1156.066772,129.775787,175.311081,1325.837158,-498.857117,-428.974548,1379.214844,-258.987427,-383.030304,1176.703003,-184.485825,-142.084030,1433.471802
2315,-819.202271,643.277161,1479.851074,-540.507202,589.869568,1393.442749,-229.481186,728.071655,1635.280640,192.738190,1342.891113,1420.046265,114.856972,1038.739868,1304.434448,190.878647,786.424866,1594.202271,1109.755859,619.610291,1441.221680,817.750732,629.811157,1242.742065,592.940674,513.586304,1578.847900,535.151428,-254.804321,1326.878418,434.252716,-20.745298,1152.478638,132.114807,168.908096,1325.441284,-498.789185,-429.229980,1378.674438,-259.542480,-385.198822,1175.448486,-187.229614,-144.764633,1433.045166
2316,-818.980957,643.475098,1479.984985,-540.263123,590.026550,1393.586426,-227.697998,728.182129,1633.745239,192.572983,1342.987305,1419.926025,114.727203,1039.828735,1302.038574,191.533432,790.301758,1593.359131,1110.098755,619.627380,1441.171509,818.653137,629.963257,1242.027466,595.879456,513.857971,1579.520996,535.259033,-255.570328,1326.218506,437.135376,-23.347260,1149.134277,134.396423,162.662460,1324.984741,-498.750946,-429.428864,1378.107178,-260.358917,-387.528381,1174.014771,-189.670502,-147.882019,1433.084229
2317,-818.810486,643.669373,1480.103271,-540.094666,590.078979,1393.641968,-226.151962,728.209106,1632.635132,192.321518,1343.130005,1419.740479,114.357513,1041.159668,1299.783569,192.473633,794.163086,1592.329468,1110.373047,619.563538,1441.107422,819.649170,630.228821,1241.452515,599.079163,514.328430,1580.236084,535.447510,-256.129578,1325.766846,439.882538,-25.964281,1145.765869,136.393982,156.173660,1324.426392,-498.659576,-429.908417,1378.223877,-261.229614,-389.396484,1172.349854,-191.951309,-150.726425,1433.036621
2318,-818.615967,643.782715,1480.193604,-539.918518,590.109375,1393.545166,-225.290756,728.095459,1631.329346,192.135941,1343.287476,1419.636963,114.349258,1042.203003,1296.999756,193.577835,797.759399,1591.222534,1110.594971,619.518555,1441.072632,820.583740,630.432739,1240.820068,602.027649,514.464294,1580.877441,535.458374,-256.791809,1325.116211,442.563049,-28.967556,1142.516113,138.588470,149.633408,1323.899414,-498.552673,-430.188965,1378.260986,-262.125916,-391.502136,1170.969604,-194.347443,-153.184113,1432.578735
2319,-818.391785,643.935059,1480.227661,-539.823181,590.028198,1393.360840,-224.521530,728.122192,1630.363770,192.284882,1343.861694,1418.984497,114.005905,1043.809326,1294.600464,194.742371,801.972534,1590.191895,1110.895386,619.537354,1441.075928,821.522766,630.579102,1240.182617,605.077026,514.809814,1581.846069,535.551697,-257.220459,1324.658691,445.229858,-31.917683,1139.091309,140.821030,142.964462,1323.067261,-498.332520,-430.606720,1378.179199,-263.030731,-393.552124,1169.601563,-196.686935,-156.012772,1432.704712
2320,-818.194946,644.065063,1480.274048,-539.707031,590.002625,1393.069214,-224.145157,728.138184,1629.752808,192.202972,1344.196777,1418.584839,113.710938,1045.177979,1291.821289,196.052383,806.124939,1588.976074,1111.189087,619.543152,1441.074341,822.519409,630.928650,1239.640503,607.896790,515.219299,1582.196533,535.871887,-257.812531,1324.188843,448.025085,-34.944519,1135.942871,143.330429,136.007294,1322.036865,-498.145752,-430.912384,1377.990723,-263.950287,-395.661499,1167.900635,-199.063126,-158.900192,1432.613525
2321,-817.984009,644.173218,1480.277832,-539.586060,589.913147,1392.591187,-224.129623,727.961060,1629.212524,192.091537,1344.546509,1418.294678,113.527328,1046.769287,1288.994141,196.956757,810.266968,1588.007813,1111.616943,619.552063,1441.145630,823.454285,631.182922,1239.083618,610.733521,515.764038,1582.843872,536.309143,-258.535980,1323.498779,450.794830,-38.052143,1132.683228,145.923782,129.118088,1321.054932,-498.084900,-431.141846,1377.644897,-264.751404,-397.742340,1166.240234,-201.880127,-161.651413,1432.506470
2322,-817.782715,644.299744,1480.218506,-539.589417,589.754211,1392.050781,-224.526077,727.724121,1628.711792,191.986588,1344.817383,1418.047607,113.292694,1048.293457,1286.073853,197.533371,814.307861,1586.480225,1111.995361,619.509033,1441.100464,824.411438,631.508728,1238.438477,613.542725,516.254272,1583.379883,536.780396,-259.253326,1323.036011,454.023071,-41.077435,1129.733887,148.632202,122.196907,1320.137817,-497.836121,-431.612579,1377.318970,-265.432953,-399.956207,1164.956299,-204.628571,-164.680893,1432.509033
2323,-817.620728,644.426453,1480.260864,-539.703247,589.478943,1391.317383,-225.244263,727.476868,1628.535889,191.838821,1344.999878,1417.835815,113.302620,1049.921021,1282.973145,197.736694,818.001648,1585.216675,1112.272949,619.444885,1441.072266,825.303955,631.810852,1237.927246,616.216370,516.771729,1583.912476,536.905090,-259.632690,1322.451782,457.057587,-44.385399,1126.737793,151.397385,115.207802,1319.168701,-497.712769,-431.888428,1377.061646,-266.338379,-401.854034,1163.687378,-207.602295,-167.805817,1432.594238
2324,-817.483582,644.560181,1480.223389,-539.838623,588.983521,1390.596924,-226.175598,727.255798,1628.493530,191.889786,1345.352417,1417.444458,113.088631,1051.518677,1280.077515,197.957016,822.395691,1583.481445,1112.528442,619.447083,1441.024292,826.167419,632.059998,1237.290039,618.798645,517.150696,1584.279297,537.109680,-260.262695,1321.715942,460.267212,-47.467842,1123.906128,154.388062,108.631607,1318.201904,-497.664276,-431.992340,1376.918335,-267.269226,-403.737762,1162.383789,-210.614136,-170.827179,1432.489258
2325,-817.337524,644.642456,1480.181152,-540.026489,588.595398,1389.460449,-227.343826,726.735718,1628.658813,191.917297,1345.659668,1417.128052,113.169617,1053.264526,1276.758057,198.175186,826.736511,1581.898071,1112.837646,619.402222,1440.945068,827.039551,632.208984,1236.694702,621.212463,517.451172,1584.615112,537.437500,-260.689209,1321.253662,463.331177,-50.548809,1121.058716,157.210693,101.904663,1317.239746,-497.534515,-432.343567,1376.938354,-268.163025,-405.507416,1160.701416,-213.238556,-174.323929,1432.715332
2326,-817.199463,644.772766,1480.069702,-540.206604,588.038940,1388.405396,-228.987396,726.223999,1628.945313,191.900833,1346.066040,1416.781860,112.797981,1055.178345,1273.926636,198.529282,830.930603,1580.254639,1113.149780,619.384705,1440.903809,827.949829,632.443542,1236.159790,623.767273,517.574280,1585.132690,537.743591,-261.547607,1320.715332,466.538666,-53.565998,1118.286621,160.060165,95.516006,1315.979858,-497.322113,-432.395142,1376.556519,-269.195129,-407.334778,1159.029785,-216.173782,-177.477310,1432.693359
2327,-817.081116,644.826782,1480.009888,-540.431213,587.379944,1386.941528,-230.856964,725.658875,1629.377075,191.795639,1346.412476,1416.510498,112.746742,1057.061279,1270.933350,199.224487,835.656616,1578.685303,1113.435791,619.330688,1440.850708,828.634338,632.492371,1235.489136,626.631958,517.625793,1585.645264,538.043396,-261.973297,1320.244385,469.749847,-57.056057,1115.698242,163.044159,89.112610,1314.785034,-497.088776,-432.790161,1376.435303,-270.125244,-409.564117,1157.920044,-218.985229,-180.910492,1432.814087
2328,-817.002625,644.822876,1479.918945,-540.683228,586.699158,1385.657715,-232.934174,725.124695,1629.925903,191.670975,1346.712524,1416.235352,112.569267,1058.998901,1267.815430,200.423828,840.616638,1577.223389,1113.730713,619.290222,1440.803101,829.417114,632.532410,1234.857422,629.174683,517.582458,1585.890259,538.482788,-262.471313,1319.635010,473.088928,-60.226379,1113.313843,166.009979,82.943672,1313.743408,-496.944489,-433.154938,1376.331787,-270.942719,-411.338837,1156.513184,-221.983154,-184.199402,1432.957764
2329,-816.854248,644.833130,1479.759277,-540.811340,586.281677,1384.064087,-235.382019,724.659851,1630.593750,191.473831,1346.918335,1415.880127,112.574150,1060.860840,1264.403809,201.766846,845.029907,1575.532837,1113.995850,619.245056,1440.858643,830.271484,632.785400,1234.306396,631.868042,517.634644,1586.370605,538.857544,-262.962341,1318.970337,476.338104,-63.295013,1111.116211,168.845840,76.508263,1312.545166,-496.742767,-433.324707,1376.071777,-272.134003,-413.229736,1154.863525,-225.031586,-187.304169,1432.883423
2330,-816.760986,644.826172,1479.633911,-541.120361,585.544800,1382.712769,-238.063446,724.115845,1631.510986,191.507690,1347.321899,1415.429077,112.331429,1062.919067,1261.595337,203.538834,850.260620,1573.905518,1114.287476,619.249451,1440.857544,831.154785,633.052063,1233.747314,634.612183,517.792603,1586.612305,539.484619,-263.694550,1318.630615,479.513214,-66.698593,1108.654419,171.801926,70.344795,1311.597656,-496.493591,-433.531525,1375.707520,-273.514709,-415.088654,1153.133301,-228.035202,-190.342499,1432.744995
2331,-816.685852,644.866699,1479.449463,-541.579224,584.792847,1380.852051,-241.029541,723.621460,1632.488159,191.474686,1347.740845,1415.019653,112.144402,1065.107788,1258.424194,205.362274,855.103149,1572.159912,1114.559692,619.201965,1440.836304,832.117798,633.245178,1233.094482,637.304199,518.046570,1587.080322,539.994507,-264.377319,1318.244873,482.745056,-69.934837,1106.478760,174.564423,63.985413,1310.496826,-496.291351,-433.653961,1375.526001,-274.572601,-417.259125,1151.673096,-231.340408,-193.186325,1432.699097
2332,-816.587708,644.808167,1479.302368,-542.045654,583.822388,1379.532837,-244.281479,723.370239,1633.416138,191.322876,1348.255493,1414.671631,112.147247,1067.331787,1255.288818,206.853516,860.152527,1570.297729,1114.765625,619.173828,1440.824707,832.933411,633.467041,1232.499390,640.043152,518.528015,1587.381958,540.466614,-265.036224,1317.638550,486.035828,-72.796036,1104.495361,177.388321,57.516296,1309.618408,-496.083344,-433.673798,1375.393433,-275.572632,-418.659149,1149.948364,-234.478287,-195.957077,1432.490356
2333,-816.457581,644.792908,1479.168823,-542.570435,583.066650,1377.935181,-247.856903,722.945679,1634.572021,191.166061,1348.620728,1414.361450,111.978172,1069.594604,1252.197510,208.205429,865.210388,1568.591553,1114.925171,619.169861,1440.791138,833.850342,633.784241,1231.927856,642.553711,519.025085,1587.540283,540.992432,-265.383972,1317.248657,489.297028,-75.993690,1102.692383,180.412384,50.924389,1308.565430,-495.839996,-433.708618,1375.337402,-276.592987,-420.851532,1149.074219,-237.685074,-199.053986,1432.379028
2334,-816.356262,644.817871,1479.014404,-542.958862,582.356812,1376.441040,-251.703888,722.641052,1635.653320,191.044357,1348.974854,1414.023926,111.922531,1071.856079,1248.917480,208.847610,870.293701,1566.299438,1115.145508,619.114868,1440.706909,834.789124,634.001587,1231.333008,645.177124,519.555603,1587.925537,541.529175,-266.313843,1316.923828,492.425079,-79.517242,1100.699707,183.426804,44.486126,1307.847534,-495.507477,-433.787933,1375.140259,-277.517090,-422.914764,1147.956665,-240.974503,-202.110367,1432.182129
2335,-816.313416,644.776001,1478.853516,-543.351563,581.468323,1374.817871,-255.808868,722.261230,1636.916870,191.006332,1349.230835,1413.697144,111.641090,1074.185669,1245.735229,209.182251,875.010986,1564.245239,1115.319824,619.103638,1440.639893,835.579651,634.230408,1230.755127,647.780884,519.987854,1588.211182,541.928650,-266.886475,1316.563354,495.666901,-82.528831,1099.047363,186.339905,37.859627,1306.932495,-495.049774,-433.919006,1374.839111,-278.486053,-424.597565,1146.398804,-244.557877,-205.003098,1431.901245
2336,-816.264282,644.707764,1478.709595,-543.871277,580.418335,1373.202515,-259.959869,721.903992,1638.107910,191.026413,1349.446045,1413.437744,111.995468,1076.234619,1242.025879,209.629456,879.960083,1562.142700,1115.479248,619.048950,1440.527100,836.525635,634.490662,1230.136108,650.237671,520.408508,1588.622559,542.482117,-267.330048,1316.207886,499.035095,-85.729164,1097.409424,189.240967,31.139412,1306.369995,-494.789795,-434.007111,1374.602783,-279.919617,-426.309509,1144.776245,-247.953247,-208.130997,1431.596191
2337,-816.229065,644.680298,1478.597168,-544.528381,579.463013,1371.458496,-264.644287,721.309631,1639.365845,190.978577,1349.720947,1413.126831,111.359955,1078.815430,1239.250122,210.023483,884.840820,1559.969971,1115.684937,619.062317,1440.460815,837.414001,634.642639,1229.511353,652.702759,520.802490,1588.900269,542.931030,-267.683472,1315.933105,502.312622,-89.093437,1095.749878,191.895721,24.606377,1305.642578,-494.652161,-434.000031,1374.232666,-281.158295,-427.917755,1143.017822,-251.456680,-211.051041,1431.226196
2338,-816.253479,644.596924,1478.480225,-545.102295,578.361816,1369.612793,-269.349152,720.902832,1640.760620,190.801239,1350.086426,1412.715820,111.053307,1081.154053,1236.170898,210.761047,889.676086,1557.831665,1115.905273,619.051636,1440.402100,838.298523,634.826172,1228.862793,655.255737,521.265808,1589.051636,543.395447,-268.318054,1315.779053,505.556152,-91.938194,1094.371582,194.733582,17.969650,1305.080688,-494.454834,-433.981842,1373.795532,-282.437378,-429.596497,1141.296021,-254.699005,-213.994308,1431.177368
2339,-816.266541,644.493347,1478.394775,-545.734558,577.549866,1367.447144,-274.561035,720.317688,1642.251953,190.623077,1350.510742,1412.336548,111.188515,1083.313599,1232.592773,211.715912,894.383606,1555.497681,1116.188965,618.996338,1440.347534,839.120972,634.941467,1228.238037,657.800842,521.853943,1589.471069,543.956970,-269.060486,1315.557617,508.711700,-95.030106,1092.899048,197.565857,11.784293,1304.510864,-494.211243,-433.944000,1373.374634,-283.498505,-431.750000,1140.515015,-258.066895,-216.509262,1430.261353
2340,-816.410767,644.395630,1478.403198,-546.829224,576.328430,1365.598755,-279.989777,719.831482,1643.695679,190.525696,1350.973633,1411.952759,110.679916,1086.072632,1229.728760,212.711411,899.131348,1553.447266,1116.514160,619.046448,1440.330566,839.886597,635.017944,1227.580566,660.396973,522.494690,1589.746338,544.293579,-269.463501,1315.485474,512.053772,-98.200821,1091.827881,200.263702,5.392855,1304.043091,-493.884033,-434.076355,1373.321899,-284.663422,-433.235413,1138.848633,-261.435883,-219.365875,1429.801147
2341,-816.466309,644.284668,1478.379883,-547.606201,575.301514,1363.300537,-285.885864,719.319641,1645.058105,190.440002,1351.397949,1411.599609,110.839676,1088.681030,1226.509521,213.475861,904.053955,1551.162598,1116.751831,619.010132,1440.257568,840.682861,635.227234,1226.985962,663.099243,523.050415,1590.079590,544.797241,-269.908691,1315.213379,515.316345,-101.078796,1090.787720,203.029358,-0.891321,1303.771484,-493.486755,-434.203674,1373.177490,-285.648193,-435.224426,1137.669800,-264.643127,-222.618591,1429.238892
2342,-816.553589,644.186096,1478.344238,-548.448853,574.373840,1361.117432,-291.752960,718.550171,1646.466553,190.416046,1351.688599,1411.253174,110.864555,1091.208252,1223.031860,214.019958,909.311707,1548.766113,1116.977661,619.012085,1440.222900,841.358582,635.331543,1226.537964,665.646240,523.520752,1590.462646,545.413879,-270.385101,1315.082886,518.476990,-103.942612,1089.462891,205.719803,-7.116215,1303.170288,-493.171936,-434.271790,1372.906616,-287.081696,-436.529327,1136.160156,-267.899078,-224.908630,1428.565186
2343,-816.650879,644.128113,1478.276001,-549.385681,573.528748,1358.905518,-298.079193,717.684082,1647.905029,190.428024,1351.886963,1410.911011,111.008781,1094.086426,1219.982788,214.047287,914.862061,1546.410767,1117.213501,619.025269,1440.163574,842.148682,635.470398,1225.902466,668.334839,524.171265,1590.820801,545.947937,-271.098114,1314.970215,521.629150,-106.693153,1088.722412,208.430649,-13.394629,1303.176025,-492.899994,-434.350281,1372.677856,-288.272125,-437.970795,1134.627930,-270.840881,-227.779694,1428.372437
