Objects
100
,,Global Angle belly:belly,,,,,,Global Angle left_chest:left_chest,,,,,,Global Angle right_chest:right_chest,,,,,,Global Angle right_hand:right_hand,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm
1,0,-0.216849,-0.001432,-0.005687,40.109810,-829.346313,1137.729736,0.207561,-0.065186,-0.219570,-69.648193,-854.218811,1344.189941,1.751800,2.659349,0.464486,133.646774,-852.407654,1342.643555,0.845101,-0.599504,2.366738,258.584015,-745.289124,1520.107300
2,0,-0.214218,-0.001561,-0.004949,39.957638,-829.671753,1137.914551,0.216315,-0.066600,-0.211393,-70.192818,-855.381775,1344.459473,1.755957,2.661578,0.451200,133.105164,-852.388855,1343.036499,0.811111,-0.676757,2.346019,254.854675,-742.354370,1527.831665
3,0,-0.212255,-0.001993,-0.003081,39.831093,-829.991455,1138.147217,0.223397,-0.053885,-0.213025,-70.582169,-856.694275,1344.478149,1.769474,2.641327,0.535437,133.287384,-850.917114,1344.533325,0.779877,-0.731195,2.323423,250.925873,-737.701416,1535.147827
4,0,-0.211249,-0.003103,0.005048,39.709709,-830.328308,1138.378296,0.196501,-0.098665,-0.180624,-71.784203,-857.550171,1345.052368,1.720125,2.644514,0.567939,132.616669,-850.354370,1345.475708,0.755613,-0.761520,2.303282,247.022186,-731.413940,1542.215698
5,0,-0.211686,-0.004347,0.010841,39.561470,-830.792419,1138.569702,0.199125,-0.100525,-0.179741,-72.323257,-858.865173,1345.173462,1.753626,2.610872,0.630479,131.683640,-847.915405,1346.741943,0.741819,-0.776783,2.285632,242.686081,-723.659363,1548.816040
6,0,-0.212334,-0.005336,0.016076,39.456120,-831.239075,1138.770996,0.200400,-0.103397,-0.169789,-72.803719,-860.117859,1345.248535,1.837387,2.612440,0.570393,131.147812,-852.914856,1345.465698,0.713260,-0.795088,2.266006,238.575241,-714.538879,1555.484497
7,0,-0.213598,-0.005622,0.018921,39.330276,-831.707153,1138.955688,0.204056,-0.103385,-0.164020,-73.433556,-861.491455,1345.393921,1.829692,2.625381,0.546166,130.473404,-852.749939,1346.035767,0.682148,-0.792595,2.249411,234.467087,-704.212891,1561.312378
8,0,-0.215231,-0.005937,0.019783,39.244404,-832.199585,1139.144897,0.206748,-0.102999,-0.157442,-74.003090,-862.793579,1345.505127,1.826945,2.625416,0.540847,129.816360,-852.352173,1346.644287,0.654243,-0.792684,2.232695,230.246506,-692.803711,1567.065308
9,0,-0.212058,-0.006293,0.020981,39.169456,-832.673096,1139.345703,0.206310,-0.106255,-0.152946,-74.523766,-864.185364,1345.542603,1.861100,2.598343,0.596310,129.344498,-853.316711,1346.772705,0.622264,-0.784492,2.213195,226.170776,-680.266846,1572.268555
10,0,-0.209165,-0.005549,0.017284,39.098114,-833.107971,1139.531250,0.183601,-0.167004,-0.079902,-75.298531,-865.462402,1345.790527,0.867609,-0.458302,0.228256,148.355850,-856.377625,1359.260254,0.607384,-0.746141,2.194484,222.261734,-666.791016,1577.579590
11,0,-0.207640,-0.006247,0.020886,39.060070,-833.541443,1139.728271,0.189922,-0.150026,-0.114494,-76.318657,-866.460754,1345.978027,0.827496,-0.432070,0.213799,147.970673,-856.090698,1359.431641,0.572040,-0.730149,2.181299,218.312958,-652.629883,1582.090088
12,0,-0.207170,-0.007585,0.027190,38.987103,-834.013672,1139.921143,0.240547,-0.124623,-0.069660,-77.731445,-867.532166,1346.762817,0.814116,-0.435486,0.203678,147.578232,-855.797607,1359.885132,0.512920,-0.718427,2.174491,214.188660,-637.807312,1586.053101
13,0,-0.207251,-0.008746,0.033776,38.902351,-834.448059,1140.129883,0.239432,-0.100062,-0.095605,-78.663773,-868.790283,1347.145386,-0.070150,0.154286,0.138598,143.436752,-862.578491,1352.856934,0.472216,-0.694598,2.165650,210.437988,-622.366638,1589.764893
14,0,-0.205511,-0.009362,0.032830,38.801670,-834.885742,1140.306152,0.240828,-0.098708,-0.094569,-79.054497,-870.131409,1347.129517,-0.097871,0.165353,0.143238,142.851135,-862.742676,1353.552856,0.436846,-0.669137,2.145462,206.778442,-606.514343,1592.918213
15,0,-0.204030,-0.011368,0.034996,38.686035,-835.277405,1140.515137,0.253446,-0.095477,-0.084801,-79.623772,-871.570618,1347.194214,-0.085016,0.152147,0.141470,142.213669,-862.537354,1354.003052,0.397621,-0.642266,2.129242,203.306808,-590.257568,1595.601685
16,0,-0.201385,-0.013018,0.040812,38.565498,-835.607300,1140.762451,0.252094,-0.093644,-0.084256,-79.995354,-872.905518,1347.140259,-0.087109,0.144641,0.156976,141.664124,-862.484924,1354.581909,0.356973,-0.628413,2.102861,200.083633,-573.657166,1598.046143
17,0,-0.199939,-0.012748,0.043455,38.480831,-835.887573,1141.025024,0.262404,-0.087874,-0.077736,-80.534981,-874.226929,1347.189819,-0.081683,0.163889,0.149392,141.101990,-862.720947,1355.551880,0.316235,-0.602249,2.086257,196.806259,-556.723267,1599.951050
18,0,-0.198143,-0.012438,0.046750,38.390129,-836.139404,1141.272095,0.264772,-0.087302,-0.069806,-80.918297,-875.538391,1347.174438,-0.082981,0.157025,0.154429,140.426834,-862.825684,1356.141113,0.272640,-0.579344,2.058523,193.794479,-539.734924,1601.216431
19,0,-0.196065,-0.010918,0.057073,38.275738,-836.370544,1141.628906,0.219542,-0.103247,-0.112660,-80.121521,-877.298584,1346.191406,-0.088629,0.147783,0.167263,139.496170,-863.053162,1356.069702,0.220468,-0.553444,2.044796,190.841354,-522.454590,1601.906372
20,0,-0.196409,-0.012567,0.053427,38.199059,-836.622009,1141.670166,0.253153,-0.081173,-0.083959,-80.981331,-878.231018,1346.522827,-0.110321,0.162803,0.188449,138.982605,-863.124573,1356.879150,0.170342,-0.522040,2.034562,188.008942,-505.161224,1601.982544
21,0,-0.195211,-0.012228,0.052741,38.132282,-836.844177,1141.843994,0.254832,-0.081476,-0.078786,-81.308685,-879.369629,1346.484375,-0.115799,0.150255,0.199067,138.434692,-863.098206,1357.581787,0.131547,-0.488161,2.008373,185.263916,-487.796692,1601.540405
22,0,-0.196836,-0.013389,0.056175,38.103588,-836.999390,1142.016113,0.226158,-0.109062,-0.099004,-81.152893,-880.888428,1346.233398,-0.090626,0.155146,0.170957,138.206696,-863.419556,1358.049072,0.065530,-0.464433,1.989254,183.068680,-470.744629,1600.752930
23,0,-0.199656,-0.012306,0.049062,38.093357,-837.122437,1142.182495,0.229260,-0.110238,-0.090826,-81.416023,-881.966431,1346.215210,-0.090104,0.158137,0.170491,137.644653,-863.474548,1358.674561,0.009085,-0.433033,1.992338,180.619064,-453.792542,1598.758545
24,0,-0.199310,-0.013756,0.053995,38.124767,-837.333252,1142.355957,0.230321,-0.125547,-0.083676,-81.914322,-883.046326,1346.457397,-0.107139,0.148124,0.197107,137.227554,-862.848511,1359.663818,-0.041777,-0.405118,1.977279,178.674515,-436.983765,1596.368530
25,0,-0.198440,-0.015123,0.060200,38.181797,-837.559143,1142.586426,0.279489,-0.085624,-0.021441,-83.576111,-883.283936,1347.638062,-0.092583,0.150094,0.187296,136.961411,-863.916992,1359.782959,-0.085246,-0.380016,1.947635,176.969513,-420.616302,1593.296143
26,0,-0.197272,-0.016914,0.067226,38.277317,-837.846558,1142.800781,0.275467,-0.086650,-0.023638,-83.613731,-884.351501,1347.526611,-0.087031,0.144545,0.193477,136.833466,-864.095093,1360.217285,-0.130503,-0.358485,1.923431,175.531494,-404.472992,1589.482544
27,0,-0.194818,-0.016458,0.069031,38.427452,-838.140015,1142.976440,0.277051,-0.086910,-0.017870,-83.690666,-885.323792,1347.508179,-0.084089,0.140561,0.201022,136.326065,-864.015564,1360.686890,-0.178448,-0.326084,1.918276,174.638626,-388.971649,1584.723145
28,0,-0.191665,-0.016254,0.069590,38.620728,-838.475952,1143.116821,0.271965,-0.092702,-0.016949,-83.707222,-886.339478,1347.496216,-0.079544,0.160561,0.209807,135.806244,-863.145447,1362.099121,-0.225491,-0.261413,1.909354,174.362396,-373.886230,1579.273071
29,0,-0.187825,-0.014930,0.067677,38.819756,-838.766724,1143.275391,0.273594,-0.092398,-0.015756,-83.658905,-887.320557,1347.460815,-0.136488,0.171020,0.202837,134.438873,-860.061584,1364.158081,-0.250328,-0.232968,1.889269,174.434402,-360.437439,1572.379517
30,0,-0.186824,-0.013788,0.066502,38.995495,-839.060486,1143.390137,0.271462,-0.096242,-0.009926,-83.600677,-888.216492,1347.495972,-0.101861,0.134680,0.245582,132.759750,-858.970398,1365.437134,-0.304300,-0.203918,1.875440,175.113358,-348.527832,1565.031494
31,0,-0.186695,-0.013962,0.070691,39.147289,-839.281860,1143.502441,0.285759,-0.088418,-0.009595,-83.490906,-889.432861,1347.155029,-0.104309,0.150933,0.213540,133.057831,-859.851746,1364.840210,-0.365935,-0.173363,1.854851,175.781662,-338.159790,1556.655029
