Objects
100
,,Global Angle belly:belly,,,,,,Global Angle left_chest:left_chest,,,,,,Global Angle right_chest:right_chest,,,,,,Global Angle right_hand:right_hand,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm
1,0,-0.065139,-0.021288,0.165215,21.156794,-480.582794,1146.848877,0.298298,-0.128408,0.278059,-110.940155,-563.638733,1350.572510,,,,,,,-0.844048,-0.492318,1.686773,18.905146,42.130745,1617.978882
2,0,-0.063882,-0.021116,0.166507,21.219805,-480.918762,1146.766724,0.296407,-0.126918,0.276844,-110.832954,-563.412048,1350.625610,,,,,,,-0.842928,-0.471499,1.692189,20.416136,42.981983,1615.249268
3,0,-0.061259,-0.020575,0.166678,21.253752,-481.277069,1146.661255,0.294230,-0.125876,0.275319,-110.721817,-563.151062,1350.677246,,,,,,,-0.843794,-0.479286,1.690532,21.826424,44.131264,1612.467773
4,0,-0.057937,-0.018774,0.165976,21.283663,-481.624390,1146.588501,0.292753,-0.124570,0.274171,-110.602867,-562.874268,1350.729736,-0.057541,-0.077315,0.518043,88.848648,-490.793762,1388.595093,-0.838558,-0.450567,1.693910,23.308153,44.959873,1608.989014
5,0,-0.055986,-0.018061,0.166375,21.312998,-482.029297,1146.514160,0.290718,-0.122931,0.272948,-110.452721,-562.594971,1350.739746,-0.106013,-0.066569,0.517393,89.538361,-491.422729,1387.642944,-0.843358,-0.460453,1.692212,25.377407,46.311813,1605.823242
6,0,-0.056985,-0.016304,0.163347,21.370481,-482.446198,1146.441895,0.304169,-0.113986,0.286495,-110.692635,-562.231689,1351.175659,-0.100821,-0.057170,0.499561,89.585945,-490.925537,1387.498535,-0.846355,-0.456450,1.694740,27.413717,47.609627,1602.064941
7,0,-0.060708,-0.014579,0.159707,21.429920,-482.883850,1146.390015,0.301558,-0.112539,0.286479,-110.558975,-561.917114,1351.260376,-0.076520,-0.065682,0.507109,90.007286,-490.792542,1387.075562,-0.847222,-0.446591,1.696430,29.464584,48.816914,1597.931396
8,0,-0.062762,-0.012743,0.155380,21.507675,-483.306213,1146.354980,0.300851,-0.109935,0.286743,-110.408623,-561.626953,1351.333374,-0.068775,-0.066129,0.508013,90.499733,-490.762695,1386.522827,-0.852406,-0.422925,1.700183,31.702179,49.998520,1593.126221
9,0,-0.062451,-0.012332,0.153425,21.581127,-483.740204,1146.317749,0.299310,-0.107290,0.285768,-110.246445,-561.339783,1351.404541,-0.063875,-0.059191,0.507824,90.278160,-490.662018,1386.457275,-0.852863,-0.428080,1.698939,34.159924,51.592190,1588.537964
10,0,-0.060982,-0.012822,0.155759,21.636173,-484.138275,1146.300781,0.298370,-0.104123,0.282781,-110.095177,-561.003845,1351.497559,-0.065547,-0.057287,0.505086,90.599182,-490.643188,1386.016846,-0.858093,-0.400614,1.700722,36.522350,52.682037,1583.128296
11,0,-0.057508,-0.011623,0.154870,21.677811,-484.564606,1146.269043,0.298655,-0.099446,0.278846,-109.972420,-560.642883,1351.595947,-0.068501,-0.054537,0.501806,90.964378,-490.650604,1385.516602,-0.857399,-0.386322,1.705649,39.471771,54.322006,1577.507202
12,0,-0.054471,-0.010924,0.152787,21.730104,-485.017761,1146.220825,0.297575,-0.096710,0.275020,-109.855064,-560.202026,1351.720215,-0.070249,-0.050723,0.499561,91.333069,-490.637604,1385.025024,-0.861654,-0.392023,1.698081,42.138420,55.549339,1571.872925
13,0,-0.052049,-0.009415,0.147223,21.785921,-485.477997,1146.153442,0.296629,-0.091938,0.273829,-109.691635,-559.745422,1351.840088,-0.073438,-0.046512,0.496798,91.773468,-490.633667,1384.477661,-0.868695,-0.365345,1.702909,45.480156,57.038651,1565.228271
14,0,-0.052391,-0.007799,0.141282,21.857466,-485.936737,1146.105957,0.297884,-0.087234,0.274729,-109.525551,-559.293335,1351.936890,-0.074823,-0.042337,0.495294,92.234024,-490.642731,1383.913208,-0.859385,-0.356285,1.705991,48.871529,58.542095,1558.239624
15,0,-0.053946,-0.007769,0.140500,21.960918,-486.375275,1146.084106,0.299034,-0.081780,0.272184,-109.320938,-558.855347,1352.032227,-0.077899,-0.039112,0.492537,92.691551,-490.691833,1383.342163,-0.870033,-0.326731,1.710880,52.280182,59.966236,1551.088989
16,0,-0.055878,-0.007366,0.142385,22.034214,-486.834015,1146.075073,0.299441,-0.077700,0.270651,-109.143295,-558.373352,1352.163330,-0.079000,-0.036908,0.489025,93.172256,-490.757935,1382.687622,-0.880712,-0.316926,1.709819,55.902699,61.402561,1543.594360
17,0,-0.055387,-0.005910,0.141442,22.092197,-487.276154,1146.062378,0.277355,-0.100552,0.246071,-108.713287,-558.034363,1352.334961,-0.080764,-0.034507,0.486988,93.619469,-490.831268,1382.034180,-0.877908,-0.294325,1.715127,59.907120,62.753647,1535.348755
18,0,-0.052777,-0.003556,0.137757,22.117334,-487.717590,1146.063843,0.270685,-0.094987,0.238710,-108.479713,-557.594727,1352.323608,-0.075921,-0.024385,0.486256,93.793289,-490.854279,1381.479126,-0.885016,-0.278632,1.712417,64.023979,63.995182,1526.935181
19,0,-0.048478,-0.003473,0.136782,22.114941,-488.176819,1146.035400,0.263378,-0.085376,0.232273,-108.121315,-557.100769,1352.166138,-0.084780,-0.020389,0.478750,94.723701,-491.073730,1380.429565,-0.890505,-0.266691,1.713761,68.237862,65.284401,1518.074585
20,0,-0.045196,-0.006259,0.126544,22.039684,-488.659393,1145.900024,0.273599,-0.094365,0.249514,-107.743736,-556.625305,1352.020386,-0.087923,-0.016537,0.474547,95.332253,-491.176575,1379.573120,-0.898443,-0.250806,1.710386,72.934044,66.439682,1508.909912
21,0,-0.047489,-0.004677,0.134856,21.971485,-489.071136,1145.884033,0.269890,-0.099858,0.252084,-107.490875,-556.110168,1352.017700,-0.090593,-0.011717,0.469927,95.830650,-491.287048,1378.707886,-0.898086,-0.225950,1.713292,77.767166,67.408249,1499.002197
22,0,-0.049625,0.004082,0.124302,22.149357,-489.498901,1145.910034,0.253629,-0.103202,0.231232,-106.991867,-555.712402,1351.794434,-0.089788,-0.010992,0.466664,96.303993,-491.402222,1377.875366,-0.897406,-0.190336,1.707874,82.867355,67.630768,1488.568848
23,0,-0.050887,0.003511,0.123101,22.239433,-489.903046,1145.818115,0.236047,-0.111395,0.220154,-106.781013,-555.166016,1351.820313,-0.096062,-0.006055,0.463200,96.790848,-491.612366,1377.018677,-0.896647,-0.168155,1.711800,88.395714,68.542435,1477.944458
24,0,-0.051335,0.005041,0.121248,22.032078,-490.344177,1145.906006,0.242238,-0.100491,0.216723,-106.655708,-554.580078,1351.932007,-0.092355,0.003361,0.459348,97.282967,-492.002411,1375.902832,-0.905643,-0.154715,1.704341,94.138512,69.118248,1467.100098
25,0,-0.047569,-0.003187,0.120840,21.888254,-490.743103,1145.972412,0.239039,-0.094030,0.205581,-107.639870,-553.674011,1353.125610,-0.098793,0.000690,0.458594,97.456596,-491.894196,1375.605713,-0.913518,-0.113846,1.709490,99.922417,69.539223,1455.546265
26,0,-0.044242,0.000414,0.114958,21.902975,-491.077728,1145.979980,0.230816,-0.088292,0.198827,-107.368622,-553.088013,1353.067627,-0.095408,0.006688,0.454622,98.093353,-492.057770,1374.776611,-0.923716,-0.093649,1.696863,106.145889,69.609573,1443.771851
27,0,-0.040702,0.001682,0.110287,21.873451,-491.366211,1145.999146,0.221479,-0.090865,0.185325,-107.013130,-552.593933,1352.945679,-0.163976,0.034116,0.448038,99.129425,-493.686432,1372.986084,-0.931839,-0.084347,1.691283,112.895172,69.485405,1431.724487
28,0,-0.038667,0.000952,0.110032,21.839966,-491.684814,1145.988647,0.210569,-0.081579,0.162208,-106.387169,-552.048645,1352.586304,-0.212788,0.092358,0.387052,100.485741,-495.997711,1371.036987,-0.939032,-0.064829,1.683237,119.560890,68.913200,1419.540405
29,0,-0.038073,0.000143,0.108691,21.776592,-491.959778,1145.958984,0.198609,-0.090475,0.160584,-106.383759,-551.373169,1352.782227,-0.213171,0.096024,0.382424,100.926567,-496.213776,1370.335083,-0.942280,-0.037418,1.688140,126.991676,68.365044,1406.816772
30,0,-0.037214,0.000143,0.105421,21.697660,-492.220612,1145.911865,0.217818,-0.063806,0.148333,-105.982552,-551.006714,1352.706543,-0.213555,0.102333,0.376261,101.314911,-496.415649,1369.647583,-0.959679,-0.002071,1.682341,134.803802,67.459869,1394.267944
31,0,-0.038089,-0.000207,0.104420,21.616905,-492.439911,1145.888062,0.208266,-0.102369,0.181918,-107.167282,-549.932251,1353.705078,-0.217778,0.098504,0.368196,101.482002,-496.556763,1369.270630,-0.971266,0.017780,1.675242,142.851791,66.222687,1381.557739
