Frame#,Time,Hip.X,Hip.Y,Hip.Z,Spine_01.X,Spine_01.Y,Spine_01.Z,Spine_02.X,Spine_02.Y,Spine_02.Z,Spine_03.X,Spine_03.Y,Spine_03.Z,Spine_04.X,Spine_04.Y,Spine_04.Z,Spine_05.X,Spine_05.Y,Spine_05.Z,Neck.X,Neck.Y,Neck.Z,Neck_02.X,Neck_02.Y,Neck_02.Z,Neck_03.X,Neck_03.Y,Neck_03.Z,Head.X,Head.Y,Head.Z,Nose.X,Nose.Y,Nose.Z,LEye.X,LEye.Y,LEye.Z,LEar.X,LEar.Y,LEar.Z,REye.X,REye.Y,REye.Z,REar.X,REar.Y,REar.Z,RLatissimus.X,RLatissimus.Y,RLatissimus.Z,LLatissimus.X,LLatissimus.Y,LLatissimus.Z,RClavicle.X,RClavicle.Y,RClavicle.Z,RShoulder.X,RShoulder.Y,RShoulder.Z,RElbow.X,RElbow.Y,RElbow.Z,RWrist.X,RWrist.Y,RWrist.Z,LClavicle.X,LClavicle.Y,LClavicle.Z,LShoulder.X,LShoulder.Y,LShoulder.Z,LElbow.X,LElbow.Y,LElbow.Z,LWrist.X,LWrist.Y,LWrist.Z,RHip.X,RHip.Y,RHip.Z,RKnee.X,RKnee.Y,RKnee.Z,RAnkle.X,RAnkle.Y,RAnkle.Z,RBigToe.X,RBigToe.Y,RBigToe.Z,RSmallToe.X,RSmallToe.Y,RSmallToe.Z,RHeel.X,RHeel.Y,RHeel.Z,LHip.X,LHip.Y,LHip.Z,LKnee.X,LKnee.Y,LKnee.Z,LAnkle.X,LAnkle.Y,LAnkle.Z,LBigToe.X,LBigToe.Y,LBigToe.Z,LSmallToe.X,LSmallToe.Y,LSmallToe.Z,LHeel.X,LHeel.Y,LHeel.Z
1236,41.2,-0.324702887830689,-0.012390310159177416,0.5098361550988497,-0.32470288781335643,-0.012390310068761567,0.5098361551348769,-0.3178291414258539,0.03020268198499043,0.526168415960201,-0.3159020170014564,0.08739182049540838,0.5465286533745227,-0.3151203789594715,0.22380462822214414,0.5815248191099965,-0.31996251783121915,0.34560294834090277,0.5961945694344091,-0.3287558675723161,0.42439919450757035,0.6136385917938451,-0.3425731765293005,0.47451964655361695,0.6300643602347062,-0.3518624539825089,0.5133551599358075,0.640397117551973,-0.35246705625326463,0.6765709762822797,0.6797141483913595,-0.3987462142514377,0.7661896214019924,0.5565408276115213,-0.408806705846726,0.7651165710942978,0.5946288494496361,-0.40788209991775126,0.7405664161198562,0.6097620502406265,-0.40352319598184966,0.7823627506635578,0.5920675791760759,-0.3698990940189508,0.7425072526117443,0.6031327123844532,-0.21110395771703272,0.3692645119029591,0.6172825512097604,-0.4314123026008663,0.3577923889954606,0.6012408974057579,-0.32439985556129264,0.4538056372889445,0.6204789137603905,-0.1851574255261748,0.5385481624022781,0.6912597805656854,-0.08915491929450184,0.5821083927949409,0.44304856993406905,-0.1139543817705031,0.6820719057517574,0.22950842702109325,-0.3368211656580435,0.453987207350658,0.6206709224547415,-0.5043417144571252,0.5224395093512159,0.6369556063536692,-0.5658111745923797,0.5716548524715976,0.3798521503429756,-0.6015533497199863,0.6757057894745779,0.16944929003047893,-0.32470288773588873,-0.01239031016837944,0.5098361550691864,-0.24046329248682083,0.03745304773964673,0.1518350049221655,-0.29137837958460544,-0.34663295660260307,0.16814671598425468,-0.3394468126110603,-0.5051938621572385,0.03319707782056936,-0.3135775856490951,-0.49192356427921113,0.08122646371094465,-0.2891554566682264,-0.4005148173840646,0.22331110348247563,-0.32470288792502505,-0.012390310178338679,0.5098361550895556,-0.42256042797686194,0.0048944066288757904,0.15716760840652919,-0.4350942407031941,-0.3786509359590727,0.21325425768841236,-0.47079183151596365,-0.5152693122194834,0.05068343046505913,-0.46771474372050903,-0.49939533518272095,0.10430673152334419,-0.3906757738624074,-0.43256336859012534,0.2498872998950195
1237,41.233333333333334,-0.3255318103801951,-0.013594677131063677,0.5095959373496867,-0.3255318103640561,-0.013594677040692813,0.5095959373865189,-0.3192111519419946,0.028971981861310222,0.5262959617562747,-0.3172242304241595,0.08618110261786335,0.5466109791014716,-0.316570816551373,0.22259526430023058,0.5816499630068611,-0.321975894524572,0.3443825988199836,0.5964308698601644,-0.33081718315750575,0.4231694846290078,0.6138912218698219,-0.3443761078336247,0.47333324006249355,0.6303909193024004,-0.35348368965906596,0.5121831667979055,0.6408207475401515,-0.3526369489887057,0.6755282280232229,0.6797161647798683,-0.3997994063024646,0.764386499521541,0.5563281086421572,-0.40967977744265643,0.7631666043255321,0.5944800879556781,-0.40848374399586207,0.7387990864987701,0.6096501745126125,-0.40423799692123563,0.7802978496721354,0.5920321812343307,-0.3704978861084036,0.7407226618834157,0.6026836821946324,-0.21281105686089632,0.3674209034451698,0.6167326728148723,-0.43358407462473564,0.35580103306821353,0.6011099441947849,-0.32624740782343165,0.45260647642184365,0.6206518002052511,-0.1849750632633897,0.5359820736336575,0.6894928669264729,-0.08957978971525464,0.5797871008920571,0.44105362123352654,-0.11384063722251439,0.6789260543083309,0.2269554942618796,-0.33914078335522146,0.4527077008344329,0.621043312650496,-0.5070128303500584,0.520252747137515,0.6374584388220002,-0.5678335098151437,0.569728124885236,0.38020683317682863,-0.6024393934164455,0.6748945892424535,0.17016313065737243,-0.32553181028542144,-0.013594677140815883,0.5095959373200332,-0.24048110527627362,0.03767117306818074,0.15197220366375921,-0.29206947982929066,-0.34636578501790266,0.16869764159180944,-0.3392201804883134,-0.5058212801874111,0.03438338059400037,-0.3120354249667479,-0.4919780838247073,0.08142044175452032,-0.28996202603789684,-0.40013458451177486,0.22450616525098674,-0.3255318104750709,-0.013594677149772793,0.5095959373412567,-0.4225323291914187,0.008168484016207908,0.1564105051315823,-0.4344076129841173,-0.3758441150070582,0.20962112855367213,-0.46843681458431496,-0.5132445692973868,0.04747800532583229,-0.46700938281107685,-0.49840186435477607,0.10149309260633003,-0.3906472201938791,-0.43055235447925255,0.24629998868735203
1238,41.266666666666666,-0.3262587912729524,-0.014640785458396059,0.5092995687704447,-0.32625879125794593,-0.014640785368088768,0.5092995688080495,-0.3204607001120152,0.027890491775151644,0.5263544128134352,-0.31841901023188524,0.08511886038752735,0.546624861982053,-0.3178822342983715,0.22153005519892563,0.5817169584175121,-0.32380508613859826,0.3432994971615757,0.5966368266909582,-0.33269393283721205,0.42207631984267713,0.6141165252899011,-0.3459920909149899,0.4722839056556526,0.6306873102653935,-0.3548988859794858,0.5111543100892688,0.6412039981959947,-0.35269747847745936,0.6746103140077907,0.6797014261877401,-0.40080954739333136,0.762700374084395,0.556132102533617,-0.4105517286459499,0.7613329650635325,0.5943349971487653,-0.4090812471964635,0.7371537021153489,0.609548218003591,-0.40496716806350086,0.7783530091952591,0.5920021876395826,-0.37110627044043076,0.7390461745554616,0.6022756284937135,-0.21435760523251568,0.3657885891938421,0.6161293726859014,-0.43555019740220485,0.35400283801750126,0.6009537623744096,-0.3279541499347515,0.45153770404863286,0.6208167748941703,-0.1848309040388628,0.5336728884976665,0.687828948001328,-0.09007915217441982,0.5778412491478593,0.4391832220222902,-0.11386519130789384,0.6762478259016056,0.22459780467968343,-0.34128336731348574,0.4515603366133124,0.6213853446055985,-0.5094942134062435,0.5182098256814494,0.6379426558083138,-0.5697585925950983,0.5679483763683062,0.38056705406670815,-0.6032361551025067,0.6741754741117091,0.17087091005837504,-0.32625879117821366,-0.014640785468653477,0.5092995687407774,-0.24027379293303344,0.03801584357793882,0.15209144674410138,-0.2924630882053498,-0.34597425984408037,0.1691900909012657,-0.33883607007613864,-0.5062597017009292,0.03550569377814391,-0.3104073732099867,-0.4919098813356959,0.081577135500231,-0.2905130141792965,-0.3996619388663306,0.22554765453870543,-0.3262587913682981,-0.014640785476729472,0.5092995687628076,-0.4224320475883448,0.011172288082590444,0.1556703910334795,-0.4337728376815038,-0.37325090698230234,0.20623820740014923,-0.4662754064063091,-0.5114923048063178,0.04462073489713607,-0.4663934638441504,-0.4975638238437823,0.0989417313601339,-0.390719290909368,-0.4286895333607931,0.2430344309065836
1239,41.3,-0.3270252900322711,-0.01560188114984783,0.5090528062272061,-0.32702529001833724,-0.015601881059619346,0.5090528062655452,-0.3217201908767055,0.026886771191518943,0.5264464929841652,-0.31962693213234505,0.08413383433685259,0.5466723555645576,-0.31918774723375043,0.2205368535961864,0.5818320593466271,-0.325579997325542,0.3422816087658437,0.5969277521488732,-0.33451487367099014,0.4210477693394568,0.6144299943487278,-0.34754563505634406,0.4713004711217127,0.631069254525412,-0.3562284499201839,0.5101978409845209,0.6416626927004825,-0.35274830885204905,0.6737490747541245,0.679782046470396,-0.4018907935713587,0.7610701144718002,0.556078479602779,-0.41152891610417464,0.7595590343449294,0.5943208281170974,-0.409770089312924,0.7355671919085729,0.6095829304095468,-0.405823868963487,0.7764718739870674,0.5921012112512904,-0.3718314132684842,0.737416671158588,0.6020332219569555,-0.21587286802539163,0.36428529473242804,0.6156100385681215,-0.4374447726879742,0.35232323403129256,0.6008905279097931,-0.32964091467049306,0.45052659549014246,0.6210932882578378,-0.18483029879245527,0.5315561198577919,0.6863809541539336,-0.09078731479811376,0.5761846791928358,0.4375382240837548,-0.1141419679305663,0.6739296365906852,0.22252744556202297,-0.3433822214766506,0.4504727276163105,0.6218144192435638,-0.5119160409066813,0.5162551969578546,0.6385128396990789,-0.5716942477819934,0.5662635098498352,0.3810330184290349,-0.6040610593983509,0.6734940792956741,0.17167231087784834,-0.32702528993757274,-0.015601881160556514,0.5090528061975012,-0.23994894829244284,0.0384268090844641,0.15230825918266913,-0.29263646839163865,-0.34552633184642373,0.16971857673485677,-0.3383293745926106,-0.5065802973809342,0.03664390368764099,-0.30857357609751246,-0.49178965959009624,0.08163875397936768,-0.2908624891564251,-0.3991641003623359,0.2265427069006264,-0.3270252901280323,-0.015601881167862616,0.5090528062202957,-0.42239464845097885,0.013857481673342236,0.15504704094852909,-0.4333267322334101,-0.37092553468017697,0.20319023204117337,-0.4643766152836481,-0.5100502151609363,0.04216773964891426,-0.46591921487446486,-0.496930729194824,0.09672524094483102,-0.39100994391401234,-0.4270332697857447,0.24015204597851533
1240,41.333333333333336,-0.3277182280817802,-0.01634051492873924,0.5087771564739775,-0.3277182280688543,-0.016340514838605505,0.5087771565130234,-0.3228746967957329,0.026098055001363984,0.5264983081424669,-0.32073691103993734,0.08336158505968211,0.5466847049998387,-0.32037269908322785,0.219750872470055,0.5819281645781795,-0.3271746260511671,0.3414662262647098,0.5972291568540188,-0.3361467627835589,0.42022182253975887,0.6147577685418462,-0.34890292559309855,0.4705199629724569,0.6314654100350234,-0.3573383480092468,0.5094490308804387,0.642129983798937,-0.35267174268791646,0.6730823625672434,0.6798855456147936,-0.40294421679725545,0.7596187002402183,0.5560943598671338,-0.41252765623101084,0.7579640109915659,0.5943617772617718,-0.4104632980993104,0.7341582967365152,0.6096793258562746,-0.40671878196588274,0.77477506096245,0.5922579664981811,-0.3725817540136441,0.7359514736699933,0.6018841074387516,-0.21722841534515872,0.36302196644509427,0.6151182564032693,-0.43914316960104205,0.35088312281993267,0.6008537046822778,-0.3311500311368063,0.44971358352514096,0.6213976460276823,-0.1848060423656736,0.5297663442578274,0.6850389364211465,-0.09152632468582668,0.5749239194206349,0.43600206475492587,-0.11448103655445326,0.6720679759321722,0.22060998338320803,-0.3453422246415249,0.4495760705310471,0.6222580299492276,-0.514184761523231,0.5145189514490632,0.6390935756162663,-0.573571253901842,0.5647943588202022,0.3815329146620441,-0.6048527175080234,0.6729575456884697,0.1724890314047731,-0.32771822798712485,-0.016340514939852262,0.5087771564442236,-0.23941534320202792,0.03901136739406851,0.15253592263058685,-0.2924987871572459,-0.34491570114261333,0.1701933236348766,-0.3375392282058671,-0.5066822799056518,0.03768578106210099,-0.30635656350273455,-0.4915535650081143,0.08148399357386932,-0.29090877377935037,-0.3985469042164355,0.22738913370021646,-0.3277182281779037,-0.016340514946491594,0.508777156467774,-0.42233141892920445,0.016398204552561087,0.15444805764446462,-0.4329833645589075,-0.3687002090703253,0.20038017482921716,-0.46263606432435633,-0.5087583815311479,0.04002373280398703,-0.4655078772541509,-0.4963715047450732,0.09476025154304032,-0.3914213964529118,-0.42542523495096074,0.2375397244106186
1241,41.36666666666667,-0.32833454854846744,-0.016845239077453854,0.5084546819904249,-0.32833454853650185,-0.016845238987431423,0.508454682030159,-0.3239299195959925,0.02553574462513225,0.5264953774555513,-0.32176239119884725,0.08281260260204637,0.5466509701112182,-0.3214557862497296,0.2191824481013473,0.5819953747125877,-0.32860787344296905,0.34086445830781886,0.5975300241177728,-0.3376111220964823,0.41960911024181613,0.6150897242795272,-0.35009175548080235,0.46995091191105864,0.6318674679481263,-0.35826456778918747,0.50891413757218,0.6425990734628604,-0.35249395570310016,0.6726179134071113,0.6800048058133504,-0.4039814154718456,0.7583570194896105,0.5561700138315528,-0.4135496909267874,0.7565618216026916,0.5944507062916151,-0.41117418427592894,0.7329351388834743,0.6098269250227681,-0.40764163185491153,0.77327835466551,0.5924630387692698,-0.37336534191523674,0.7346642395946842,0.6018178989066025,-0.21844023734173068,0.3619909606963939,0.6146557210402723,-0.440667093248659,0.3496766628168408,0.6008427532105115,-0.33252368597799054,0.44910796283093346,0.6217238399782594,-0.18478795226533046,0.5283008312354667,0.6838029689467533,-0.09234510225956044,0.5740306910419498,0.4345630092615406,-0.11490795053828974,0.6706183749697257,0.2188221018792234,-0.3471887895116066,0.44887894166954867,0.6227097319696467,-0.5163312802876535,0.5129942157183118,0.6396853934044231,-0.5754308080832468,0.5635248398811642,0.38206777683381465,-0.6056538352508176,0.6725496779627621,0.17332035075182026,-0.3283345484538543,-0.01684523908893279,0.5084546819606232,-0.23869401139415777,0.03976799128755157,0.15274798195751554,-0.29206366703457576,-0.34414629188232504,0.1705928723236176,-0.33642716343000323,-0.5065749818473473,0.038593933109625944,-0.30368108637687247,-0.491236516396296,0.08103402426539082,-0.2906688314730095,-0.39781418734193796,0.2280716425891106,-0.32833454864490547,-0.016845239094996762,0.5084546819849336,-0.42225052100032223,0.0188285547743081,0.15384707514718274,-0.4327273442709326,-0.36654719537636926,0.19775357215290745,-0.4610458897974767,-0.5075859279609303,0.03813045494264527,-0.4651627569109821,-0.49586722086822593,0.09299780641539204,-0.3919292812369992,-0.4238455563333658,0.23512717882395662
1242,41.4,-0.3291738362748344,-0.017185802960353602,0.5082293026784048,-0.32917383626377544,-0.017185802870454087,0.5082293027187962,-0.32518237830273533,0.02513270562894912,0.5265756481619408,-0.3229904542310471,0.08242160648946376,0.5467031514440154,-0.32270103073754935,0.21876922691984876,0.5821559977676073,-0.33013600060544596,0.34041645962028566,0.5979470824197997,-0.33916276763900804,0.4191503395766066,0.6155411294604918,-0.3513627581915467,0.46953470871769853,0.632390314456913,-0.35925826206613765,0.5085339404871394,0.6431851681490235,-0.35242516944807606,0.6722966913654722,0.6802522774672195,-0.40520316455201877,0.7572329920697091,0.5564182181083351,-0.4147560478100268,0.7553104336087517,0.5947102262894448,-0.412076497665662,0.7318464702997457,0.6101411094561955,-0.40874696556592904,0.7719461938304105,0.5928266512489889,-0.37436241238120305,0.7335090432325564,0.6019397381106302,-0.21976093656315987,0.36112365683918846,0.6143492373688264,-0.44227656463402387,0.3486530594238129,0.6009580925770607,-0.33400933527643406,0.44865051256846517,0.6221872426590584,-0.18499333947438945,0.5270853857620258,0.6827801878432084,-0.09344442598594435,0.5734142702549958,0.4333355778336743,-0.11558130631858844,0.6694743177872952,0.21727157822097148,-0.34915801008907893,0.4483259196654458,0.6232866211314301,-0.5185909245008476,0.5116363220386907,0.6404024584191917,-0.577487243225762,0.5624059496721417,0.3827467407500587,-0.6066361870093604,0.6722236204339197,0.17427179963364703,-0.3291738361802613,-0.01718580297216927,0.5082293026485601,-0.23806554921497772,0.04062691832060278,0.15309064354230384,-0.29162522289697834,-0.34328778073880284,0.17106342550159867,-0.3352631555562252,-0.5063217781118684,0.03949939685541652,-0.3008963436482771,-0.4908937986145626,0.08048919411576587,-0.29045078929502793,-0.397029905940115,0.2287538224237622,-0.3291738363715545,-0.017185802977728263,0.5082293026736016,-0.42241130742080724,0.02109418300359774,0.15337870162899062,-0.43277846792652874,-0.36452703687631277,0.19541765436533748,-0.459778333809889,-0.5065690879314342,0.03656406304063967,-0.46501302279708906,-0.4954498519068135,0.09152996216181766,-0.3927215073611891,-0.42235282898153503,0.23299913294937585
1243,41.43333333333333,-0.33030507615378824,-0.017317173816111225,0.5081275057802628,-0.33030507614354765,-0.01731717372633948,0.5081275058212688,-0.32668431163172196,0.024937307196545876,0.5267605532275513,-0.32446459352028734,0.0822374689289575,0.5468604645381339,-0.324131786473371,0.21856222294742755,0.5824215501638974,-0.3317641495976434,0.3401769384623317,0.5984780388140698,-0.34078723140099054,0.4189039709076673,0.6161030765274189,-0.35269931447296704,0.4693304464444018,0.6330239449850683,-0.36030478466221794,0.508367115079443,0.6438773517103296,-0.35245280728894723,0.6721787204215416,0.680614972523427,-0.40657427866450335,0.756311321881078,0.556817986092351,-0.4160929501596038,0.7542727341172313,0.5951241759137632,-0.4131267817258421,0.7309560177168943,0.610601567627545,-0.4099805677080005,0.7708490052267336,0.5933280649029119,-0.3755309071105006,0.7325523326034185,0.602223672928306,-0.22119265073761374,0.3604576737929238,0.6142023969595036,-0.44397770460777297,0.34786475088274743,0.6011834069482056,-0.3355959737577361,0.4483988627558355,0.622775660494935,-0.1853936355768108,0.5261605914997304,0.6819401897813702,-0.09480465710522433,0.5730938990117507,0.43228141918111607,-0.11646255585899584,0.6686428322827405,0.2159088806217898,-0.3512431547412142,0.4479758271234204,0.6239798553092608,-0.5209545718505404,0.5105143056145514,0.641231486945693,-0.5797122162732458,0.5614989021374074,0.38355099707539986,-0.6077614042702282,0.6720343700597812,0.17531963101528608,-0.3303050760592541,-0.017317173828231024,0.5081275057503747,-0.2375834621034372,0.04162780991325457,0.15359386658303492,-0.29123078029802396,-0.342301759478753,0.17163364676713347,-0.33406674145645876,-0.5058872857129966,0.04042724611142346,-0.29804634683736586,-0.49049321868575413,0.07986859562382459,-0.2902830914423332,-0.39616118954125307,0.22946379674510647,-0.33030507625076166,-0.017317173833360164,0.508127505776109,-0.4228519510468339,0.02326205313617873,0.1530542911335052,-0.4331628594980183,-0.36257768869167034,0.1933671841662052,-0.4588468719366412,-0.5056471065790537,0.035318108097512575,-0.46508137628973567,-0.4950704538549164,0.09035729866755933,-0.3938168806880065,-0.42089404138467995,0.23113861513969708
1244,41.46666666666667,-0.33174294309905633,-0.01726646990441151,0.5080949696982132,-0.331742943089522,-0.017266469814770303,0.5080949697397922,-0.3284389037060619,0.0249233502768659,0.5269971111346538,-0.3261828958062336,0.08223284984829896,0.5470725738825704,-0.32573203437055553,0.21853297474657682,0.5827443928364255,-0.3334671693375294,0.3401188860294637,0.5990694503593775,-0.3424479434063141,0.4188447000863174,0.6167195165493604,-0.3540648480637195,0.46931348027034636,0.6337103003292353,-0.36137469554872714,0.5083882901749824,0.6446156968816245,-0.3525418236700742,0.672240402670925,0.681028933781173,-0.4080428182338648,0.7555626411099221,0.5572950045746116,-0.4174991434698361,0.7534204487721002,0.5956208809998487,-0.4142706685132195,0.7302374871983035,0.6111360342764697,-0.411282960095338,0.7699591001509402,0.5938934155109968,-0.37681585929933253,0.7317689533437458,0.6025940934725876,-0.22271396055655746,0.3599681212326588,0.614198751302294,-0.4457453178077433,0.34729686497810563,0.6014452896584186,-0.3372409613328671,0.44832812658863413,0.6234293603488573,-0.18594005234832772,0.5254885366015747,0.681222306421985,-0.0963623513450867,0.5730192213937182,0.43134144449808515,-0.1174831467312284,0.668069118157291,0.21466991629058849,-0.3534141604314031,0.4478030318172845,0.6247333087386746,-0.5233894360278124,0.5096040818810288,0.6421295488166897,-0.5820799201909429,0.560770466150806,0.38443713485814773,-0.6090228409836073,0.6719562191089401,0.17642365061936457,-0.33174294300455626,-0.017266469916805152,0.5080949696682925,-0.23726474308952994,0.04273228519433847,0.15420273940896742,-0.2908674970813204,-0.341231979981492,0.17222599176205577,-0.3327833088226786,-0.5053110238198566,0.04127818467204038,-0.29507447021703814,-0.49006312635780386,0.07903146118193208,-0.29011766020316165,-0.39525232924323644,0.23012458005846428,-0.3317429431962556,-0.01726646992157553,0.5080949696946745,-0.4235537052203829,0.025319572257763674,0.1528018220197317,-0.43380523215021904,-0.3607168190062212,0.19149986991442325,-0.45808203071764114,-0.5048320507345724,0.034276405839777306,-0.46518106234460715,-0.4947484716124768,0.08937953566291518,-0.39511607988455494,-0.419487368105718,0.22942400610016572
1245,41.5,-0.3334275424048268,-0.017006770081983123,0.5081843645030523,-0.3334275423958629,-0.017006769992471176,0.5081843645451556,-0.3303752463591348,0.025119623263823457,0.5273355827633742,-0.3280661768767597,0.08243740678365932,0.5473863337357886,-0.32740846963387205,0.21871268219050594,0.5831640320891922,-0.3351467621845459,0.34027593252745253,0.5997454059968509,-0.3440438150481504,0.41900713333120976,0.6174104129978448,-0.3553644893065141,0.46951790481993605,0.634467690789322,-0.36238241333732707,0.5086305828422765,0.6454176152334026,-0.352621263201115,0.6725162844023306,0.6815155792573873,-0.40953334950372655,0.7550117713243669,0.5578629862197217,-0.4189024037364424,0.7527788915763607,0.5962133282353271,-0.4154374966831463,0.7297172547664522,0.6117587806732034,-0.41258660590158414,0.7693029199624282,0.5945382985349846,-0.37814237184252963,0.7311853462656157,0.6030654822575026,-0.22422800575555452,0.35968688916244723,0.6143769215792931,-0.44748066487379135,0.3469870644428626,0.6017494239498411,-0.3388474861214512,0.44847130129898644,0.6241749566960408,-0.18653820681077882,0.5250979661317343,0.6806627274768122,-0.09801753663838755,0.5731998268180196,0.43054971973913825,-0.11852697825319132,0.6677550927032584,0.2135842599236419,-0.35557773027289774,0.4478396429041111,0.6255722830125894,-0.5258020314029387,0.5089347770187902,0.6431265072958935,-0.5845081436077899,0.5602422993117172,0.3854352599936422,-0.6103391307086354,0.6720178268865633,0.17761718317114783,-0.3334275423103583,-0.017006770094635918,0.5081843644731092,-0.23706521632944533,0.04395348155662054,0.1549660221169402,-0.2904532164455294,-0.3400713294454163,0.1728648401701156,-0.33133608075915183,-0.5045847780402477,0.04207662502670889,-0.2919283616293092,-0.48957847817907274,0.07800095608148211,-0.2898518804041523,-0.39429471794786,0.23076592942273827,-0.3334275425022236,-0.01700677009910565,0.5081843645000738,-0.42443886660011976,0.027308381985870815,0.15266657950242973,-0.43459510208172625,-0.3589084034820194,0.18982747492499516,-0.4573766604966776,-0.5040776591745828,0.03344411058286066,-0.46522419638634804,-0.4944400456275223,0.08860345354529846,-0.39647499642433576,-0.41809641369121436,0.22784085027084958
