PathFileType,4,(X/Y/Z),/media/skhan/a3834ba8-63e8-4c94-a591-37426067a347/TracX/Projects/20250521/20250521_SH03_Ex03/output/20250521/20250521_SH03_Ex03_motion_20250603_165831.csv
DataRate,CameraRate,NumFrames,NumMarkers,Units,OrigDataRate,OrigDataStartFrame,OrigNumFrames
30,30,1403,37,m,30,0,1403
Frame#,Time,Hip,,,Spine_01,,,Spine_02,,,Spine_03,,,Spine_04,,,Spine_05,,,Neck,,,Neck_02,,,Neck_03,,,Head,,,Nose,,,LEye,,,LEar,,,REye,,,REar,,,RLatissimus,,,LLatissimus,,,RClavicle,,,RShoulder,,,RElbow,,,RWrist,,,LClavicle,,,LShoulder,,,LElbow,,,LWrist,,,RHip,,,RKnee,,,RAnkle,,,RBigToe,,,RSmallToe,,,RHeel,,,LHip,,,LKnee,,,LAnkle,,,LBigToe,,,LSmallToe,,,LHeel,,
,,X1,Y1,Z1,X2,Y2,Z2,X3,Y3,Z3,X4,Y4,Z4,X5,Y5,Z5,X6,Y6,Z6,X7,Y7,Z7,X8,Y8,Z8,X9,Y9,Z9,X10,Y10,Z10,X11,Y11,Z11,X12,Y12,Z12,X13,Y13,Z13,X14,Y14,Z14,X15,Y15,Z15,X16,Y16,Z16,X17,Y17,Z17,X18,Y18,Z18,X19,Y19,Z19,X20,Y20,Z20,X21,Y21,Z21,X22,Y22,Z22,X23,Y23,Z23,X24,Y24,Z24,X25,Y25,Z25,X26,Y26,Z26,X27,Y27,Z27,X28,Y28,Z28,X29,Y29,Z29,X30,Y30,Z30,X31,Y31,Z31,X32,Y32,Z32,X33,Y33,Z33,X34,Y34,Z34,X35,Y35,Z35,X36,Y36,Z36,X37,Y37,Z37
0,0.0,1.6273139466924165,0.3867235523124932,0.10838815304810012,1.6273139466924165,0.3867235523124932,0.10838815304810012,1.6119371752840772,0.4307296188690078,0.11144610999000615,1.5934849472952015,0.4876556311772203,0.12208116257272561,1.560907681323114,0.6241774405008541,0.13488966965020954,1.5248697277914982,0.7417901986819586,0.13714479902631305,1.5009991214192744,0.8193770242527083,0.1366166630471759,1.4822660741852547,0.8705892962868919,0.13451997817879935,1.4653841061079595,0.908233244902639,0.13311557795330042,1.4388864284941163,1.0744820773807013,0.13779112430585938,1.38696708920315,1.217541490138283,0.18620999657446435,1.391335976839636,1.256843755598164,0.1890740424018229,1.4206613191894695,1.267043088759545,0.18327070149185087,1.3715773241526623,1.2534562368286926,0.17914208136202436,1.3774885721205716,1.2604321780301417,0.14526853581565735,1.42993659252083,0.7905826365741121,0.09799000976502636,1.5893537246665204,0.8340376597568141,0.1315734487504716,1.5073282900180793,0.8498897408613368,0.11914126701462413,1.3664078759886893,0.9619531854005241,0.09822133597695504,1.204207551048836,0.7623734430576806,0.017784342150048316,1.179686042669865,0.5267489325464135,0.0,1.5142535631933767,0.8523256005033607,0.11884394748484262,1.6246498645474352,0.9956812473967314,0.13480747059234743,1.8872113691547623,0.9355025524978711,0.12765835045444973,2.1141971480030333,0.9822060622105462,0.07538277744251531,1.6273139466924165,0.3867235523124932,0.10838815304810012,1.5444007217803803,0.11174498679559774,0.3439939179675453,1.4899615125724643,-0.22265323601350168,0.15422193781867222,1.515684167926387,-0.42606414108176577,0.0908536042196364,1.4915264093478249,-0.46978863958777667,0.06253433934302688,1.4773302771107066,-0.26620288271539644,0.0879170354072587,1.6273139466924165,0.3867235523124932,0.10838815304810012,1.6216211417658672,0.10693083500886996,0.3526861639655927,1.6395089536783995,-0.24006746410483987,0.17927506292570583,1.6376444873160165,-0.44612466195095474,0.11935718593347278,1.6274844912051039,-0.501356921337906,0.1073746221705465,1.6343766818393335,-0.2983067523543826,0.12419053686898196
1,0.03333333333333333,1.624824556008192,0.38816555240219763,0.10938608411470185,1.624824556008192,0.38816555240219763,0.10938608411470185,1.609485113237882,0.43218568532583906,0.11242658623357649,1.5910825898315069,0.48913283327430485,0.123033283017284,1.5586415582931923,0.6256970563408384,0.1357271508297211,1.5227412348487983,0.743353412843487,0.1378533188489619,1.498953814969244,0.820964525050413,0.1372310763177753,1.4802804690869271,0.8721967986944711,0.13509783900152716,1.4634328169526523,0.9098553808462652,0.1336772549501588,1.4370455270101317,1.0761234851892698,0.13828160703885772,1.3854904310691445,1.2193857994099415,0.18647893634325707,1.3899526424477038,1.2586818061444922,0.18927269981722294,1.4192412440051192,1.268841899682545,0.1834386434035995,1.3702021352709703,1.2553262854841376,0.1793279374367862,1.3761675122631511,1.2622408938705116,0.14546644472131964,1.4278682585158338,0.7921348938816679,0.09854143733417553,1.587350679691451,0.8355073785814915,0.13219811982338525,1.5053197463249386,0.8514568239564406,0.11975996232737107,1.364603267932286,0.9637343621774261,0.09863271796377271,1.20259595088392,0.7640990981846596,0.01794841032890826,1.178205454346181,0.5284739031187523,0.0,1.5121971992663674,0.8538809138814648,0.11946499510153208,1.6226109470250953,0.9972340095275108,0.13532924385782596,1.8850149508780683,0.9363897275689799,0.12821174967199855,2.1120354707057705,0.9827115110666556,0.07575413287440225,1.624824556008192,0.38816555240219763,0.10938608411470185,1.542191476041109,0.11301410288215823,0.3448864502025244,1.488054646437892,-0.22135268784964385,0.15497399707570114,1.5138431987198007,-0.4247356972851063,0.091543085206925,1.489850877400544,-0.46850883745172267,0.063161400103533,1.4756114180604403,-0.26490768897184935,0.08863838657156764,1.624824556008192,0.38816555240219763,0.10938608411470185,1.6193454979452455,0.10826576525972656,0.353565289296764,1.6372447176262117,-0.23868896501314213,0.18006814122691472,1.6352405741449956,-0.44472367810939106,0.12007834050216526,1.6250413495487221,-0.4999398748140535,0.10805559462298953,1.6321144023669911,-0.29690480802424,0.12495866187203974
2,0.06666666666666667,1.622491180229277,0.38937332726398666,0.11070519056328965,1.622491180229277,0.38937332726398666,0.11070519056328965,1.6072116845094817,0.4334153578560731,0.11372061858284144,1.5888814951556194,0.4903922917660776,0.12428816723269365,1.556637137837559,0.6270155980096956,0.136820890163176,1.5209334860428771,0.7447320832795247,0.1387749284328159,1.497263354143346,0.8223765446437236,0.1380382677459855,1.4786728889051968,0.8736360449985285,0.13585564796318983,1.4618729217796518,0.9113147673297929,0.13441394981142807,1.4356350417157708,1.0776083683404774,0.13892433837790552,1.3846007647110001,1.2211513456666852,0.18680987843273966,1.3891833549903472,1.260437549737634,0.1895132256569685,1.4184194972187432,1.2705508118740694,0.18364435156130088,1.3694442351628557,1.2571236652630962,0.17955317256380665,1.3754638712618785,1.263955132501075,0.1457068018747938,1.4261462048758498,0.7934988599072541,0.09924513440475469,1.5857112787379242,0.8367588318484581,0.13300337418018326,1.5036816798163724,0.8528405869465883,0.12055958425617108,1.3632503165901722,0.9654125061263978,0.09914914546581954,1.2015035792007898,0.7656973663345618,0.018149132030888637,1.1772687161395563,0.5300726023484582,0.0,1.5104900561822954,0.8552481177521403,0.12026600982992042,1.620918660010705,0.9986044665994417,0.13599303007596153,1.8830719530434163,0.9367593552620486,0.1289367280892919,2.110120127302056,0.9824827568479203,0.07610485273100065,1.622491180229277,0.38937332726398666,0.11070519056328965,1.5402503641850993,0.11397770729091497,0.3460508170962331,1.486544896731702,-0.22033946791966605,0.15593290712813057,1.5123932442316823,-0.4236894312087295,0.09242057728868036,1.4886141594043925,-0.46752365555349057,0.0639615103360558,1.4743551541208477,-0.26389433161013265,0.08955388204745773,1.622491180229277,0.38937332726398666,0.11070519056328965,1.6173204885959993,0.10932121754856129,0.3547129119533676,1.635261916783179,-0.23756280461080756,0.18107854426634318,1.6330568426109744,-0.44356795447910813,0.1209969643863027,1.6227991186058115,-0.4987620332718978,0.1089237742585556,1.630145796129544,-0.2957407388892519,0.1259278083343105
3,0.1,1.6191888328253619,0.39066357030029863,0.11279187614476172,1.6191888328253619,0.39066357030029863,0.11279187614476172,1.604032920059062,0.43474876829005427,0.1157606316017521,1.5858359101843549,0.4917780785094772,0.12626099887117137,1.5539560867551772,0.6285042866079854,0.1385183105676484,1.5186132480074364,0.7463257455357478,0.1401867982727767,1.4951549401267648,0.8240285409886751,0.13927952908339258,1.476707235673101,0.8753338754500073,0.13701821491222455,1.4599894588767806,0.9130468425749555,0.13554297667185855,1.433987201021995,1.0793795986447952,0.1399098569791759,1.3837902337739643,1.2233622928628096,0.18728560641053593,1.3885441750107756,1.2626324457832487,0.1898542573430746,1.4176978963571185,1.2726841567357272,0.18394264716398845,1.3688321066499753,1.2593798131470604,0.17987165491200363,1.3749206776643146,1.2660885061393634,0.14605350178287813,1.423972876203346,0.7950807183814229,0.10030888662945059,1.583659602223894,0.8381477142833406,0.13423670580966185,1.5016490393367754,0.8544428501265534,0.1217793249708441,1.3616992433009154,0.9675030356531021,0.09991168112393156,1.2003630134331158,0.7676554128643038,0.018440675728508715,1.1763590040033511,0.5320320371198377,0.0,1.5083497726453592,0.8568241996944839,0.12148761793186114,1.618788767764884,1.0001947455966578,0.1370016815168742,1.8804718875905295,0.9366095629222787,0.13007444984246797,2.1075328714756374,0.9811644430002789,0.07643796971132799,1.6191888328253619,0.39066357030029863,0.11279187614476172,1.5376277872981994,0.11487076830268053,0.3478886856142398,1.4846519079500164,-0.21935224151516236,0.15741231408024703,1.5105653778321115,-0.4226536173010937,0.09377081978901791,1.487112039525389,-0.46657782503044315,0.06519799453331832,1.4728669466741504,-0.2628886563854184,0.09095728376922874,1.6191888328253619,0.39066357030029863,0.11279187614476172,1.6145607870358034,0.11036725150469352,0.3565194080087155,1.6326232394981424,-0.23638447768130375,0.18263245471484812,1.630087296171993,-0.4423426337374935,0.12240926484112369,1.6197383284695954,-0.49750243164151137,0.1102596095378292,1.6275515649419414,-0.2944909946230878,0.12740273952901826
4,0.13333333333333333,1.6159132698882748,0.39213353487169,0.11535618592970942,1.6159132698882748,0.39213353487169,0.11535618592970942,1.6009359048213543,0.4362790324511633,0.11826281708567765,1.5829292585374652,0.4933812179346734,0.1286692534863605,1.5515592333926178,0.6302456755855192,0.14054999423763115,1.516717365786555,0.74820754902758,0.14183116107776517,1.493551161607479,0.825988536885432,0.1406980687726731,1.4752963314060021,0.8773551829747134,0.1383379602535011,1.4586923499134083,0.9151155502379112,0.13682159022216034,1.4329612654950743,1.0814932582628993,0.1410229988460323,1.383865645571884,1.2260373157302893,0.1877449562827218,1.3888131145442835,1.2652868869793665,0.19016441387420024,1.4178399956685501,1.2752939019397027,0.1842122291053203,1.3691352941503354,1.2621068345179103,0.18015622761664019,1.3752654168434648,1.2686688054241968,0.14636979657201077,1.4222667211331552,0.7969462989712339,0.10151142844486905,1.5820870950865444,0.8397784850468407,0.13566981625487018,1.5001149821771742,0.856333106436689,0.12318216408019333,1.3607881923164762,0.970020607998415,0.10073400028395096,1.1999232162069062,0.770005648123322,0.018757562189516408,1.1761071899988575,0.5343905298584506,0.0,1.5066644550799522,0.8586814471774639,0.1228944622319017,1.617065183465421,1.0021073883136131,0.1381535172049333,1.8780031927297003,0.9359692792520282,0.13146747986774843,2.1050337421506513,0.9784476906306505,0.07647209690613344,1.6159132698882748,0.39213353487169,0.11535618592970942,1.5352546915334557,0.11581647951173094,0.35011665516915214,1.4831893244128733,-0.21827557229212918,0.15917644183110435,1.5090862949311563,-0.4215377297222062,0.09540294217182987,1.4860083695492579,-0.46557517443880725,0.06671923321797024,1.4718790063657157,-0.2617880227147642,0.09263467805805803,1.6159132698882748,0.39213353487169,0.11535618592970942,1.6120281253466753,0.1115167645767086,0.358710712206163,1.630243583921678,-0.23505436394907894,0.18447935279481942,1.6272388706221717,-0.44095810906230715,0.12410412317101605,1.6167551724539286,-0.49607321897789347,0.11187151135734963,1.625220883045147,-0.29305791551814137,0.12913817830792595
5,0.16666666666666666,1.6124899785517348,0.3936255725670198,0.11822587979530352,1.6124899785517348,0.3936255725670198,0.11822587979530352,1.5977397528397732,0.43784510305066865,0.12105997824809478,1.5799694780161357,0.4950353784308946,0.13135182692282843,1.5492366252358165,0.6320652663546045,0.1427749878958764,1.515017477436033,0.7501950896711422,0.1435942294559831,1.4922108651593478,0.8280698800305606,0.14220040646507015,1.4741844710199923,0.8795083270058686,0.1397280391899658,1.4577134937857819,0.9173241167807846,0.13816790942151602,1.4322729212659397,1.0837498815046362,0.1421922494755088,1.3845191076904375,1.2289529133536643,0.18814412994925123,1.3896686726266376,1.2681787214085678,0.19041194244193616,1.4185188983625134,1.2781729246724,0.18442603612292885,1.370029355495158,1.2650793327049785,0.18038146456957493,1.3761520696861593,1.2714821580364544,0.14662729853099243,1.420784522995513,0.7989104430984847,0.10277087491795989,1.580739620907096,0.8414884474678967,0.13720548865059246,1.4988306266842681,0.8583272987528876,0.12466551897229472,1.360253641082747,0.972764431781627,0.10153765576919316,1.1998716379175458,0.7725610238805386,0.019078601498352388,1.176168267704158,0.5369625416798934,0.0,1.5051840302392159,0.8606384781884959,0.12438948477608536,1.6154873743547,1.0041676128611958,0.139364853082941,1.8753515888335803,0.9346455743697939,0.13304979963366392,2.1022445280436854,0.9735787047985034,0.07606004791073206,1.6124899785517348,0.3936255725670198,0.11822587979530352,1.5329131773325615,0.11667886212245074,0.35256902524876277,1.4818995667456243,-0.21724505438917843,0.16107159348548983,1.5076569623289244,-0.42048905032745865,0.09718495219455203,1.4849768619179349,-0.46465743284221567,0.06840596057452353,1.4711060156842533,-0.2607254515350931,0.09443533146068828,1.6124899785517348,0.3936255725670198,0.11822587979530352,1.609518299547875,0.11262976791794987,0.36113203920436754,1.6279235303060884,-0.2337106623123067,0.18646219923240892,1.6243319757249846,-0.43955763312647944,0.12594320812536663,1.6136765486033022,-0.4946201507052891,0.11362759573442904,1.622952716100332,-0.29157919858114106,0.1309773634520035
6,0.2,1.6089917875584798,0.39508297271787324,0.12129738343239826,1.6089917875584798,0.39508297271787324,0.12129738343239826,1.5945120738616148,0.43938749934951205,0.12405476454847375,1.5770164000844074,0.49667737726029126,0.13421630739741963,1.5470235817207996,0.6338917423813641,0.1451160203317463,1.5135192689125911,0.7522075579478736,0.14542132284047193,1.4911214549988094,0.8301866068873417,0.14374715134431626,1.4733462246641085,0.8817031393712748,0.14115333028245036,1.4570176165983713,0.9195783551801737,0.13954909740331645,1.4318629913530372,1.0860516428936988,0.1433934684814957,1.385628340471589,1.231978857572024,0.1884816949147523,1.390973237776185,1.271181730828746,0.19060620943680284,1.4195984607930439,1.2812052574269723,0.1845990240286597,1.3713784108446934,1.2681605573237171,0.18055544613928443,1.3774380874103163,1.2744060852823111,0.1468364172539216,1.4195295050531909,0.8008914753369576,0.10403848398617765,1.5796011980421178,0.8432129206660255,0.13879248818074275,1.4977804048010088,0.86034307919884,0.12618389643100403,1.3600539224210457,0.9756257626941218,0.10230738978358578,1.200141552067667,0.7752280511491272,0.019397955919893795,1.176472451866022,0.5396544308409973,0.0,1.5038953161584063,0.8626147341282591,0.12592754953847174,1.6140260476969732,1.0063053006924398,0.1406079082962275,1.8724366704435664,0.9325773250134781,0.13479710934928546,2.0989176893626396,0.9656342516368888,0.07518982998082357,1.6089917875584798,0.39508297271787324,0.12129738343239826,1.5306235462762197,0.11742556465067636,0.3551517525073711,1.4807620077863484,-0.2162937062993467,0.1630163219082157,1.5062491347169844,-0.419542832979541,0.0990421479927861,1.4839683799973253,-0.4638527671930532,0.0701875861885568,1.4705131924618144,-0.25972944267325454,0.09627724085171518,1.6089917875584798,0.39508297271787324,0.12129738343239826,1.607076217490721,0.11366469500090767,0.36369511244027075,1.6256960841080452,-0.2324003675794364,0.18850277755223677,1.621366525611437,-0.43819160927106005,0.1278685240890851,1.6105001399760912,-0.49319324531494907,0.11547176985724517,1.620764321341879,-0.290106203894076,0.13284832814812053
7,0.23333333333333334,1.6053188247320245,0.3965094992847317,0.1244773076950989,1.6053188247320245,0.3965094992847317,0.1244773076950989,1.591153501338193,0.44090914904210327,0.12715184597784313,1.573975229270499,0.49831067808980356,0.13716594177976904,1.5448183527444168,0.6357243803033541,0.14748403124062537,1.5121156331247994,0.7542403484834286,0.14722492201984783,1.490174446660801,0.8323322278439793,0.14524410784831443,1.4726717273141314,0.8839324817402276,0.14252354853085913,1.456497418117601,0.9218719957577456,0.14087534549156255,1.431618614446456,1.0883912337788142,0.14454550182751436,1.3870526599865,1.2350751313312802,0.1887305468982452,1.3925759249474747,1.2742569097839913,0.1907338111627448,1.4209337501203585,1.2843534854512877,0.184715482147765,1.3730309549194397,1.2713116485270668,0.18066363413207753,1.3789645317723074,1.277403024967765,0.14697419339651252,1.4183813406055243,0.8028815910979117,0.1052531915835484,1.5785666032435022,0.8449469676908744,0.14035518800696778,1.4968438973727498,0.8623755585662431,0.12765975631000814,1.360035516770644,0.9785631621369937,0.10298921945904027,1.2005552845579417,0.7779688279315456,0.019700105529407264,1.1768166009399248,0.5424297172893637,0.0,1.502689133450771,0.8646066593300366,0.1274285806419153,1.6125858039445702,1.0085059406096624,0.1418047242282463,1.869133403191262,0.929820512315058,0.1366266181767768,2.0945863049580256,0.9537694252065559,0.07402125876411958,1.6053188247320245,0.3965094992847317,0.1244773076950989,1.5282569430359765,0.11808066161863531,0.35778522654289824,1.4796242335136003,-0.21539949930934088,0.16494325366199925,1.5047006688740725,-0.41868051109409055,0.10091866992788656,1.482813887298087,-0.46314002239686564,0.07201014228356595,1.4699310516638788,-0.2587795086844404,0.09809651999787583,1.6053188247320245,0.3965094992847317,0.1244773076950989,1.6045852128789146,0.11463847199751395,0.3663211904756438,1.6234794989406045,-0.23110729243265438,0.19052959024294625,1.6183305427153483,-0.4368450325755854,0.129806492109948,1.607241155783453,-0.491784932606919,0.11733796078532688,1.6185937554250802,-0.2886217940465043,0.13467800874033342
8,0.26666666666666666,1.601290559247028,0.3979213645507926,0.12774725668931297,1.601290559247028,0.3979213645507926,0.12774725668931297,1.587497380994331,0.4424285005291815,0.13032717231563806,1.5706936636469913,0.4999565588149522,0.14017235128722727,1.5424811241314127,0.6375834782293711,0.14985010502019058,1.510666360771414,0.7563107246266245,0.14897749175599362,1.4892257296186733,0.834521282169772,0.14665810730278372,1.4720098596565148,0.8862083737027544,0.14380758952410644,1.4559952927080282,0.9242142012059016,0.14211615333942307,1.431382864537495,1.090777666392786,0.1456216364950078,1.3886240826389895,1.2382329882153462,0.18889133598730234,1.3943121822985303,1.2773946782922816,0.1907963232877814,1.4223632970790487,1.2876040293111728,0.18478128571257169,1.3748155193487948,1.274524235098712,0.18070683410933985,1.3805698928792294,1.2804669837201177,0.14703844293498913,1.4171960496978757,0.8048967451056013,0.10639559282303868,1.5774989014444385,0.8467057035653613,0.1418655855369757,1.4958817022999418,0.8644418429871765,0.12906716163657528,1.36003329375091,0.9815654709664751,0.1035793854468523,1.2009601081829249,0.7807627934724966,0.019981429559867703,1.1770677026635734,0.5452659718599274,0.0,1.5014275023871058,0.8666323555062837,0.1288688845267114,1.6110637389444382,1.0107604172300746,0.14293504196214757,1.8653278787092469,0.9264723720059181,0.13850149811232226,2.088533258471367,0.9372630229798817,0.07293741374564555,1.601290559247028,0.3979213645507926,0.12774725668931297,1.525634548200595,0.11867054249592635,0.36046004420426625,1.4783107852507609,-0.21453788240785912,0.1668478926526018,1.5028522060881313,-0.417875122319411,0.10281244906339326,1.4813622244087412,-0.4624896507641137,0.07386334213652246,1.4691936937016905,-0.25784981734910406,0.0998876656009331,1.601290559247028,0.3979213645507926,0.12774725668931297,1.6018869964430738,0.11557535108363036,0.36899816321837986,1.6211326203544951,-0.22980858902224405,0.19253606810420565,1.6150910884492196,-0.4354973819454131,0.13175932440962912,1.603763919731404,-0.4903761465711158,0.11923712407943876,1.6163090843365668,-0.2871078117026432,0.13646430269692367
