Time,Hips.X,Hips.Y,Hips.Z,Spine.X,Spine.Y,Spine.Z,Spine1.X,Spine1.Y,Spine1.Z,Spine2.X,Spine2.Y,Spine2.Z,Spine3.X,Spine3.Y,Spine3.Z,Neck.X,Neck.Y,Neck.Z,Head.X,Head.Y,Head.Z,HeadEnd.X,HeadEnd.Y,HeadEnd.Z,RightShoulder.X,RightShoulder.Y,RightShoulder.Z,RightArm.X,RightArm.Y,RightArm.Z,RightForeArm.X,RightForeArm.Y,RightForeArm.Z,RightHand.X,RightHand.Y,RightHand.Z,RightHandEnd.X,RightHandEnd.Y,RightHandEnd.Z,LeftShoulder.X,LeftShoulder.Y,LeftShoulder.Z,LeftArm.X,LeftArm.Y,LeftArm.Z,LeftForeArm.X,LeftForeArm.Y,LeftForeArm.Z,LeftHand.X,LeftHand.Y,LeftHand.Z,LeftHandEnd.X,LeftHandEnd.Y,LeftHandEnd.Z,LeftUpLeg.X,LeftUpLeg.Y,LeftUpLeg.Z,LeftLeg.X,LeftLeg.Y,LeftLeg.Z,LeftFoot.X,LeftFoot.Y,LeftFoot.Z,LeftToeBase.X,LeftToeBase.Y,LeftToeBase.Z,LeftToeBaseEnd.X,LeftToeBaseEnd.Y,LeftToeBaseEnd.Z,RightUpLeg.X,RightUpLeg.Y,RightUpLeg.Z,RightLeg.X,RightLeg.Y,RightLeg.Z,RightFoot.X,RightFoot.Y,RightFoot.Z,RightToeBase.X,RightToeBase.Y,RightToeBase.Z,RightToeBaseEnd.X,RightToeBaseEnd.Y,RightToeBaseEnd.Z
0.0,0.0,97.420761,0.0,0.0,107.84359,-1.158092,0.0,119.43121400000001,-1.158092,0.0,130.010773,-1.1585349999999999,0.0,140.578522,-1.158979,0.0,155.367996,-1.158979,0.0,165.206802,-1.158026,0.0,175.04560800000002,-1.158026,-3.218383,148.869034,-1.158979,-18.256912,148.869034,-1.158979,-50.386078,148.869034,-1.158979,-76.661484,148.869034,-1.158979,-102.93689,148.869034,-1.158979,3.218383,148.869034,-1.158979,18.256912,148.869034,-1.158979,50.386078,148.869034,-1.158979,76.661484,148.869034,-1.158979,102.93689,148.869034,-1.158979,8.571318,97.420677,9e-06,8.571318,53.094597,-9.6e-05,8.571318,9.770268000000002,-0.000272,8.571318,1.8321350000000018,18.050414,8.571318,1.8321350000000018,37.769469,-8.571318,97.423012,-0.00025,-8.571318,53.096932,-0.000355,-8.571318,9.772603000000004,-0.000531,-8.571318,1.834470000000004,18.050155,-8.571318,1.834470000000004,37.76921
0.016667,29.038599,97.202301,-30.221481,28.969618005547325,107.68038507098026,-29.795409095764395,29.12789557951494,119.17347077151365,-28.32675009683032,29.252741321403395,129.75080883040619,-28.14954411677937,29.430142797114968,140.31689888600917,-28.089637711109525,29.93372271218225,155.02933074977364,-26.66861796462287,30.57539246985039,163.66194202096705,-21.99225324655356,31.020827065956198,171.62806181988444,-16.235116208448222,26.52560820607653,148.63035073071558,-26.848357890907142,11.593016698996719,146.9221676495353,-27.355483050703384,4.1799399465997915,116.03648905651795,-22.51766755531122,-1.6186968276506608,90.89848382343297,-17.53234259834622,-3.1282527616446707,64.66851376144538,-17.205429927723014,32.899259377860986,148.49809626489537,-27.737759957150104,47.75383163753907,146.158809293276,-27.901387370058206,49.16502138481993,114.06597848175707,-27.316526826042058,52.07162529214728,87.9522665541179,-27.16598264309185,52.22729337860134,62.37492446920275,-33.18032381922442,37.608342973744165,97.2648108063133,-30.373379034388975,35.84398743688728,53.141804505640366,-34.22678437353547,34.20304552003434,10.098643426444092,-38.87340435660859,39.71866149960161,1.9573172398945093,-21.78135916340748,46.092119573016014,1.7283469754720882,-3.1221058316831893,20.46884068034793,97.1419697151825,-30.0694946010974,15.658280742093925,53.07819961837862,-29.859622940546142,11.605419693781057,10.026502242971809,-32.52854664696325,9.331903312385911,2.0718737719427978,-14.628931295014834,7.305233939925971,2.0415925543477456,4.9856761289337435
0.033334,29.664036,97.185684,-30.889626,29.603930224741823,107.66345993289289,-30.454723436687345,29.7741770989403,119.15358655385086,-28.96440930820475,29.907565768166364,129.73075476812696,-28.783332361689013,30.09402470051015,140.2966362783099,-28.714775061126343,30.618760668214517,155.00385854689438,-27.24821224169913,31.28087972581843,163.57390445217234,-22.46093577706592,31.728585054478543,171.4282737021609,-16.552420978137242,27.202682984743245,148.60944166999968,-27.438848746877486,12.270959848045011,146.8879030250797,-27.925986660490047,5.8592794541857245,115.85473926448437,-22.623495793866304,1.0399752089842664,90.66960681263723,-16.88935501778348,0.7338638508390835,64.41208294283987,-15.969737418847178,33.573667235776746,148.4726394411863,-28.34648378478136,48.42420214189413,146.10850853902988,-28.51926272880922,48.93667075176534,113.99708631589334,-27.582648300719487,51.067068699353435,87.81564475211653,-26.957762157259392,50.5447949238106,62.14638079842879,-32.544628778552905,38.2338805583206,97.24094517340157,-31.038631748875986,36.42484254803911,53.1232597842718,-34.932034574239324,34.69364918630202,10.088417273605849,-39.62274698896614,40.307803142210226,1.9640937457750667,-22.55471068800931,46.797427021411444,1.7533206976250173,-3.9353259849182898,21.094178941111227,97.13260128421864,-30.740530050609852,16.21171866982897,53.07915252467452,-30.23397080728715,11.963501382097473,10.063175017139109,-33.16241959096843,9.641552772129385,2.0694151138950296,-15.286469885897109,7.568222528990544,1.995882609451699,4.323145734167994
0.050001000000000004,29.717699,97.175888,-30.970581,29.668514168927157,107.65454247110833,-30.55594529095075,29.84877462147887,119.14511385681355,-29.070244996599943,29.991766689276552,129.72210662997722,-28.886272238507225,30.18775830026898,140.28774547274844,-28.807644910679084,30.725506545501975,154.9923326097147,-27.319530280420064,31.38419887912816,163.5464456740247,-22.503372215482,31.80787876622311,171.36166244321774,-16.541410649903845,27.303669347603602,148.60130533929012,-27.52027098855152,12.368106721024132,146.90482088993406,-27.976630522753027,6.1835571926609445,115.88581271087978,-22.332537453486566,1.774289212806381,90.80229608108529,-15.869371833646069,1.9026875124196359,64.58150086502563,-14.18106718727583,33.67473661601558,148.46003981766344,-28.426638713332764,48.528516646789704,146.11621825165943,-28.597148970946606,49.067148130688054,114.01731981923805,-27.3111072122134,51.066494308587224,87.84518579783548,-26.11989938336998,50.56674087462155,62.03340800440334,-31.008593903644158,38.28772255196715,97.22163884662471,-31.112339396656154,36.460734537681454,53.101938798786065,-34.97440499188207,34.6685258850732,10.063944609420076,-39.612996117734035,40.27546068651636,1.9654480732399744,-22.53031902712176,46.7630140486458,1.782589595957884,-3.9099177359617237,21.14766521825161,97.13231579323181,-30.82873661655908,16.290262338448684,53.08150590010689,-29.97249295937111,11.932999681031525,10.09288131431223,-33.13317353277709,9.608102764505519,2.0457540965050836,-15.281568045756039,7.530344329655472,1.9137048613053622,4.327272128484701
0.066668,29.775887,97.17231,-31.063736,29.73717702324437,107.6515163542471,-30.662142715056323,29.927888933462494,119.14193715416728,-29.17658262760165,30.08135091286224,129.71868463399537,-28.987027887331504,30.28808367557017,140.28402843142788,-28.89707717296879,30.840518239732944,154.98584408086688,-27.387118942120946,31.493257835773797,163.52566927548796,-22.54486522314665,31.885625342653658,171.30773068278737,-16.537563707640526,27.412095764199464,148.59870052547387,-27.598809150187783,12.472891762506949,146.9270426246537,-28.026708837358694,6.504989339361162,115.91777306428659,-22.10280388742432,2.5610750054276283,90.96174670871034,-14.88898043995813,3.0192648097125976,64.82283727216561,-12.2537506518375,33.78342632307365,148.45210333209744,-28.502475411152613,48.639891574306574,146.1247423492538,-28.664294996762578,49.22884539405847,114.04129755737958,-27.055254431545485,51.03076688807086,87.89129280928586,-25.23116806601122,50.485892307655426,61.937152842021746,-29.291056083693064,38.346067076769856,97.20904732640366,-31.198480516945043,36.50137586886186,53.08786565435347,-35.03512102484186,34.65829683745019,10.046306485532796,-39.62039389917507,40.269387289772105,1.9772983123106993,-22.52513164226243,46.76451521483037,1.8264347606532145,-3.9070843891551696,21.205698871480735,97.13775142792541,-30.928908207951746,16.362645860346785,53.09420433028358,-29.699207119647106,11.924881320839251,10.131991682852039,-33.09803245496219,9.600432015681124,2.0245534028190235,-15.273678313521604,7.526283117942812,1.8098658190998016,4.334813359333623
0.083335,29.839212,97.172066,-31.168449,29.81110962410778,107.6516382240639,-30.77561608284257,30.01281701115471,119.1414761618179,-29.28700321861779,30.17766158865183,129.71790817267012,-29.089567112952967,30.39626417701005,140.2828944672829,-28.98662719288046,30.96479467812042,154.98165892859217,-27.453122195518496,31.60943748761555,163.50773929818146,-22.58562863175129,31.96459609714072,171.25982293837518,-16.53739210337735,27.529067501695952,148.59886793549197,-27.677296502052677,12.586296102429115,146.95281524709614,-28.079102350839193,6.832527030716755,115.95101649222437,-21.90934358023937,3.406725404487752,91.1590184578495,-13.90823883488602,4.148203450596176,65.15872686355395,-10.189098102999157,33.9008613361847,148.44624719440142,-28.576688951941048,48.75972408220066,146.13332469434133,-28.724816895340883,49.41287685304473,114.06854268557785,-26.79960157128665,50.96796733139879,87.96034914768433,-24.281490323374115,50.33530413572828,61.87827096854022,-27.399485769601593,38.40954693447669,97.1997183865788,-31.295282436703296,36.54586268885374,53.07741561984912,-35.109787354917536,34.65534993265558,10.031810311155013,-39.637403555303194,40.27748054891223,1.9958571705392476,-22.530202584604854,46.78608931289961,1.880910488653728,-3.9166073029110144,21.26887121942763,97.1465924436385,-31.04153410958345,16.432662160236738,53.11535102739784,-29.40990012551749,11.929097837798542,10.18037794845317,-33.05729350095353,9.606889029172113,2.005013711956238,-15.263699528795183,7.541012506770167,1.6990124908048498,4.344453049657165
0.10000200000000001,29.910561,97.172218,-31.289848,29.8938923049144,107.65200125005464,-30.902025063360895,30.107095030023437,119.14067097318662,-29.4060161876611,30.284575337949356,129.71666953351223,-29.19667430695099,30.51645371259727,140.28119259476296,-29.076657508921212,31.102229882828304,154.97617932402986,-27.513720369515088,31.735223717151968,163.48837328529407,-22.620462029168618,32.04608725388869,171.21433906945364,-16.53647320035252,27.658419788056147,148.59836990193628,-27.754998670927684,12.712185457378085,146.97998505535284,-28.14004971254503,7.162313774623406,115.98391394836011,-21.75837218302627,4.323311425056451,91.40826153330082,-12.905444164670978,5.354927245681527,65.62063917360646,-7.972771228294154,34.03122287581076,148.43910612839008,-28.64604995671153,48.8922732532089,146.13901685276738,-28.773036130924538,49.613799737042065,114.09631173283933,-26.53077031572345,50.86354004757851,88.05638231288154,-23.25095546962711,50.10539708679163,61.87169147152933,-25.296473804585567,38.481099913605924,97.18999115783272,-31.4040369201641,36.592645579452096,53.06714617111521,-35.20004254230658,34.649608326424584,10.016429817637373,-39.65626415000965,40.28668035702338,2.0188805360821744,-22.535988305058385,46.812022417368155,1.945674905360124,-3.9280415611494526,21.340018617825667,97.15662371615804,-31.175578667762945,16.500343254647127,53.14450735925428,-29.098916840976614,11.934974480233098,10.239049200045457,-33.007439763156235,9.615074553544128,1.9812644332847693,-15.251644211497936,7.560815262170942,1.616187854009221,4.356717982935756
0.11666900000000001,29.980158,97.17189,-31.414215,29.97445968139966,107.65170162429725,-31.026842708638704,30.198461997805126,119.13869089092411,-29.519550263218733,30.388549271319643,129.71416318853173,-29.2952260743504,30.633800565611743,140.2781423992144,-29.155532971266098,31.23634037110144,154.96894250895352,-27.559951849804246,31.855424210084475,163.4693947555656,-22.64455245431026,32.11967161051324,171.17919463272747,-16.537895212322873,27.784453851780484,148.59629194621098,-27.82129544555624,12.835210185651084,147.00491275831862,-28.20205859355512,7.447236514531391,116.01010917089701,-21.67709130229361,5.211237204259052,91.6819979929316,-12.005469201433208,6.49740400648219,66.17046634196572,-5.848807099006193,34.15867684701113,148.4303899196718,-28.700905736207194,49.02131853069599,146.13935629222127,-28.802893892994728,49.80805373463346,114.11916509289134,-26.2786690351829,50.723874103060105,88.16970312838458,-22.255777379889604,49.81745456902867,61.9273306876528,-23.211419977874456,38.55091007720975,97.18009379793581,-31.5123668872218,36.63350852397671,53.05751133309304,-35.296895403990185,34.63660897510074,10.000897186351708,-39.6715786772741,40.291213414905506,2.0442690093445703,-22.538022791863707,46.8344261493032,2.0155704502164147,-3.936230577183295,21.409404735509682,97.1658650819483,-31.315982794404988,16.553632506320916,53.17830518544406,-28.802535244302568,11.936050817338675,10.301270772287104,-32.95408225833803,9.618823044441195,1.9554275467195605,-15.239157000266921,7.582215398520884,1.5964328378774444,4.3711587082735015
0.133336,30.053715,97.171883,-31.54834,30.05914913764564,107.65156168113212,-31.157383923083746,30.293751075153626,119.13633115639395,-29.634865615677334,30.496936851583733,129.71115435332462,-29.392175021209237,30.756159578504235,140.27447319806464,-29.22963983626406,31.37553674731448,154.96051554084676,-27.597134575799977,31.97777164370504,163.4499001659039,-22.660560234087107,32.190880069191614,171.14908506790215,-16.538531146483493,27.91531254267085,148.59340778779554,-27.882237235847896,12.963315020660215,147.0296188304133,-28.26913345242041,7.71341456317809,116.03201652958252,-21.64565214410419,6.119238737168758,91.99763136655898,-11.147847910073311,7.651942720678084,66.84149586021985,-3.7170588974263756,34.291413170047086,148.42060156802296,-28.74678066375434,49.15526149110439,146.13622800287553,-28.81752659860975,50.008704741571634,114.13971043352318,-26.028654800209146,50.551552522300625,88.30999531350398,-21.24032590899412,49.469649372363186,62.057642692284524,-21.039259029216073,38.62467746087253,97.17026589371189,-31.626392184736527,36.67390854165789,53.04855940396712,-35.40407470634486,34.62124065469027,9.985365118910494,-39.68722026124892,40.296337543592976,2.072838000632178,-22.54002193323154,46.85962785826111,2.0920934985452266,-3.9452920464004713,21.48275366693786,97.17567895860991,-31.47020675178311,16.599415242296917,53.2194766839681,-28.502605768055023,11.936898613109214,10.371269328361713,-32.894592610558526,9.622164669684357,1.9276613906967608,-15.225729818560758,7.6051664197508355,1.6116728220205643,4.387352534227549
0.150003,30.14052,97.171638,-31.700548,30.157960970369313,107.65101012526387,-31.301803574960267,30.402370734552353,119.13281533346668,-29.758611106913936,30.61908538189964,129.7068011150599,-29.492287463540954,30.89262460993309,140.26928326312938,-29.301325984238336,31.527402820806874,154.9495670260063,-27.62356960708201,32.107319378018545,163.42599884247838,-22.662127794340826,32.262916239521715,171.11388664683597,-16.52419049994489,28.058980891873233,148.58839981880274,-27.939951175798605,13.104672977281888,147.0532088201041,-28.351312181420592,7.973228347020628,116.05111828069519,-21.656391267144382,7.049405916700385,92.37420797377894,-10.30088903693386,8.904997876313447,67.64826751336486,-1.607120734735231,34.43794155918259,148.4087735111241,-28.781706326222935,49.30283154324283,146.1302256390404,-28.806602917338502,50.2156550200264,114.15786552762918,-25.770445796563923,50.33994271538408,88.48307397885372,-20.185950120090766,49.05267583272191,62.27824855330445,-18.75520595912977,38.71169158110886,97.15913432791619,-31.7490624271046,36.72031523631119,53.03889940639106,-35.52274218302456,34.60704833192371,9.968620030623342,-39.703964589852056,40.30202160657802,2.1016970081383004,-22.54237893596934,46.88590854289042,2.17042115203425,-3.955048845423093,21.569352043829674,97.18632046083444,-31.65195089012855,16.646022870796166,53.270683571525325,-28.19087668726386,11.94013756434455,10.452578304070698,-32.82358519513636,9.62406885780242,1.8926535212239735,-15.210955236641585,7.6161858576960055,1.6375009072973665,4.403948104810681
