Objects
100
,,Global Angle right_hand:right_hand,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm
754,0,-0.205659,-0.012928,1.949803,244.706024,257.051697,675.682739
755,0,-0.203442,-0.015581,1.953429,244.926758,257.112610,676.266479
756,0,-0.205773,-0.001483,1.948494,244.640472,256.892548,676.833435
757,0,-0.214661,-0.026831,1.957417,243.977921,256.611938,677.282715
758,0,-0.218589,-0.018550,1.971070,243.401398,256.658142,677.235657
759,0,-0.218771,-0.034143,1.959877,243.757095,256.721710,677.381592
760,0,-0.215762,-0.030538,1.954318,244.787994,257.119415,677.088623
761,0,-0.210487,-0.036884,1.941152,246.830597,257.973938,676.692078
762,0,-0.202381,-0.029453,1.928256,249.354797,258.799103,676.174377
763,0,-0.185108,-0.022686,1.897839,252.506409,259.874634,676.055054
764,0,-0.181811,-0.004189,1.896707,255.302872,260.714905,675.650635
765,0,-0.184405,0.026556,1.899260,257.607788,261.065216,675.287537
766,0,-0.177555,0.025680,1.887084,259.312103,261.286133,675.499146
767,0,-0.182717,0.033145,1.894496,259.921295,261.198425,675.631287
768,0,-0.189854,0.026887,1.897057,259.614258,260.896973,675.841553
769,0,-0.198546,0.011126,1.894280,258.917114,260.301239,676.054199
770,0,-0.225260,-0.009719,1.915793,257.781921,259.562958,675.929993
771,0,-0.219644,-0.024775,1.910852,257.454590,259.222992,675.909851
772,0,-0.224753,-0.022875,1.901980,257.713684,259.051392,675.557190
773,0,-0.202622,0.004378,1.904043,258.984985,259.277405,674.960693
774,0,-0.190774,0.025533,1.907316,260.551331,259.785919,674.333069
775,0,-0.188208,0.035698,1.896401,262.418762,260.311951,674.055786
776,0,-0.192776,0.038428,1.889948,264.469574,260.422302,674.604187
777,0,-0.191834,0.029546,1.876693,266.037201,260.509918,675.049133
778,0,-0.176119,0.043779,1.871089,266.699829,260.353455,675.465698
779,0,-0.189856,0.015588,1.866651,267.010437,260.103851,676.704529
780,0,-0.191354,0.019643,1.876420,266.414154,259.880035,677.359802
781,0,-0.194956,0.011255,1.879443,265.653625,259.549408,678.132263
782,0,-0.199528,0.015008,1.896530,264.987518,259.396210,678.356506
783,0,-0.197352,0.002015,1.886194,265.412872,259.404236,678.481384
784,0,-0.193431,0.005515,1.873350,266.590790,259.560883,678.090942
785,0,-0.188473,0.008434,1.867044,268.111542,259.908569,677.556152
786,0,-0.183803,0.014754,1.858464,270.067993,260.463013,676.945496
787,0,-0.177730,0.036459,1.851447,272.033051,260.824127,676.122742
788,0,-0.174634,0.046978,1.845500,273.867035,261.061432,675.804871
789,0,-0.173038,0.045695,1.841896,275.245056,261.117279,675.874084
790,0,-0.175604,0.057150,1.852224,275.561951,261.023438,676.090576
791,0,-0.181256,0.052437,1.853842,275.172394,260.657623,676.688904
792,0,-0.184199,0.030544,1.847299,274.251099,260.171692,677.471741
793,0,-0.194484,0.024127,1.865990,272.959961,259.788940,677.990967
794,0,-0.199537,0.005238,1.857005,272.167053,259.415802,678.209106
795,0,-0.196861,0.007753,1.859404,271.816833,259.323669,677.969971
796,0,-0.194219,0.008229,1.856890,272.209778,259.410950,677.463928
797,0,-0.198582,0.012585,1.855885,273.188416,259.772614,676.784180
798,0,-0.190679,0.024361,1.849785,274.621307,260.202637,676.004578
799,0,-0.174188,0.048144,1.847499,275.931335,260.590729,675.115723
800,0,-0.171473,0.071761,1.856901,277.265564,261.137573,674.514343
801,0,-0.174341,0.061516,1.844186,278.661865,261.302185,674.515381
802,0,-0.164732,0.068928,1.844535,279.247314,261.305359,674.442871
803,0,-0.165329,0.067676,1.846928,279.337769,261.176575,674.786499
804,0,-0.167180,0.063188,1.852311,278.883636,261.012909,675.256104
805,0,-0.175784,0.064201,1.868652,278.215607,260.966980,675.707336
806,0,-0.173999,0.051328,1.871191,277.861023,260.863373,676.080505
807,0,-0.173598,0.049605,1.872018,277.974792,260.788513,676.115051
808,0,-0.172517,0.042188,1.860131,278.986206,260.659973,676.075134
809,0,-0.166073,0.052090,1.857140,280.465546,260.818665,675.504639
810,0,-0.167853,0.069341,1.861520,282.477478,261.202698,674.946167
811,0,-0.160941,0.056873,1.833803,285.197571,261.370209,674.646790
812,0,-0.162137,0.065986,1.829501,287.638336,261.692261,674.226807
813,0,-0.151572,0.077198,1.811850,289.482117,261.797577,673.860474
814,0,-0.151693,0.094784,1.826250,290.552979,261.903076,673.734619
815,0,-0.160169,0.096123,1.841362,290.878021,261.672333,673.826965
816,0,-0.158081,0.080228,1.834142,290.423676,261.264679,674.103760
817,0,-0.166233,0.066757,1.837793,289.478546,260.807190,674.550354
818,0,-0.171620,0.057771,1.842081,288.453918,260.502930,674.863831
819,0,-0.174240,0.051528,1.841886,288.080292,260.188049,674.958496
820,0,-0.172297,0.050532,1.837716,288.519379,259.998993,674.771118
821,0,-0.174516,0.054191,1.834509,289.789642,260.102386,674.478210
822,0,-0.167239,0.067539,1.830145,291.404602,260.339691,673.909973
823,0,-0.163548,0.069451,1.819084,293.402985,260.535461,673.602539
824,0,-0.148309,0.087271,1.812463,295.058472,260.792725,672.937317
825,0,-0.153931,0.117202,1.835068,296.532135,261.328217,672.585632
826,0,-0.154246,0.079958,1.803715,297.742004,261.127289,673.068054
827,0,-0.158280,0.084480,1.808423,297.932495,261.093903,673.078247
828,0,-0.163270,0.082526,1.814325,297.475800,261.093048,673.233948
829,0,-0.168154,0.068867,1.814234,296.728455,260.899750,673.529114
830,0,-0.164635,0.059311,1.809633,295.768036,260.732269,673.387390
831,0,-0.167671,0.060214,1.816265,295.453796,260.772308,673.188416
832,0,-0.167490,0.062738,1.814654,295.632782,260.879211,672.719421
833,0,-0.164594,0.070290,1.813800,296.364227,261.034210,672.194214
834,0,-0.169896,0.077300,1.812422,297.630798,261.518799,671.857300
835,0,-0.159580,0.067212,1.792362,298.760101,261.595032,671.805115
836,0,-0.158389,0.088221,1.806640,299.625214,261.827698,671.608765
837,0,-0.160079,0.097935,1.810962,300.019684,262.038910,671.577209
838,0,-0.160095,0.097851,1.813224,300.009369,262.045044,671.900085
839,0,-0.159502,0.087038,1.809348,299.789978,262.097656,672.305237
840,0,-0.160369,0.078740,1.806617,299.270844,262.075317,672.374451
841,0,-0.162250,0.074421,1.806571,299.045959,262.140656,672.392090
842,0,-0.163597,0.073898,1.805322,299.160553,262.131287,672.277527
843,0,-0.165727,0.083021,1.810366,299.777039,262.224762,672.006165
844,0,-0.164158,0.110729,1.821373,300.674225,262.585754,671.240051
845,0,-0.158731,0.081629,1.782151,302.029419,262.137573,671.800232
846,0,-0.152228,0.088656,1.785329,303.259155,262.197754,671.703979
847,0,-0.147091,0.095500,1.782891,304.157593,262.214874,671.802063
848,0,-0.146979,0.096920,1.783439,304.587311,262.118073,671.952698
849,0,-0.148790,0.106498,1.792410,304.570099,262.107849,671.877075
850,0,-0.150052,0.096177,1.789755,304.343414,261.926086,672.048279
851,0,-0.154035,0.091350,1.793949,304.058441,261.911926,671.725830
852,0,-0.155514,0.089163,1.796360,304.022766,261.958435,671.142883
853,0,-0.150033,0.093185,1.792659,304.435608,262.027679,670.502075
854,0,-0.145289,0.107825,1.792814,305.123810,262.179260,669.991699
855,0,-0.145383,0.112819,1.796938,305.716461,262.361542,669.864624
856,0,-0.120108,0.152908,1.798901,305.884491,262.426636,669.537842
857,0,-0.150535,0.110841,1.773143,306.594116,262.043396,670.975891
858,0,-0.124718,0.146133,1.805214,305.829712,262.552856,669.771729
859,0,-0.143596,0.125316,1.800506,305.725311,262.482330,670.561218
860,0,-0.146665,0.104398,1.790880,304.791534,262.296509,670.690857
861,0,-0.151131,0.100928,1.794141,304.101440,262.288086,670.613892
862,0,-0.153662,0.096985,1.795014,303.754913,262.216309,670.616760
863,0,-0.152723,0.097227,1.793981,303.778290,262.189728,670.605591
864,0,-0.149185,0.099642,1.790807,304.110443,262.198608,670.564880
865,0,-0.144239,0.101437,1.786408,304.615021,262.206390,670.468506
866,0,-0.143996,0.102405,1.790056,305.041656,262.317871,670.129395
867,0,-0.142622,0.113128,1.795326,305.365326,262.498383,669.810120
868,0,-0.142539,0.114393,1.796233,305.478851,262.539307,669.747742
869,0,-0.137013,0.108483,1.786112,305.583313,262.367249,670.125427
870,0,-0.142895,0.103916,1.793991,305.412689,262.473389,669.906494
871,0,-0.142972,0.104034,1.794902,305.472534,262.571045,669.832031
872,0,-0.136457,0.107342,1.788776,305.800354,262.507446,670.003296
873,0,-0.140112,0.105942,1.793765,305.990479,262.586304,669.790710
874,0,-0.121757,0.127815,1.797466,305.949554,262.778107,669.267761
875,0,-0.120611,0.128908,1.797117,306.234467,262.788147,669.435120
876,0,-0.121101,0.130580,1.797643,306.348572,262.782715,669.433167
877,0,-0.111968,0.139419,1.793401,306.347687,262.669647,669.463013
878,0,-0.122567,0.130056,1.797641,306.239960,262.838287,669.478638
879,0,-0.115597,0.131879,1.791598,305.938232,262.610321,669.644714
880,0,-0.132201,0.109033,1.795421,305.623566,262.547638,669.942017
881,0,-0.136536,0.133559,1.818304,305.314789,262.899231,669.603088
882,0,-0.135111,0.113997,1.803024,305.036896,262.571228,669.867615
883,0,-0.128791,0.116701,1.796286,305.109497,262.467499,670.012146
884,0,-0.133899,0.116290,1.802163,305.123962,262.566589,669.800354
885,0,-0.132442,0.123830,1.806718,305.222198,262.604645,669.664856
886,0,-0.141513,0.118996,1.801860,305.720673,262.457153,670.370361
887,0,-0.142155,0.119201,1.802381,305.609802,262.385010,670.472656
888,0,-0.145233,0.111618,1.806740,305.237823,262.212219,670.630127
889,0,-0.141304,0.101409,1.794186,304.749695,262.063507,670.751465
890,0,-0.144183,0.100929,1.796842,304.271606,262.023285,670.728455
891,0,-0.146459,0.097561,1.797596,303.922119,261.951416,670.710938
892,0,-0.147774,0.093215,1.800308,303.776031,261.820160,670.697998
893,0,-0.144597,0.096939,1.795526,303.954712,261.860992,670.712891
894,0,-0.140537,0.098889,1.792563,304.302917,261.832977,670.725159
895,0,-0.138365,0.101399,1.789983,304.783691,261.771179,670.687866
896,0,-0.137893,0.104409,1.788518,305.208435,261.717804,670.669922
897,0,-0.138246,0.114170,1.793988,305.372070,261.786072,670.573486
898,0,-0.143020,0.121492,1.805499,305.217285,261.874756,670.774963
899,0,-0.146515,0.099300,1.799306,304.449097,261.687012,670.990723
900,0,-0.147182,0.094897,1.799467,303.839233,261.584351,671.315063
901,0,-0.156178,0.105316,1.815501,302.873627,261.607056,670.910645
902,0,-0.161438,0.103804,1.820452,302.465546,261.546448,670.932251
903,0,-0.161610,0.103746,1.820051,302.306000,261.606506,670.601013
904,0,-0.157517,0.108697,1.818789,302.720001,261.650665,670.448853
905,0,-0.146691,0.107030,1.810499,303.307281,261.579071,670.408264
906,0,-0.135625,0.103193,1.789406,304.333923,261.627808,670.671326
907,0,-0.134411,0.106984,1.786015,305.043365,261.631439,670.688171
908,0,-0.136685,0.108398,1.791922,305.358398,261.655273,670.779602
909,0,-0.139236,0.107780,1.795099,305.038361,261.657440,671.068115
910,0,-0.143688,0.095080,1.796775,304.190704,261.625214,671.429749
911,0,-0.148739,0.102413,1.806152,302.905975,261.487732,671.628723
912,0,-0.160900,0.107340,1.823428,301.567078,261.523560,671.498352
913,0,-0.153674,0.097723,1.819101,300.394775,261.458862,671.346558
914,0,-0.162747,0.079501,1.810336,299.888458,261.346222,671.327454
915,0,-0.161864,0.085281,1.813737,299.992859,261.444122,670.983398
916,0,-0.155080,0.091434,1.810331,300.605164,261.502991,670.745422
917,0,-0.160788,0.108397,1.811362,301.444153,261.615631,670.522339
918,0,-0.144311,0.119489,1.810965,302.313629,261.885834,670.192688
919,0,-0.140854,0.112866,1.802090,303.077362,261.939636,670.316711
920,0,-0.139826,0.108050,1.795210,303.247559,261.902130,670.624756
921,0,-0.145053,0.099585,1.795359,302.687744,261.822968,670.872437
922,0,-0.158383,0.113298,1.816058,301.552917,261.738129,670.948059
923,0,-0.156129,0.095920,1.814270,300.375000,261.645721,671.330139
924,0,-0.162763,0.086090,1.813768,298.972137,261.535065,671.223450
925,0,-0.168537,0.073841,1.812687,298.535095,261.525452,671.479370
926,0,-0.169777,0.083357,1.819192,298.319946,261.556976,671.171143
927,0,-0.162159,0.081269,1.809552,298.670471,261.498444,671.020874
928,0,-0.157499,0.095351,1.815995,299.440399,261.586700,670.801941
929,0,-0.151246,0.102851,1.811851,300.436279,261.715576,670.678589
930,0,-0.152258,0.115257,1.814774,301.011353,261.885315,670.370117
931,0,-0.154153,0.126109,1.817326,301.247681,261.959290,670.245728
932,0,-0.153698,0.115396,1.816013,301.011475,261.941467,670.546021
933,0,-0.156185,0.111939,1.818939,300.315857,261.905457,670.753052
934,0,-0.157515,0.098918,1.817943,299.535370,261.792358,671.102966
935,0,-0.159428,0.087153,1.812595,298.669647,261.689819,670.996887
936,0,-0.161668,0.091812,1.818873,298.279999,261.712189,670.766052
937,0,-0.159099,0.085274,1.812348,298.347473,261.679169,670.610596
938,0,-0.156686,0.086806,1.811010,298.909607,261.648682,670.638428
939,0,-0.152636,0.103568,1.814096,299.819916,261.832336,670.546204
940,0,-0.151678,0.114995,1.815162,300.418152,262.036652,670.283081
941,0,-0.152494,0.113965,1.812386,300.711731,261.998352,670.278259
942,0,-0.152449,0.102116,1.805871,300.641571,262.039154,670.548462
943,0,-0.157307,0.112569,1.815908,299.848572,261.955017,670.782959
944,0,-0.162966,0.079225,1.794317,298.778870,261.596100,671.493958
945,0,-0.168221,0.084443,1.810582,297.713440,261.552856,671.715820
946,0,-0.166012,0.115751,1.833464,296.051270,261.574463,670.669006
947,0,-0.171221,0.078794,1.820412,295.524048,261.184967,671.391907
948,0,-0.173572,0.073765,1.819064,295.032471,261.050751,671.395935
949,0,-0.177427,0.078095,1.819297,294.720001,261.009186,671.123840
950,0,-0.170091,0.077542,1.817049,295.020050,260.950684,671.388855
951,0,-0.166089,0.093609,1.824013,295.125397,261.065491,671.173706
952,0,-0.162998,0.097849,1.825708,295.040405,261.097870,671.196289
953,0,-0.161929,0.091029,1.822682,294.559174,260.969574,671.430481
954,0,-0.162643,0.089763,1.826582,293.704346,260.865784,671.494690
955,0,-0.155623,0.105770,1.840735,292.528992,260.781281,671.030457
956,0,-0.161444,0.090092,1.834380,291.943542,260.697998,671.168457
957,0,-0.171979,0.090154,1.839589,291.424744,260.363831,670.969360
958,0,-0.169776,0.091197,1.837712,291.501953,260.263184,670.822266
959,0,-0.165346,0.101102,1.839074,291.992554,260.291809,670.649719
960,0,-0.162387,0.110957,1.839627,292.685425,260.348450,670.497986
961,0,-0.152971,0.102882,1.825664,293.524414,260.296082,670.817200
962,0,-0.149168,0.113716,1.833171,293.767181,260.313507,670.802673
963,0,-0.150612,0.105480,1.826867,293.851929,260.239594,670.893005
964,0,-0.152992,0.101554,1.828331,293.635345,260.288757,670.864258
965,0,-0.155733,0.099342,1.830451,293.445404,260.365723,670.654053
966,0,-0.156275,0.101488,1.832462,293.552185,260.465729,670.416626
967,0,-0.148701,0.089888,1.818455,293.851593,260.542847,670.166748
968,0,-0.150321,0.109721,1.830854,294.665771,260.843719,670.168762
969,0,-0.148503,0.114984,1.828963,295.455963,261.033752,670.190735
970,0,-0.138395,0.134016,1.835096,295.982635,261.347534,669.841064
971,0,-0.138821,0.127449,1.828000,296.412872,261.319489,670.118042
972,0,-0.141046,0.126308,1.828519,296.332794,261.345520,670.274780
973,0,-0.155915,0.114698,1.829605,295.954041,261.318909,670.722473
974,0,-0.157283,0.107195,1.829776,295.159821,261.163696,670.840271
975,0,-0.160710,0.102425,1.832002,294.484375,261.120575,670.763062
976,0,-0.161375,0.097429,1.831184,294.236053,261.063019,670.623047
977,0,-0.159779,0.100048,1.830098,294.457855,261.019836,670.424072
978,0,-0.155282,0.104654,1.826835,295.034943,260.999725,670.313843
979,0,-0.153569,0.119487,1.830474,295.688904,261.131897,670.175964
980,0,-0.153382,0.118245,1.821620,296.223969,261.165070,670.364136
981,0,-0.154749,0.118685,1.819649,296.147644,261.092896,670.591980
982,0,-0.152164,0.110879,1.818812,295.274414,260.758301,670.972351
983,0,-0.155214,0.085251,1.805572,294.174286,260.420380,671.969177
984,0,-0.162117,0.103773,1.835592,292.266541,260.171906,672.199341
985,0,-0.159528,0.106740,1.847405,290.061707,259.754150,672.502258
986,0,-0.172742,0.081541,1.841784,288.103790,259.206940,673.110718
987,0,-0.167454,0.102106,1.864371,285.484070,258.908081,672.744934
988,0,-0.182177,0.079503,1.858397,283.276062,258.303711,672.972046
989,0,-0.189575,0.070397,1.864348,280.325439,257.764008,672.876099
990,0,-0.187050,0.077391,1.876332,276.864105,257.073212,672.846375
991,0,-0.206763,0.052823,1.886434,273.209900,256.327545,673.723938
992,0,-0.208356,0.026753,1.882782,268.666016,255.321411,674.381226
993,0,-0.217915,0.018791,1.905422,263.498688,254.004654,675.562622
994,0,-0.206058,-0.027771,1.889046,257.780609,252.744522,677.587158
995,0,-0.232384,-0.041228,1.931185,250.957108,250.344818,679.040588
996,0,-0.233954,-0.033654,1.960615,243.737900,248.665634,680.857422
997,0,-0.245930,-0.080104,1.975788,236.385895,246.022156,682.450378
998,0,-0.253973,-0.081444,2.012546,229.046036,243.675598,684.136414
999,0,-0.258379,-0.120084,2.020997,220.894638,240.684372,685.126038
1000,0,-0.276032,-0.134205,2.049106,212.577011,237.751907,686.042847
1001,0,-0.291162,-0.127517,2.094657,203.078705,234.501068,686.159058
1002,0,-0.296520,-0.129451,2.116150,193.487015,230.785370,686.365356
1003,0,-0.317296,-0.141847,2.150724,183.640030,226.784836,686.818604
1004,0,-0.342324,-0.166776,2.179549,173.270584,222.318024,687.107727
1005,0,-0.365601,-0.190757,2.213205,162.853577,217.409698,687.207275
1006,0,-0.390291,-0.217000,2.245925,152.100357,212.152267,687.284363
1007,0,-0.409655,-0.250501,2.271774,141.271240,206.409225,687.434753
1008,0,-0.435555,-0.286427,2.298271,130.665131,200.430481,687.636230
1009,0,-0.445258,-0.309279,2.313925,120.195091,194.059174,688.099792
1010,0,-0.467498,-0.355685,2.333678,110.108727,187.391602,688.487427
1011,0,-0.485383,-0.390228,2.358081,100.101074,180.226349,688.836365
1012,0,-0.503907,-0.429666,2.381078,90.430481,172.707550,689.162598
1013,0,-0.514263,-0.470800,2.402692,81.031082,164.838882,689.551758
1014,0,-0.512718,-0.506080,2.420195,71.955017,156.528259,689.813049
1015,0,-0.517522,-0.542242,2.450764,63.176231,148.035065,690.187195
1016,0,-0.518506,-0.589326,2.465330,55.111206,139.301285,690.753052
1017,0,-0.524139,-0.620327,2.490278,47.476021,130.401108,691.100342
1018,0,-0.519194,-0.683496,2.475177,41.026791,121.557816,692.090576
1019,0,-0.517179,-0.703230,2.515051,34.049225,113.091339,692.088257
1020,0,-0.513019,-0.723939,2.538265,27.930805,104.575951,692.301392
1021,0,-0.498466,-0.749107,2.555423,22.084845,96.187126,692.413452
1022,0,-0.499205,-0.769441,2.583083,16.851419,87.999252,692.735901
1023,0,-0.494523,-0.783115,2.612721,11.807199,79.705322,692.840576
1024,0,-0.490302,-0.802159,2.633652,7.359497,71.374496,693.031128
1025,0,-0.478247,-0.830246,2.653079,3.172617,63.118755,693.292664
1026,0,-0.469764,-0.860114,2.668779,-0.737718,54.857887,693.535400
1027,0,-0.462500,-0.885476,2.688153,-4.390545,46.934326,693.616577
1028,0,-0.460256,-0.908696,2.703894,-7.660497,39.217808,693.683411
1029,0,-0.450878,-0.925040,2.719875,-10.617081,31.815681,693.833435
1030,0,-0.458139,-0.965221,2.740562,-13.064312,24.475994,693.701294
1031,0,-0.438555,-0.964763,2.760150,-15.225662,17.729950,693.882629
1032,0,-0.426967,-0.981899,2.777797,-16.967108,11.487688,694.068665
1033,0,-0.413213,-0.989348,2.796934,-18.401752,5.300566,694.064636
1034,0,-0.393272,-0.976298,2.818854,-19.652254,-0.584349,693.831604
1035,0,-0.384002,-0.962789,2.842954,-20.719334,-5.662904,693.623230
1036,0,-0.371999,-0.936795,2.876408,-21.674290,-10.116453,693.242859
1037,0,-0.359050,-0.913899,2.904799,-22.420158,-14.064790,692.835938
1038,0,-0.342075,-0.879745,2.937283,-23.029621,-17.568867,692.319275
1039,0,-0.311945,-0.830718,2.966061,-23.354538,-20.461842,691.927612
1040,0,-0.295896,-0.801849,2.984945,-23.347456,-23.450531,691.536255
1041,0,-0.272929,-0.760011,3.020081,-23.697229,-25.881990,690.835083
1042,0,-0.255838,-0.746073,3.027661,-23.522030,-28.305214,690.499634
1043,0,-0.229418,-0.738815,3.035947,-23.571110,-30.500805,689.924194
1044,0,-0.217867,-0.712733,3.055196,-23.639080,-32.566826,689.114441
1045,0,-0.214805,-0.703036,3.075099,-23.542839,-34.377861,688.418823
1046,0,-0.200397,-0.682945,3.089763,-23.788412,-35.898438,687.518616
1047,0,-0.235686,-0.715154,3.096729,-23.708113,-37.873341,685.935730
1048,0,-0.230992,-0.725424,3.104196,-23.860647,-39.269661,684.441772
1049,0,-0.223187,-0.738758,3.104682,-23.905025,-40.614830,682.685669
1050,0,-0.204765,-0.777794,3.094982,-23.856346,-42.012039,680.552490
1051,0,-0.205007,-0.785499,3.088588,-23.901384,-42.984715,678.541626
1052,0,-0.240912,-0.806463,3.094737,-24.520285,-43.875610,675.939575
1053,0,-0.269080,-0.831510,3.093312,-25.322332,-44.750160,673.615967
1054,0,-0.288077,-0.909690,3.073339,-26.047750,-46.876015,672.703613
1055,0,-0.292406,-0.996753,3.045521,-26.369764,-49.998249,672.838013
1056,0,-0.281871,-1.034756,3.033422,-26.531466,-51.895184,673.525635
1057,0,-0.283988,-1.044753,3.036166,-26.794556,-53.116867,673.674805
1058,0,-0.282239,-1.049366,3.036124,-26.991077,-53.755672,673.597229
1059,0,-0.285513,-1.054043,3.035021,-27.162462,-54.308113,673.417419
1060,0,-0.292087,-1.070597,3.030354,-27.355255,-55.073193,673.361694
1061,0,-0.298488,-1.092899,3.025384,-27.627851,-56.019917,673.403809
1062,0,-0.313196,-1.118866,3.019634,-27.990536,-57.151798,673.570984
1063,0,-0.322989,-1.147741,3.011794,-28.310760,-58.382832,673.803833
1064,0,-0.325710,-1.172390,3.003938,-28.633667,-59.273407,674.025085
1065,0,-0.330710,-1.181270,3.002825,-28.963478,-59.600418,674.139709
1066,0,-0.335527,-1.173878,3.006998,-29.233038,-59.274593,674.162292
1067,0,-0.338166,-1.158679,3.012613,-29.488127,-58.508430,674.095276
1068,0,-0.340148,-1.143329,3.016110,-29.750866,-57.683842,673.998047
1069,0,-0.340909,-1.127403,3.017347,-29.962311,-56.875191,674.007935
1070,0,-0.345580,-1.119163,3.016244,-30.140924,-56.358696,674.142395
1071,0,-0.350713,-1.114969,3.015416,-30.220572,-56.143085,674.360657
1072,0,-0.354941,-1.110918,3.016087,-30.243336,-56.155537,674.573730
1073,0,-0.357604,-1.107778,3.016965,-30.239481,-56.335426,674.703247
1074,0,-0.345959,-1.113638,3.009121,-30.166037,-56.514877,674.849915
1075,0,-0.358516,-1.107108,3.017396,-30.224447,-56.791309,674.619751
1076,0,-0.357280,-1.107045,3.016630,-30.223171,-56.837914,674.470581
1077,0,-0.354411,-1.104438,3.015976,-30.196615,-56.642258,674.307678
1078,0,-0.351207,-1.097187,3.016565,-30.117432,-56.200508,674.210632
1079,0,-0.348488,-1.089645,3.017026,-30.039331,-55.597523,674.202576
1080,0,-0.345200,-1.076514,3.020857,-29.930677,-54.865566,674.368896
1081,0,-0.343810,-1.062158,3.026917,-29.770082,-54.154289,674.574158
1082,0,-0.341319,-1.053227,3.029264,-29.620075,-53.643398,674.772705
1083,0,-0.340047,-1.049027,3.031022,-29.483046,-53.425621,674.872253
1084,0,-0.337760,-1.050577,3.029550,-29.344225,-53.524948,674.878540
1085,0,-0.335472,-1.054162,3.027595,-29.210112,-53.901379,674.783752
1086,0,-0.332892,-1.060714,3.025130,-29.072060,-54.434391,674.631592
1087,0,-0.330651,-1.068472,3.023227,-28.949627,-54.901169,674.466125
1088,0,-0.329086,-1.073124,3.022557,-28.851946,-55.127407,674.356079
1089,0,-0.324719,-1.071111,3.023553,-28.790316,-54.876640,674.338501
1090,0,-0.322926,-1.062002,3.025825,-28.720118,-54.186378,674.449951
1091,0,-0.323128,-1.050926,3.027900,-28.621920,-53.256046,674.688843
1092,0,-0.324463,-1.039320,3.030056,-28.523563,-52.260193,675.007629
1093,0,-0.323020,-1.034301,3.027976,-28.484051,-51.339767,675.294006
1094,0,-0.321727,-1.031351,3.021134,-28.354015,-50.518871,675.588379
1095,0,-0.364650,-1.018213,3.039998,-28.387207,-49.704044,675.972961
1096,0,-0.369353,-1.016135,3.043913,-28.487204,-49.371162,675.864868
1097,0,-0.371871,-1.015304,3.043299,-28.409826,-49.059841,675.772827
1098,0,-0.368218,-1.015321,3.038072,-28.203304,-48.716206,675.729248
1099,0,-0.366519,-1.012615,3.039714,-28.107346,-48.460083,675.658203
1100,0,-0.363735,-1.008353,3.041259,-28.015314,-48.133778,675.675964
1101,0,-0.357626,-1.004744,3.040718,-27.885895,-47.748936,675.813477
1102,0,-0.352292,-1.000653,3.039050,-27.731459,-47.295109,676.037476
1103,0,-0.340683,-1.002112,3.029501,-27.513367,-46.814682,676.361633
1104,0,-0.341166,-0.998636,3.027690,-27.449492,-46.351761,676.465332
1105,0,-0.348865,-0.990555,3.032618,-27.534246,-45.980740,676.405823
1106,0,-0.350848,-0.986371,3.033738,-27.540905,-45.767216,676.404785
1107,0,-0.346267,-0.987407,3.029547,-27.425596,-45.766258,676.473267
1108,0,-0.352888,-0.982704,3.036520,-27.537107,-45.892593,676.306885
1109,0,-0.352790,-0.983659,3.037701,-27.536163,-46.136608,676.239868
1110,0,-0.345723,-0.991877,3.031429,-27.428671,-46.428158,676.291138
1111,0,-0.352126,-0.988716,3.038268,-27.532167,-46.628578,676.127930
1112,0,-0.350768,-0.989769,3.037722,-27.509626,-46.700626,676.102783
1113,0,-0.334168,-0.993265,3.029195,-27.483374,-46.724663,675.993774
1114,0,-0.334302,-0.989603,3.029379,-27.486204,-46.639278,676.050232
1115,0,-0.327576,-0.991796,3.023782,-27.375156,-46.658916,676.278015
1116,0,-0.337498,-0.982308,3.033535,-27.500509,-46.780071,676.286621
1117,0,-0.355360,-0.972926,3.045713,-27.535948,-46.974895,676.527161
1118,0,-0.340097,-0.976617,3.041872,-27.511444,-47.486687,676.514099
1119,0,-0.358928,-0.970458,3.052535,-27.465639,-47.890770,676.702393
1120,0,-0.359445,-0.973175,3.053564,-27.418505,-48.435734,676.686646
1121,0,-0.340454,-0.983439,3.044452,-27.360456,-48.970821,676.512024
1122,0,-0.355618,-0.981214,3.051075,-27.312382,-49.133320,676.584900
1123,0,-0.353621,-0.981933,3.049890,-27.287022,-49.077637,676.512390
1124,0,-0.337409,-0.984445,3.042430,-27.278173,-48.850475,676.340637
1125,0,-0.354460,-0.972863,3.051080,-27.333185,-48.362869,676.517212
1126,0,-0.338101,-0.974699,3.042740,-27.389141,-48.081619,676.564331
1127,0,-0.357331,-0.962315,3.053149,-27.479507,-47.667927,676.879517
1128,0,-0.361354,-0.954083,3.061190,-27.627634,-47.468094,676.988953
1129,0,-0.341612,-0.953207,3.051511,-27.563534,-47.167526,677.052063
1130,0,-0.353691,-0.940073,3.060108,-27.564476,-46.719551,677.178589
1131,0,-0.349021,-0.932433,3.060505,-27.549231,-46.199108,677.109436
1132,0,-0.319567,-0.892742,3.061069,-27.471437,-45.224911,677.317322
1133,0,-0.313245,-0.889850,3.056170,-27.302713,-44.546387,677.300171
1134,0,-0.314055,-0.880843,3.057284,-27.409773,-43.624481,677.233643
1135,0,-0.309927,-0.883865,3.049527,-27.325037,-42.803604,677.365906
1136,0,-0.311414,-0.876737,3.052565,-27.467630,-41.951488,677.398315
