Objects
100
,,Global Angle belly:belly,,,,,,Global Angle left_chest:left_chest,,,,,,Global Angle right_chest:right_chest,,,,,,Global Angle right_hand:right_hand,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm
1,0,0.011854,-0.168471,0.816030,-67.790604,-518.472717,1143.804688,0.215865,-0.118371,0.049410,-185.880051,-569.656128,1351.186646,-0.159691,0.144508,0.264242,30.116316,-533.777466,1366.867676,0.392428,-0.271909,1.985576,183.824463,-135.202499,1522.387329
2,0,0.013988,-0.166547,0.796382,-66.991493,-518.872437,1143.688232,0.212892,-0.115930,0.034632,-185.109070,-568.122559,1351.345215,-0.154966,0.144089,0.252840,31.239765,-535.024597,1366.422729,0.399202,-0.291098,1.985719,184.584015,-145.324860,1522.638184
3,0,0.028387,-0.172126,0.816171,-66.081787,-519.256165,1143.565430,0.211300,-0.115575,0.018885,-184.320602,-566.567871,1351.449463,-0.154247,0.147639,0.248926,32.675205,-536.433228,1366.041016,0.411996,-0.308202,1.990269,185.026871,-155.606384,1522.872314
4,0,0.041250,-0.177297,0.839435,-65.268761,-519.578979,1143.501221,0.206445,-0.120187,0.003399,-183.531616,-565.099487,1351.552612,-0.144346,0.149821,0.231147,33.748955,-537.799988,1365.457886,0.426903,-0.322278,1.990826,185.389832,-165.898041,1522.786743
5,0,0.050880,-0.183760,0.851768,-64.496597,-519.900024,1143.393066,0.201913,-0.116304,-0.011754,-182.751160,-563.656494,1351.668457,-0.143448,0.154856,0.216544,34.997623,-539.133057,1365.127563,0.440510,-0.336714,1.999027,185.875885,-176.135086,1522.655640
6,0,0.067160,-0.186071,0.855912,-63.757717,-520.192261,1143.297241,0.197314,-0.116146,-0.028117,-182.004776,-562.279785,1351.796265,-0.133001,0.143038,0.218870,36.014656,-540.619812,1364.646973,0.439753,-0.350776,1.994864,186.594727,-186.489410,1522.171631
7,0,-0.163687,-0.020459,0.059539,-65.863487,-515.415955,1144.832764,0.195217,-0.116246,-0.042764,-181.253036,-560.919189,1351.939697,-0.125300,0.146957,0.209393,37.160694,-541.967590,1363.933105,0.456848,-0.364191,2.009405,187.371689,-196.859177,1521.663940
8,0,-0.180589,-0.027672,0.059187,-65.080200,-516.103516,1144.559204,0.190411,-0.116721,-0.055973,-180.493042,-559.617188,1352.121216,-0.134249,0.156346,0.195782,38.106281,-543.316895,1363.775757,0.467447,-0.375165,2.017836,187.855759,-207.279510,1521.030518
9,0,-0.152307,-0.017029,0.037803,-64.836388,-515.720154,1144.920410,0.188322,-0.113128,-0.065812,-179.728516,-558.360229,1352.314087,-0.126220,0.155241,0.182391,39.088058,-544.504150,1363.309692,0.476237,-0.384904,2.022919,188.165390,-217.663834,1520.280518
10,0,-0.144447,-0.016936,0.029090,-64.343613,-515.798584,1145.032227,0.182657,-0.114975,-0.080422,-179.018784,-557.127136,1352.516602,-0.131600,0.158365,0.174263,40.001156,-545.759216,1362.808594,0.483251,-0.401022,2.029641,188.511871,-228.144409,1519.361450
11,0,-0.177780,-0.031049,0.034006,-63.308952,-517.059814,1144.436401,0.181996,-0.112836,-0.089518,-178.260117,-555.957153,1352.652222,-0.123188,0.158390,0.162271,40.902870,-546.810486,1362.395508,0.501115,-0.415227,2.027393,188.708420,-238.689011,1518.639282
12,0,-0.176705,-0.028366,0.024263,-62.857121,-517.303223,1144.431030,0.176348,-0.110954,-0.103319,-177.553986,-554.807678,1352.800415,-0.128339,0.163263,0.153665,41.779739,-548.011353,1361.900024,0.508319,-0.428995,2.036792,188.884491,-249.113800,1517.636719
13,0,-0.177103,-0.027076,0.018060,-62.337639,-517.686707,1144.324463,0.166070,-0.097348,-0.119521,-176.651505,-553.618530,1352.656250,-0.128703,0.169837,0.140727,42.712193,-548.977783,1361.539917,0.513466,-0.446353,2.036952,189.013626,-259.587372,1516.603516
14,0,-0.176265,-0.025755,0.012577,-61.944641,-517.942505,1144.293335,0.163090,-0.097415,-0.128815,-175.964401,-552.547607,1352.789063,-0.135267,0.170228,0.126805,43.388973,-549.983093,1361.187622,0.526948,-0.462634,2.041399,188.991928,-269.942200,1515.409180
15,0,-0.177011,-0.025531,0.007906,-61.549152,-518.242188,1144.238403,0.160480,-0.094761,-0.142236,-175.294159,-551.462524,1352.935303,-0.134291,0.173883,0.123035,44.018665,-550.940674,1360.579712,0.523039,-0.473931,2.052247,189.159882,-280.196320,1514.086792
16,0,-0.181966,-0.025807,0.001560,-58.758339,-522.214844,1141.065674,0.158124,-0.094100,-0.154442,-174.645660,-550.441101,1353.037964,-0.133543,0.176328,0.110858,44.939240,-551.925415,1360.280029,0.534524,-0.485076,2.054726,189.300400,-290.457977,1512.674805
17,0,-0.182112,-0.025823,-0.004078,-58.497482,-522.510559,1141.063721,0.152762,-0.095422,-0.163991,-174.021667,-549.445923,1353.156982,-0.135078,0.182190,0.100455,45.472542,-552.932861,1359.657227,0.565973,-0.494453,2.044688,189.115128,-300.645813,1511.104492
18,0,-0.182798,-0.026076,-0.007504,-58.294113,-522.820923,1141.066772,0.147996,-0.098187,-0.176563,-173.401825,-548.545471,1353.262573,-0.151590,0.181152,0.106771,46.309902,-553.195679,1359.178589,0.554254,-0.506683,2.072864,189.692902,-311.025513,1509.650391
19,0,-0.183911,-0.025912,-0.011715,-58.144459,-523.133362,1141.042114,0.158416,-0.063037,-0.193621,-173.485397,-547.264893,1353.868530,-0.145496,0.186961,0.094295,46.835300,-554.096497,1358.492920,0.591147,-0.519073,2.052544,189.464569,-321.191528,1507.653320
20,0,-0.185788,-0.024551,-0.015119,-58.068356,-523.446167,1141.013794,0.155632,-0.061410,-0.203574,-172.940506,-546.412415,1353.948853,-0.134100,0.178806,0.078538,47.234722,-555.312927,1358.044067,0.594076,-0.531888,2.050723,189.776352,-331.250153,1505.753784
21,0,-0.186599,-0.024126,-0.019273,-58.083065,-523.718567,1140.981812,0.156379,-0.069767,-0.225676,-172.351151,-545.823425,1354.002075,-0.146738,0.183910,0.088178,47.797592,-555.904846,1357.786255,0.609744,-0.536675,2.048636,189.802429,-341.294830,1503.610107
22,0,-0.186320,-0.023218,-0.023729,-58.163059,-523.949585,1140.959717,0.123740,-0.074626,-0.244420,-171.802139,-545.121582,1353.913696,-0.145246,0.185679,0.079491,48.258186,-556.350647,1357.297852,0.626830,-0.534835,2.059760,189.713242,-351.251373,1501.374268
23,0,-0.185360,-0.022331,-0.027698,-58.297108,-524.144592,1140.913940,0.135425,-0.075685,-0.254370,-171.564835,-544.540649,1354.199219,-0.098377,0.194060,0.039928,48.016949,-557.492859,1355.888062,0.625354,-0.544919,2.061432,189.820816,-361.208008,1499.305908
24,0,-0.184745,-0.022023,-0.030846,-58.522736,-524.347778,1140.839722,0.118656,-0.070627,-0.262836,-171.093781,-543.773926,1353.995728,-0.054615,0.178734,0.061448,48.197586,-558.632935,1355.442749,0.630161,-0.549458,2.078158,189.740936,-371.186432,1497.121216
25,0,-0.186481,-0.021185,-0.030945,-58.817291,-524.523621,1140.764282,0.112299,-0.068150,-0.274078,-170.855957,-543.172302,1354.051025,-0.081224,0.184993,0.037337,48.561749,-558.216553,1354.879883,0.640111,-0.558683,2.081009,189.535751,-381.261932,1494.968384
26,0,-0.187018,-0.021373,-0.030749,-59.173534,-524.649841,1140.700684,0.108201,-0.065842,-0.279622,-170.609222,-542.704285,1354.057983,-0.093336,0.203592,0.022108,48.581333,-558.374573,1354.138672,0.649900,-0.573929,2.077469,189.239746,-391.287659,1492.799561
27,0,-0.187014,-0.021332,-0.029542,-59.586529,-524.743408,1140.640991,0.103280,-0.063129,-0.287699,-170.441971,-542.217590,1354.101685,-0.087281,0.208595,0.014391,48.487698,-557.865356,1353.652222,0.665854,-0.580930,2.074298,189.071945,-401.241852,1490.680542
28,0,-0.187148,-0.022148,-0.026536,-60.057240,-524.785217,1140.593750,0.100547,-0.061531,-0.289908,-170.317215,-541.813416,1354.122437,-0.096791,0.210923,0.020602,48.784035,-558.072815,1353.060425,0.674921,-0.594942,2.073488,188.745621,-411.046509,1488.431030
29,0,-0.187642,-0.023338,-0.024748,-60.544334,-524.796997,1140.572144,0.099055,-0.058119,-0.295025,-170.207840,-541.447144,1354.152710,-0.097895,0.206292,0.007468,48.771858,-558.554382,1352.477173,0.690081,-0.634665,2.061826,188.185120,-420.774963,1485.798218
30,0,-0.187526,-0.022702,-0.023648,-61.051693,-524.817261,1140.499023,0.095018,-0.055885,-0.302634,-170.147980,-541.086426,1354.196411,-0.136476,0.218684,-0.010980,48.902760,-559.494690,1351.774292,0.705066,-0.653575,2.053589,187.778793,-430.152161,1483.480347
31,0,-0.185940,-0.021751,-0.022447,-61.593933,-524.803528,1140.446045,0.110401,-0.051387,-0.310800,-170.171967,-540.975891,1354.412964,-0.128707,0.220998,0.057107,49.786282,-555.147888,1352.333008,0.715137,-0.669697,2.049652,187.316605,-439.234833,1481.328857
32,0,-0.184673,-0.020702,-0.022786,-62.183289,-524.734619,1140.403931,0.107789,-0.049897,-0.311148,-170.160370,-540.776611,1354.426636,-0.095171,0.245514,-0.022042,49.659363,-554.846191,1351.817505,0.724272,-0.685714,2.046295,186.760849,-447.953094,1479.240234
33,0,-0.184949,-0.019871,-0.022108,-62.824078,-524.662598,1140.325684,0.104875,-0.048578,-0.309706,-170.171768,-540.584351,1354.489624,-0.042025,0.197819,0.019421,48.669228,-556.690247,1350.462402,0.737568,-0.697429,2.044048,186.208084,-456.258392,1477.290283
34,0,-0.185315,-0.020540,-0.016888,-63.461765,-524.567688,1140.259277,0.086096,-0.049434,-0.305230,-170.171692,-540.288757,1354.374756,-0.037698,0.195928,0.029917,48.730087,-556.639954,1349.590088,0.737411,-0.708924,2.051991,185.664368,-464.103027,1475.780884
35,0,-0.185968,-0.022728,-0.014058,-64.074677,-524.401733,1140.222900,0.084292,-0.048635,-0.305122,-170.275055,-540.170532,1354.440063,-0.024151,0.192752,0.032068,48.613098,-556.619751,1349.067993,0.746651,-0.722270,2.049629,185.061676,-471.185608,1474.063843
36,0,-0.186600,-0.023548,-0.010340,-64.680305,-524.236938,1140.187256,0.083354,-0.047479,-0.302937,-170.389114,-540.104736,1354.500122,-0.060749,0.210466,0.031713,48.823635,-555.472351,1349.034424,0.755974,-0.739097,2.047226,184.447632,-477.642273,1472.378662
