Objects
100
,,Global Angle belly:belly,,,,,,Global Angle left_chest:left_chest,,,,,,Global Angle right_chest:right_chest,,,,,,Global Angle right_hand:right_hand,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm
1,0,-0.122657,-0.023582,0.065635,35.435287,-104.833107,1146.153320,0.250985,-0.108112,-0.043825,-82.606171,-166.640579,1354.617554,-0.116926,0.181601,0.209282,136.098587,-144.852173,1367.001343,0.697241,-0.561056,1.904046,255.982010,131.486938,1499.918823
2,0,-0.123045,-0.022944,0.062038,35.563366,-104.731796,1146.103271,0.246020,-0.105647,-0.068203,-82.344604,-165.498947,1354.789307,-0.118011,0.187143,0.206513,136.544525,-144.907013,1367.006104,0.685433,-0.569399,1.940693,256.916260,120.217468,1500.806030
3,0,-0.122830,-0.022497,0.060099,35.700706,-104.675163,1146.041382,0.246520,-0.105448,-0.075646,-81.929306,-164.532791,1354.901245,-0.094180,0.162616,0.227827,136.866684,-145.599319,1366.279419,0.712028,-0.594592,1.929817,257.215027,109.207626,1501.485840
4,0,-0.123254,-0.021557,0.057969,35.836426,-104.597992,1146.003540,0.230045,-0.086315,-0.118240,-81.933128,-163.468689,1355.329834,-0.078217,0.198925,0.166077,137.798874,-144.866104,1366.422607,0.720382,-0.620088,1.934352,257.833252,98.197449,1502.242920
5,0,-0.122213,-0.020540,0.055320,35.979126,-104.554382,1145.933594,0.222612,-0.070149,-0.134901,-81.397476,-162.491791,1355.241699,-0.078530,0.195549,0.152132,138.500061,-145.051514,1365.823853,0.742298,-0.636857,1.935800,258.151154,87.364265,1502.580811
6,0,-0.118079,-0.021921,0.052737,36.173374,-104.501907,1145.772461,0.220077,-0.066433,-0.138508,-80.960533,-161.627594,1355.282471,-0.077241,0.173746,0.192386,138.036896,-146.464966,1364.641724,0.756606,-0.659505,1.932685,258.615021,76.458031,1503.065430
7,0,-0.129670,-0.023176,0.053267,36.341858,-104.633507,1145.662598,0.219300,-0.078563,-0.149011,-80.799911,-160.789673,1355.618286,-0.079960,0.165434,0.193520,138.668030,-146.487747,1364.450073,0.770286,-0.681590,1.936833,259.139282,65.718178,1503.276733
8,0,-0.130434,-0.023802,0.057254,36.500786,-104.603668,1145.519897,0.212867,-0.065556,-0.160691,-80.055504,-159.912048,1355.392456,-0.061307,0.176085,0.163707,138.840714,-147.052139,1363.622803,0.784609,-0.701779,1.933674,259.709259,55.019024,1503.337402
9,0,-0.136369,-0.017474,0.024448,36.658741,-104.570694,1145.373535,0.236470,-0.110372,-0.061403,-79.102104,-160.058167,1354.921997,-0.085402,0.172493,0.183576,139.766495,-146.736145,1363.665283,0.794424,-0.711118,1.945700,260.199432,44.423576,1503.182007
10,0,-0.132678,-0.019939,0.051754,36.850048,-104.753326,1145.188721,0.224443,-0.088778,-0.054393,-78.442009,-159.602524,1354.858398,-0.073902,0.191152,0.151567,140.131180,-147.107849,1362.944214,0.815674,-0.753482,1.929839,260.875610,33.881744,1502.854980
11,0,-0.129363,-0.016832,0.039035,36.993919,-104.865646,1145.062500,0.232184,-0.080421,-0.048103,-78.140785,-158.718262,1354.947388,-0.076047,0.184899,0.143945,140.633652,-147.362000,1362.309937,0.842659,-0.759443,1.920550,261.735596,23.875641,1502.439331
12,0,-0.130773,-0.017216,0.037457,37.128555,-104.915176,1144.955688,0.229923,-0.081927,-0.049129,-77.774330,-158.106308,1355.057251,-0.091362,0.175813,0.162678,141.163193,-148.068634,1361.743042,0.865337,-0.785648,1.917339,262.317230,13.972244,1501.506714
13,0,-0.132196,-0.017438,0.035477,37.241669,-104.960838,1144.840942,0.228007,-0.106105,-0.084113,-77.431427,-157.213379,1354.951904,-0.068518,0.187989,0.131094,141.318085,-148.114227,1361.336182,0.887915,-0.797565,1.916805,262.999207,4.565871,1500.649292
14,0,-0.132903,-0.017014,0.032926,37.323574,-104.992676,1144.745728,0.211518,-0.088451,-0.067841,-76.807442,-156.750427,1354.794189,-0.045699,0.167292,0.148167,141.717361,-148.955765,1360.253174,0.908332,-0.810389,1.917412,263.573212,-4.461844,1499.703491
15,0,-0.133736,-0.016933,0.031228,37.393776,-105.045288,1144.648315,0.209333,-0.086177,-0.068674,-76.374794,-156.157211,1354.759644,-0.109272,0.181765,0.164741,142.819427,-148.251343,1360.212891,0.918929,-0.832905,1.912452,264.327728,-13.302744,1498.915527
16,0,-0.134180,-0.016352,0.028611,37.428558,-105.097229,1144.591675,0.206221,-0.085593,-0.070747,-76.003838,-155.612289,1354.739746,-0.106069,0.185217,0.154261,143.226303,-148.623367,1359.693481,0.935174,-0.846217,1.912191,264.707825,-21.516224,1497.784912
17,0,-0.133299,-0.015262,0.025354,37.465088,-105.177353,1144.522461,0.203110,-0.086115,-0.074019,-75.577263,-155.077560,1354.715698,-0.094266,0.187323,0.144678,143.650940,-149.432465,1358.802246,0.953113,-0.863849,1.913456,264.827454,-29.235332,1496.370361
18,0,-0.132087,-0.014926,0.022985,37.473595,-105.282661,1144.462036,0.201441,-0.086010,-0.077938,-75.116264,-154.572281,1354.712769,-0.112350,0.189380,0.146012,144.316956,-151.380447,1357.867798,0.971317,-0.871845,1.906682,265.411835,-36.732445,1495.523804
19,0,-0.131442,-0.014276,0.019835,37.477093,-105.442574,1144.424805,0.200580,-0.086268,-0.080378,-74.658104,-154.104401,1354.712280,-0.119657,0.204154,0.135739,144.394257,-149.619797,1357.952026,0.986007,-0.881405,1.904713,265.646454,-43.539898,1494.318970
20,0,-0.129724,-0.014511,0.019005,37.470497,-105.650291,1144.402466,0.197906,-0.085585,-0.081687,-74.216507,-153.672729,1354.743896,-0.092682,0.197206,0.132680,144.907730,-149.985382,1357.565308,1.000790,-0.891362,1.902175,265.770813,-49.757027,1493.003906
21,0,-0.127567,-0.014139,0.017462,37.471474,-105.877075,1144.411133,0.193861,-0.085431,-0.084229,-73.812904,-153.213699,1354.804321,-0.073186,0.201547,0.117530,145.145737,-150.662323,1356.760254,1.000759,-0.913563,1.904677,265.621826,-55.288784,1491.523682
22,0,-0.124837,-0.013773,0.015717,37.464073,-106.118599,1144.414429,0.191447,-0.085661,-0.087180,-73.472549,-152.861160,1354.857666,-0.101479,0.231461,0.098608,145.176544,-152.611069,1354.966431,1.020981,-0.903576,1.904432,265.734253,-60.462830,1490.604614
23,0,-0.122208,-0.013571,0.014881,37.476971,-106.387314,1144.433105,0.190591,-0.085482,-0.089524,-73.159683,-152.576767,1354.931641,-0.104898,0.239571,0.060127,145.505005,-153.608124,1354.976929,1.016993,-0.914311,1.919116,265.308594,-64.890480,1489.208374
24,0,-0.120735,-0.013516,0.012449,37.477371,-106.708061,1144.424805,0.189028,-0.084299,-0.090974,-72.874901,-152.321930,1355.012085,-0.111187,0.245663,0.062372,145.761215,-153.511444,1354.577271,1.033162,-0.934026,1.893549,265.126221,-68.688232,1488.252808
25,0,-0.121068,-0.012871,0.007976,37.484566,-106.993599,1144.441406,0.187481,-0.082810,-0.092850,-72.613014,-152.103470,1355.075439,-0.100613,0.245154,0.057813,146.034454,-154.232529,1354.064575,1.020823,-0.956638,1.898001,264.085480,-71.541374,1486.818237
26,0,-0.122617,-0.012382,0.003002,37.495693,-107.279762,1144.437744,0.186164,-0.081820,-0.094945,-72.362030,-151.933487,1355.124634,-0.098620,0.241897,0.052265,146.304855,-154.900955,1353.972778,1.022305,-0.949580,1.905915,264.108734,-74.503685,1486.306030
27,0,-0.123039,-0.012037,0.000377,37.510349,-107.518791,1144.457031,0.185312,-0.081091,-0.096137,-72.123466,-151.815994,1355.171143,-0.096136,0.245589,0.055608,146.532272,-155.125565,1353.490356,1.032074,-0.962754,1.890157,263.925751,-76.575539,1485.979858
28,0,-0.125067,-0.012761,-0.000170,37.523247,-107.791283,1144.462280,0.183825,-0.080733,-0.097338,-71.900421,-151.742935,1355.239380,-0.095766,0.245874,0.055381,146.761887,-155.555161,1353.256714,1.022892,-0.963209,1.900525,263.361847,-77.993637,1485.510986
