Objects
100
,,Global Angle belly:belly,,,,,,Global Angle left_chest:left_chest,,,,,,Global Angle right_chest:right_chest,,,,,,Global Angle right_hand:right_hand,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm
22,0,-0.135787,-0.038345,0.174804,-35.041664,-923.495117,1151.178833,0.270330,-0.154198,0.155479,-155.053268,-1004.916565,1349.087036,-0.148612,0.040410,0.440069,53.905037,-947.704529,1379.302002,0.179487,0.083692,1.711476,191.410446,-408.829041,1478.010376
23,0,-0.135114,-0.037801,0.177392,-34.961296,-923.445068,1151.282593,0.270843,-0.153404,0.159912,-155.320251,-1005.642883,1349.001831,-0.143501,0.033715,0.449205,53.192757,-947.518127,1379.577881,0.166817,0.101743,1.695324,192.888626,-405.242950,1474.423584
24,0,-0.135039,-0.038527,0.180702,-34.918865,-923.352356,1151.352783,0.268431,-0.155730,0.166537,-155.609726,-1006.296997,1348.949097,-0.150869,0.031974,0.451098,52.639202,-947.505432,1379.853027,0.146459,0.119774,1.686462,194.361221,-402.236206,1470.842285
25,0,-0.136133,-0.038982,0.181408,-34.924759,-923.185242,1151.439209,0.269589,-0.159518,0.172118,-155.910614,-1006.877808,1348.901367,-0.152649,0.031090,0.453459,52.118069,-947.422729,1380.007935,0.141922,0.144712,1.670291,195.962891,-399.801910,1467.455933
26,0,-0.137403,-0.039507,0.181929,-34.949402,-923.003052,1151.506592,0.273613,-0.163100,0.179349,-156.201096,-1007.381775,1348.884888,-0.152579,0.030463,0.455743,51.609585,-947.332092,1380.187256,0.130525,0.165897,1.658285,197.447769,-397.915100,1464.307007
27,0,-0.139727,-0.040021,0.181616,-35.014854,-922.796936,1151.534302,0.275842,-0.164730,0.185367,-156.504501,-1007.792603,1348.935669,-0.149853,0.027613,0.458581,51.068237,-947.154846,1380.446045,0.126848,0.179152,1.647150,198.778854,-396.631897,1461.747192
28,0,-0.142138,-0.040515,0.180085,-35.100094,-922.573669,1151.554565,0.276622,-0.164089,0.181239,-156.891068,-1008.056030,1349.050781,-0.145997,0.024955,0.462694,50.545303,-947.000793,1380.707520,0.117355,0.194206,1.638604,199.998962,-395.652832,1459.460205
29,0,-0.143157,-0.040995,0.181346,-35.203323,-922.372986,1151.553223,0.281364,-0.161795,0.187936,-157.275070,-1008.276123,1349.187744,-0.141380,0.024137,0.466111,50.051086,-946.849182,1380.950317,0.114993,0.203883,1.630919,201.106491,-395.064178,1457.748535
30,0,-0.145126,-0.041914,0.181482,-35.305538,-922.159546,1151.536133,0.278275,-0.165744,0.194243,-157.451828,-1008.547913,1349.308594,-0.137918,0.023591,0.468611,49.649044,-946.729614,1381.182739,0.109755,0.209123,1.625890,202.068039,-394.892395,1456.610352
31,0,-0.146249,-0.043113,0.182637,-35.385262,-921.996277,1151.504272,0.279245,-0.164803,0.185539,-157.762054,-1008.541809,1349.489624,-0.137746,0.024107,0.468218,49.398010,-946.672913,1381.338379,0.102606,0.213584,1.622799,202.820328,-394.939697,1455.864868
32,0,-0.147602,-0.044217,0.183136,-35.465988,-921.799377,1151.493286,0.278866,-0.164278,0.185732,-157.937042,-1008.516052,1349.642700,-0.137533,0.025129,0.467581,49.272720,-946.648499,1381.462036,0.109469,0.211198,1.616195,203.578995,-395.281860,1455.819336
33,0,-0.148128,-0.044466,0.182166,-35.502369,-921.628662,1151.463745,0.283229,-0.166202,0.183348,-158.013687,-1008.324402,1349.705078,-0.137768,0.025806,0.466114,49.288593,-946.666016,1381.533325,0.101172,0.210789,1.616043,204.151352,-395.888824,1456.053955
34,0,-0.148343,-0.044178,0.180725,-35.543598,-921.425964,1151.468262,0.284272,-0.165132,0.182608,-158.018997,-1008.066040,1349.817139,-0.138023,0.027096,0.464123,49.459049,-946.745117,1381.549805,0.115602,0.208469,1.617985,204.564484,-396.583649,1456.729370
35,0,-0.148012,-0.044346,0.181668,-35.517269,-921.257324,1151.460693,0.283389,-0.161767,0.181756,-157.997330,-1007.740356,1349.989014,-0.138065,0.028439,0.460392,49.710194,-946.868225,1381.549316,0.118502,0.204910,1.619678,204.950104,-397.638824,1457.792847
36,0,-0.147427,-0.044264,0.180964,-35.469875,-921.062927,1151.478882,0.284487,-0.161224,0.178543,-157.907867,-1007.248779,1350.078979,-0.139138,0.030969,0.456188,50.077583,-947.023315,1381.531494,0.130445,0.196417,1.621443,205.187820,-398.769958,1459.149658
37,0,-0.147411,-0.044130,0.179194,-35.378105,-920.855347,1151.482422,0.284169,-0.160835,0.173858,-157.759476,-1006.628418,1350.184937,-0.138527,0.032261,0.452606,50.545135,-947.245728,1381.467773,0.131497,0.189851,1.628355,205.346115,-400.220673,1460.789429
