x,y,z
-11.827807641522881,179.31300740602447,-25.45594355418234
-10.455607981158224,176.69356074651785,-25.898776475654813
-9.54267686247104,173.3889636665891,-26.322131225557087
-8.420930767022696,169.16740127004394,-26.755448354838336
-7.089682776225459,164.12603082257323,-27.120274398365382
-5.967153542448067,158.424694105562,-27.304619730397008
-4.275795695420975,151.85717813642347,-27.38762602162774
-3.011614658577443,144.61212465520802,-27.28231887101765
-1.449320762903632,136.61031252663082,-27.077015178314696
-0.3298133098181353,127.95915196156224,-26.707433868758244
0.7883770534000263,118.81468376044151,-26.287908554586465
1.6923423198045384,109.0674608164605,-25.738736567967408
2.5405720154847415,98.8028616047113,-25.10149825752842
3.216948334084641,88.00778200229944,-24.271399658575774
3.7502121780540207,76.89321599614941,-23.20632358133912
4.06855516726705,65.24475212312905,-22.067406634748295
4.250232924193455,53.456407181297664,-20.67992563304597
3.35929008420608,41.61721788333321,-19.161942281243455
3.1466222757257043,29.734355752107973,-17.526382761553123
2.774579843641021,17.64792013668435,-15.794900402349413
2.406729564947142,5.758498986770775,-14.09690006875303
2.575395621838723,-6.187772199273127,-12.217562682189055
2.2961804348309016,-17.84966532613072,-10.067929178561826
2.068958021157904,-30.309145843281527,-7.736884456146754
1.9154217639080073,-42.14229053601923,-5.133948694767241
1.7723412697819398,-54.07386136391443,-2.369964371517426
1.8532200611245173,-66.05944000549579,0.8117325873197387
1.8315987239130678,-77.80660476836016,4.446193369227558
1.8799706298946646,-89.55809667536346,8.664811442765313
2.4173177006588986,-100.67468373601963,13.476006093077103
2.9988430029388695,-111.0899683442496,18.617135287080373
3.5524135309620775,-120.40463057290026,23.47981479178179
3.655484400965946,-127.80481425375467,27.432840733740477
3.7014955371139067,-134.96917774065878,30.30819957119411
3.849016973945119,-141.60320514373115,32.40506311643617
4.493352397040859,-147.27857864874323,33.96013431382994
4.899637358389839,-152.18869599242964,35.73426685558252
5.574997161632346,-156.18909306028792,37.703790112324214
6.466648547723729,-159.64320679592907,40.00050230090278
7.532487241769509,-162.3810153544286,42.53825716810843
8.886239715301599,-164.46926007181514,44.99733030313723
10.571913886119937,-165.93469121275103,46.831110850853065
11.678375263309903,-166.84369890011493,48.10558261532128
12.509502443102,-167.23396214457324,48.491043490304264
13.030585841020034,-167.10858978721922,47.9718784592942
13.167787015400918,-166.42958041101554,46.67644211971128
13.26518886194166,-165.29774924005096,44.50500768069833
12.904065048769965,-163.6671592319583,42.03111049810036
12.46849141440051,-161.54909143190253,39.173101638102025
12.16722494198227,-158.95977807973526,36.12654463885883
11.526258134490405,-155.87946143496055,33.15001639016532
10.62452653952709,-152.30623976675747,30.257180841034597
9.970855122419813,-148.40642149419375,27.145698281366094
9.236505812379626,-143.78976411531335,24.183804855848393
8.466211012732927,-138.5968269713524,21.23694218761875
7.863690616712667,-132.47958930659155,18.198140043412195
6.997111827953759,-126.04816730172217,15.169350590896784
6.077222537804431,-118.98557434803553,12.065664743464367
5.149372754177186,-111.23739323000905,8.9235159136108
4.637871835399835,-103.66264593645826,6.051739587956263
3.6305383903190176,-95.15410181394373,3.234806477533766
2.7935047509259974,-85.74393692582765,0.6006671857505808
1.8675408998892777,-75.78174938786043,-1.8861306159926698
0.5697699546354187,-65.3104830701071,-4.147778880975693
-0.2780028246341004,-54.30812105986095,-6.327928236767548
-1.3198854759050604,-42.64319316248984,-8.238699119800685
-2.198231824606573,-30.275406126614257,-9.988408044222751
-2.584963936522662,-17.741419709467692,-11.594220365571346
-3.277930586807898,-4.751142845627328,-12.800583591064424
-4.149824353779458,8.75225359990381,-13.689765402381454
-4.732031240113564,22.121009011876055,-14.57150248363564
-5.790754942749047,35.67653960897147,-15.227081306959008
-6.852170705092256,48.937089698168506,-16.019018921988618
-7.861167347298959,62.07517096552192,-16.668271218928567
-8.792386871896348,75.46182114946829,-17.33402784503346
-9.593847147782718,88.59715710423376,-17.91337064342474
-10.281074280866505,101.24393631433229,-18.2740027116472
-10.903594450175035,113.12353181471316,-18.51417985083026
-11.2124094098406,124.19958090985246,-18.282603362577447
-11.324143128118717,133.98196445103508,-17.961557584321554
-11.305324131406199,142.76618944104607,-17.503871051525266
-11.089098194621851,150.26586994835313,-16.78375592666748
-11.079942311654271,156.5901740352982,-16.151605705738348
-10.840807810810851,161.51448052534414,-15.587288549009372
-10.833849486751348,165.27171212245435,-15.03531957830296
-10.71404884636214,168.0735946492585,-14.825642295745183
-10.626568365133664,169.50167252876685,-14.657616946086364
-10.463882993540853,169.6550991920365,-14.582087711808072
-10.274276289367986,168.65505730794771,-14.67862728580053
-10.045006292251138,166.64710308223758,-14.837065856607069
-9.845255795148503,163.63572946372292,-15.14424003875979
-9.36559536459881,159.71115509370927,-15.404395404153547
-9.049709494543187,155.12920201487518,-15.563547941951128
-8.333408861166369,150.0244693056558,-15.740031194528683
