Objects
100
,,Global Angle belly:belly,,,,,,Global Angle left_chest:left_chest,,,,,,Global Angle right_chest:right_chest,,,,,,Global Angle right_hand:right_hand,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm
1,0,-0.041714,-0.846555,3.196046,-73.818893,-512.888672,1151.402466,0.292355,-0.127216,0.111181,-189.140625,-597.572449,1345.062988,-0.095565,0.068490,0.374508,24.337879,-549.325439,1369.146851,0.315328,-0.347959,2.045468,105.300026,-122.723099,1546.604126
2,0,-0.041381,-0.846400,3.197376,-73.782700,-512.748840,1151.463257,0.296470,-0.126765,0.117628,-189.314285,-597.983948,1345.162109,-0.092390,0.067094,0.377005,23.997438,-549.313477,1369.467407,0.294556,-0.325427,2.053051,104.623772,-114.272461,1547.614868
3,0,-0.041988,-0.845221,3.199898,-73.771187,-512.570496,1151.556763,0.300387,-0.125210,0.120083,-189.491196,-598.335022,1345.268799,-0.090422,0.064916,0.379132,23.675993,-549.280945,1369.788208,0.285971,-0.305514,2.044674,103.957184,-105.803452,1548.288086
4,0,-0.042318,-0.845708,3.200737,-73.705254,-512.423279,1151.613647,0.302177,-0.134052,0.120790,-189.752365,-598.564880,1345.428223,-0.089517,0.064193,0.381155,23.379522,-549.242920,1370.145874,0.276532,-0.284796,2.038073,103.478287,-97.378006,1548.784424
5,0,-0.042520,-0.843098,3.203418,-73.643188,-512.229675,1151.714233,0.301930,-0.133251,0.122186,-189.928329,-598.872986,1345.588501,-0.091495,0.060286,0.384515,23.075462,-549.215881,1370.597534,0.259558,-0.261346,2.030020,103.244255,-89.007072,1549.092773
6,0,-0.042623,-0.842568,3.201805,-73.510178,-512.068970,1151.776733,0.309374,-0.122619,0.125101,-189.855530,-599.256897,1345.622314,-0.095160,0.051056,0.389398,22.708437,-549.147034,1371.182739,0.253281,-0.240486,2.013096,102.857262,-80.970406,1549.139893
7,0,-0.043973,-0.841008,3.199712,-73.358063,-511.910797,1151.847046,0.296646,-0.135306,0.134031,-190.030472,-599.404480,1345.598389,-0.077941,0.059244,0.394586,22.604969,-549.145264,1371.311401,0.226541,-0.213510,2.013846,102.779259,-73.231148,1549.433472
8,0,-0.042977,-0.841244,3.195133,-73.193352,-511.803864,1151.905640,0.306289,-0.131348,0.134763,-190.054031,-599.665222,1345.875854,-0.041777,0.042299,0.415159,22.142700,-548.662415,1371.820068,0.208330,-0.196890,2.002098,102.605286,-66.086830,1549.580078
9,0,-0.043715,-0.844088,3.192966,-72.981262,-511.734619,1151.935547,0.312921,-0.119632,0.132960,-189.900787,-599.884827,1345.880737,-0.065870,0.047844,0.403874,22.172110,-549.011230,1372.073242,0.186426,-0.186712,1.985952,102.495605,-59.417912,1549.705933
10,0,-0.057703,-0.060074,0.199378,-67.277344,-512.905212,1150.334106,0.311768,-0.121452,0.136203,-189.916260,-600.003235,1345.926270,-0.073828,0.038441,0.400901,21.959339,-549.087524,1372.582520,0.153283,-0.221376,1.942384,102.937752,-53.249432,1550.431396
11,0,-0.051312,-0.042534,0.164900,-67.113647,-513.348755,1149.905029,0.312282,-0.121868,0.137503,-189.928696,-600.116272,1346.010620,-0.073788,0.038228,0.404969,21.763462,-548.997437,1372.963135,0.131774,-0.225395,1.915372,103.061668,-47.643772,1550.555664
12,0,-0.044905,-0.033499,0.136944,-66.620758,-513.633362,1149.708252,0.313189,-0.122627,0.139399,-189.974792,-600.234375,1346.103149,-0.074628,0.031570,0.414482,21.354702,-548.767151,1373.562988,0.115676,-0.219307,1.898362,103.046951,-42.413532,1550.447510
13,0,-0.045670,-0.032100,0.131307,-66.421387,-513.526917,1149.855957,0.313955,-0.122752,0.140430,-190.038193,-600.347961,1346.195435,0.010273,0.003412,0.427446,18.974899,-543.542175,1377.316406,0.101045,-0.214027,1.875249,103.109550,-37.644890,1550.340332
14,0,-0.045176,-0.032608,0.129853,-66.201546,-513.441345,1149.901489,0.315664,-0.122728,0.142128,-190.117676,-600.463745,1346.280762,0.005576,-0.004112,0.428389,18.535536,-543.424561,1377.821655,0.088032,-0.206266,1.861016,103.369759,-33.426411,1550.171753
15,0,-0.044643,-0.032821,0.128447,-65.990784,-513.356750,1149.919189,0.316412,-0.123072,0.144218,-190.239349,-600.558411,1346.360229,0.008170,-0.006358,0.430252,18.177742,-543.367981,1378.256470,0.074617,-0.188102,1.857693,103.765396,-29.614050,1549.967285
16,0,-0.046803,-0.023913,0.134393,-65.592278,-513.258606,1149.668335,0.317599,-0.123016,0.147232,-190.345627,-600.638428,1346.411499,0.007166,-0.006660,0.430513,17.996025,-543.342529,1378.440796,0.062626,-0.172290,1.862105,104.161148,-26.281565,1549.816284
17,0,-0.042720,-0.025224,0.119233,-65.471901,-513.244202,1149.756470,0.315905,-0.125316,0.150727,-190.500473,-600.663513,1346.467773,0.006944,-0.007278,0.430600,17.807468,-543.291443,1378.603027,0.054491,-0.162610,1.849837,104.625961,-23.481728,1549.775879
18,0,-0.043844,-0.026656,0.117879,-65.328346,-513.164734,1149.765747,0.316301,-0.125960,0.153058,-190.619370,-600.701599,1346.495850,0.007562,-0.008452,0.431205,17.613810,-543.228516,1378.765503,0.045747,-0.145970,1.846102,104.893761,-21.265228,1549.838379
19,0,-0.038926,-0.033965,0.139236,-64.992508,-513.218933,1149.474487,0.333646,-0.136586,0.190149,-190.471893,-600.773804,1346.284424,0.007577,-0.009811,0.431518,17.441843,-543.161011,1378.898682,0.036411,-0.146712,1.841306,105.259430,-19.317858,1550.358887
20,0,-0.039875,-0.034144,0.143831,-64.926079,-513.143433,1149.543579,0.327533,-0.141469,0.184565,-190.494293,-600.821167,1346.216187,0.008489,-0.011214,0.432392,17.274561,-543.059937,1379.050659,0.028410,-0.139141,1.837345,105.596107,-17.991524,1550.930664
21,0,-0.040762,-0.034557,0.147491,-64.847061,-513.060059,1149.552246,0.327206,-0.141556,0.185529,-190.579147,-600.787964,1346.218628,0.015226,-0.014304,0.436675,17.463413,-543.085266,1378.986816,0.024774,-0.138199,1.830942,106.042099,-17.085789,1551.711304
22,0,-0.042190,-0.034698,0.147995,-64.791946,-512.964417,1149.521851,0.332373,-0.138643,0.185526,-190.641068,-600.793213,1346.248779,0.012095,-0.013828,0.433067,17.010660,-542.861877,1379.326538,0.020417,-0.135891,1.823747,106.541222,-16.645330,1552.577026
23,0,-0.043396,-0.035277,0.147868,-64.725540,-512.870728,1149.447876,0.331258,-0.139321,0.187048,-190.682358,-600.709290,1346.249878,-0.024970,-0.007045,0.437660,17.155067,-543.433044,1379.069336,0.021472,-0.133402,1.818650,107.100639,-16.521420,1553.498535
24,0,-0.044723,-0.036227,0.148176,-64.668022,-512.761536,1149.399292,0.325098,-0.142793,0.189190,-190.728928,-600.521545,1346.259644,-0.044785,0.000428,0.432892,17.138674,-543.626221,1379.138916,0.023846,-0.134638,1.816756,107.716858,-16.581141,1554.518433
25,0,-0.045724,-0.037285,0.148563,-64.592690,-512.648743,1149.344604,0.323100,-0.141924,0.189451,-190.732483,-600.349976,1346.310059,-0.045766,0.026320,0.406845,16.693266,-543.303650,1379.391602,0.029956,-0.132713,1.813990,108.321823,-16.997803,1555.473511
26,0,-0.046173,-0.037515,0.147731,-64.507912,-512.551636,1149.286133,0.316948,-0.131040,0.156756,-191.073425,-599.960449,1346.546509,-0.043063,0.026438,0.405992,16.732084,-543.315247,1379.530762,0.038000,-0.129572,1.816022,108.909050,-17.621040,1556.512817
27,0,-0.046776,-0.038171,0.146850,-64.389389,-512.464294,1149.224487,0.318515,-0.131029,0.155096,-191.018341,-599.651733,1346.566406,-0.041084,0.027375,0.404425,16.834108,-543.375671,1379.651367,0.046789,-0.126031,1.815329,109.544357,-18.581657,1557.439941
28,0,-0.046387,-0.038805,0.146734,-64.257622,-512.390137,1149.175781,0.319333,-0.131702,0.150780,-190.950119,-599.297852,1346.611450,-0.040959,0.028624,0.402235,17.018534,-543.468933,1379.769531,0.059393,-0.081281,1.850843,109.547523,-19.798176,1557.984009
29,0,-0.046409,-0.038693,0.144345,-64.110313,-512.338867,1149.133545,0.319259,-0.131566,0.146262,-190.874435,-598.920349,1346.650757,-0.041908,0.027892,0.399345,17.423429,-543.626465,1379.723389,0.064129,-0.085225,1.849837,110.085373,-21.338398,1559.019409
