Objects
100
,,Global Angle belly:belly,,,,,,Global Angle left_chest:left_chest,,,,,,Global Angle right_chest:right_chest,,,,,,Global Angle right_hand:right_hand,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm
1,0,-0.464960,-0.117504,0.086814,-32.344288,157.962387,948.345703,0.086212,-0.055013,-0.069400,-149.694763,127.069626,1207.670654,-0.307474,0.208465,0.120964,62.560520,148.203354,1215.375122,0.218272,-0.916030,2.693012,108.294403,226.434906,1378.937622
2,0,-0.465701,-0.118057,0.089051,-32.549286,157.863495,948.349915,0.088609,-0.053504,-0.064872,-149.810318,126.778915,1207.767822,-0.309206,0.208630,0.121627,62.389000,148.267670,1215.456421,0.223787,-0.905215,2.692152,109.030594,230.652908,1379.260742
3,0,-0.466308,-0.117336,0.090116,-32.788216,157.756912,948.367432,0.083775,-0.052828,-0.062054,-149.924301,126.520721,1207.833008,-0.310295,0.209143,0.121973,62.216335,148.342209,1215.551147,0.222455,-0.892605,2.694310,109.845680,235.202606,1379.586792
4,0,-0.466415,-0.115782,0.091514,-33.035923,157.651794,948.395386,0.081728,-0.078373,-0.045463,-150.576599,126.349274,1208.438843,-0.311272,0.211327,0.121967,62.026592,148.432770,1215.648315,0.232514,-0.869412,2.691583,110.732597,240.175446,1380.034058
5,0,-0.465554,-0.114584,0.094468,-33.265888,157.553101,948.438599,0.078839,-0.080736,-0.044382,-150.704498,125.969246,1208.511230,-0.311591,0.212685,0.121827,61.862167,148.482941,1215.714966,0.238564,-0.855941,2.695896,111.609688,245.160629,1380.344727
6,0,-0.464968,-0.114347,0.096366,-33.486500,157.453186,948.484802,0.079536,-0.079610,-0.044625,-150.851791,125.594955,1208.620972,-0.310102,0.214349,0.120734,61.695965,148.568390,1215.814453,0.237066,-0.843512,2.698758,112.543686,250.528336,1380.665771
7,0,-0.464028,-0.113605,0.097608,-33.672695,157.364105,948.533936,0.082594,-0.078957,-0.043302,-151.008255,125.212654,1208.741455,-0.308870,0.215618,0.120598,61.566292,148.570557,1215.878662,0.240438,-0.834208,2.693376,113.497726,256.241455,1380.937500
8,0,-0.462873,-0.113331,0.099069,-33.850025,157.288177,948.589722,0.093612,-0.051521,-0.058737,-150.700790,124.592468,1208.408203,-0.306762,0.216880,0.120878,61.390942,148.619476,1215.982666,0.229625,-0.823943,2.689553,114.423439,262.240265,1381.092163
9,0,-0.461591,-0.111966,0.100103,-34.020950,157.193817,948.630615,0.089547,-0.054146,-0.055922,-150.758469,124.190926,1208.444092,-0.305476,0.217647,0.121794,61.247066,148.635071,1216.097656,0.229520,-0.811738,2.684698,115.532501,268.549316,1381.333252
10,0,-0.459704,-0.112527,0.101996,-34.185375,157.117340,948.680603,0.088465,-0.054250,-0.054693,-150.867737,123.824959,1208.527832,-0.115307,0.045512,0.216402,63.462021,147.443909,1213.237793,0.228257,-0.791251,2.684146,116.590256,275.030762,1381.447876
11,0,-0.458082,-0.112810,0.102413,-34.318951,157.029053,948.703308,0.089818,-0.053688,-0.051447,-150.943176,123.442039,1208.598999,-0.299034,0.167728,0.178106,62.221420,145.496414,1213.300049,0.227915,-0.773644,2.679656,117.796814,281.722137,1381.581787
12,0,-0.457040,-0.113025,0.101960,-34.441109,156.950623,948.740112,0.091302,-0.054082,-0.048636,-151.024124,123.031471,1208.647705,-0.279366,0.162690,0.181989,62.129017,145.549194,1213.568726,0.222138,-0.747050,2.686577,118.855965,288.516937,1381.463867
13,0,-0.455878,-0.113377,0.101802,-34.513397,156.859421,948.757874,0.091678,-0.054313,-0.048422,-151.087860,122.661049,1208.683472,-0.279118,0.162758,0.183093,61.965401,145.426682,1213.524658,0.231963,-0.737487,2.672823,120.116364,295.500732,1381.587891
14,0,-0.454934,-0.113812,0.102351,-34.585094,156.792862,948.806396,0.105821,-0.049172,-0.037081,-150.990723,122.515968,1208.463989,-0.280052,0.166808,0.185570,61.842190,145.315460,1213.461548,0.221462,-0.711762,2.679147,121.193245,302.515350,1381.403076
15,0,-0.454124,-0.113834,0.102320,-34.627956,156.704361,948.850037,0.093479,-0.051891,-0.044001,-151.276505,121.893562,1208.834229,-0.280411,0.172195,0.188417,61.699440,145.178879,1213.304443,0.224462,-0.700257,2.668216,122.353851,309.941559,1381.222900
16,0,-0.452891,-0.113398,0.102112,-34.654503,156.640686,948.911377,0.092701,-0.051161,-0.041644,-151.332306,121.507484,1208.898315,-0.281737,0.170696,0.190029,61.717804,145.081131,1213.462891,0.226207,-0.673552,2.655520,123.469078,317.484741,1381.094604
17,0,-0.451396,-0.113484,0.101601,-34.661961,156.559921,948.969849,0.091313,-0.052335,-0.040097,-151.381454,121.116432,1208.978516,-0.282028,0.170465,0.189480,61.584122,144.921616,1213.423950,0.216175,-0.671373,2.645175,124.773834,324.916077,1380.842651
18,0,-0.451961,-0.111784,0.092894,-34.654301,156.521225,949.031738,0.092465,-0.052508,-0.039663,-151.428467,120.754837,1209.051392,-0.279445,0.183003,0.194869,61.686520,144.790497,1213.555908,0.206272,-0.656957,2.637124,125.983757,332.452759,1380.508057
19,0,-0.464581,-0.106082,0.057599,-34.596291,156.913803,949.119324,0.095552,-0.051669,-0.039012,-151.443680,120.426155,1209.129761,-0.290546,0.190390,0.190308,61.605743,144.623184,1213.858643,0.202488,-0.639144,2.620535,127.233940,340.392059,1379.912842
20,0,-0.446899,-0.120760,0.112135,-34.830868,156.501495,949.412231,0.097744,-0.050883,-0.037640,-151.453934,120.103676,1209.227783,-0.289871,0.189645,0.192456,61.571552,144.411087,1213.869019,0.187054,-0.624046,2.620868,128.849548,348.489685,1379.338867
21,0,-0.446056,-0.120365,0.110287,-34.797806,156.433136,949.481812,0.097934,-0.049882,-0.036840,-151.437347,119.769791,1209.320801,-0.288947,0.189093,0.193998,61.558273,144.188141,1213.901001,0.183523,-0.599185,2.616951,130.370163,356.889404,1378.526001
22,0,-0.444896,-0.119770,0.109999,-34.768784,156.340790,949.525146,0.098636,-0.048412,-0.034663,-151.418228,119.449898,1209.420776,-0.286324,0.189606,0.193511,61.664444,143.927353,1213.984253,0.177922,-0.563843,2.617054,131.975540,365.444305,1377.529907
23,0,-0.435709,-0.127289,0.114373,-34.605286,156.229736,949.374207,0.099819,-0.047797,-0.032077,-151.386078,119.135994,1209.504272,-0.287163,0.191686,0.196057,61.646202,143.708389,1213.929565,0.175865,-0.539391,2.610882,133.920456,374.375458,1376.446167
24,0,-0.418842,-0.130880,0.114473,-34.502598,156.382126,949.375122,0.099861,-0.047934,-0.031274,-151.320053,118.815483,1209.572388,-0.287631,0.193814,0.197899,61.647861,143.467712,1213.894165,0.170639,-0.507234,2.609394,135.958099,383.286255,1375.212158
25,0,-0.441973,-0.118364,0.104671,-34.634026,156.142136,949.723816,0.099297,-0.048347,-0.033834,-151.264908,118.524490,1209.638916,-0.288311,0.195831,0.197919,61.663231,143.246628,1213.891602,0.166004,-0.455732,2.615647,138.125488,391.974670,1373.735107
26,0,-0.441770,-0.118232,0.104210,-34.582115,156.056122,949.772949,0.099690,-0.049418,-0.033583,-151.209274,118.214287,1209.713135,-0.290392,0.199208,0.197683,61.666946,143.007217,1213.809937,0.157549,-0.427749,2.602994,140.456100,400.962585,1371.948608
27,0,-0.442039,-0.117732,0.102929,-34.542713,155.994507,949.856750,0.101412,-0.049336,-0.031765,-151.175476,117.921173,1209.825684,-0.284035,0.195040,0.200209,61.675552,142.666016,1213.891113,0.146111,-0.391947,2.599852,142.711014,410.012604,1370.500244
28,0,-0.441829,-0.117264,0.101252,-34.482018,155.907272,949.911743,0.103911,-0.048899,-0.030332,-151.127365,117.637970,1209.929077,-0.289492,0.192885,0.192560,61.381939,142.381317,1213.636841,0.132824,-0.369745,2.588573,145.019882,418.749207,1368.796875
29,0,-0.441544,-0.117033,0.101338,-34.421440,155.840973,949.982666,0.107228,-0.047974,-0.025869,-151.070892,117.324013,1210.005005,-0.296585,0.198860,0.195098,61.545921,142.171219,1213.701294,0.119747,-0.355116,2.570369,147.653976,427.511322,1366.946411
30,0,-0.440310,-0.116876,0.102078,-34.385017,155.765320,950.056885,0.107683,-0.034174,-0.033186,-150.792099,116.940399,1209.830811,-0.296863,0.198187,0.199674,61.749508,141.977966,1213.731567,0.101139,-0.335258,2.552459,150.354279,436.236145,1364.896484
