Objects
100
,,Global Angle belly:belly,,,,,,Global Angle left_chest:left_chest,,,,,,Global Angle right_chest:right_chest,,,,,,Global Angle right_hand:right_hand,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm
1,0,1.444225,2.377436,-0.115954,-7.031093,277.959625,940.480103,0.060804,-0.051111,-0.076035,-132.127945,253.964508,1207.378906,,,,,,,0.457152,-0.633283,2.848271,128.241623,327.995911,1372.896362
2,0,1.327443,2.462835,-0.088568,-6.378513,278.280609,940.358154,0.060676,-0.051082,-0.076734,-132.139801,254.008530,1207.381958,,,,,,,0.457928,-0.633570,2.848130,128.261658,328.001740,1372.899536
3,0,1.114821,2.583097,-0.042052,-5.164855,278.832855,940.183105,0.060456,-0.050882,-0.076736,-132.144684,254.057022,1207.388550,,,,,,,0.450296,-0.633358,2.858591,128.402115,328.086578,1372.927368
4,0,1.083534,2.637612,-0.063419,-5.888731,279.385529,940.925415,0.060186,-0.051357,-0.076503,-132.142105,254.091080,1207.378540,,,,,,,0.459389,-0.633696,2.848256,128.315628,328.054382,1372.918945
5,0,1.082674,2.637972,-0.063912,-5.853221,279.452637,940.902771,0.059914,-0.051705,-0.076763,-132.126190,254.131729,1207.378906,,,,,,,0.457684,-0.631808,2.846699,128.417374,328.093811,1372.887817
6,0,1.080327,2.638922,-0.063904,-5.827776,279.519745,940.895081,0.059289,-0.052576,-0.076846,-132.101608,254.170029,1207.368652,,,,,,,0.460506,-0.633994,2.848031,128.384842,328.162292,1372.947510
7,0,1.079020,2.639277,-0.063693,-5.791914,279.589447,940.868469,0.059459,-0.052676,-0.077309,-132.096725,254.214142,1207.374756,-0.303380,0.236226,0.091488,79.616982,272.881134,1212.003540,0.453272,-0.633481,2.857722,128.521225,328.306091,1372.971069
8,0,1.077724,2.640009,-0.063820,-5.774401,279.660858,940.873657,0.058570,-0.053049,-0.076884,-132.075485,254.256165,1207.376221,-0.300861,0.235761,0.091256,79.637283,272.925140,1212.028320,0.460299,-0.633785,2.848719,128.435226,328.356567,1372.951172
9,0,1.078168,2.640033,-0.063658,-5.780792,279.703949,940.870850,0.059008,-0.052706,-0.077114,-132.070908,254.306885,1207.395020,-0.299747,0.236398,0.091017,79.651375,272.956757,1212.054443,0.460665,-0.633435,2.848793,128.463348,328.495819,1372.948242
