x,y,z
-22.61649198596197,-21.003241709012627,-37.23491537269285
-20.931477189985515,-19.940415312838923,-27.690816320305203
-19.10889671895427,-18.538289672752626,-18.380714889687397
-17.30855461515472,-16.872111936180318,-9.257869160489577
-15.163985275808017,-15.202435814298497,-0.6207142011709266
-12.928223989132334,-13.904558201777036,8.869257757383764
-10.639612537705489,-12.169511379548112,17.531546899434602
-8.332918875894961,-10.519425379841095,26.488486968531447
-6.108922545800937,-8.827633579629719,35.770144372195205
-3.86488409755637,-6.741099423642254,44.821240457257204
-1.4781172929256456,-4.65925578800875,53.77606259222307
1.3475257344785803,-2.941357574633912,62.40260756032069
4.03423858976447,-0.7880453186494378,70.52165265525093
6.912960664013212,0.933280899231022,78.37086962624744
10.218725825729962,2.6089731060569648,86.59579795948616
13.205608790903796,4.545149313561751,94.6188042184773
16.05740100135793,6.87309703865435,102.35013741399325
19.054976530207057,9.09449371422079,110.31241314523527
22.46982811390555,11.437076324863028,117.83232136655795
25.454943590911512,14.066871790677624,125.27268667584246
28.8644927918387,16.313577458496866,132.10847432852393
32.45913967761527,18.40963520881928,138.87724660138736
35.75128019695512,20.571546205770346,145.3113780264996
39.199205966115784,23.118733690599583,151.50331040022957
42.36906141733476,25.34981031887537,157.4607526310566
45.78150053546452,27.917955898890796,163.33800325036498
