Objects
100
,,Global Angle belly:belly,,,,,,Global Angle belly_mc:belly_mc,,,,,,Global Angle left_chest:left_chest,,,,,,Global Angle left_chest_mc:left_chest_mc,,,,,,Global Angle right_chest:right_chest,,,,,,Global Angle right_chest_mc:right_chest_mc,,,,,,Global Angle right_hand:right_hand,,,,,,Global Angle right_hand_mc:right_hand_mc,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm
194,0,-0.133086,0.103309,-1.485273,-1140.435303,-66.951347,1136.396606,0.005757,0.061583,1.398561,416.301453,-197.608139,1132.435425,0.138315,-0.269609,-1.535238,-1197.875244,45.528366,1338.989258,0.029090,0.008003,1.541918,464.107208,-306.661926,1384.622803,0.006374,0.282909,-1.301539,-1157.119873,-170.364868,1352.535156,0.092167,0.088281,1.533230,481.732239,-120.206619,1393.818115,-0.078027,-0.174511,0.422459,-723.147522,-184.628571,1516.690430,-0.245087,1.521558,2.766214,166.290146,-46.782471,1494.949829
195,0,-0.119973,0.075506,-1.431684,-1141.216309,-66.962494,1136.608765,0.006974,0.062776,1.396875,416.543213,-197.481415,1132.496460,0.137568,-0.274790,-1.520786,-1199.247192,45.903320,1338.977783,0.000781,-0.034424,1.506855,465.668549,-307.153564,1383.704834,0.001612,0.272228,-1.291551,-1157.303223,-169.651535,1353.401245,0.094816,0.088990,1.530517,482.264526,-120.303154,1394.174072,-0.066467,-0.152784,0.397802,-708.153503,-183.521362,1514.427368,-0.301458,1.519052,2.753244,153.975540,-47.617489,1495.072510
196,0,-0.116993,0.075239,-1.461292,-1141.373169,-66.872040,1136.872559,0.009231,0.056550,1.398625,416.658691,-197.500122,1132.695190,0.139945,-0.281114,-1.513282,-1200.639771,46.305370,1338.962280,0.001112,-0.031225,1.521420,466.000824,-307.141327,1383.745483,0.006776,0.229255,-1.259930,-1156.748779,-168.871613,1354.193848,0.118599,0.091525,1.542244,482.788483,-120.243202,1394.296509,-0.065775,-0.118012,0.381181,-694.908630,-182.658569,1512.763184,-0.287278,1.490746,2.739383,142.509155,-48.364277,1495.585205
197,0,-0.115810,0.069912,-1.432466,-1141.673950,-67.004745,1136.870483,0.008628,0.059239,1.395798,416.808228,-197.476898,1132.807861,0.137359,-0.280815,-1.503442,-1201.964111,46.624813,1338.903687,0.001722,-0.031476,1.521592,466.363220,-307.103943,1383.875977,0.019394,0.207661,-1.254460,-1156.548096,-168.170609,1355.166138,0.088140,0.084399,1.523152,483.502441,-120.360779,1394.460205,-0.076684,-0.081939,0.361963,-683.078796,-182.703873,1509.289795,-0.299254,1.442511,2.743396,131.357132,-49.733871,1496.644775
198,0,-0.097670,0.076913,-1.433311,-1142.008179,-67.272453,1137.067627,0.012018,0.061857,1.395972,416.961456,-197.466980,1132.922607,0.137146,-0.286277,-1.497533,-1203.205688,46.986305,1338.741089,-0.003967,-0.041722,1.491023,467.085388,-306.895905,1383.861328,0.012797,0.205806,-1.239385,-1155.970703,-167.221649,1356.209717,0.098813,0.077464,1.532786,483.881439,-120.403366,1394.715820,-0.064805,-0.050361,0.355078,-671.994385,-182.124588,1506.606689,-0.295712,1.387638,2.738449,120.531143,-51.033310,1497.592773
199,0,-0.098678,0.067019,-1.442905,-1142.261841,-67.140778,1137.359375,0.042764,0.081796,1.403437,416.709045,-197.325897,1133.414795,0.134240,-0.289827,-1.492830,-1204.394775,47.426167,1338.664307,0.023028,-0.005837,1.532259,466.340393,-306.670654,1384.900146,-0.015502,0.196011,-1.220692,-1155.617676,-166.187408,1356.705566,0.142458,0.102139,1.557302,484.300629,-120.348839,1394.548706,-0.063187,-0.023158,0.330561,-662.718140,-182.282013,1503.307007,-0.249086,1.360985,2.690366,108.952843,-52.197536,1498.660767
200,0,-0.096919,0.076802,-1.431157,-1142.298584,-67.106339,1137.527344,0.042521,0.082408,1.403013,416.870575,-197.296814,1133.465454,0.137008,-0.292938,-1.483078,-1205.545288,47.833630,1338.496338,0.027776,-0.008816,1.539769,466.785828,-306.686127,1384.913940,-0.004638,0.183857,-1.238238,-1156.100464,-165.251785,1356.903198,0.137208,0.099474,1.555014,484.654236,-120.499161,1394.704956,-0.055471,0.002595,0.330809,-654.539124,-182.233749,1499.962036,-0.287321,1.301232,2.697225,98.578163,-52.912476,1499.003052
201,0,-0.098235,0.075661,-1.433252,-1142.440918,-67.261940,1137.460449,0.027753,0.071661,1.398999,417.210144,-197.219009,1133.319458,0.131462,-0.296098,-1.475743,-1206.581177,48.217678,1338.342041,0.024766,-0.003525,1.536278,467.025299,-306.935577,1384.954834,0.027855,0.169553,-1.230385,-1156.526733,-165.153915,1356.777588,0.114751,0.094756,1.539769,484.941223,-120.790344,1395.228149,-0.066051,0.018912,0.317706,-648.015991,-182.612579,1496.794067,-0.306424,1.269204,2.691462,88.343216,-53.626030,1498.607422
202,0,-0.098246,0.076329,-1.434510,-1142.603394,-67.227837,1137.583008,0.027367,0.071288,1.399129,417.349487,-197.189499,1133.360229,0.130112,-0.298630,-1.472192,-1207.576294,48.689625,1338.132080,0.010196,-0.036994,1.519075,468.269104,-307.330017,1384.397583,0.017924,0.197477,-1.233999,-1155.745361,-164.298264,1357.815308,0.123710,0.109034,1.538881,485.067627,-121.065804,1395.627808,-0.061004,0.035498,0.312939,-642.673401,-183.170395,1493.801025,-0.327955,1.264240,2.675817,78.664764,-54.120743,1497.440430
203,0,-0.091256,0.064567,-1.407483,-1143.098389,-67.318947,1137.480225,0.026148,0.070391,1.398465,417.455780,-197.151993,1133.410034,0.129084,-0.300506,-1.466381,-1208.426025,49.074100,1337.946777,0.005954,-0.038074,1.516546,468.643433,-307.456757,1384.555908,0.015851,0.197468,-1.227368,-1155.328979,-163.452545,1358.329468,0.142103,0.086115,1.554690,485.699982,-120.908844,1395.327271,-0.059063,0.053605,0.303180,-638.706909,-183.805984,1491.294556,-0.327906,1.249284,2.672178,69.019630,-54.313984,1496.173218
204,0,-0.087875,0.065904,-1.407362,-1143.451660,-67.315514,1137.393799,0.024752,0.069902,1.396869,417.543457,-197.106033,1133.477539,0.128604,-0.304643,-1.460265,-1209.193481,49.408024,1337.647705,0.006451,-0.036346,1.518514,468.964142,-307.568481,1384.673340,0.015581,0.199203,-1.222930,-1155.090332,-162.769562,1358.634155,0.144207,0.079152,1.557679,485.843048,-121.099358,1395.529175,-0.053538,0.065774,0.297746,-635.879700,-184.627975,1489.071167,-0.338617,1.234658,2.665075,59.891251,-54.543575,1494.359741
205,0,-0.088025,0.062082,-1.410105,-1143.535156,-67.141502,1137.450928,0.023913,0.069146,1.395040,417.619385,-197.057526,1133.531738,0.127695,-0.304392,-1.457812,-1209.824951,49.717201,1337.406616,0.008984,-0.033534,1.519121,469.225464,-307.681793,1384.788818,0.017446,0.167799,-1.207953,-1155.406982,-162.214874,1358.349731,0.119880,0.093223,1.541831,486.320648,-121.219154,1395.266357,-0.048288,0.071909,0.293937,-634.292786,-185.439102,1487.365234,-0.359247,1.223108,2.655648,50.982574,-54.559143,1492.719971
206,0,-0.094254,0.060013,-1.388639,-1143.371460,-67.170448,1137.555908,0.023788,0.069291,1.393466,417.679382,-197.018448,1133.587280,0.125133,-0.303821,-1.454052,-1210.331055,49.962406,1337.149902,0.015482,-0.028318,1.515627,469.245880,-307.670898,1385.096680,0.015282,0.165548,-1.205381,-1155.186279,-161.757202,1358.548462,0.120498,0.102970,1.540179,486.339996,-121.458611,1395.403809,-0.041091,0.072052,0.292816,-633.894287,-186.115143,1486.208862,-0.381087,1.196790,2.648897,42.703175,-54.523209,1491.050903
207,0,-0.090820,0.064109,-1.395889,-1143.573853,-67.107346,1137.353516,0.022814,0.068687,1.391698,417.716827,-196.963043,1133.629639,0.124250,-0.303798,-1.452944,-1210.688354,50.176861,1336.905884,0.014693,-0.020153,1.515816,469.413086,-308.035583,1385.058228,0.012145,0.164009,-1.205180,-1155.123901,-161.485611,1358.589233,0.121560,0.093309,1.539412,486.461853,-121.665024,1395.421631,-0.044282,0.078148,0.292986,-634.674622,-186.597061,1485.440186,-0.404684,1.187513,2.641392,35.064472,-54.052341,1489.300537
208,0,-0.099502,0.058601,-1.388364,-1143.406860,-67.017143,1137.423950,0.022822,0.068146,1.390503,417.720917,-196.913940,1133.672607,0.124706,-0.304860,-1.452074,-1210.859131,50.307228,1336.648315,0.008639,-0.034462,1.528005,470.247681,-308.356720,1384.968018,0.009975,0.159737,-1.203287,-1155.155273,-161.406937,1358.479492,0.123906,0.095597,1.539664,486.495331,-122.004089,1395.597900,-0.043771,0.070064,0.292306,-636.440491,-186.924194,1485.328247,-0.448463,1.138181,2.642074,28.117414,-54.005623,1486.894897
209,0,-0.109999,0.068876,-1.413673,-1143.093140,-66.861633,1137.637451,0.022425,0.068161,1.389034,417.696045,-196.874557,1133.728027,0.125542,-0.305853,-1.451916,-1210.877930,50.358765,1336.405151,0.008954,-0.034809,1.530943,470.584869,-308.672455,1385.042603,0.009677,0.159091,-1.203958,-1155.130249,-161.384552,1358.312012,0.131963,0.090927,1.543552,486.522430,-122.301712,1395.488281,-0.040239,0.059589,0.295494,-639.396057,-187.040787,1485.617554,-0.459494,1.111850,2.621267,21.968872,-52.928078,1484.089233
210,0,-0.106262,0.071753,-1.419385,-1143.067993,-66.951241,1137.512573,0.022499,0.067951,1.388453,417.642883,-196.833237,1133.769653,0.124829,-0.306439,-1.452476,-1210.732056,50.312416,1336.158447,0.008909,-0.034095,1.531851,470.893066,-309.024261,1385.098877,0.011404,0.160202,-1.205229,-1155.080811,-161.448425,1358.082764,0.127780,0.090581,1.542499,486.431030,-122.737381,1395.578979,-0.036784,0.046017,0.299300,-643.167786,-187.084152,1486.315308,-0.474693,1.108994,2.593251,16.960791,-51.609722,1481.211548
211,0,-0.107585,0.068575,-1.421941,-1143.043213,-66.943321,1137.453369,0.021745,0.067536,1.387152,417.553925,-196.820572,1133.808594,0.124098,-0.304910,-1.453598,-1210.468018,50.211594,1335.973389,0.012008,-0.031883,1.543042,471.239655,-309.442841,1385.159302,0.014332,0.157326,-1.206918,-1155.132813,-161.679550,1357.751221,0.176496,0.104271,1.570585,486.197784,-123.092628,1395.718262,-0.017454,0.028239,0.309461,-647.767212,-186.748871,1487.025391,-0.494538,1.121501,2.564479,13.009535,-50.128609,1478.561523
212,0,-0.101575,0.076451,-1.416523,-1142.969360,-67.237137,1137.093140,0.022638,0.067365,1.386827,417.432129,-196.842560,1133.843872,0.123767,-0.302279,-1.456034,-1210.044556,50.032745,1335.803711,0.026924,-0.013217,1.541185,470.815613,-309.699188,1385.502563,0.014535,0.158327,-1.209376,-1155.211182,-162.057648,1357.270142,0.140028,0.095513,1.552169,486.105377,-123.599495,1395.823975,-0.014451,0.012425,0.319039,-653.264648,-186.767700,1488.126221,-0.493729,1.087891,2.546552,9.998739,-49.134735,1475.835693
213,0,-0.099118,0.076753,-1.414080,-1142.864136,-67.357018,1136.883789,0.023833,0.068227,1.386406,417.255280,-196.920715,1133.867676,0.123659,-0.299024,-1.458581,-1209.473999,49.804539,1335.627563,-0.000902,-0.039805,1.527602,472.014801,-310.195038,1385.052612,0.014852,0.162236,-1.208330,-1154.605469,-162.219849,1357.709961,0.130035,0.095160,1.553281,485.651520,-123.887810,1395.806763,-0.012949,-0.009401,0.332263,-659.516846,-187.063019,1489.279907,-0.499569,1.074266,2.530571,7.745981,-48.239872,1473.951782
214,0,-0.107757,0.066246,-1.420134,-1142.850342,-67.378075,1137.002563,0.024745,0.068517,1.386656,417.066315,-197.047699,1133.875122,0.121915,-0.295939,-1.462068,-1208.776733,49.527050,1335.522339,-0.010231,-0.048549,1.512475,472.590454,-310.875702,1384.818481,0.016292,0.160402,-1.212362,-1154.805176,-162.884125,1356.950439,0.164810,0.102056,1.572495,485.270203,-124.483978,1396.127563,-0.014484,-0.029317,0.341455,-666.740234,-187.292236,1490.753540,-0.512427,1.083206,2.520226,6.354640,-47.497635,1472.859741
215,0,-0.099899,0.077057,-1.418918,-1142.742920,-67.761978,1136.693115,0.026243,0.069506,1.387272,416.846924,-197.230881,1133.858398,0.122711,-0.297082,-1.468209,-1207.988403,49.167213,1335.415283,-0.001727,-0.044933,1.522369,472.646576,-311.330231,1385.092773,0.024500,0.157091,-1.225871,-1155.322021,-163.636475,1356.096313,0.143855,0.096956,1.564524,484.806305,-124.947235,1396.196777,-0.019801,-0.056210,0.357300,-674.964905,-187.424469,1492.404419,-0.512359,1.079019,2.517589,5.713036,-47.106487,1472.421997
216,0,-0.107454,0.065211,-1.423594,-1142.655640,-67.729195,1136.834961,0.027905,0.069367,1.388551,416.621582,-197.460510,1133.847290,0.123733,-0.301967,-1.474038,-1207.103271,48.677494,1335.281006,0.002587,-0.043939,1.527925,472.767181,-311.789886,1385.111938,0.012513,0.166500,-1.220725,-1155.275635,-164.520691,1355.669556,0.134852,0.096214,1.563304,484.375702,-125.304359,1396.239136,-0.007261,-0.065001,0.383876,-684.014893,-187.492355,1493.745117,-0.511217,1.080744,2.520495,5.815765,-46.986179,1472.651489
217,0,-0.120046,0.081921,-1.405321,-1142.228149,-68.103188,1136.474365,0.028777,0.068712,1.391260,416.423645,-197.752594,1133.825195,0.122871,-0.296552,-1.479962,-1206.024414,48.140717,1335.278809,0.005000,-0.043166,1.530697,472.836151,-312.162598,1385.100220,0.009130,0.177683,-1.232072,-1155.657959,-165.542526,1354.799927,0.164944,0.105254,1.580637,483.906311,-125.761154,1396.510010,-0.029384,-0.139470,0.347719,-693.785767,-188.204819,1495.222168,-0.507541,1.084991,2.528487,6.679368,-47.084682,1473.451050
218,0,-0.121328,0.082936,-1.409513,-1142.153809,-68.540680,1136.113647,0.029851,0.068044,1.394310,416.227661,-198.056305,1133.809204,0.121094,-0.289735,-1.486317,-1205.009399,47.595474,1335.291748,0.003548,-0.039888,1.541875,472.785248,-312.468597,1384.942871,0.009718,0.157427,-1.228558,-1155.874390,-166.277100,1353.911255,0.153749,0.101797,1.580293,483.411804,-125.958145,1396.441162,-0.033606,-0.166737,0.357469,-704.053894,-189.188309,1496.780273,-0.500579,1.093875,2.539357,8.316517,-47.364674,1474.740601
219,0,-0.134255,0.088436,-1.395724,-1141.866943,-68.668053,1136.060669,0.031271,0.068508,1.397870,416.040466,-198.403900,1133.765869,0.119918,-0.283653,-1.491653,-1203.781860,46.952564,1335.314453,0.005272,-0.043466,1.534490,472.856293,-312.706238,1384.932983,0.009628,0.167341,-1.233697,-1155.912354,-167.296417,1353.254639,0.138752,0.096412,1.575575,482.695099,-126.374023,1396.735474,-0.033278,-0.197044,0.366116,-714.791321,-190.467148,1498.014771,-0.501727,1.120590,2.548622,10.752155,-47.635326,1476.397583
220,0,-0.125824,0.112912,-1.480707,-1141.522339,-69.056465,1135.790405,0.032046,0.069709,1.401073,415.840668,-198.744553,1133.706421,0.121006,-0.276940,-1.500008,-1202.492676,46.187782,1335.370361,-0.004277,-0.042398,1.530903,473.050049,-312.731323,1384.294067,0.012659,0.194450,-1.251005,-1155.927612,-168.523804,1352.786987,0.113226,0.090553,1.566608,482.175262,-126.464027,1396.658203,-0.033143,-0.200129,0.393325,-725.860718,-191.688446,1498.769287,-0.498545,1.128114,2.566138,14.101604,-48.242641,1478.235352
221,0,-0.134138,0.103304,-1.500120,-1141.393188,-69.120461,1135.892700,0.032954,0.070811,1.404726,415.635101,-199.108658,1133.625732,0.121070,-0.276350,-1.507359,-1201.154663,45.482281,1335.440308,-0.007941,-0.043372,1.528681,472.882690,-312.862610,1384.179077,0.011642,0.203029,-1.259098,-1156.009155,-169.529297,1352.257690,0.118320,0.095451,1.568561,481.878693,-126.457367,1396.589233,-0.026098,-0.204637,0.451490,-737.104248,-194.357300,1500.419067,-0.475661,1.141947,2.580975,17.943491,-48.840740,1480.492188
222,0,-0.132538,0.105119,-1.502392,-1141.221436,-69.523987,1135.730225,0.033094,0.070384,1.408432,415.396362,-199.477524,1133.544800,0.122710,-0.271594,-1.517956,-1199.744751,44.663021,1335.577393,-0.009078,-0.044514,1.528684,472.688171,-312.916809,1384.021118,0.025067,0.197308,-1.271839,-1156.312012,-170.679840,1351.554810,0.119047,0.095871,1.570612,481.339325,-126.300751,1396.364868,-0.027492,-0.230549,0.468969,-748.884949,-196.226303,1501.064697,-0.465816,1.157749,2.597809,22.980362,-49.475903,1482.650513
223,0,-0.134624,0.105449,-1.498487,-1141.005493,-69.930031,1135.582397,0.033083,0.070488,1.412627,415.129517,-199.872757,1133.474609,0.129144,-0.264135,-1.534308,-1198.303589,43.724457,1335.696777,-0.009919,-0.045880,1.527710,472.454773,-312.946533,1383.900269,0.027962,0.169686,-1.260425,-1156.503174,-171.937531,1351.074341,0.111194,0.104700,1.574607,480.607452,-126.281517,1396.497681,0.007883,-0.247003,0.504001,-760.939880,-197.610336,1501.383667,-0.457677,1.166273,2.615889,28.998268,-50.088669,1484.876953
224,0,-0.141778,0.107300,-1.503882,-1140.882935,-70.428268,1135.330200,0.034345,0.070235,1.418386,414.838379,-200.299332,1133.369751,0.127757,-0.261863,-1.543281,-1196.765259,42.819538,1335.912109,-0.009759,-0.046772,1.527971,472.183502,-312.935486,1383.778809,0.028347,0.172952,-1.274059,-1157.132813,-173.346786,1350.045410,0.142717,0.101262,1.593678,480.113190,-126.069786,1396.256836,0.011109,-0.290624,0.495072,-773.283386,-199.469376,1501.793579,-0.437835,1.192368,2.634665,35.864700,-50.429173,1487.036377
225,0,-0.134501,0.112480,-1.521009,-1140.595093,-70.776833,1135.341797,0.049711,0.069646,1.430008,414.287079,-200.889023,1133.564941,0.122025,-0.258704,-1.557310,-1195.170898,41.829834,1335.941528,-0.009539,-0.047507,1.528517,471.857758,-312.894531,1383.667358,0.018325,0.179858,-1.278620,-1157.511353,-174.561722,1349.020996,0.146364,0.087742,1.597209,479.359711,-126.096863,1396.347778,0.078650,-0.326561,0.500827,-785.577637,-199.764191,1500.579834,-0.424808,1.203955,2.653995,43.544235,-50.926567,1489.339111
226,0,-0.138026,0.114847,-1.533958,-1140.277710,-71.136765,1135.210449,0.047931,0.070074,1.434845,413.910614,-201.312347,1133.417725,0.122944,-0.253448,-1.566774,-1193.600464,40.947681,1336.169678,-0.010372,-0.048917,1.529698,471.480133,-312.813324,1383.541260,0.039167,0.204894,-1.307524,-1157.513916,-176.017883,1348.480347,0.120952,0.083612,1.581984,478.619354,-126.018051,1396.399902,0.070908,-0.361431,0.508818,-797.978638,-201.944946,1500.974731,-0.388181,1.231401,2.665699,52.244141,-51.108700,1491.690186
227,0,-0.149304,0.114542,-1.541991,-1140.175049,-71.815315,1135.093262,0.037407,0.076110,1.435755,413.591034,-201.640060,1133.146729,0.123534,-0.247178,-1.583921,-1191.995361,39.979378,1336.342773,-0.008696,-0.047307,1.529876,470.900024,-312.713196,1383.463623,0.012186,0.198634,-1.289756,-1157.126831,-177.174271,1348.027100,0.106818,0.085468,1.574675,477.958069,-125.739502,1396.168945,0.080784,-0.376449,0.534192,-810.325378,-203.990952,1500.510498,-0.372357,1.250980,2.686580,61.775848,-51.496758,1493.973877
228,0,-0.129650,0.117256,-1.546951,-1139.829346,-72.115623,1134.893555,0.034348,0.073323,1.439299,413.266510,-202.015198,1133.046509,0.139852,-0.237503,-1.600974,-1190.390259,39.273289,1336.529541,-0.010247,-0.048849,1.532708,470.465607,-312.602936,1383.367676,0.018516,0.213958,-1.306057,-1157.503174,-178.509903,1347.060669,0.062536,0.093899,1.547035,476.873962,-126.054436,1396.699707,0.071178,-0.408900,0.542113,-822.784119,-206.356750,1500.262573,-0.362336,1.283140,2.707193,72.164680,-51.950687,1496.046875
229,0,-0.125975,0.100890,-1.510199,-1139.977539,-72.951157,1134.549316,0.032191,0.071979,1.443120,412.937897,-202.392899,1132.962280,0.128060,-0.230163,-1.625211,-1188.694702,38.098358,1336.580444,-0.008919,-0.059487,1.532444,469.946472,-312.664124,1383.527344,0.032621,0.199982,-1.316339,-1157.753174,-179.993469,1346.347290,0.066597,0.084821,1.553626,476.145508,-125.765266,1396.338623,0.065339,-0.431970,0.555315,-835.085999,-208.929855,1499.766968,-0.338817,1.291137,2.730888,83.416512,-52.357082,1497.953491
230,0,-0.103915,0.063500,-1.422868,-1139.239868,-73.547829,1134.188843,0.032099,0.071160,1.447233,412.579651,-202.768494,1132.891846,0.128403,-0.222685,-1.642866,-1187.075439,37.226120,1336.657593,-0.002365,-0.055801,1.540531,469.339874,-312.584320,1383.710327,0.027869,0.250574,-1.338821,-1158.312866,-181.069305,1345.274658,0.055904,0.079487,1.554485,475.381714,-125.581352,1396.124634,0.052397,-0.454953,0.563418,-847.323730,-211.535843,1499.281128,-0.352119,1.366799,2.714961,94.221077,-52.390343,1500.256958
231,0,-0.097601,0.063270,-1.432353,-1139.614502,-73.959747,1133.972168,0.033734,0.070916,1.455251,412.310791,-203.106659,1132.708496,0.122112,-0.224297,-1.607013,-1185.739868,35.856071,1336.597778,-0.002374,-0.055457,1.543702,468.826385,-312.622986,1383.605957,0.029446,0.252395,-1.347826,-1158.549683,-182.432739,1344.650635,0.099387,0.098093,1.578032,474.490417,-125.327591,1395.540894,0.047089,-0.480299,0.571030,-859.340942,-214.250137,1498.456055,-0.343532,1.374580,2.761334,107.427689,-53.081226,1501.639648
232,0,-0.097415,0.064816,-1.443798,-1139.464844,-74.363098,1133.771484,0.033130,0.070077,1.462162,411.923157,-203.484299,1132.513062,0.129393,-0.209663,-1.677286,-1183.692017,35.328369,1336.963623,-0.011527,-0.051875,1.545041,468.587555,-312.581970,1382.955688,0.028807,0.260735,-1.363664,-1158.856934,-183.599594,1343.553955,0.105526,0.081040,1.586705,473.295044,-125.592751,1395.909546,0.043163,-0.519432,0.576533,-871.352966,-216.888260,1497.175171,-0.317142,1.399652,2.780281,120.440636,-53.303593,1503.034912
233,0,-0.099371,0.083254,-1.496826,-1138.913696,-74.575951,1133.703735,0.035454,0.068494,1.471572,411.582550,-203.819641,1132.227661,0.123958,-0.202901,-1.698492,-1182.103394,34.314568,1337.128906,-0.003379,-0.046712,1.549319,467.833221,-312.554932,1383.058228,0.021634,0.274001,-1.356995,-1158.410889,-184.908295,1343.415405,0.076828,0.083398,1.573859,472.381317,-125.619919,1395.540527,0.046701,-0.530218,0.595241,-883.317505,-219.692520,1496.107178,-0.296978,1.401617,2.817682,134.391129,-53.760647,1503.894409
234,0,-0.094652,0.083739,-1.499831,-1139.332642,-75.009552,1133.026001,0.035300,0.077061,1.470053,411.220490,-204.115219,1131.952271,0.132807,-0.211695,-1.647685,-1181.215332,32.867779,1337.166138,-0.003494,-0.045113,1.557468,467.307190,-312.638092,1382.841431,0.024076,0.284659,-1.369384,-1158.803223,-186.242538,1342.415894,0.071090,0.083347,1.578494,471.175140,-125.601677,1395.392212,0.045189,-0.570548,0.590006,-895.051392,-222.308182,1494.474365,-0.298290,1.419102,2.851532,148.476974,-54.106781,1504.544434
235,0,-0.106760,0.067028,-1.466289,-1138.634399,-75.180008,1133.209961,0.034752,0.074499,1.474977,410.804169,-204.500031,1131.779053,0.118422,-0.206461,-1.648374,-1179.732056,31.956457,1337.291504,-0.003400,-0.053867,1.559163,466.764221,-312.757996,1382.880127,0.037405,0.277793,-1.381578,-1158.920288,-187.627258,1341.633179,0.094664,0.099388,1.592086,470.071564,-125.380142,1394.925171,0.047633,-0.582327,0.611384,-906.788696,-225.259201,1492.905029,-0.240142,1.439833,2.860091,162.444321,-53.995026,1505.281738
236,0,-0.096745,0.068970,-1.484718,-1138.609375,-75.524277,1132.960815,0.034877,0.066374,1.474087,410.352020,-204.897293,1131.675537,0.116587,-0.201193,-1.656845,-1178.446533,31.106230,1337.424927,-0.006325,-0.056515,1.561773,466.287537,-312.693420,1382.729370,0.036364,0.286355,-1.394266,-1159.200439,-188.918961,1341.010986,0.082983,0.096530,1.585298,469.163818,-125.350121,1394.757080,0.042548,-0.608693,0.616259,-918.197937,-228.099075,1491.058594,-0.224882,1.450207,2.888032,176.902786,-54.035946,1505.328003
237,0,-0.095162,0.065446,-1.495629,-1138.519287,-75.735634,1133.006714,0.037613,0.070740,1.478260,409.805878,-205.176590,1131.516724,0.119984,-0.198217,-1.660130,-1177.177002,30.361952,1337.583252,-0.008182,-0.058696,1.557454,465.798035,-312.569092,1382.660156,0.040371,0.283012,-1.394265,-1159.211670,-189.794693,1340.346680,0.079822,0.088228,1.591915,467.929901,-125.224907,1394.823730,0.045829,-0.632964,0.622691,-929.376587,-230.849960,1488.822144,-0.204877,1.461799,2.914579,191.569336,-53.984047,1505.025879
238,0,-0.084395,0.075566,-1.507645,-1138.445923,-76.137512,1132.869263,0.025798,0.071984,1.484730,409.227600,-205.343231,1131.304810,0.124669,-0.198298,-1.668921,-1175.952759,29.756451,1337.720093,-0.011108,-0.057060,1.559595,465.183411,-312.560333,1382.706665,0.044096,0.287436,-1.392658,-1159.169434,-190.410141,1339.656860,0.076572,0.085961,1.590588,466.907257,-125.154137,1394.680542,0.021482,-0.663629,0.629916,-939.592163,-232.832275,1487.225830,-0.182116,1.463650,2.943414,206.493393,-53.739182,1504.236938
239,0,-0.079348,0.080679,-1.526781,-1138.976807,-76.675949,1132.363159,0.030928,0.070458,1.485204,408.780060,-205.702774,1131.307983,0.126993,-0.191161,-1.678460,-1174.828491,29.296370,1337.910034,-0.012782,-0.074073,1.548166,464.892609,-312.193451,1382.379395,0.025422,0.290894,-1.400896,-1159.027466,-191.039322,1339.237671,0.051880,0.079455,1.587791,465.749115,-124.984291,1394.431030,0.025020,-0.686067,0.634120,-949.977295,-235.582626,1484.644653,-0.157208,1.475915,2.957711,221.035110,-53.307713,1503.416138
240,0,-0.078024,0.079956,-1.532709,-1138.809082,-76.994980,1132.359985,0.046329,0.082286,1.492928,408.184631,-205.901917,1131.215576,0.125020,-0.187381,-1.678458,-1173.872314,28.820635,1337.999146,-0.013065,-0.059435,1.556474,464.418671,-312.189056,1381.684448,0.032002,0.296068,-1.403232,-1158.955566,-191.720642,1338.719238,0.087609,0.085467,1.606839,464.957367,-124.525185,1393.843750,0.035043,-0.713390,0.633423,-959.870667,-238.112976,1481.840210,-0.132569,1.477906,2.982400,235.923386,-52.974590,1502.044678
241,0,-0.100079,0.102680,-1.542642,-1139.188599,-77.351128,1132.516846,0.041729,0.076503,1.496848,407.805328,-206.123428,1131.110229,0.127911,-0.185779,-1.676563,-1172.884399,28.437790,1338.084595,-0.019410,-0.064847,1.550125,463.948456,-312.090057,1381.446777,0.038034,0.294700,-1.403887,-1158.896484,-192.248337,1338.299438,0.050547,0.087089,1.592732,463.631317,-124.990608,1393.974976,0.038645,-0.731713,0.635145,-969.269470,-240.555176,1478.920166,-0.099422,1.500406,2.996969,250.340042,-52.411770,1500.388062
242,0,-0.100750,0.102418,-1.544079,-1138.979980,-77.664635,1132.458984,0.029515,0.066206,1.497486,407.454895,-206.335541,1130.951660,0.129783,-0.186108,-1.667172,-1172.005859,28.138113,1338.142944,-0.019224,-0.066798,1.549371,463.415436,-312.066772,1381.351440,0.037398,0.298494,-1.407229,-1158.753662,-192.670807,1337.890747,0.051971,0.093052,1.595179,462.611420,-124.802139,1393.478516,0.034278,-0.751041,0.627924,-978.204590,-242.942917,1476.033325,-0.086478,1.504311,3.007390,264.012360,-51.972481,1499.011841
